"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20230929","日証金","確報","100","700","500","0","700","400","100","100"
"1305","ｉＦＴＰＸ年１","東証","20230929","日証金","確報","700","170","11280","2840","640","17540","-6260","-1670"
"1306","ＴＯＰＩＸ連動型上場","東証","20230929","日証金","確報","2760","0","112960","65950","32660","207470","-94510","-30530"
"1308","上場ＴＯＰＩＸ","東証","20230929","日証金","確報","0","45","21845","478","1212","23700","-1855","689"
"1309","中国株上証５０ＥＴＦ","東証","20230929","日証金","確報","0","0","5","0","0","0","5","0"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230929","日証金","確報","1070","520","1170","0","100","0","1170","650"
"1319","日経３００上場投信","名証","20230929","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20230929","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20230929","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20230929","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20230929","日証金","確報","0","1715","4082","76","759","7274","-3192","-1032"
"1321","日経２２５上場投信","東証","20230929","日証金","確報","149","149","27937","0","16568","77270","-49333","16568"
"1322","上場インデックス中国","東証","20230929","日証金","確報","0","0","50","0","0","0","50","0"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20230929","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20230929","日証金","確報","0","16400","100","0","300","100","0","-16100"
"1326","ＳＰＤＲゴールド","東証","20230929","日証金","確報","21","97","313","0","0","0","313","-76"
"1328","金価格連動型上場投信","東証","20230929","日証金","確報","110","630","4470","1960","4790","4470","0","2310"
"1329","ｉシェアーズ　２２５","東証","20230929","日証金","確報","2300","12","4244","53","217","2548","1696","2452"
"1330","上場２２５","東証","20230929","日証金","確報","0","2321","2626","46","1220","8056","-5430","-1147"
"1332","ニッスイ","東証","20230929","日証金","確報","8000","2700","106800","5400","100","106800","0","0"
