"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20230607","日証金","確報","100","0","6600","0","200","300","6300","300"
"1305","ｉＦＴＰＸ年１","東証","20230607","日証金","確報","110","0","9880","1730","100","18830","-8950","-1520"
"1306","ＴＯＰＩＸ連動型上場","東証","20230607","日証金","確報","38020","7420","137920","8550","12980","232200","-94280","35030"
"1308","上場ＴＯＰＩＸ","東証","20230607","日証金","確報","0","0","0","700","13300","135400","-135400","12600"
"1309","中国株上証５０ＥＴＦ","東証","20230607","日証金","確報","0","11","197","0","0","0","197","-11"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230607","日証金","確報","80","70","260","10","0","260","0","0"
"1319","日経３００上場投信","名証","20230607","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20230607","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20230607","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20230607","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20230607","日証金","確報","320","0","6654","276","2466","27399","-20745","2510"
"1321","日経２２５上場投信","東証","20230607","日証金","確報","2013","0","227660","1253","38087","258804","-31144","38847"
"1322","上場インデックス中国","東証","20230607","日証金","確報","20","0","580","0","0","0","580","20"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20230607","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20230607","日証金","確報","4600","2800","4600","600","2800","600","4000","4000"
"1326","ＳＰＤＲゴールド","東証","20230607","日証金","確報","0","0","1320","0","0","0","1320","0"
"1328","金価格連動型上場投信","東証","20230607","日証金","確報","370","50","4600","320","0","4600","0","0"
"1329","ｉシェアーズ　２２５","東証","20230607","日証金","確報","0","5","1936","178","503","6585","-4649","320"
"1330","上場２２５","東証","20230607","日証金","確報","10","0","20","650","3060","42890","-42870","2420"
"1332","ニッスイ","東証","20230607","日証金","確報","0","0","233900","1400","9000","115600","118300","7600"
"1333","マルハニチロ","東証","20230607","日証金","確報","800","3600","4100","0","200","0","4100","-2600"
"1343","東証ＲＥＩＴ指数連動","東証","20230607","日証金","確報","2580","1140","24290","2720","0","25570","-1280","-1280"
"1345","東証ＲＥＩＴ指数","東証","20230607","日証金","確報","0","0","5800","500","0","2000","3800","-500"
"1346","ＭＸＳ２２５上場投信","東証","20230607","日証金","確報","35","16","1974","147","331","6001","-4027","203"
"1348","ＭＸＳＴＰＸ上場投信","東証","20230607","日証金","確報","0","0","9670","690","180","3550","6120","-510"
"1349","ＡＢＦ汎アジア債券","東証","20230607","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20230607","日証金","確報","14680","0","116520","0","380","3530","112990","15060"
"1357","日経ダブルインバース","東証","20230607","日証金","確報","48701","549306","30488847","724810","400","3115904","27372943","-1225015"
"1358","上場日経２倍","東証","20230607","日証金","確報","244","1550","6163","650","381","11433","-5270","-1575"
"1360","日経ベア２倍","東証","20230607","日証金","確報","108560","21310","2704930","0","0","0","2704930","87250"
"1364","ｉＳＪＰＸ日経４００","東証","20230607","日証金","確報","22","0","22","0","20","135","-113","42"
"1365","ｉＦ２２５ダブル","東証","20230607","日証金","確報","35","60","2685","278","2922","7621","-4936","2619"
"1366","ｉＦ２２５Ｗベア","東証","20230607","日証金","確報","9880","11856","141683","0","0","0","141683","-1976"
"1367","ｉＦＴＰＸダブル","東証","20230607","日証金","確報","0","70","130","222","272","3016","-2886","-20"
"1368","ｉＦＴＰＸＷベア","東証","20230607","日証金","確報","0","10","22620","0","0","0","22620","-10"
"1369","Ｏｎｅ・日経２２５","東証","20230607","日証金","確報","0","0","0","83","150","2409","-2409","67"
"1375","雪国まいたけ","東証","20230607","日証金","確報","0","0","1600","0","0","0","1600","0"
"1376","カネコ種苗","東証","20230607","日証金","確報","0","0","0","0","0","0","0","0"
"1377","サカタのタネ","東証","20230607","日証金","確報","0","1000","6900","500","0","1900","5000","-1500"
"1379","ホクト","東証","20230607","日証金","確報","0","700","700","600","0","2900","-2200","-1300"
"1380","秋川牧園","東証","20230607","日証金","確報","0","0","0","0","0","0","0","0"
"1381","アクシーズ","東証","20230607","日証金","確報","100","0","1400","0","0","0","1400","100"
"1382","ホーブ","東証","20230607","日証金","確報","0","0","0","0","0","0","0","0"
"1383","ベルグアース","東証","20230607","日証金","確報","0","0","300","0","0","0","300","0"
"1384","ホクリヨウ","東証","20230607","日証金","確報","0","0","5000","0","0","0","5000","0"
"1385","ＵＢＳユーロ圏株５０","東証","20230607","日証金","確報","3","0","85","0","0","0","85","3"
"1386","ＵＢＳ欧州株","東証","20230607","日証金","確報","0","0","28","0","0","0","28","0"
"1387","ＵＢＳユーロ圏株","東証","20230607","日証金","確報","0","0","1","0","0","0","1","0"
"1388","ＵＢＳユーロ圏小型株","東証","20230607","日証金","確報","0","0","10","0","0","0","10","0"
