"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20230523","日証金","確報","200","0","6800","2200","0","2700","4100","-2000"
"1305","ｉＦＴＰＸ年１","東証","20230523","日証金","確報","0","0","10010","2610","250","25270","-15260","-2360"
"1306","ＴＯＰＩＸ連動型上場","東証","20230523","日証金","確報","1030","2000","92920","3060","34070","311150","-218230","30040"
"1308","上場ＴＯＰＩＸ","東証","20230523","日証金","確報","0","0","0","3100","6200","107900","-107900","3100"
"1309","中国株上証５０ＥＴＦ","東証","20230523","日証金","確報","0","0","111","0","0","0","111","0"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230523","日証金","確報","0","810","400","100","0","300","100","-910"
"1319","日経３００上場投信","名証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20230523","日証金","確報","214","10","6581","1073","2217","35997","-29416","1348"
"1321","日経２２５上場投信","東証","20230523","日証金","確報","1136","0","222172","7109","9466","253537","-31365","3493"
"1322","上場インデックス中国","東証","20230523","日証金","確報","0","0","540","0","0","0","540","0"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20230523","日証金","確報","0","1000","3200","0","1000","3200","0","0"
"1326","ＳＰＤＲゴールド","東証","20230523","日証金","確報","0","0","1300","0","0","0","1300","0"
"1328","金価格連動型上場投信","東証","20230523","日証金","確報","60","100","4610","30","70","4610","0","0"
"1329","ｉシェアーズ　２２５","東証","20230523","日証金","確報","0","0","1936","312","953","7497","-5561","641"
"1330","上場２２５","東証","20230523","日証金","確報","10","0","10","650","1920","48990","-48980","1280"
"1332","ニッスイ","東証","20230523","日証金","確報","0","3200","234800","5100","11800","119400","115400","3500"
"1333","マルハニチロ","東証","20230523","日証金","確報","0","2800","2400","100","600","2100","300","-2300"
"1343","東証ＲＥＩＴ指数連動","東証","20230523","日証金","確報","1200","1720","19100","530","8800","24420","-5320","7750"
"1345","東証ＲＥＩＴ指数","東証","20230523","日証金","確報","0","0","5800","400","300","1000","4800","-100"
"1346","ＭＸＳ２２５上場投信","東証","20230523","日証金","確報","17","0","2079","65","596","11554","-9475","548"
"1348","ＭＸＳＴＰＸ上場投信","東証","20230523","日証金","確報","0","0","9670","40","190","3750","5920","150"
"1349","ＡＢＦ汎アジア債券","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20230523","日証金","確報","190","8540","153090","0","30","4490","148600","-8320"
"1357","日経ダブルインバース","東証","20230523","日証金","確報","1919972","438056","37126378","500","382688","3041152","34085226","1864104"
"1358","上場日経２倍","東証","20230523","日証金","確報","1251","600","6166","4861","363","15561","-9395","-3847"
"1360","日経ベア２倍","東証","20230523","日証金","確報","135140","79420","2918070","0","0","0","2918070","55720"
"1364","ｉＳＪＰＸ日経４００","東証","20230523","日証金","確報","0","0","0","0","16","166","-166","16"
"1365","ｉＦ２２５ダブル","東証","20230523","日証金","確報","0","0","1437","439","772","11596","-10159","333"
"1366","ｉＦ２２５Ｗベア","東証","20230523","日証金","確報","32150","454","265303","0","0","0","265303","31696"
"1367","ｉＦＴＰＸダブル","東証","20230523","日証金","確報","0","10","10","429","62","3258","-3248","-377"
"1368","ｉＦＴＰＸＷベア","東証","20230523","日証金","確報","3700","90","29639","0","0","0","29639","3610"
"1369","Ｏｎｅ・日経２２５","東証","20230523","日証金","確報","0","0","0","8","6","1328","-1328","-2"
"1375","雪国まいたけ","東証","20230523","日証金","確報","0","0","900","0","0","0","900","0"
"1376","カネコ種苗","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1377","サカタのタネ","東証","20230523","日証金","確報","600","100","3800","500","0","3800","0","0"
"1379","ホクト","東証","20230523","日証金","確報","100","300","2100","0","200","2000","100","0"
"1380","秋川牧園","東証","20230523","日証金","確報","0","0","100","0","0","0","100","0"
"1381","アクシーズ","東証","20230523","日証金","確報","0","0","1500","0","0","0","1500","0"
"1382","ホーブ","東証","20230523","日証金","確報","0","0","700","0","0","0","700","0"
"1383","ベルグアース","東証","20230523","日証金","確報","0","0","400","0","0","0","400","0"
"1384","ホクリヨウ","東証","20230523","日証金","確報","100","500","5200","0","0","0","5200","-400"
"1385","ＵＢＳユーロ圏株５０","東証","20230523","日証金","確報","0","0","26","0","0","0","26","0"
"1386","ＵＢＳ欧州株","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1387","ＵＢＳユーロ圏株","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1388","ＵＢＳユーロ圏小型株","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1389","ＵＢＳ英国大型１００","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1390","ＵＢＳアジア太平洋株","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1391","ＵＢＳスイス株","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1392","ＵＢＳ英国株","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1393","ＵＢＳ米国株","東証","20230523","日証金","確報","0","45","1","0","0","0","1","-45"
"1394","ＵＢＳ先進国株","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1397","ＳＭＤＡＭ　２２５","東証","20230523","日証金","確報","0","0","10","0","0","10","0","0"
"1398","ＳＭＤＡＭ　Ｊリート","東証","20230523","日証金","確報","250","0","250","0","0","0","250","250"
"1399","上場高配当低ボラ","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1400","ルーデン・ＨＤ","東証","20230523","日証金","確報","300","2000","10700","0","0","0","10700","-1700"
"1401","エムビーエス","東証","20230523","日証金","確報","0","0","2000","0","0","0","2000","0"
"1401","エムビーエス","福証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1407","ウエストＨＤ","東証","20230523","日証金","確報","19200","3500","52900","100","2100","35200","17700","17700"
"1414","ショーボンドＨＤ","東証","20230523","日証金","確報","800","0","16900","0","100","1800","15100","900"
"1417","ミライト・ワン","東証","20230523","日証金","確報","1000","700","4600","400","100","4600","0","0"
"1418","インターライフＨＤ","東証","20230523","日証金","確報","400","11500","225400","0","0","60700","164700","-11100"
"1419","タマホーム","東証","20230523","日証金","確報","100","0","19600","17400","32000","1231900","-1212300","14700"
"1419","タマホーム","福証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1420","サンヨーホームズ","東証","20230523","日証金","確報","0","0","1100","0","200","500","600","200"
"1429","日本アクア","東証","20230523","日証金","確報","1500","7100","9500","0","100","4800","4700","-5500"
"1430","ファーストコーポ","東証","20230523","日証金","確報","6700","300","15300","4500","1400","11700","3600","3300"
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230523","日証金","確報","1700","100","45100","0","100","129200","-84100","1700"
"1431","Ｌｉｂ　Ｗｏｒｋ","福証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1433","ベステラ","東証","20230523","日証金","確報","1000","1500","35700","200","0","103100","-67400","-700"
"1434","ＪＥＳＣＯ　ＨＤ","東証","20230523","日証金","確報","200","200","1000","0","0","1000","0","0"
"1435","Ｒｏｂｏｔ　Ｈｏｍｅ","東証","20230523","日証金","確報","0","200","34800","0","0","0","34800","-200"
"1436","フィット","東証","20230523","日証金","確報","100","0","1900","0","0","0","1900","100"
"1438","岐阜造園","名証","20230523","日証金","確報","0","0","3700","0","0","0","3700","0"
"1438","岐阜造園","東証","20230523","日証金","確報","100","100","600","0","0","0","600","0"
"1439","安江工務店","名証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1439","安江工務店","東証","20230523","日証金","確報","0","0","1400","0","0","0","1400","0"
"1443","技研ホールディングス","東証","20230523","日証金","確報","9700","200","53800","0","0","0","53800","9500"
"1444","ニッソウ","名証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1444","ニッソウ","東証","20230523","日証金","確報","0","0","1800","0","0","0","1800","0"
"1446","キャンディル","東証","20230523","日証金","確報","1200","200","25100","0","200","35800","-10700","1200"
"1447","ＩＴｂｏｏｋＨＤ","東証","20230523","日証金","確報","0","200","41000","0","0","0","41000","-200"
"1449","ＦＵＪＩジャパン","札証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1450","田中建設工業","東証","20230523","日証金","確報","0","0","2400","0","0","0","2400","0"
"1451","ＫＨＣ","東証","20230523","日証金","確報","0","0","700","0","0","0","700","0"
"1456","ｉＦ２２５ベア","東証","20230523","日証金","確報","10407","500","13108","0","0","0","13108","9907"
"1457","ｉＦＴＰＸベア","東証","20230523","日証金","確報","0","70","1500","0","0","20","1480","-70"
"1458","楽天２２５ダブルブル","東証","20230523","日証金","確報","0","750","46486","1560","3018","63232","-16746","708"
"1459","楽天２２５ダブルベア","東証","20230523","日証金","確報","201936","78313","5317230","0","301","300","5316930","123924"
"1464","ｉＦＪ４００ダブル","東証","20230523","日証金","確報","0","0","0","1","0","73","-73","-1"
"1465","ｉＦＪ４００ベア","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1466","ｉＦＪ４００Ｗベア","東証","20230523","日証金","確報","0","6","1","0","0","0","1","-6"
"1467","ＪＰＸ日経４００ブル","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1468","ＪＰＸ日経４００ベア","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1469","４００ベア２倍","東証","20230523","日証金","確報","0","0","50","0","0","0","50","0"
"1472","Ｊ４００ダブルインバ","東証","20230523","日証金","確報","0","0","402","0","0","0","402","0"
"1473","Ｏｎｅ・トピックス","東証","20230523","日証金","確報","40","0","40","10","0","30","10","30"
"1474","Ｏｎｅ・ＪＰＸ４００","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1475","ｉＳＴＯＰＩＸ","東証","20230523","日証金","確報","2","1547","4906","0","906","4760","146","-639"
"1476","ｉＳＪリート","東証","20230523","日証金","確報","2","0","164","0","0","0","164","2"
"1477","ｉＳＭＳＣＩ最小分散","東証","20230523","日証金","確報","0","0","3","0","0","0","3","0"
"1478","ｉＳＭＳＣＩ高配当","東証","20230523","日証金","確報","2","0","336","17","60","471","-135","45"
"1479","ｉＦＭＳＣＩ人材設備","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1480","企業価値ＥＴＦ","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1481","上場日本経済貢献","東証","20230523","日証金","確報","1","5","30","2","0","30","0","-6"
"1482","ｉＳ米国債七十円ヘジ","東証","20230523","日証金","確報","6855","0","7274","0","50","170","7104","6905"
"1483","ＩＳ設備人材","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1484","Ｏｎｅ・設備人材投資","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1485","ＭＸＳＪ積極投資","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1486","上場米債ヘッジなし","東証","20230523","日証金","確報","40","0","1130","0","0","0","1130","40"
"1487","上場米債ヘッジあり","東証","20230523","日証金","確報","0","0","120","0","0","0","120","0"
"1488","ｉＦＪリート","東証","20230523","日証金","確報","0","30","850","0","500","920","-70","470"
"1489","日経高配当株５０","東証","20230523","日証金","確報","40","12","392","0","24","292","100","52"
"1490","上場ベータヘッジ","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1491","中外鉱業","東証","20230523","日証金","確報","600","100200","691800","0","0","0","691800","-99600"
"1492","ＭＸＳ　中小型","東証","20230523","日証金","確報","0","8","0","82","0","93","-93","-90"
"1493","Ｏｎｅ・中小型","東証","20230523","日証金","確報","40","1","40","0","0","5","35","39"
"1494","Ｏｎｅ・高配当日本株","東証","20230523","日証金","確報","0","0","2","0","0","0","2","0"
"1495","上場アジアリート","東証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1496","ｉＳ米＄ＩＧ社債ヘジ","東証","20230523","日証金","確報","0","50","2","0","50","2","0","0"
"1497","ｉＳ米＄ＨＹ社債ヘジ","東証","20230523","日証金","確報","0","0","300","45","37","126","174","-8"
"1498","Ｏｎｅ・ＥＳＧ","東証","20230523","日証金","確報","0","0","0","0","0","3","-3","0"
"1499","ＭＸＳ高配当７０ＭＮ","東証","20230523","日証金","確報","0","0","50","0","0","0","50","0"
"1514","住石ホールディングス","東証","20230523","日証金","確報","16200","35800","3140200","0","0","0","3140200","-19600"
"1515","日鉄鉱業","東証","20230523","日証金","確報","900","900","4600","2600","800","22500","-17900","-1800"
"1518","三井松島ＨＤ","東証","20230523","日証金","確報","16300","1100","81200","13100","600","331400","-250200","2700"
"1518","三井松島ＨＤ","福証","20230523","日証金","確報","0","0","0","0","0","0","0","0"
"1540","純金上場信託","東証","20230523","日証金","確報","415","208","2232","1932","1","2122","110","-1724"
