"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20230609","日証金","確報","0","0","6600","100","100","300","6300","0"
"1305","ｉＦＴＰＸ年１","東証","20230609","日証金","確報","0","0","11490","250","1350","18070","-6580","1100"
"1306","ＴＯＰＩＸ連動型上場","東証","20230609","日証金","確報","240","28840","141910","6100","7410","238550","-96640","-27290"
"1308","上場ＴＯＰＩＸ","東証","20230609","日証金","確報","0","0","0","5400","0","140100","-140100","-5400"
"1309","中国株上証５０ＥＴＦ","東証","20230609","日証金","確報","11","10","158","0","0","0","158","1"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230609","日証金","確報","50","260","410","50","10","250","160","-250"
"1319","日経３００上場投信","名証","20230609","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20230609","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20230609","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20230609","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20230609","日証金","確報","30","700","7054","1797","416","25864","-18810","-2051"
"1321","日経２２５上場投信","東証","20230609","日証金","確報","0","17281","209374","18431","792","259266","-49892","-34920"
"1322","上場インデックス中国","東証","20230609","日証金","確報","10","0","590","0","0","0","590","10"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20230609","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20230609","日証金","確報","1300","0","2900","300","0","900","2000","1000"
"1326","ＳＰＤＲゴールド","東証","20230609","日証金","確報","5","2","1293","0","0","0","1293","3"
"1328","金価格連動型上場投信","東証","20230609","日証金","確報","450","160","4750","290","0","4750","0","0"
"1329","ｉシェアーズ　２２５","東証","20230609","日証金","確報","0","0","1936","460","126","6406","-4470","-334"
"1330","上場２２５","東証","20230609","日証金","確報","0","0","20","2460","220","43160","-43140","-2240"
"1332","ニッスイ","東証","20230609","日証金","確報","0","83600","150300","2800","900","118600","31700","-85500"
"1333","マルハニチロ","東証","20230609","日証金","確報","0","100","4800","0","0","0","4800","-100"
"1343","東証ＲＥＩＴ指数連動","東証","20230609","日証金","確報","850","760","24170","690","600","24170","0","0"
"1345","東証ＲＥＩＴ指数","東証","20230609","日証金","確報","0","0","5800","1300","500","2700","3100","-800"
"1346","ＭＸＳ２２５上場投信","東証","20230609","日証金","確報","0","700","1944","330","143","5807","-3863","-887"
"1348","ＭＸＳＴＰＸ上場投信","東証","20230609","日証金","確報","0","0","9670","220","0","3520","6150","-220"
"1349","ＡＢＦ汎アジア債券","東証","20230609","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20230609","日証金","確報","4410","690","112570","500","350","5300","107270","3570"
"1357","日経ダブルインバース","東証","20230609","日証金","確報","1165209","136450","31208505","197011","900","3394371","27814134","832648"
"1358","上場日経２倍","東証","20230609","日証金","確報","1050","18","6359","2465","42","13078","-6719","-1391"
"1360","日経ベア２倍","東証","20230609","日証金","確報","73880","152230","2750190","0","0","0","2750190","-78350"
"1364","ｉＳＪＰＸ日経４００","東証","20230609","日証金","確報","0","0","22","30","0","115","-93","-30"
"1365","ｉＦ２２５ダブル","東証","20230609","日証金","確報","0","117","2980","518","177","8001","-5021","-458"
"1366","ｉＦ２２５Ｗベア","東証","20230609","日証金","確報","16235","9351","177788","0","0","0","177788","6884"
"1367","ｉＦＴＰＸダブル","東証","20230609","日証金","確報","40","0","100","527","113","3497","-3397","-374"
"1368","ｉＦＴＰＸＷベア","東証","20230609","日証金","確報","600","0","21920","2","0","2","21918","598"
"1369","Ｏｎｅ・日経２２５","東証","20230609","日証金","確報","0","0","0","19","107","2207","-2207","88"
"1375","雪国まいたけ","東証","20230609","日証金","確報","0","0","1600","0","0","0","1600","0"
"1376","カネコ種苗","東証","20230609","日証金","確報","0","0","0","0","0","0","0","0"
"1377","サカタのタネ","東証","20230609","日証金","確報","100","300","5500","100","0","1800","3700","-300"
"1379","ホクト","東証","20230609","日証金","確報","0","100","400","700","300","5200","-4800","-500"
"1380","秋川牧園","東証","20230609","日証金","確報","0","0","0","0","0","0","0","0"
"1381","アクシーズ","東証","20230609","日証金","確報","0","0","1400","0","0","0","1400","0"
"1382","ホーブ","東証","20230609","日証金","確報","0","0","0","0","0","0","0","0"
"1383","ベルグアース","東証","20230609","日証金","確報","0","0","300","0","0","0","300","0"
"1384","ホクリヨウ","東証","20230609","日証金","確報","500","0","5300","0","0","0","5300","500"
"1385","ＵＢＳユーロ圏株５０","東証","20230609","日証金","確報","0","0","85","0","0","0","85","0"
"1386","ＵＢＳ欧州株","東証","20230609","日証金","確報","0","0","28","0","0","0","28","0"
"1387","ＵＢＳユーロ圏株","東証","20230609","日証金","確報","0","0","1","0","0","0","1","0"
"1388","ＵＢＳユーロ圏小型株","東証","20230609","日証金","確報","0","0","10","0","0","0","10","0"
"1389","ＵＢＳ英国大型１００","東証","20230609","日証金","確報","0","0","0","0","0","0","0","0"
"1390","ＵＢＳアジア太平洋株","東証","20230609","日証金","確報","0","0","0","0","0","0","0","0"
"1391","ＵＢＳスイス株","東証","20230609","日証金","確報","0","0","1","0","0","0","1","0"
"1392","ＵＢＳ英国株","東証","20230609","日証金","確報","0","0","1","0","0","0","1","0"
"1393","ＵＢＳ米国株","東証","20230609","日証金","確報","0","0","2","0","0","0","2","0"
"1394","ＵＢＳ先進国株","東証","20230609","日証金","確報","0","0","6","0","0","0","6","0"
"1397","ＳＭＤＡＭ　２２５","東証","20230609","日証金","確報","1","1","10","0","0","10","0","0"
"1398","ＳＭＤＡＭ　Ｊリート","東証","20230609","日証金","確報","0","100","0","0","0","0","0","-100"
"1399","上場高配当低ボラ","東証","20230609","日証金","確報","300","0","300","0","0","0","300","300"
"1400","ルーデン・ＨＤ","東証","20230609","日証金","確報","0","900","12100","0","0","0","12100","-900"
"1401","エムビーエス","東証","20230609","日証金","確報","0","0","2700","0","0","0","2700","0"
"1401","エムビーエス","福証","20230609","日証金","確報","0","0","0","0","0","0","0","0"
"1407","ウエストＨＤ","東証","20230609","日証金","確報","400","11600","43600","0","2000","18800","24800","-9200"
"1414","ショーボンドＨＤ","東証","20230609","日証金","確報","100","100","3500","0","0","2100","1400","0"
