"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20230302","日証金","確報","200","100","4200","0","0","200","4000","100"
"1305","ダイワＥＴＦ・ＴＰＸ","東証","20230302","日証金","確報","790","0","3840","0","3060","11550","-7710","3850"
"1306","ＴＯＰＩＸ連動型上場","東証","20230302","日証金","確報","300","0","155890","52990","13120","213030","-57140","-39570"
"1308","上場ＴＯＰＩＸ","東証","20230302","日証金","確報","0","0","0","5000","1700","103300","-103300","-3300"
"1309","中国株上証５０ＥＴＦ","東証","20230302","日証金","確報","0","0","132","0","0","0","132","0"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230302","日証金","確報","0","0","0","0","0","1200","-1200","0"
"1312","ラッセル野村小型コア","東証","20230302","日証金","確報","0","0","5","0","0","20","-15","0"
"1319","日経３００上場投信","名証","20230302","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20230302","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20230302","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20230302","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ダイワＥＴＦ・２２５","東証","20230302","日証金","確報","0","18","2501","1006","2344","12098","-9597","1320"
"1321","日経２２５上場投信","東証","20230302","日証金","確報","0","0","75702","2819","371","86960","-11258","-2448"
"1322","上場インデックス中国","東証","20230302","日証金","確報","0","0","350","0","0","0","350","0"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20230302","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20230302","日証金","確報","2100","500","4400","1600","0","4400","0","0"
"1326","ＳＰＤＲゴールド","東証","20230302","日証金","確報","5","0","458","0","0","0","458","5"
"1328","金価格連動型上場投信","東証","20230302","日証金","確報","150","0","1490","160","10","1490","0","0"
"1329","ｉシェアーズ　２２５","東証","20230302","日証金","確報","0","0","194","199","32","2629","-2435","-167"
"1330","上場２２５","東証","20230302","日証金","確報","100","0","900","2730","90","11520","-10620","-2540"
"1332","ニッスイ","東証","20230302","日証金","確報","3200","0","58000","0","0","2700","55300","3200"
"1333","マルハニチロ","東証","20230302","日証金","確報","100","500","6300","0","0","0","6300","-400"
"1343","東証ＲＥＩＴ指数連動","東証","20230302","日証金","確報","10200","620","44880","5160","0","5780","39100","4420"
"1345","東証ＲＥＩＴ指数","東証","20230302","日証金","確報","0","1600","5500","500","100","1700","3800","-2000"
"1346","ＭＸＳ２２５上場投信","東証","20230302","日証金","確報","0","0","218","194","0","3785","-3567","-194"
"1348","ＭＸＳＴＰＸ上場投信","東証","20230302","日証金","確報","520","0","700","800","0","960","-260","-280"
"1349","ＡＢＦ汎アジア債券","東証","20230302","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20230302","日証金","確報","600","1980","93460","0","0","7570","85890","-1380"
"1357","日経ダブルインバース","東証","20230302","日証金","確報","293231","7000","13094007","34731","100","2504621","10589386","251600"
"1358","上場日経２倍","東証","20230302","日証金","確報","0","141","1307","3","530","2457","-1150","386"
"1360","日経ベア２倍","東証","20230302","日証金","確報","33060","820","1003610","0","0","1350","1002260","32240"
"1364","ｉＳＪＰＸ日経４００","東証","20230302","日証金","確報","0","0","5","0","0","40","-35","0"
"1365","大和２２５ダブル","東証","20230302","日証金","確報","10","0","1070","54","999","3318","-2248","955"
"1366","大和２２５ダブルベア","東証","20230302","日証金","確報","658","100","180575","0","25552","35772","144803","26110"
"1367","大和ＴＰＸダブル","東証","20230302","日証金","確報","60","0","302","53","35","2042","-1740","42"
"1368","大和ＴＰＸダブルベア","東証","20230302","日証金","確報","594","0","1964","0","0","0","1964","594"
"1369","Ｏｎｅ・日経２２５","東証","20230302","日証金","確報","2","0","103","50","0","208","-105","-48"
"1375","雪国まいたけ","東証","20230302","日証金","確報","0","200","5400","0","0","0","5400","-200"
"1376","カネコ種苗","東証","20230302","日証金","確報","0","0","200","0","0","0","200","0"
"1377","サカタのタネ","東証","20230302","日証金","確報","0","0","4800","0","100","0","4800","100"
"1379","ホクト","東証","20230302","日証金","確報","1000","500","11600","1300","0","3200","8400","-800"
"1380","秋川牧園","東証","20230302","日証金","確報","0","0","0","0","0","0","0","0"
"1381","アクシーズ","東証","20230302","日証金","確報","0","0","500","0","0","0","500","0"
"1382","ホーブ","東証","20230302","日証金","確報","0","500","2500","0","0","0","2500","-500"
"1383","ベルグアース","東証","20230302","日証金","確報","0","100","1900","0","0","0","1900","-100"
