"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20231206","日証金","確報","0","0","1500","0","0","1200","300","0"
"1305","ｉＦＴＰＸ年１","東証","20231206","日証金","確報","50","0","9530","330","480","3530","6000","200"
"1306","ＴＯＰＩＸ連動型上場","東証","20231206","日証金","確報","1550","710","34120","9150","17780","140830","-106710","9470"
"1308","上場ＴＯＰＩＸ","東証","20231206","日証金","確報","0","0","19845","8355","4","33561","-13716","-8351"
"1309","中国株上証５０ＥＴＦ","東証","20231206","日証金","確報","0","20","20","0","0","0","20","-20"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20231206","日証金","確報","0","320","160","0","0","0","160","-320"
"1319","日経３００上場投信","名証","20231206","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20231206","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20231206","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20231206","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20231206","日証金","確報","81","31","4852","3793","0","12701","-7849","-3743"
"1321","日経２２５上場投信","東証","20231206","日証金","確報","23170","7427","46195","11668","89","56293","-10098","4164"
"1322","上場インデックス中国","東証","20231206","日証金","確報","10","0","10","0","0","0","10","10"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20231206","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20231206","日証金","確報","0","0","2000","0","0","1000","1000","0"
"1326","ＳＰＤＲゴールド","東証","20231206","日証金","確報","40","1","548","0","0","0","548","39"
"1328","金価格連動型上場投信","東証","20231206","日証金","確報","1420","160","3830","0","890","1880","1950","2150"
"1329","ｉシェアーズ　２２５","東証","20231206","日証金","確報","1","25","2022","1334","119","2759","-737","-1239"
"1330","上場２２５","東証","20231206","日証金","確報","0","348","4845","2096","0","8705","-3860","-2444"
"1332","ニッスイ","東証","20231206","日証金","確報","1500","2800","18400","3200","3900","9700","8700","-600"
"1333","マルハニチロ","東証","20231206","日証金","確報","4700","400","13700","1100","0","6100","7600","3200"
"1343","東証ＲＥＩＴ指数連動","東証","20231206","日証金","確報","460","770","22100","0","310","22100","0","0"
"1345","東証ＲＥＩＴ指数","東証","20231206","日証金","確報","0","0","5300","0","0","0","5300","0"
"1346","ＭＸＳ２２５上場投信","東証","20231206","日証金","確報","0","50","1947","1467","187","4074","-2127","-1330"
"1348","ＭＸＳＴＰＸ上場投信","東証","20231206","日証金","確報","0","0","4850","1110","210","3720","1130","-900"
"1349","ＡＢＦ汎アジア債券","東証","20231206","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20231206","日証金","確報","8610","13920","88150","8400","100","15400","72750","-13610"
"1357","日経ダブルインバース","東証","20231206","日証金","確報","1767551","900","13783872","335465","773","1222308","12561564","1431959"
"1358","上場日経２倍","東証","20231206","日証金","確報","4","43","1204","1519","2","1914","-710","-1556"
"1360","日経ベア２倍","東証","20231206","日証金","確報","552330","31130","2052590","0","0","0","2052590","521200"
"1364","ｉＳＪＰＸ日経４００","東証","20231206","日証金","確報","0","2","4","0","0","12","-8","-2"
"1365","ｉＦ２２５ダブル","東証","20231206","日証金","確報","0","50","2095","743","52","1597","498","-741"
"1366","ｉＦ２２５Ｗベア","東証","20231206","日証金","確報","1650","0","56730","0","0","0","56730","1650"
"1367","ｉＦＴＰＸダブル","東証","20231206","日証金","確報","248","214","274","104","0","274","0","-70"
"1368","ｉＦＴＰＸＷベア","東証","20231206","日証金","確報","805","380","1027","0","221","1267","-240","646"
"1369","Ｏｎｅ・日経２２５","東証","20231206","日証金","確報","0","0","301","5","36","604","-303","31"
"1375","雪国まいたけ","東証","20231206","日証金","確報","0","0","18100","0","0","0","18100","0"
"1376","カネコ種苗","東証","20231206","日証金","確報","100","0","1300","0","0","0","1300","100"
"1377","サカタのタネ","東証","20231206","日証金","確報","1200","700","3700","800","300","3700","0","0"
"1379","ホクト","東証","20231206","日証金","確報","0","100","3900","0","0","0","3900","-100"
"1380","秋川牧園","東証","20231206","日証金","確報","0","0","1200","0","0","0","1200","0"
"1381","アクシーズ","東証","20231206","日証金","確報","0","0","400","0","0","0","400","0"
"1382","ホーブ","東証","20231206","日証金","確報","0","100","6100","0","0","0","6100","-100"
"1383","ベルグアース","東証","20231206","日証金","確報","100","0","500","0","0","0","500","100"
"1384","ホクリヨウ","東証","20231206","日証金","確報","0","200","9900","0","0","0","9900","-200"
"1397","ＳＭＤＡＭ　２２５","東証","20231206","日証金","確報","0","0","0","0","0","0","0","0"
"1398","ＳＭＤＡＭ　Ｊリート","東証","20231206","日証金","確報","10","30","10","2400","0","2400","-2390","-2420"
"1399","上場高配当低ボラ","東証","20231206","日証金","確報","0","0","0","0","0","0","0","0"
"1400","ルーデン・ＨＤ","東証","20231206","日証金","確報","0","0","3000","0","0","0","3000","0"
"1401","エムビーエス","東証","20231206","日証金","確報","0","100","1200","0","0","0","1200","-100"
"1401","エムビーエス","福証","20231206","日証金","確報","0","0","0","0","0","0","0","0"
"1407","ウエストＨＤ","東証","20231206","日証金","確報","1500","700","14600","1800","0","20500","-5900","-1000"
"1414","ショーボンドＨＤ","東証","20231206","日証金","確報","300","5900","9300","200","0","2500","6800","-5800"
"1417","ミライト・ワン","東証","20231206","日証金","確報","6900","100","38300","0","0","7900","30400","6800"
