"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20230411","日証金","確報","0","700","4100","0","0","300","3800","-700"
"1305","ｉＦＴＰＸ年１","東証","20230411","日証金","確報","0","0","12010","1750","40","11640","370","-1710"
"1306","ＴＯＰＩＸ連動型上場","東証","20230411","日証金","確報","0","13340","72530","26170","26830","150170","-77640","-12680"
"1308","上場ＴＯＰＩＸ","東証","20230411","日証金","確報","0","0","0","0","1600","76600","-76600","1600"
"1309","中国株上証５０ＥＴＦ","東証","20230411","日証金","確報","0","26","100","0","0","0","100","-26"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230411","日証金","確報","0","0","110","0","0","110","0","0"
"1319","日経３００上場投信","名証","20230411","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20230411","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20230411","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20230411","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20230411","日証金","確報","0","626","7391","1662","124","16415","-9024","-2164"
"1321","日経２２５上場投信","東証","20230411","日証金","確報","7656","5165","56334","13130","8504","81459","-25125","-2135"
"1322","上場インデックス中国","東証","20230411","日証金","確報","0","0","300","0","0","0","300","0"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20230411","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20230411","日証金","確報","0","400","9600","0","400","9600","0","0"
"1326","ＳＰＤＲゴールド","東証","20230411","日証金","確報","0","102","335","0","0","19","316","-102"
"1328","金価格連動型上場投信","東証","20230411","日証金","確報","10","300","2330","200","0","2300","30","-490"
"1329","ｉシェアーズ　２２５","東証","20230411","日証金","確報","0","0","1936","889","714","2729","-793","-175"
"1330","上場２２５","東証","20230411","日証金","確報","0","540","560","5790","10","19940","-19380","-6320"
"1332","ニッスイ","東証","20230411","日証金","確報","300","7900","19700","2900","0","8900","10800","-10500"
"1333","マルハニチロ","東証","20230411","日証金","確報","0","900","6500","0","0","0","6500","-900"
"1343","東証ＲＥＩＴ指数連動","東証","20230411","日証金","確報","10430","0","19130","2660","1630","20900","-1770","9400"
"1345","東証ＲＥＩＴ指数","東証","20230411","日証金","確報","0","0","5700","0","400","900","4800","400"
"1346","ＭＸＳ２２５上場投信","東証","20230411","日証金","確報","2","0","1938","348","44","1758","180","-302"
"1348","ＭＸＳＴＰＸ上場投信","東証","20230411","日証金","確報","0","0","9770","170","790","460","9310","620"
"1349","ＡＢＦ汎アジア債券","東証","20230411","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20230411","日証金","確報","2940","2080","94250","810","390","3660","90590","440"
"1357","日経ダブルインバース","東証","20230411","日証金","確報","1233651","78598","17492089","314268","35881","1698505","15793584","876666"
"1358","上場日経２倍","東証","20230411","日証金","確報","0","4915","1280","855","495","3514","-2234","-5275"
"1360","日経ベア２倍","東証","20230411","日証金","確報","116590","0","1326360","60","0","270","1326090","116530"
"1364","ｉＳＪＰＸ日経４００","東証","20230411","日証金","確報","0","0","4","0","1","12","-8","1"
"1365","ｉＦ２２５ダブル","東証","20230411","日証金","確報","0","390","1887","713","0","2038","-151","-1103"
"1366","ｉＦ２２５Ｗベア","東証","20230411","日証金","確報","18479","200","164046","989","22","38856","125190","17312"
"1367","ｉＦＴＰＸダブル","東証","20230411","日証金","確報","227","47","1270","218","24","1587","-317","-14"
"1368","ｉＦＴＰＸＷベア","東証","20230411","日証金","確報","3","7600","3389","0","0","0","3389","-7597"
"1369","Ｏｎｅ・日経２２５","東証","20230411","日証金","確報","0","0","100","30","0","318","-218","-30"
"1375","雪国まいたけ","東証","20230411","日証金","確報","0","0","3000","0","0","0","3000","0"
