"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20231107","日証金","確報","1600","600","1800","1000","200","1600","200","200"
"1305","ｉＦＴＰＸ年１","東証","20231107","日証金","確報","0","100","9510","0","800","5280","4230","700"
"1306","ＴＯＰＩＸ連動型上場","東証","20231107","日証金","確報","2590","10950","43560","10540","4290","68870","-25310","-14610"
"1308","上場ＴＯＰＩＸ","東証","20231107","日証金","確報","0","0","39845","1","2066","14343","25502","2065"
"1309","中国株上証５０ＥＴＦ","東証","20231107","日証金","確報","0","0","5","0","0","0","5","0"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20231107","日証金","確報","30","1020","190","0","990","190","0","0"
"1319","日経３００上場投信","名証","20231107","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20231107","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20231107","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20231107","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20231107","日証金","確報","1","0","2796","386","574","3503","-707","189"
"1321","日経２２５上場投信","東証","20231107","日証金","確報","14853","388","36759","8","9127","39285","-2526","23584"
"1322","上場インデックス中国","東証","20231107","日証金","確報","0","0","0","0","0","0","0","0"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20231107","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20231107","日証金","確報","0","0","500","0","0","0","500","0"
"1326","ＳＰＤＲゴールド","東証","20231107","日証金","確報","0","0","376","0","66","20","356","66"
"1328","金価格連動型上場投信","東証","20231107","日証金","確報","1470","540","2730","230","580","3280","-550","1280"
"1329","ｉシェアーズ　２２５","東証","20231107","日証金","確報","0","20","1926","528","63","2154","-228","-485"
"1330","上場２２５","東証","20231107","日証金","確報","255","1177","1952","367","1505","1952","0","216"
"1332","ニッスイ","東証","20231107","日証金","確報","57900","145000","83400","0","19400","83400","0","-67700"
"1333","マルハニチロ","東証","20231107","日証金","確報","8500","1800","25300","1100","7000","1800","23500","12600"
"1343","東証ＲＥＩＴ指数連動","東証","20231107","日証金","確報","2980","360","18750","170","2030","18750","0","4480"
"1345","東証ＲＥＩＴ指数","東証","20231107","日証金","確報","2700","0","8000","400","55800","600","7400","58100"
"1346","ＭＸＳ２２５上場投信","東証","20231107","日証金","確報","50","0","2028","0","188","319","1709","238"
"1348","ＭＸＳＴＰＸ上場投信","東証","20231107","日証金","確報","10","0","5040","20","0","980","4060","-10"
"1349","ＡＢＦ汎アジア債券","東証","20231107","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20231107","日証金","確報","0","9670","228900","500","0","14600","214300","-10170"
"1357","日経ダブルインバース","東証","20231107","日証金","確報","25176","725874","11227462","617681","11450","3749039","7478423","-1306929"
"1358","上場日経２倍","東証","20231107","日証金","確報","110","628","1501","0","2246","257","1244","1728"
"1360","日経ベア２倍","東証","20231107","日証金","確報","0","77440","1175900","13830","0","40800","1135100","-91270"
"1364","ｉＳＪＰＸ日経４００","東証","20231107","日証金","確報","0","0","0","0","0","13","-13","0"
"1365","ｉＦ２２５ダブル","東証","20231107","日証金","確報","268","0","3347","12","484","300","3047","740"
"1366","ｉＦ２２５Ｗベア","東証","20231107","日証金","確報","0","20714","34317","300","0","300","34017","-21014"
"1367","ｉＦＴＰＸダブル","東証","20231107","日証金","確報","2","10","239","0","8","239","0","0"
"1368","ｉＦＴＰＸＷベア","東証","20231107","日証金","確報","0","123","1138","0","81","0","1138","-42"
"1369","Ｏｎｅ・日経２２５","東証","20231107","日証金","確報","80","0","80","0","24","0","80","104"
"1375","雪国まいたけ","東証","20231107","日証金","確報","0","0","15400","0","0","0","15400","0"
"1376","カネコ種苗","東証","20231107","日証金","確報","0","0","300","0","0","0","300","0"
"1377","サカタのタネ","東証","20231107","日証金","確報","0","100","3100","0","100","2200","900","0"
"1379","ホクト","東証","20231107","日証金","確報","600","0","4700","200","0","1900","2800","400"
"1380","秋川牧園","東証","20231107","日証金","確報","0","0","200","0","0","0","200","0"
"1381","アクシーズ","東証","20231107","日証金","確報","0","0","200","0","0","0","200","0"
"1382","ホーブ","東証","20231107","日証金","確報","100","0","6600","0","0","0","6600","100"
"1383","ベルグアース","東証","20231107","日証金","確報","100","0","400","0","0","0","400","100"
"1384","ホクリヨウ","東証","20231107","日証金","確報","100","0","21900","0","0","0","21900","100"
"1397","ＳＭＤＡＭ　２２５","東証","20231107","日証金","確報","0","0","4","0","0","33","-29","0"
"1398","ＳＭＤＡＭ　Ｊリート","東証","20231107","日証金","確報","0","0","0","0","0","0","0","0"
"1399","上場高配当低ボラ","東証","20231107","日証金","確報","0","0","0","0","0","0","0","0"
"1400","ルーデン・ＨＤ","東証","20231107","日証金","確報","3400","0","10700","0","0","0","10700","3400"
"1401","エムビーエス","東証","20231107","日証金","確報","100","400","700","0","0","0","700","-300"
"1401","エムビーエス","福証","20231107","日証金","確報","0","0","0","0","0","0","0","0"
"1407","ウエストＨＤ","東証","20231107","日証金","確報","900","1900","27300","2100","6500","31000","-3700","3400"
"1414","ショーボンドＨＤ","東証","20231107","日証金","確報","300","100","4400","100","100","4200","200","200"
"1417","ミライト・ワン","東証","20231107","日証金","確報","600","100","10600","0","0","300","10300","500"
"1418","インターライフＨＤ","東証","20231107","日証金","確報","0","0","33500","0","0","18800","14700","0"
"1419","タマホーム","東証","20231107","日証金","確報","3300","2700","42400","51300","100","102500","-60100","-50600"
"1419","タマホーム","福証","20231107","日証金","確報","0","0","0","0","0","0","0","0"
"1420","サンヨーホームズ","東証","20231107","日証金","確報","0","400","1200","200","200","600","600","-400"
"1429","日本アクア","東証","20231107","日証金","確報","4000","0","38600","0","0","2400","36200","4000"
"1430","ファーストコーポ","東証","20231107","日証金","確報","300","2600","18100","0","0","50000","-31900","-2300"
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20231107","日証金","確報","200","1800","32500","0","0","100700","-68200","-1600"
"1431","Ｌｉｂ　Ｗｏｒｋ","福証","20231107","日証金","確報","0","0","0","0","0","0","0","0"
"1433","ベステラ","東証","20231107","日証金","確報","0","6000","94200","0","0","104500","-10300","-6000"
"1434","ＪＥＳＣＯ　ＨＤ","東証","20231107","日証金","確報","200","6500","23600","600","2300","4500","19100","-4600"
"1435","Ｒｏｂｏｔ　Ｈｏｍｅ","東証","20231107","日証金","確報","2000","1500","47400","0","0","0","47400","500"
"1436","フィット","東証","20231107","日証金","確報","0","0","1600","0","0","0","1600","0"
"1438","岐阜造園","名証","20231107","日証金","確報","0","0","0","0","0","0","0","0"
"1438","岐阜造園","東証","20231107","日証金","確報","100","0","700","0","0","0","700","100"
"1439","安江工務店","名証","20231107","日証金","確報","0","0","0","0","0","0","0","0"
"1439","安江工務店","東証","20231107","日証金","確報","1600","0","4600","0","0","0","4600","1600"
"1443","技研ホールディングス","東証","20231107","日証金","確報","100","1900","26400","0","0","0","26400","-1800"
"1444","ニッソウ","名証","20231107","日証金","確報","0","0","0","0","0","0","0","0"
