"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20230303","日証金","確報","0","100","4100","0","100","100","4000","0"
"1305","ダイワＥＴＦ・ＴＰＸ","東証","20230303","日証金","確報","15000","0","18840","100","1450","10200","8640","16350"
"1306","ＴＯＰＩＸ連動型上場","東証","20230303","日証金","確報","39650","300","195240","33190","10360","235860","-40620","16520"
"1308","上場ＴＯＰＩＸ","東証","20230303","日証金","確報","0","0","0","6900","0","110200","-110200","-6900"
"1309","中国株上証５０ＥＴＦ","東証","20230303","日証金","確報","0","25","107","0","0","0","107","-25"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230303","日証金","確報","0","0","0","310","20","1490","-1490","-290"
"1312","ラッセル野村小型コア","東証","20230303","日証金","確報","0","4","1","0","0","20","-19","-4"
"1319","日経３００上場投信","名証","20230303","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20230303","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20230303","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20230303","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ダイワＥＴＦ・２２５","東証","20230303","日証金","確報","83","54","2530","8376","915","19559","-17029","-7432"
"1321","日経２２５上場投信","東証","20230303","日証金","確報","11592","30","87264","33793","313","120440","-33176","-21918"
"1322","上場インデックス中国","東証","20230303","日証金","確報","40","0","390","0","0","0","390","40"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20230303","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20230303","日証金","確報","1000","0","5400","1000","0","5400","0","0"
"1326","ＳＰＤＲゴールド","東証","20230303","日証金","確報","49","3","504","3","0","3","501","43"
"1328","金価格連動型上場投信","東証","20230303","日証金","確報","120","180","1430","480","0","1970","-540","-540"
"1329","ｉシェアーズ　２２５","東証","20230303","日証金","確報","0","0","194","1240","138","3731","-3537","-1102"
"1330","上場２２５","東証","20230303","日証金","確報","0","270","630","7920","100","19340","-18710","-8090"
"1332","ニッスイ","東証","20230303","日証金","確報","1000","4000","55000","0","1500","1200","53800","-1500"
"1333","マルハニチロ","東証","20230303","日証金","確報","1300","100","7500","0","0","0","7500","1200"
"1343","東証ＲＥＩＴ指数連動","東証","20230303","日証金","確報","0","610","44270","300","0","6080","38190","-910"
"1345","東証ＲＥＩＴ指数","東証","20230303","日証金","確報","0","0","5500","100","1700","100","5400","1600"
"1346","ＭＸＳ２２５上場投信","東証","20230303","日証金","確報","0","51","167","1357","0","5142","-4975","-1408"
"1348","ＭＸＳＴＰＸ上場投信","東証","20230303","日証金","確報","0","600","100","0","960","0","100","360"
"1349","ＡＢＦ汎アジア債券","東証","20230303","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20230303","日証金","確報","4360","650","97170","90","1900","5760","91410","5520"
"1357","日経ダブルインバース","東証","20230303","日証金","確報","3911595","53816","16951786","950723","628939","2826405","14125381","3535995"
"1358","上場日経２倍","東証","20230303","日証金","確報","820","1051","1076","2846","300","5003","-3927","-2777"
