"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20230316","日証金","確報","100","0","6200","0","100","0","6200","200"
"1305","ダイワＥＴＦ・ＴＰＸ","東証","20230316","日証金","確報","460","0","3510","1710","420","7670","-4160","-830"
"1306","ＴＯＰＩＸ連動型上場","東証","20230316","日証金","確報","10720","870","200490","1080","22350","143140","57350","31120"
"1308","上場ＴＯＰＩＸ","東証","20230316","日証金","確報","0","0","1000","0","12200","83500","-82500","12200"
"1309","中国株上証５０ＥＴＦ","東証","20230316","日証金","確報","82","13","279","0","0","0","279","69"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230316","日証金","確報","0","20","150","0","20","150","0","0"
"1319","日経３００上場投信","名証","20230316","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20230316","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20230316","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20230316","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ダイワＥＴＦ・２２５","東証","20230316","日証金","確報","516","388","3247","2474","2675","8694","-5447","329"
"1321","日経２２５上場投信","東証","20230316","日証金","確報","887","0","135266","2372","17260","27507","107759","15775"
"1322","上場インデックス中国","東証","20230316","日証金","確報","0","0","350","0","0","0","350","0"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20230316","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20230316","日証金","確報","700","0","7500","700","0","7500","0","0"
"1326","ＳＰＤＲゴールド","東証","20230316","日証金","確報","2","3","446","0","0","10","436","-1"
"1328","金価格連動型上場投信","東証","20230316","日証金","確報","280","120","2600","0","90","2930","-330","250"
"1329","ｉシェアーズ　２２５","東証","20230316","日証金","確報","185","4","221","135","1140","2038","-1817","1186"
"1330","上場２２５","東証","20230316","日証金","確報","280","90","3190","440","300","4630","-1440","50"
"1332","ニッスイ","東証","20230316","日証金","確報","18100","3200","69100","19000","200","24000","45100","-3900"
"1333","マルハニチロ","東証","20230316","日証金","確報","400","0","9000","0","0","0","9000","400"
"1343","東証ＲＥＩＴ指数連動","東証","20230316","日証金","確報","260","2480","4860","420","0","440","4420","-2640"
"1345","東証ＲＥＩＴ指数","東証","20230316","日証金","確報","0","0","8200","1100","0","1200","7000","-1100"
