"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20240119","日証金","確報","100","100","1800","0","0","1800","0","0"
"1305","ｉＦＴＰＸ年１","東証","20240119","日証金","確報","50","0","9530","140","1730","7230","2300","1640"
"1306","ＴＯＰＩＸ連動型上場","東証","20240119","日証金","確報","1800","1470","26470","7910","10080","164610","-138140","2500"
"1308","上場ＴＯＰＩＸ","東証","20240119","日証金","確報","0","200","5645","100","0","5343","302","-300"
"1309","中国株上証５０ＥＴＦ","東証","20240119","日証金","確報","0","0","15","0","0","0","15","0"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20240119","日証金","確報","70","160","160","40","0","160","0","-130"
"1319","日経３００上場投信","名証","20240119","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20240119","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20240119","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20240119","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20240119","日証金","確報","194","11","6446","2234","507","17260","-10814","-1544"
"1321","日経２２５上場投信","東証","20240119","日証金","確報","31880","9","51894","8168","321","103941","-52047","24024"
"1322","上場インデックス中国","東証","20240119","日証金","確報","100","0","100","0","0","0","100","100"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20240119","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20240119","日証金","確報","0","0","500","0","0","0","500","0"
"1326","ＳＰＤＲゴールド","東証","20240119","日証金","確報","17","0","408","0","0","0","408","17"
"1328","金価格連動型上場投信","東証","20240119","日証金","確報","720","650","4230","0","200","840","3390","270"
"1329","ｉシェアーズ　２２５","東証","20240119","日証金","確報","0","1","1978","984","58","5810","-3832","-927"
"1330","上場２２５","東証","20240119","日証金","確報","101","20","4506","1581","166","28302","-23796","-1334"
"1332","ニッスイ","東証","20240119","日証金","確報","10100","17400","31000","1400","8700","31000","0","0"
"1333","マルハニチロ","東証","20240119","日証金","確報","18100","0","24600","200","800","300","24300","18700"
"1343","東証ＲＥＩＴ指数連動","東証","20240119","日証金","確報","1400","1540","24180","200","340","24180","0","0"
"1345","東証ＲＥＩＴ指数","東証","20240119","日証金","確報","0","0","5500","0","0","100","5400","0"
"1346","ＭＸＳ２２５上場投信","東証","20240119","日証金","確報","0","38","2402","1645","239","3190","-788","-1444"
"1348","ＭＸＳＴＰＸ上場投信","東証","20240119","日証金","確報","0","0","4890","0","140","6880","-1990","140"
"1349","ＡＢＦ汎アジア債券","東証","20240119","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20240119","日証金","確報","21210","11430","107320","800","0","19410","87910","8980"
"1357","日経ダブルインバース","東証","20240119","日証金","確報","735468","2546094","27171188","74466","152","3503643","23667545","-1884940"
"1358","上場日経２倍","東証","20240119","日証金","確報","301","419","5130","1414","14","6648","-1518","-1518"
"1360","日経ベア２倍","東証","20240119","日証金","確報","93510","21740","3332810","0","0","0","3332810","71770"
"1364","ｉＳＪＰＸ日経４００","東証","20240119","日証金","確報","0","0","33","1","0","95","-62","-1"
"1365","ｉＦ２２５ダブル","東証","20240119","日証金","確報","0","90","1151","1013","257","6255","-5104","-846"
"1366","ｉＦ２２５Ｗベア","東証","20240119","日証金","確報","12939","0","66231","0","1542","0","66231","14481"
"1367","ｉＦＴＰＸダブル","東証","20240119","日証金","確報","47","19","184","71","37","932","-748","-6"
"1368","ｉＦＴＰＸＷベア","東証","20240119","日証金","確報","0","0","601","36","0","117","484","-36"
"1369","Ｏｎｅ・日経２２５","東証","20240119","日証金","確報","2","0","276","16","0","491","-215","-14"
"1375","雪国まいたけ","東証","20240119","日証金","確報","200","0","7500","0","0","0","7500","200"
"1376","カネコ種苗","東証","20240119","日証金","確報","0","0","5200","0","0","0","5200","0"
"1377","サカタのタネ","東証","20240119","日証金","確報","300","0","6500","400","400","1800","4700","300"
"1379","ホクト","東証","20240119","日証金","確報","0","100","5200","500","0","1600","3600","-600"
"1380","秋川牧園","東証","20240119","日証金","確報","0","0","200","0","0","0","200","0"
"1381","アクシーズ","東証","20240119","日証金","確報","0","0","400","0","0","0","400","0"
"1382","ホーブ","東証","20240119","日証金","確報","0","0","4600","0","0","0","4600","0"
"1383","ベルグアース","東証","20240119","日証金","確報","800","0","2000","0","0","0","2000","800"
"1384","ホクリヨウ","東証","20240119","日証金","確報","0","0","2700","0","0","0","2700","0"
"1397","ＳＭＤＡＭ　２２５","東証","20240119","日証金","確報","0","0","0","93","0","128","-128","-93"
"1398","ＳＭＤＡＭ　Ｊリート","東証","20240119","日証金","確報","0","0","0","0","0","0","0","0"
"1399","上場高配当低ボラ","東証","20240119","日証金","確報","0","0","60","0","0","70","-10","0"
"1401","エムビーエス","東証","20240119","日証金","確報","0","0","800","0","0","0","800","0"
"1401","エムビーエス","福証","20240119","日証金","確報","0","0","0","0","0","0","0","0"
"1407","ウエストＨＤ","東証","20240119","日証金","確報","10100","6800","32300","0","3800","24600","7700","7100"
"1414","ショーボンドＨＤ","東証","20240119","日証金","確報","0","300","13900","400","100","3800","10100","-600"
"1417","ミライト・ワン","東証","20240119","日証金","確報","0","800","6900","0","500","6400","500","-300"
"1418","インターライフＨＤ","東証","20240119","日証金","確報","200","0","98500","0","0","18600","79900","200"
"1419","タマホーム","東証","20240119","日証金","確報","100","600","4600","5700","5600","137300","-132700","-600"
"1419","タマホーム","福証","20240119","日証金","確報","0","0","0","0","0","0","0","0"
"1420","サンヨーホームズ","東証","20240119","日証金","確報","0","0","1900","0","0","0","1900","0"
"1429","日本アクア","東証","20240119","日証金","確報","1600","3600","75500","0","0","1500","74000","-2000"
"1430","ファーストコーポ","東証","20240119","日証金","確報","100","0","3500","0","0","300","3200","100"
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20240119","日証金","確報","0","0","15200","100","0","8000","7200","-100"
"1431","Ｌｉｂ　Ｗｏｒｋ","福証","20240119","日証金","確報","0","0","0","0","0","0","0","0"
"1433","ベステラ","東証","20240119","日証金","確報","2000","0","26800","500","10100","200600","-173800","11600"
"1434","ＪＥＳＣＯ　ＨＤ","東証","20240119","日証金","確報","11200","10600","23800","4200","400","23800","0","-3200"
"1435","Ｒｏｂｏｔ　Ｈｏｍｅ","東証","20240119","日証金","確報","0","28800","59100","0","0","0","59100","-28800"
"1436","フィット","東証","20240119","日証金","確報","100","0","600","0","0","0","600","100"
"1438","岐阜造園","名証","20240119","日証金","確報","0","0","0","0","0","0","0","0"
"1438","岐阜造園","東証","20240119","日証金","確報","0","0","200","0","0","0","200","0"
"1439","安江工務店","名証","20240119","日証金","確報","0","0","0","0","0","0","0","0"
"1439","安江工務店","東証","20240119","日証金","確報","300","0","1100","0","0","0","1100","300"
"1443","技研ホールディングス","東証","20240119","日証金","確報","100","0","53300","0","0","0","53300","100"
"1444","ニッソウ","名証","20240119","日証金","確報","0","0","0","0","0","0","0","0"
"1444","ニッソウ","東証","20240119","日証金","確報","0","300","600","0","0","0","600","-300"
"1446","キャンディル","東証","20240119","日証金","確報","3500","0","29100","100","0","36100","-7000","3400"
"1447","ＩＴｂｏｏｋＨＤ","東証","20240119","日証金","確報","26500","9100","120700","0","0","0","120700","17400"
"1449","ＦＵＪＩジャパン","札証","20240119","日証金","確報","0","0","1300","0","0","0","1300","0"
"1450","田中建設工業","東証","20240119","日証金","確報","0","0","2100","0","0","0","2100","0"
"1451","ＫＨＣ","東証","20240119","日証金","確報","0","100","600","0","0","0","600","-100"
"1456","ｉＦ２２５ベア","東証","20240119","日証金","確報","0","0","518","0","0","0","518","0"
"1457","ｉＦＴＰＸベア","東証","20240119","日証金","確報","0","0","1008","0","0","0","1008","0"
"1458","楽天２２５ダブルブル","東証","20240119","日証金","確報","100","1234","4090","12633","847","22045","-17955","-12920"
"1459","楽天２２５ダブルベア","東証","20240119","日証金","確報","99816","54216","4002889","0","0","7400","3995489","45600"
"1464","ｉＦＪ４００ダブル","東証","20240119","日証金","確報","0","0","0","0","0","39","-39","0"
