"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20230721","日証金","確報","0","0","400","100","200","300","100","100"
"1305","ｉＦＴＰＸ年１","東証","20230721","日証金","確報","40","0","16240","460","100","17250","-1010","-320"
"1306","ＴＯＰＩＸ連動型上場","東証","20230721","日証金","確報","3180","530","85380","25280","1800","258090","-172710","-20830"
"1308","上場ＴＯＰＩＸ","東証","20230721","日証金","確報","0","3065","20276","29610","1199","51752","-31476","-31476"
"1309","中国株上証５０ＥＴＦ","東証","20230721","日証金","確報","0","3","75","0","0","0","75","-3"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230721","日証金","確報","0","120","980","10","130","980","0","0"
"1319","日経３００上場投信","名証","20230721","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20230721","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20230721","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20230721","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20230721","日証金","確報","579","0","8294","459","169","11069","-2775","289"
"1321","日経２２５上場投信","東証","20230721","日証金","確報","136","864","93124","2383","1492","142190","-49066","-1619"
"1322","上場インデックス中国","東証","20230721","日証金","確報","0","0","10","0","0","0","10","0"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20230721","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20230721","日証金","確報","0","0","16000","0","0","4000","12000","0"
"1326","ＳＰＤＲゴールド","東証","20230721","日証金","確報","0","100","323","0","0","0","323","-100"
"1328","金価格連動型上場投信","東証","20230721","日証金","確報","70","0","3080","210","340","5130","-2050","200"
"1329","ｉシェアーズ　２２５","東証","20230721","日証金","確報","118","2284","2044","548","169","4520","-2476","-2545"
"1330","上場２２５","東証","20230721","日証金","確報","0","59","100","1201","525","15362","-15262","-735"
"1332","ニッスイ","東証","20230721","日証金","確報","2700","2000","116500","2600","1900","116500","0","0"
"1333","マルハニチロ","東証","20230721","日証金","確報","0","700","4800","0","0","0","4800","-700"
"1343","東証ＲＥＩＴ指数連動","東証","20230721","日証金","確報","1620","1020","25820","1340","740","25820","0","0"
"1345","東証ＲＥＩＴ指数","東証","20230721","日証金","確報","0","0","5800","0","200","1600","4200","200"
"1346","ＭＸＳ２２５上場投信","東証","20230721","日証金","確報","0","105","3393","153","202","3202","191","-56"
"1348","ＭＸＳＴＰＸ上場投信","東証","20230721","日証金","確報","0","0","9740","0","0","1390","8350","0"
"1349","ＡＢＦ汎アジア債券","東証","20230721","日証金","確報","0","0","7","0","0","0","7","0"
"1356","ＴＰＸベア２倍投信","東証","20230721","日証金","確報","0","4200","137970","550","0","2040","135930","-4750"
"1357","日経ダブルインバース","東証","20230721","日証金","確報","1500","646677","25089988","405","30828","1469798","23620190","-614754"
"1358","上場日経２倍","東証","20230721","日証金","確報","6","0","1359","391","314","4856","-3497","-71"
"1360","日経ベア２倍","東証","20230721","日証金","確報","34560","81970","1989270","0","0","0","1989270","-47410"
"1364","ｉＳＪＰＸ日経４００","東証","20230721","日証金","確報","0","0","26","0","0","26","0","0"
"1365","ｉＦ２２５ダブル","東証","20230721","日証金","確報","0","226","0","276","172","2234","-2234","-330"
"1366","ｉＦ２２５Ｗベア","東証","20230721","日証金","確報","2220","500","169820","0","0","0","169820","1720"
"1367","ｉＦＴＰＸダブル","東証","20230721","日証金","確報","58","0","553","212","43","2369","-1816","-111"
"1368","ｉＦＴＰＸＷベア","東証","20230721","日証金","確報","0","1100","11030","0","10","17","11013","-1090"
"1369","Ｏｎｅ・日経２２５","東証","20230721","日証金","確報","0","0","195","31","17","1635","-1440","-14"
"1375","雪国まいたけ","東証","20230721","日証金","確報","0","0","21400","0","0","0","21400","0"
"1376","カネコ種苗","東証","20230721","日証金","確報","0","0","5200","0","0","0","5200","0"
"1377","サカタのタネ","東証","20230721","日証金","確報","100","2300","7100","0","100","2400","4700","-2100"
"1379","ホクト","東証","20230721","日証金","確報","400","100","2100","100","100","1800","300","300"
"1380","秋川牧園","東証","20230721","日証金","確報","0","0","0","0","0","0","0","0"
"1381","アクシーズ","東証","20230721","日証金","確報","0","300","900","0","0","0","900","-300"
"1382","ホーブ","東証","20230721","日証金","確報","0","0","400","0","0","0","400","0"
"1383","ベルグアース","東証","20230721","日証金","確報","0","0","300","0","0","0","300","0"
"1384","ホクリヨウ","東証","20230721","日証金","確報","600","0","3400","0","0","0","3400","600"
"1397","ＳＭＤＡＭ　２２５","東証","20230721","日証金","確報","0","0","1","0","0","10","-9","0"
"1398","ＳＭＤＡＭ　Ｊリート","東証","20230721","日証金","確報","0","0","0","0","0","0","0","0"
"1399","上場高配当低ボラ","東証","20230721","日証金","確報","0","0","0","0","0","0","0","0"
"1400","ルーデン・ＨＤ","東証","20230721","日証金","確報","0","0","10100","0","0","0","10100","0"
"1401","エムビーエス","東証","20230721","日証金","確報","3000","0","6200","0","0","0","6200","3000"
"1401","エムビーエス","福証","20230721","日証金","確報","0","0","0","0","0","0","0","0"
"1407","ウエストＨＤ","東証","20230721","日証金","確報","3300","1600","39600","0","0","9900","29700","1700"
"1414","ショーボンドＨＤ","東証","20230721","日証金","確報","1500","100","7500","0","0","800","6700","1400"
"1417","ミライト・ワン","東証","20230721","日証金","確報","200","500","4600","1000","200","4500","100","-1100"
"1418","インターライフＨＤ","東証","20230721","日証金","確報","300","500","172400","0","0","47000","125400","-200"
"1419","タマホーム","東証","20230721","日証金","確報","16300","3100","59000","300","28400","94500","-35500","41300"
"1419","タマホーム","福証","20230721","日証金","確報","0","0","0","0","0","0","0","0"
"1420","サンヨーホームズ","東証","20230721","日証金","確報","0","300","1300","100","0","100","1200","-400"
"1429","日本アクア","東証","20230721","日証金","確報","0","400","7900","0","0","0","7900","-400"
"1430","ファーストコーポ","東証","20230721","日証金","確報","0","0","50000","0","0","50000","0","0"
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230721","日証金","確報","500","1100","28200","0","0","112600","-84400","-600"
"1431","Ｌｉｂ　Ｗｏｒｋ","福証","20230721","日証金","確報","0","0","0","0","0","0","0","0"
"1433","ベステラ","東証","20230721","日証金","確報","6000","4400","91900","0","200","115300","-23400","1800"
"1434","ＪＥＳＣＯ　ＨＤ","東証","20230721","日証金","確報","100","200","5200","0","0","0","5200","-100"
"1435","Ｒｏｂｏｔ　Ｈｏｍｅ","東証","20230721","日証金","確報","1100","1300","56700","0","0","0","56700","-200"
"1436","フィット","東証","20230721","日証金","確報","100","0","3600","0","0","0","3600","100"
"1438","岐阜造園","名証","20230721","日証金","確報","0","0","3700","0","0","0","3700","0"
"1438","岐阜造園","東証","20230721","日証金","確報","0","0","300","0","0","0","300","0"
"1439","安江工務店","名証","20230721","日証金","確報","0","0","0","0","0","0","0","0"
"1439","安江工務店","東証","20230721","日証金","確報","0","0","3500","0","0","0","3500","0"
"1443","技研ホールディングス","東証","20230721","日証金","確報","0","0","45100","0","0","0","45100","0"
"1444","ニッソウ","名証","20230721","日証金","確報","0","0","0","0","0","0","0","0"
"1444","ニッソウ","東証","20230721","日証金","確報","0","200","600","0","0","0","600","-200"
"1446","キャンディル","東証","20230721","日証金","確報","1400","1400","37700","0","0","37700","0","0"
"1447","ＩＴｂｏｏｋＨＤ","東証","20230721","日証金","確報","0","0","25100","0","0","0","25100","0"
"1449","ＦＵＪＩジャパン","札証","20230721","日証金","確報","0","0","0","0","0","0","0","0"
"1450","田中建設工業","東証","20230721","日証金","確報","0","0","3800","0","0","0","3800","0"
"1451","ＫＨＣ","東証","20230721","日証金","確報","0","0","1100","0","0","0","1100","0"
"1456","ｉＦ２２５ベア","東証","20230721","日証金","確報","0","45","150","0","0","0","150","-45"
"1457","ｉＦＴＰＸベア","東証","20230721","日証金","確報","0","19","677","2","0","38","639","-21"
"1458","楽天２２５ダブルブル","東証","20230721","日証金","確報","3545","800","15690","242","277","5205","10485","2780"
"1459","楽天２２５ダブルベア","東証","20230721","日証金","確報","38034","276558","3118406","0","4959","84030","3034376","-233565"
"1464","ｉＦＪ４００ダブル","東証","20230721","日証金","確報","0","12","18","0","0","60","-42","-12"
"1465","ｉＦＪ４００ベア","東証","20230721","日証金","確報","0","0","0","0","0","0","0","0"
"1466","ｉＦＪ４００Ｗベア","東証","20230721","日証金","確報","0","0","2","0","0","0","2","0"
"1469","４００ベア２倍","東証","20230721","日証金","確報","0","0","530","0","0","0","530","0"
"1472","Ｊ４００ダブルインバ","東証","20230721","日証金","確報","0","5","1","0","6","0","1","1"
"1473","Ｏｎｅ・トピックス","東証","20230721","日証金","確報","0","0","40","0","0","40","0","0"
"1474","Ｏｎｅ・ＪＰＸ４００","東証","20230721","日証金","確報","0","0","0","0","0","0","0","0"
