"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20230508","日証金","確報","0","0","4100","0","0","700","3400","0"
"1305","ｉＦＴＰＸ年１","東証","20230508","日証金","確報","0","0","12010","30","4440","20880","-8870","4410"
"1306","ＴＯＰＩＸ連動型上場","東証","20230508","日証金","確報","1800","151580","97540","61410","2010","358960","-261420","-209180"
"1308","上場ＴＯＰＩＸ","東証","20230508","日証金","確報","0","0","0","23400","1300","139100","-139100","-22100"
"1309","中国株上証５０ＥＴＦ","東証","20230508","日証金","確報","0","32","88","0","0","0","88","-32"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230508","日証金","確報","0","10","0","0","10","0","0","0"
"1319","日経３００上場投信","名証","20230508","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20230508","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20230508","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20230508","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20230508","日証金","確報","192","500","10604","29","1043","28644","-18040","706"
"1321","日経２２５上場投信","東証","20230508","日証金","確報","191","957","130554","465","11914","179330","-48776","10683"
"1322","上場インデックス中国","東証","20230508","日証金","確報","30","0","630","0","0","0","630","30"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20230508","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20230508","日証金","確報","1600","0","4400","1600","0","4400","0","0"
"1326","ＳＰＤＲゴールド","東証","20230508","日証金","確報","0","3","388","0","0","0","388","-3"
"1328","金価格連動型上場投信","東証","20230508","日証金","確報","1980","320","4580","2970","110","4580","0","-1200"
"1329","ｉシェアーズ　２２５","東証","20230508","日証金","確報","0","0","1936","534","624","5580","-3644","90"
"1330","上場２２５","東証","20230508","日証金","確報","10","0","80","10","5060","51870","-51790","5060"
"1332","ニッスイ","東証","20230508","日証金","確報","15200","11600","45700","6700","3100","45700","0","0"
"1333","マルハニチロ","東証","20230508","日証金","確報","1200","0","7500","1800","0","3700","3800","-600"
"1343","東証ＲＥＩＴ指数連動","東証","20230508","日証金","確報","0","12800","8000","195910","300","234070","-226070","-208410"
"1345","東証ＲＥＩＴ指数","東証","20230508","日証金","確報","0","500","5400","100","0","1800","3600","-600"
"1346","ＭＸＳ２２５上場投信","東証","20230508","日証金","確報","0","0","1936","90","225","8851","-6915","135"
"1348","ＭＸＳＴＰＸ上場投信","東証","20230508","日証金","確報","0","0","9670","500","0","6870","2800","-500"
"1349","ＡＢＦ汎アジア債券","東証","20230508","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20230508","日証金","確報","0","15370","114980","1100","0","6830","108150","-16470"
"1357","日経ダブルインバース","東証","20230508","日証金","確報","26425","717684","31171426","18516","868770","2919832","28251594","158995"
"1358","上場日経２倍","東証","20230508","日証金","確報","0","0","3967","162","1024","10782","-6815","862"
"1360","日経ベア２倍","東証","20230508","日証金","確報","170","85260","2048100","0","0","0","2048100","-85090"
"1364","ｉＳＪＰＸ日経４００","東証","20230508","日証金","確報","0","0","84","22","0","116","-32","-22"
"1365","ｉＦ２２５ダブル","東証","20230508","日証金","確報","135","0","1427","32","709","9822","-8395","812"
"1366","ｉＦ２２５Ｗベア","東証","20230508","日証金","確報","31670","28140","203753","1496","0","1918","201835","2034"
"1367","ｉＦＴＰＸダブル","東証","20230508","日証金","確報","0","0","681","278","127","2510","-1829","-151"
"1368","ｉＦＴＰＸＷベア","東証","20230508","日証金","確報","0","0","14720","0","0","0","14720","0"
"1369","Ｏｎｅ・日経２２５","東証","20230508","日証金","確報","0","0","100","114","13","948","-848","-101"
"1375","雪国まいたけ","東証","20230508","日証金","確報","0","0","600","0","0","0","600","0"
"1376","カネコ種苗","東証","20230508","日証金","確報","0","0","0","0","0","0","0","0"
"1377","サカタのタネ","東証","20230508","日証金","確報","500","100","3800","0","0","0","3800","400"
"1379","ホクト","東証","20230508","日証金","確報","0","300","9100","0","0","2100","7000","-300"
