"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20230605","日証金","確報","0","0","6200","0","100","300","5900","100"
"1305","ｉＦＴＰＸ年１","東証","20230605","日証金","確報","0","0","13980","10","2490","17540","-3560","2480"
"1306","ＴＯＰＩＸ連動型上場","東証","20230605","日証金","確報","1040","27840","100510","10990","31350","257910","-157400","-6440"
"1308","上場ＴＯＰＩＸ","東証","20230605","日証金","確報","0","0","0","4500","1500","140300","-140300","-3000"
"1309","中国株上証５０ＥＴＦ","東証","20230605","日証金","確報","3","0","173","0","0","0","173","3"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230605","日証金","確報","250","910","250","50","0","250","0","-710"
"1319","日経３００上場投信","名証","20230605","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20230605","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20230605","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20230605","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20230605","日証金","確報","21","0","7166","2556","324","30659","-23493","-2211"
"1321","日経２２５上場投信","東証","20230605","日証金","確報","3093","0","191208","72035","2722","298879","-107671","-66220"
"1322","上場インデックス中国","東証","20230605","日証金","確報","20","0","560","0","0","0","560","20"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20230605","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20230605","日証金","確報","100","0","2700","100","0","2700","0","0"
"1326","ＳＰＤＲゴールド","東証","20230605","日証金","確報","1024","0","1320","0","0","0","1320","1024"
"1328","金価格連動型上場投信","東証","20230605","日証金","確報","50","310","4310","0","260","4310","0","0"
"1329","ｉシェアーズ　２２５","東証","20230605","日証金","確報","0","0","1941","81","780","6696","-4755","699"
"1330","上場２２５","東証","20230605","日証金","確報","0","10","10","2390","1100","47400","-47390","-1300"
"1332","ニッスイ","東証","20230605","日証金","確報","0","0","233900","2100","300","106100","127800","-1800"
"1333","マルハニチロ","東証","20230605","日証金","確報","2100","100","5400","3500","0","3700","1700","-1500"
"1343","東証ＲＥＩＴ指数連動","東証","20230605","日証金","確報","2250","690","22710","1560","0","22710","0","0"
"1345","東証ＲＥＩＴ指数","東証","20230605","日証金","確報","0","0","5800","100","0","1500","4300","-100"
"1346","ＭＸＳ２２５上場投信","東証","20230605","日証金","確報","0","21","1950","305","904","8023","-6073","578"
"1348","ＭＸＳＴＰＸ上場投信","東証","20230605","日証金","確報","0","0","9670","230","140","2860","6810","-90"
"1349","ＡＢＦ汎アジア債券","東証","20230605","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20230605","日証金","確報","6410","16370","107940","0","880","4210","103730","-9080"
"1357","日経ダブルインバース","東証","20230605","日証金","確報","863333","746337","31099789","397042","0","2374007","28725782","-280046"
