"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20240222","日証金","確報","6900","27400","92500","36600","16100","516700","-424200","-41000"
"1305","ｉＦＴＰＸ年１","東証","20240222","日証金","確報","30","0","9510","580","730","6840","2670","180"
"1306","ＴＯＰＩＸ連動型上場","東証","20240222","日証金","確報","1210","6030","19510","42530","5930","105180","-85670","-41420"
"1308","上場ＴＯＰＩＸ","東証","20240222","日証金","確報","4808","7460","12630","18460","547","23491","-10861","-20565"
"1309","中国株上証５０ＥＴＦ","東証","20240222","日証金","確報","0","0","15","0","0","0","15","0"
"130A","ＶＩＳ","東証","20240222","日証金","確報","300","7200","28400","0","0","0","28400","-6900"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20240222","日証金","確報","10","1230","1210","160","80","160","1050","-1300"
"1319","日経３００上場投信","名証","20240222","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20240222","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20240222","日証金","確報","2000","0","2000","0","0","0","2000","2000"
"1319","日経３００上場投信","福証","20240222","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20240222","日証金","確報","395","14","5597","495","76","11800","-6203","-38"
"1321","日経２２５上場投信","東証","20240222","日証金","確報","2666","10","43644","16516","5090","120512","-76868","-8770"
"1322","上場インデックス中国","東証","20240222","日証金","確報","0","300","50","0","0","0","50","-300"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20240222","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20240222","日証金","確報","0","0","3000","0","0","0","3000","0"
"1326","ＳＰＤＲゴールド","東証","20240222","日証金","確報","1","2","498","0","0","0","498","-1"
"1328","金価格連動型上場投信","東証","20240222","日証金","確報","100","200","3830","0","90","770","3060","-10"
"1329","ｉシェアーズ　２２５","東証","20240222","日証金","確報","387","54","2632","13","1150","1597","1035","1470"
"1330","上場２２５","東証","20240222","日証金","確報","4","53","5081","10975","2","25806","-20725","-11022"
"1332","ニッスイ","東証","20240222","日証金","確報","2700","5800","82200","1300","4400","82200","0","0"
"1333","マルハニチロ","東証","20240222","日証金","確報","0","700","13800","100","0","1900","11900","-800"
"133A","ＧＸ超短期米国債","東証","20240222","日証金","確報","500","0","500","0","0","0","500","500"
