"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20240122","日証金","確報","0","0","1800","0","0","1800","0","0"
"1305","ｉＦＴＰＸ年１","東証","20240122","日証金","確報","0","0","9530","50","110","7170","2360","60"
"1306","ＴＯＰＩＸ連動型上場","東証","20240122","日証金","確報","1700","2390","25780","3120","5360","162370","-136590","1550"
"1308","上場ＴＯＰＩＸ","東証","20240122","日証金","確報","3252","150","8747","17556","202","22697","-13950","-14252"
"1309","中国株上証５０ＥＴＦ","東証","20240122","日証金","確報","0","0","15","0","0","0","15","0"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20240122","日証金","確報","40","0","200","80","40","200","0","0"
"1319","日経３００上場投信","名証","20240122","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20240122","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20240122","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20240122","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20240122","日証金","確報","71","72","6445","3369","372","20257","-13812","-2998"
"1321","日経２２５上場投信","東証","20240122","日証金","確報","1236","38","53092","20215","4292","119864","-66772","-14725"
"1322","上場インデックス中国","東証","20240122","日証金","確報","40","100","40","0","0","0","40","-60"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20240122","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20240122","日証金","確報","0","0","500","0","0","0","500","0"
"1326","ＳＰＤＲゴールド","東証","20240122","日証金","確報","0","5","403","0","0","0","403","-5"
"1328","金価格連動型上場投信","東証","20240122","日証金","確報","0","100","4130","0","510","330","3800","410"
"1329","ｉシェアーズ　２２５","東証","20240122","日証金","確報","317","0","2295","293","1380","4723","-2428","1404"
"1330","上場２２５","東証","20240122","日証金","確報","1010","90","5426","2055","350","30007","-24581","-785"
"1332","ニッスイ","東証","20240122","日証金","確報","4700","6500","29200","900","2700","29200","0","0"
"1333","マルハニチロ","東証","20240122","日証金","確報","100","16200","8500","0","100","200","8300","-16000"
"1343","東証ＲＥＩＴ指数連動","東証","20240122","日証金","確報","2260","9850","16590","1830","0","26010","-9420","-9420"
"1345","東証ＲＥＩＴ指数","東証","20240122","日証金","確報","0","200","5300","0","0","100","5200","-200"
"1346","ＭＸＳ２２５上場投信","東証","20240122","日証金","確報","0","0","2402","1087","165","4112","-1710","-922"
"1348","ＭＸＳＴＰＸ上場投信","東証","20240122","日証金","確報","0","0","4890","20","0","6900","-2010","-20"
"1349","ＡＢＦ汎アジア債券","東証","20240122","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20240122","日証金","確報","17060","10000","114380","400","0","19810","94570","6660"
"1357","日経ダブルインバース","東証","20240122","日証金","確報","2458391","1326105","28303474","311533","1350","3813826","24489648","822103"
"1358","上場日経２倍","東証","20240122","日証金","確報","222","133","5219","56","652","6052","-833","685"
"1360","日経ベア２倍","東証","20240122","日証金","確報","1760","237080","3097490","0","0","0","3097490","-235320"
"1364","ｉＳＪＰＸ日経４００","東証","20240122","日証金","確報","0","0","33","0","20","75","-42","20"
"1365","ｉＦ２２５ダブル","東証","20240122","日証金","確報","0","10","1141","408","121","6542","-5401","-297"
"1366","ｉＦ２２５Ｗベア","東証","20240122","日証金","確報","2418","20050","48599","0","0","0","48599","-17632"
"1367","ｉＦＴＰＸダブル","東証","20240122","日証金","確報","154","0","338","97","9","1020","-682","66"
"1368","ｉＦＴＰＸＷベア","東証","20240122","日証金","確報","911","0","1512","0","37","80","1432","948"
"1369","Ｏｎｅ・日経２２５","東証","20240122","日証金","確報","4","0","280","11","5","497","-217","-2"
"1375","雪国まいたけ","東証","20240122","日証金","確報","0","100","7400","0","0","0","7400","-100"
"1376","カネコ種苗","東証","20240122","日証金","確報","600","5000","800","0","0","0","800","-4400"
"1377","サカタのタネ","東証","20240122","日証金","確報","1000","100","7400","0","300","1500","5900","1200"
"1379","ホクト","東証","20240122","日証金","確報","0","500","4700","0","0","1600","3100","-500"
"1380","秋川牧園","東証","20240122","日証金","確報","0","0","200","0","0","0","200","0"
"1381","アクシーズ","東証","20240122","日証金","確報","0","0","400","0","0","0","400","0"
"1382","ホーブ","東証","20240122","日証金","確報","100","100","4600","0","0","0","4600","0"
"1383","ベルグアース","東証","20240122","日証金","確報","0","0","2000","0","0","0","2000","0"
"1384","ホクリヨウ","東証","20240122","日証金","確報","400","0","3100","0","0","0","3100","400"
"1397","ＳＭＤＡＭ　２２５","東証","20240122","日証金","確報","0","0","0","0","0","128","-128","0"
"1398","ＳＭＤＡＭ　Ｊリート","東証","20240122","日証金","確報","0","0","0","0","0","0","0","0"
"1399","上場高配当低ボラ","東証","20240122","日証金","確報","0","10","50","280","0","350","-300","-290"
"1401","エムビーエス","東証","20240122","日証金","確報","0","0","800","0","0","0","800","0"
"1401","エムビーエス","福証","20240122","日証金","確報","0","0","0","0","0","0","0","0"
"1407","ウエストＨＤ","東証","20240122","日証金","確報","0","25000","7300","22200","0","46800","-39500","-47200"
"1414","ショーボンドＨＤ","東証","20240122","日証金","確報","0","0","13900","100","200","3700","10200","100"
"1417","ミライト・ワン","東証","20240122","日証金","確報","6300","200","13000","6900","300","13000","0","-500"
"1418","インターライフＨＤ","東証","20240122","日証金","確報","0","400","98100","0","0","18600","79500","-400"
"1419","タマホーム","東証","20240122","日証金","確報","300","1500","3400","31600","9200","159700","-156300","-23600"
"1419","タマホーム","福証","20240122","日証金","確報","0","0","0","0","0","0","0","0"
"1420","サンヨーホームズ","東証","20240122","日証金","確報","100","200","1800","0","0","0","1800","-100"
"1429","日本アクア","東証","20240122","日証金","確報","0","6400","69100","100","0","1600","67500","-6500"
"1430","ファーストコーポ","東証","20240122","日証金","確報","500","100","3900","100","0","400","3500","300"
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20240122","日証金","確報","300","4600","10900","100","0","8100","2800","-4400"
"1431","Ｌｉｂ　Ｗｏｒｋ","福証","20240122","日証金","確報","0","0","0","0","0","0","0","0"
"1433","ベステラ","東証","20240122","日証金","確報","200","0","27000","3200","2400","201400","-174400","-600"
"1434","ＪＥＳＣＯ　ＨＤ","東証","20240122","日証金","確報","3000","2600","24200","400","0","24200","0","0"
"1435","Ｒｏｂｏｔ　Ｈｏｍｅ","東証","20240122","日証金","確報","0","0","59100","0","0","0","59100","0"
"1436","フィット","東証","20240122","日証金","確報","100","0","700","0","0","0","700","100"
"1438","岐阜造園","名証","20240122","日証金","確報","0","0","0","0","0","0","0","0"
"1438","岐阜造園","東証","20240122","日証金","確報","0","0","200","0","0","0","200","0"
"1439","安江工務店","名証","20240122","日証金","確報","0","0","0","0","0","0","0","0"
"1439","安江工務店","東証","20240122","日証金","確報","0","0","1100","0","0","0","1100","0"
