"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20230710","日証金","確報","200","0","1100","200","0","300","800","0"
"1305","ｉＦＴＰＸ年１","東証","20230710","日証金","確報","12040","0","16270","0","590","12290","3980","12630"
"1306","ＴＯＰＩＸ連動型上場","東証","20230710","日証金","確報","23580","23200","125540","81490","15930","262920","-137380","-65180"
"1308","上場ＴＯＰＩＸ","東証","20230710","日証金","確報","1300","0","18200","38900","2500","91400","-73200","-35100"
"1309","中国株上証５０ＥＴＦ","東証","20230710","日証金","確報","26","0","105","0","0","0","105","26"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230710","日証金","確報","0","500","1370","0","10","1270","100","-490"
"1319","日経３００上場投信","名証","20230710","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20230710","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20230710","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20230710","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20230710","日証金","確報","2443","3704","6804","261","2258","8617","-1813","736"
"1321","日経２２５上場投信","東証","20230710","日証金","確報","3927","19","156324","929","82015","160680","-4356","84994"
"1322","上場インデックス中国","東証","20230710","日証金","確報","0","0","550","0","0","0","550","0"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20230710","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20230710","日証金","確報","1400","0","11400","0","300","5200","6200","1700"
"1326","ＳＰＤＲゴールド","東証","20230710","日証金","確報","6","0","280","0","0","0","280","6"
"1328","金価格連動型上場投信","東証","20230710","日証金","確報","260","3520","3660","0","140","4130","-470","-3120"
"1329","ｉシェアーズ　２２５","東証","20230710","日証金","確報","0","204","3523","472","207","4224","-701","-469"
"1330","上場２２５","東証","20230710","日証金","確報","30","0","120","320","5210","19550","-19430","4920"
"1332","ニッスイ","東証","20230710","日証金","確報","7300","4000","118000","4000","700","118000","0","0"
