"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20230906","日証金","確報","1000","1000","1200","200","200","1200","0","0"
"1305","ｉＦＴＰＸ年１","東証","20230906","日証金","確報","200","0","9850","2390","120","14360","-4510","-2070"
"1306","ＴＯＰＩＸ連動型上場","東証","20230906","日証金","確報","19520","0","98990","3710","4220","235740","-136750","20030"
"1308","上場ＴＯＰＩＸ","東証","20230906","日証金","確報","0","4840","29493","50","10360","38773","-9280","5470"
"1309","中国株上証５０ＥＴＦ","東証","20230906","日証金","確報","0","10","5","0","0","0","5","-10"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230906","日証金","確報","20","20","1200","0","0","1200","0","0"
"1319","日経３００上場投信","名証","20230906","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20230906","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20230906","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20230906","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20230906","日証金","確報","0","10","4889","660","222","14446","-9557","-448"
"1321","日経２２５上場投信","東証","20230906","日証金","確報","19525","133","78507","16320","30","174644","-96137","3102"
"1322","上場インデックス中国","東証","20230906","日証金","確報","0","0","130","0","0","0","130","0"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20230906","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20230906","日証金","確報","0","0","9000","0","100","0","9000","100"
"1326","ＳＰＤＲゴールド","東証","20230906","日証金","確報","0","70","894","0","0","0","894","-70"
"1328","金価格連動型上場投信","東証","20230906","日証金","確報","100","50","4410","830","40","9330","-4920","-740"
"1329","ｉシェアーズ　２２５","東証","20230906","日証金","確報","0","0","1946","356","723","3755","-1809","367"
"1330","上場２２５","東証","20230906","日証金","確報","0","0","3296","2475","79","20842","-17546","-2396"
"1332","ニッスイ","東証","20230906","日証金","確報","19800","2900","87700","3600","3100","157800","-70100","16400"
"1333","マルハニチロ","東証","20230906","日証金","確報","16900","300","25900","37500","200","46600","-20700","-20700"
"1343","東証ＲＥＩＴ指数連動","東証","20230906","日証金","確報","500","1970","25170","20","330","23890","1280","-1160"
"1345","東証ＲＥＩＴ指数","東証","20230906","日証金","確報","0","0","5300","70100","0","73600","-68300","-70100"
"1346","ＭＸＳ２２５上場投信","東証","20230906","日証金","確報","0","0","1972","770","35","5878","-3906","-735"
"1348","ＭＸＳＴＰＸ上場投信","東証","20230906","日証金","確報","0","0","4830","330","10","2620","2210","-320"
"1349","ＡＢＦ汎アジア債券","東証","20230906","日証金","確報","0","0","9","0","0","0","9","0"
"1356","ＴＰＸベア２倍投信","東証","20230906","日証金","確報","15220","60","116940","0","150","9760","107180","15310"
"1357","日経ダブルインバース","東証","20230906","日証金","確報","2044189","139821","26275631","180380","0","2713187","23562444","1723988"
"1358","上場日経２倍","東証","20230906","日証金","確報","358","0","1497","930","134","6402","-4905","-438"
"1360","日経ベア２倍","東証","20230906","日証金","確報","100090","18990","1939930","0","0","0","1939930","81100"
"1364","ｉＳＪＰＸ日経４００","東証","20230906","日証金","確報","0","0","0","0","0","129","-129","0"
"1365","ｉＦ２２５ダブル","東証","20230906","日証金","確報","5","283","545","1206","11","3943","-3398","-1473"
"1366","ｉＦ２２５Ｗベア","東証","20230906","日証金","確報","13670","800","92983","0","0","0","92983","12870"
"1367","ｉＦＴＰＸダブル","東証","20230906","日証金","確報","0","46","0","313","26","2179","-2179","-333"
"1368","ｉＦＴＰＸＷベア","東証","20230906","日証金","確報","110","0","2711","16","0","18","2693","94"
"1369","Ｏｎｅ・日経２２５","東証","20230906","日証金","確報","0","0","0","170","2","1203","-1203","-168"
"1375","雪国まいたけ","東証","20230906","日証金","確報","500","200","21000","0","0","0","21000","300"
"1376","カネコ種苗","東証","20230906","日証金","確報","0","0","3500","0","0","0","3500","0"
"1377","サカタのタネ","東証","20230906","日証金","確報","3800","200","8300","5200","0","8300","0","-1600"
"1379","ホクト","東証","20230906","日証金","確報","0","2800","2300","0","2800","2300","0","0"
"1380","秋川牧園","東証","20230906","日証金","確報","0","0","200","0","0","0","200","0"
"1381","アクシーズ","東証","20230906","日証金","確報","0","0","1000","0","0","0","1000","0"
"1382","ホーブ","東証","20230906","日証金","確報","2200","0","5900","0","0","0","5900","2200"
"1383","ベルグアース","東証","20230906","日証金","確報","0","0","1100","0","0","0","1100","0"
"1384","ホクリヨウ","東証","20230906","日証金","確報","0","300","2500","0","0","0","2500","-300"
"1397","ＳＭＤＡＭ　２２５","東証","20230906","日証金","確報","0","0","0","0","0","10","-10","0"
"1398","ＳＭＤＡＭ　Ｊリート","東証","20230906","日証金","確報","0","0","0","4800","0","4800","-4800","-4800"
"1399","上場高配当低ボラ","東証","20230906","日証金","確報","0","0","0","0","0","0","0","0"
"1400","ルーデン・ＨＤ","東証","20230906","日証金","確報","400","0","7900","0","0","0","7900","400"
"1401","エムビーエス","東証","20230906","日証金","確報","0","0","4200","0","0","0","4200","0"
"1401","エムビーエス","福証","20230906","日証金","確報","0","0","0","0","0","0","0","0"
"1407","ウエストＨＤ","東証","20230906","日証金","確報","0","1100","23600","1600","2700","23600","0","0"
"1414","ショーボンドＨＤ","東証","20230906","日証金","確報","0","600","2400","200","0","1400","1000","-800"
"1417","ミライト・ワン","東証","20230906","日証金","確報","0","1100","11000","200","0","1100","9900","-1300"
"1418","インターライフＨＤ","東証","20230906","日証金","確報","0","400","191900","0","0","46400","145500","-400"
"1419","タマホーム","東証","20230906","日証金","確報","1000","6600","28000","0","3100","39900","-11900","-2500"
"1419","タマホーム","福証","20230906","日証金","確報","0","0","0","0","0","0","0","0"
"1420","サンヨーホームズ","東証","20230906","日証金","確報","0","100","300","0","0","100","200","-100"
"1429","日本アクア","東証","20230906","日証金","確報","1000","200","18900","0","400","7000","11900","1200"
"1430","ファーストコーポ","東証","20230906","日証金","確報","0","1500","38400","0","0","50000","-11600","-1500"
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230906","日証金","確報","2900","4600","34800","0","1000","110600","-75800","-700"
"1431","Ｌｉｂ　Ｗｏｒｋ","福証","20230906","日証金","確報","0","0","0","0","0","0","0","0"
"1433","ベステラ","東証","20230906","日証金","確報","4500","4400","102800","100","0","102800","0","0"
"1434","ＪＥＳＣＯ　ＨＤ","東証","20230906","日証金","確報","17600","20600","54700","0","3000","54700","0","0"
"1435","Ｒｏｂｏｔ　Ｈｏｍｅ","東証","20230906","日証金","確報","100","6300","57700","0","0","0","57700","-6200"
"1436","フィット","東証","20230906","日証金","確報","0","0","3400","0","0","0","3400","0"
"1438","岐阜造園","名証","20230906","日証金","確報","0","0","3700","0","0","0","3700","0"
"1438","岐阜造園","東証","20230906","日証金","確報","0","0","100","0","0","0","100","0"
"1439","安江工務店","名証","20230906","日証金","確報","0","0","0","0","0","0","0","0"
"1439","安江工務店","東証","20230906","日証金","確報","0","0","1300","0","0","0","1300","0"
"1443","技研ホールディングス","東証","20230906","日証金","確報","0","0","35200","0","0","0","35200","0"
"1444","ニッソウ","名証","20230906","日証金","確報","0","0","0","0","0","0","0","0"
"1444","ニッソウ","東証","20230906","日証金","確報","0","0","800","0","0","0","800","0"
"1446","キャンディル","東証","20230906","日証金","確報","1400","4400","23500","600","200","44200","-20700","-3400"
"1447","ＩＴｂｏｏｋＨＤ","東証","20230906","日証金","確報","1200","5200","26600","0","0","0","26600","-4000"
"1449","ＦＵＪＩジャパン","札証","20230906","日証金","確報","0","0","0","0","0","0","0","0"
"1450","田中建設工業","東証","20230906","日証金","確報","0","0","0","0","0","0","0","0"
"1451","ＫＨＣ","東証","20230906","日証金","確報","0","0","700","0","0","0","700","0"
"1456","ｉＦ２２５ベア","東証","20230906","日証金","確報","0","1340","60","0","0","0","60","-1340"
"1457","ｉＦＴＰＸベア","東証","20230906","日証金","確報","0","7","718","0","0","0","718","-7"
"1458","楽天２２５ダブルブル","東証","20230906","日証金","確報","28","1949","2621","14651","0","38836","-36215","-16572"
"1459","楽天２２５ダブルベア","東証","20230906","日証金","確報","284373","900","3584683","0","59369","3000","3581683","342842"
"1464","ｉＦＪ４００ダブル","東証","20230906","日証金","確報","75","0","77","1","0","65","12","74"
"1465","ｉＦＪ４００ベア","東証","20230906","日証金","確報","0","0","0","0","0","0","0","0"
"1466","ｉＦＪ４００Ｗベア","東証","20230906","日証金","確報","0","0","0","0","0","0","0","0"
"1469","４００ベア２倍","東証","20230906","日証金","確報","0","0","530","0","0","0","530","0"
"1472","Ｊ４００ダブルインバ","東証","20230906","日証金","確報","0","0","402","0","0","0","402","0"
"1473","Ｏｎｅ・トピックス","東証","20230906","日証金","確報","0","40","0","0","0","30","-30","-40"
"1474","Ｏｎｅ・ＪＰＸ４００","東証","20230906","日証金","確報","0","0","0","0","0","0","0","0"
"1475","ｉＳＴＯＰＩＸ","東証","20230906","日証金","確報","0","2944","6906","411","1","7552","-646","-3354"
"1476","ｉＳＪリート","東証","20230906","日証金","確報","0","55","1615","0","31","182","1433","-24"
"1477","ｉＳＭＳＣＩ最小分散","東証","20230906","日証金","確報","0","0","0","0","0","0","0","0"
"1478","ｉＳＭＳＣＩ高配当","東証","20230906","日証金","確報","48","30","1338","0","27","1","1337","45"
"1479","ｉＦＭＳＣＩ人材設備","東証","20230906","日証金","確報","0","0","0","0","0","0","0","0"
"1480","企業価値ＥＴＦ","東証","20230906","日証金","確報","0","0","0","0","0","0","0","0"
