"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20231218","日証金","確報","0","0","2000","100","0","1100","900","-100"
"1305","ｉＦＴＰＸ年１","東証","20231218","日証金","確報","50","0","9530","100","320","3340","6190","270"
"1306","ＴＯＰＩＸ連動型上場","東証","20231218","日証金","確報","40","9630","23960","2720","15450","137310","-113350","3140"
"1308","上場ＴＯＰＩＸ","東証","20231218","日証金","確報","1900","0","6745","612","14492","6744","1","15780"
"1309","中国株上証５０ＥＴＦ","東証","20231218","日証金","確報","30","5","50","0","0","0","50","25"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20231218","日証金","確報","220","0","380","0","0","0","380","220"
"1319","日経３００上場投信","名証","20231218","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20231218","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20231218","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20231218","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20231218","日証金","確報","1","7","4371","946","165","8288","-3917","-787"
"1321","日経２２５上場投信","東証","20231218","日証金","確報","3652","300","17559","22","16240","31887","-14328","19570"
"1322","上場インデックス中国","東証","20231218","日証金","確報","0","0","0","0","0","0","0","0"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20231218","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20231218","日証金","確報","0","0","4000","0","0","1000","3000","0"
"1326","ＳＰＤＲゴールド","東証","20231218","日証金","確報","3","0","567","0","0","0","567","3"
"1328","金価格連動型上場投信","東証","20231218","日証金","確報","0","110","2470","50","300","1190","1280","140"
"1329","ｉシェアーズ　２２５","東証","20231218","日証金","確報","0","48","1925","0","233","460","1465","185"
"1330","上場２２５","東証","20231218","日証金","確報","59","25","5044","313","1186","1798","3246","907"
"1332","ニッスイ","東証","20231218","日証金","確報","600","30900","28000","100","30400","28000","0","0"
"1333","マルハニチロ","東証","20231218","日証金","確報","1700","9900","7900","200","8200","1000","6900","-200"
