"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20230825","日証金","確報","0","200","1700","600","800","1700","0","0"
"1305","ｉＦＴＰＸ年１","東証","20230825","日証金","確報","0","820","11050","640","710","12210","-1160","-750"
"1306","ＴＯＰＩＸ連動型上場","東証","20230825","日証金","確報","29460","1460","146260","3910","13150","242570","-96310","37240"
"1308","上場ＴＯＰＩＸ","東証","20230825","日証金","確報","0","1760","18198","20","4119","16685","1513","2339"
"1309","中国株上証５０ＥＴＦ","東証","20230825","日証金","確報","0","0","15","0","0","0","15","0"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230825","日証金","確報","0","180","450","10","190","450","0","0"
"1319","日経３００上場投信","名証","20230825","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20230825","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20230825","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20230825","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20230825","日証金","確報","320","0","5721","157","2883","8381","-2660","3046"
"1321","日経２２５上場投信","東証","20230825","日証金","確報","904","265","15153","134","14195","88900","-73747","14700"
"1322","上場インデックス中国","東証","20230825","日証金","確報","0","0","50","0","0","0","50","0"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20230825","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20230825","日証金","確報","0","0","7800","0","3700","0","7800","3700"
"1326","ＳＰＤＲゴールド","東証","20230825","日証金","確報","0","51","334","0","0","0","334","-51"
"1328","金価格連動型上場投信","東証","20230825","日証金","確報","690","560","4140","30","100","4140","0","200"
"1329","ｉシェアーズ　２２５","東証","20230825","日証金","確報","10","0","2517","52","116","1985","532","74"
"1330","上場２２５","東証","20230825","日証金","確報","294","0","2957","746","3030","9387","-6430","2578"
"1332","ニッスイ","東証","20230825","日証金","確報","2400","200","28600","17200","133200","185400","-156800","118200"
"1333","マルハニチロ","東証","20230825","日証金","確報","0","700","3000","300","2900","300","2700","1900"
"1343","東証ＲＥＩＴ指数連動","東証","20230825","日証金","確報","0","0","26400","10","150","21780","4620","140"
"1345","東証ＲＥＩＴ指数","東証","20230825","日証金","確報","0","0","5300","1100","0","4800","500","-1100"
"1346","ＭＸＳ２２５上場投信","東証","20230825","日証金","確報","60","0","2108","15","1391","620","1488","1436"
"1348","ＭＸＳＴＰＸ上場投信","東証","20230825","日証金","確報","0","0","9660","20","680","3350","6310","660"
"1349","ＡＢＦ汎アジア債券","東証","20230825","日証金","確報","0","0","9","0","0","0","9","0"
"1356","ＴＰＸベア２倍投信","東証","20230825","日証金","確報","4100","100","85110","50","4010","8110","77000","7960"
"1357","日経ダブルインバース","東証","20230825","日証金","確報","274340","2312509","19346332","5847","171680","1160970","18185362","-1872336"
"1358","上場日経２倍","東証","20230825","日証金","確報","441","0","2515","5","1011","2395","120","1447"
"1360","日経ベア２倍","東証","20230825","日証金","確報","34250","59630","1639310","60490","0","65800","1573510","-85870"
"1364","ｉＳＪＰＸ日経４００","東証","20230825","日証金","確報","0","0","0","98","0","129","-129","-98"
"1365","ｉＦ２２５ダブル","東証","20230825","日証金","確報","44","1","2523","0","224","1352","1171","267"
"1366","ｉＦ２２５Ｗベア","東証","20230825","日証金","確報","0","37374","66543","8550","0","8550","57993","-45924"
"1367","ｉＦＴＰＸダブル","東証","20230825","日証金","確報","0","437","1041","29","61","1446","-405","-405"
"1368","ｉＦＴＰＸＷベア","東証","20230825","日証金","確報","1000","0","7100","0","0","12","7088","1000"
"1369","Ｏｎｅ・日経２２５","東証","20230825","日証金","確報","10","22","307","6","266","912","-605","248"
"1375","雪国まいたけ","東証","20230825","日証金","確報","0","0","24100","0","0","0","24100","0"
"1376","カネコ種苗","東証","20230825","日証金","確報","0","0","3000","0","0","0","3000","0"
"1377","サカタのタネ","東証","20230825","日証金","確報","100","0","4700","0","700","1700","3000","800"
"1379","ホクト","東証","20230825","日証金","確報","400","400","2200","0","0","2200","0","0"
"1380","秋川牧園","東証","20230825","日証金","確報","0","0","200","0","0","0","200","0"
"1381","アクシーズ","東証","20230825","日証金","確報","0","0","900","0","0","0","900","0"
"1382","ホーブ","東証","20230825","日証金","確報","0","100","300","0","0","0","300","-100"
"1383","ベルグアース","東証","20230825","日証金","確報","0","0","1200","0","0","0","1200","0"
"1384","ホクリヨウ","東証","20230825","日証金","確報","0","500","2600","0","0","0","2600","-500"
"1397","ＳＭＤＡＭ　２２５","東証","20230825","日証金","確報","0","0","0","1","0","11","-11","-1"
"1398","ＳＭＤＡＭ　Ｊリート","東証","20230825","日証金","確報","0","0","200","0","0","0","200","0"
"1399","上場高配当低ボラ","東証","20230825","日証金","確報","0","0","0","0","0","0","0","0"
"1400","ルーデン・ＨＤ","東証","20230825","日証金","確報","0","600","4700","0","0","0","4700","-600"
"1401","エムビーエス","東証","20230825","日証金","確報","0","0","5200","0","0","0","5200","0"
"1401","エムビーエス","福証","20230825","日証金","確報","0","0","0","0","0","0","0","0"
"1407","ウエストＨＤ","東証","20230825","日証金","確報","2300","400","43100","0","21000","10800","32300","22900"
"1414","ショーボンドＨＤ","東証","20230825","日証金","確報","700","400","3800","0","0","900","2900","300"
"1417","ミライト・ワン","東証","20230825","日証金","確報","1400","0","11100","0","100","1100","10000","1500"
"1418","インターライフＨＤ","東証","20230825","日証金","確報","0","0","179400","0","0","46400","133000","0"
"1419","タマホーム","東証","20230825","日証金","確報","3500","13300","37500","0","1300","38700","-1200","-8500"
"1419","タマホーム","福証","20230825","日証金","確報","0","0","0","0","0","0","0","0"
"1420","サンヨーホームズ","東証","20230825","日証金","確報","0","0","100","0","100","0","100","100"
"1429","日本アクア","東証","20230825","日証金","確報","0","0","24200","100","600","5400","18800","500"
"1430","ファーストコーポ","東証","20230825","日証金","確報","0","1800","33200","0","0","50000","-16800","-1800"
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230825","日証金","確報","600","2000","39600","0","0","111700","-72100","-1400"
"1431","Ｌｉｂ　Ｗｏｒｋ","福証","20230825","日証金","確報","0","0","0","0","0","0","0","0"
"1433","ベステラ","東証","20230825","日証金","確報","1100","1000","103800","100","0","103800","0","0"
"1434","ＪＥＳＣＯ　ＨＤ","東証","20230825","日証金","確報","2300","10000","3100","100","11800","244600","-241500","4000"
"1435","Ｒｏｂｏｔ　Ｈｏｍｅ","東証","20230825","日証金","確報","0","100","71500","0","0","0","71500","-100"
"1436","フィット","東証","20230825","日証金","確報","0","200","3400","0","0","0","3400","-200"
"1438","岐阜造園","名証","20230825","日証金","確報","0","0","3700","0","0","0","3700","0"
"1438","岐阜造園","東証","20230825","日証金","確報","0","0","100","0","0","0","100","0"
"1439","安江工務店","名証","20230825","日証金","確報","0","0","0","0","0","0","0","0"
"1439","安江工務店","東証","20230825","日証金","確報","0","0","1300","0","0","0","1300","0"
"1443","技研ホールディングス","東証","20230825","日証金","確報","0","0","34400","0","0","0","34400","0"
"1444","ニッソウ","名証","20230825","日証金","確報","0","0","0","0","0","0","0","0"
"1444","ニッソウ","東証","20230825","日証金","確報","0","0","800","0","0","0","800","0"
"1446","キャンディル","東証","20230825","日証金","確報","600","1200","36000","200","0","41000","-5000","-800"
"1447","ＩＴｂｏｏｋＨＤ","東証","20230825","日証金","確報","0","800","22800","0","0","0","22800","-800"
"1449","ＦＵＪＩジャパン","札証","20230825","日証金","確報","0","0","0","0","0","0","0","0"
"1450","田中建設工業","東証","20230825","日証金","確報","0","0","2400","0","0","0","2400","0"
"1451","ＫＨＣ","東証","20230825","日証金","確報","0","0","800","0","0","0","800","0"
"1456","ｉＦ２２５ベア","東証","20230825","日証金","確報","0","0","160","0","0","0","160","0"
"1457","ｉＦＴＰＸベア","東証","20230825","日証金","確報","0","0","715","0","0","0","715","0"
"1458","楽天２２５ダブルブル","東証","20230825","日証金","確報","23357","0","43492","0","1116","976","42516","24473"
"1459","楽天２２５ダブルベア","東証","20230825","日証金","確報","25432","491910","2270837","21985","300","116278","2154559","-488163"
"1464","ｉＦＪ４００ダブル","東証","20230825","日証金","確報","20","0","80","0","0","64","16","20"
"1465","ｉＦＪ４００ベア","東証","20230825","日証金","確報","0","0","0","0","0","0","0","0"
"1466","ｉＦＪ４００Ｗベア","東証","20230825","日証金","確報","0","0","0","0","0","0","0","0"
"1469","４００ベア２倍","東証","20230825","日証金","確報","0","0","530","20","0","50","480","-20"
"1472","Ｊ４００ダブルインバ","東証","20230825","日証金","確報","0","0","0","0","0","0","0","0"
"1473","Ｏｎｅ・トピックス","東証","20230825","日証金","確報","0","40","100","0","0","30","70","-40"
"1474","Ｏｎｅ・ＪＰＸ４００","東証","20230825","日証金","確報","0","0","0","0","0","0","0","0"
