"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20230704","日証金","確報","0","0","400","0","0","200","200","0"
"1305","ｉＦＴＰＸ年１","東証","20230704","日証金","確報","10","0","1000","3700","480","28480","-27480","-3210"
"1306","ＴＯＰＩＸ連動型上場","東証","20230704","日証金","確報","10930","310","116060","43540","11500","331090","-215030","-21420"
"1308","上場ＴＯＰＩＸ","東証","20230704","日証金","確報","200","0","200","300","20900","104900","-104700","20800"
"1309","中国株上証５０ＥＴＦ","東証","20230704","日証金","確報","0","0","104","0","0","0","104","0"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230704","日証金","確報","1510","560","2250","0","0","1300","950","950"
"1319","日経３００上場投信","名証","20230704","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20230704","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20230704","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20230704","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20230704","日証金","確報","569","0","2238","68","4909","15843","-13605","5410"
"1321","日経２２５上場投信","東証","20230704","日証金","確報","1616","0","199448","886","21625","248013","-48565","22355"
"1322","上場インデックス中国","東証","20230704","日証金","確報","0","0","550","0","0","0","550","0"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20230704","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20230704","日証金","確報","21000","0","31800","3800","1900","5800","26000","19100"
"1326","ＳＰＤＲゴールド","東証","20230704","日証金","確報","9","0","273","0","0","0","273","9"
"1328","金価格連動型上場投信","東証","20230704","日証金","確報","0","0","4660","210","0","4900","-240","-210"
"1329","ｉシェアーズ　２２５","東証","20230704","日証金","確報","288","0","3896","10","662","4726","-830","940"
"1330","上場２２５","東証","20230704","日証金","確報","90","0","90","30","5710","36200","-36110","5770"
"1332","ニッスイ","東証","20230704","日証金","確報","9600","9200","111200","3400","3000","111200","0","0"
"1333","マルハニチロ","東証","20230704","日証金","確報","0","500","4000","0","0","0","4000","-500"
"1343","東証ＲＥＩＴ指数連動","東証","20230704","日証金","確報","1250","1350","24200","130","230","24200","0","0"
"1345","東証ＲＥＩＴ指数","東証","20230704","日証金","確報","0","0","5300","0","300","2100","3200","300"
"1346","ＭＸＳ２２５上場投信","東証","20230704","日証金","確報","57","0","2066","359","318","6488","-4422","16"
"1348","ＭＸＳＴＰＸ上場投信","東証","20230704","日証金","確報","730","0","14550","180","0","2070","12480","550"
"1349","ＡＢＦ汎アジア債券","東証","20230704","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20230704","日証金","確報","740","1330","117820","0","600","5310","112510","10"
"1357","日経ダブルインバース","東証","20230704","日証金","確報","0","1167249","32970677","800","679739","2827658","30143019","-488310"
"1358","上場日経２倍","東証","20230704","日証金","確報","310","1199","2351","48","2314","11457","-9106","1377"
"1360","日経ベア２倍","東証","20230704","日証金","確報","1650","189680","2428760","0","0","0","2428760","-188030"
"1364","ｉＳＪＰＸ日経４００","東証","20230704","日証金","確報","22","0","22","0","120","14","8","142"
"1365","ｉＦ２２５ダブル","東証","20230704","日証金","確報","0","0","510","0","1615","4040","-3530","1615"
"1366","ｉＦ２２５Ｗベア","東証","20230704","日証金","確報","30500","2200","178605","0","0","0","178605","28300"
"1367","ｉＦＴＰＸダブル","東証","20230704","日証金","確報","0","0","220","93","484","2946","-2726","391"
"1368","ｉＦＴＰＸＷベア","東証","20230704","日証金","確報","5555","0","28695","2","0","15","28680","5553"
"1369","Ｏｎｅ・日経２２５","東証","20230704","日証金","確報","195","0","195","0","108","2833","-2638","303"
"1375","雪国まいたけ","東証","20230704","日証金","確報","1400","0","11900","0","0","0","11900","1400"
"1376","カネコ種苗","東証","20230704","日証金","確報","100","0","300","0","0","0","300","100"
"1377","サカタのタネ","東証","20230704","日証金","確報","200","1000","3500","100","100","3300","200","-800"
"1379","ホクト","東証","20230704","日証金","確報","800","300","2300","400","200","2000","300","300"
"1380","秋川牧園","東証","20230704","日証金","確報","0","0","0","0","0","0","0","0"
"1381","アクシーズ","東証","20230704","日証金","確報","0","0","900","0","0","0","900","0"
"1382","ホーブ","東証","20230704","日証金","確報","0","0","0","0","0","0","0","0"
"1383","ベルグアース","東証","20230704","日証金","確報","0","0","300","0","0","0","300","0"
"1384","ホクリヨウ","東証","20230704","日証金","確報","0","2500","2400","0","0","0","2400","-2500"
"1385","ＵＢＳユーロ圏株５０","東証","20230704","日証金","確報","0","0","0","0","0","0","0","0"
"1386","ＵＢＳ欧州株","東証","20230704","日証金","確報","56","0","56","0","0","0","56","56"
"1387","ＵＢＳユーロ圏株","東証","20230704","日証金","確報","6","0","6","0","0","0","6","6"
