"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20240124","日証金","確報","500","100","1900","200","500","1200","700","700"
"1305","ｉＦＴＰＸ年１","東証","20240124","日証金","確報","20","0","9500","630","290","6950","2550","-320"
"1306","ＴＯＰＩＸ連動型上場","東証","20240124","日証金","確報","3330","1080","30360","13800","13900","171240","-140880","2350"
"1308","上場ＴＯＰＩＸ","東証","20240124","日証金","確報","242","665","12248","8872","44","12248","0","-9251"
"1309","中国株上証５０ＥＴＦ","東証","20240124","日証金","確報","15","0","40","0","0","0","40","15"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20240124","日証金","確報","50","900","170","0","140","0","170","-710"
"1319","日経３００上場投信","名証","20240124","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20240124","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20240124","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20240124","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20240124","日証金","確報","23","4","6512","45","5290","13451","-6939","5264"
"1321","日経２２５上場投信","東証","20240124","日証金","確報","110","16450","32770","878","15752","100232","-67462","-1466"
"1322","上場インデックス中国","東証","20240124","日証金","確報","0","40","0","0","0","0","0","-40"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20240124","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20240124","日証金","確報","100","0","600","0","0","0","600","100"
"1326","ＳＰＤＲゴールド","東証","20240124","日証金","確報","1","0","389","0","0","0","389","1"
"1328","金価格連動型上場投信","東証","20240124","日証金","確報","90","10","4440","0","170","970","3470","250"
"1329","ｉシェアーズ　２２５","東証","20240124","日証金","確報","411","0","2583","146","2637","2849","-266","2902"
"1330","上場２２５","東証","20240124","日証金","確報","1790","0","5665","0","4239","25785","-20120","6029"
"1332","ニッスイ","東証","20240124","日証金","確報","5700","6200","30000","1300","1800","30000","0","0"
"1333","マルハニチロ","東証","20240124","日証金","確報","2300","0","10900","0","200","100","10800","2500"
"1343","東証ＲＥＩＴ指数連動","東証","20240124","日証金","確報","190","550","23910","0","360","23910","0","0"
"1345","東証ＲＥＩＴ指数","東証","20240124","日証金","確報","0","0","5300","0","0","100","5200","0"
"1346","ＭＸＳ２２５上場投信","東証","20240124","日証金","確報","130","21","2532","56","123","1275","1257","176"
"1348","ＭＸＳＴＰＸ上場投信","東証","20240124","日証金","確報","0","0","4890","0","360","6670","-1780","360"
"1349","ＡＢＦ汎アジア債券","東証","20240124","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20240124","日証金","確報","950","50","124680","500","50","20060","104620","450"
"1357","日経ダブルインバース","東証","20240124","日証金","確報","2494","2338392","27032026","1600","279158","3166651","23865375","-2058340"
"1358","上場日経２倍","東証","20240124","日証金","確報","0","2311","2042","475","663","6455","-4413","-2123"
"1360","日経ベア２倍","東証","20240124","日証金","確報","0","340560","3030260","0","0","0","3030260","-340560"
"1364","ｉＳＪＰＸ日経４００","東証","20240124","日証金","確報","0","10","0","45","0","120","-120","-55"
"1365","ｉＦ２２５ダブル","東証","20240124","日証金","確報","1","0","1147","80","1485","4852","-3705","1406"
"1366","ｉＦ２２５Ｗベア","東証","20240124","日証金","確報","5160","8068","58772","0","0","2000","56772","-2908"
"1367","ｉＦＴＰＸダブル","東証","20240124","日証金","確報","0","79","451","31","87","1275","-824","-23"
"1368","ｉＦＴＰＸＷベア","東証","20240124","日証金","確報","0","692","611","11","0","96","515","-703"
"1369","Ｏｎｅ・日経２２５","東証","20240124","日証金","確報","73","21","351","1","88","428","-77","139"
"1375","雪国まいたけ","東証","20240124","日証金","確報","0","100","7200","0","0","0","7200","-100"
"1376","カネコ種苗","東証","20240124","日証金","確報","0","200","600","0","0","0","600","-200"
"1377","サカタのタネ","東証","20240124","日証金","確報","200","1700","6900","1700","600","3500","3400","-2600"
"1379","ホクト","東証","20240124","日証金","確報","100","0","4300","0","200","1900","2400","300"
"1380","秋川牧園","東証","20240124","日証金","確報","0","0","200","0","0","0","200","0"
"1381","アクシーズ","東証","20240124","日証金","確報","0","0","400","0","0","0","400","0"
"1382","ホーブ","東証","20240124","日証金","確報","0","100","4500","0","0","0","4500","-100"
"1383","ベルグアース","東証","20240124","日証金","確報","100","0","2100","0","0","0","2100","100"
"1384","ホクリヨウ","東証","20240124","日証金","確報","0","100","2800","0","0","0","2800","-100"
"1397","ＳＭＤＡＭ　２２５","東証","20240124","日証金","確報","0","0","21","0","0","138","-117","0"
"1398","ＳＭＤＡＭ　Ｊリート","東証","20240124","日証金","確報","0","0","0","0","0","0","0","0"
"1399","上場高配当低ボラ","東証","20240124","日証金","確報","0","30","10","0","40","0","10","10"
"1401","エムビーエス","東証","20240124","日証金","確報","0","0","900","0","0","0","900","0"
"1401","エムビーエス","福証","20240124","日証金","確報","0","0","0","0","0","0","0","0"
"1407","ウエストＨＤ","東証","20240124","日証金","確報","6100","600","17700","0","16200","50700","-33000","21700"
"1414","ショーボンドＨＤ","東証","20240124","日証金","確報","1100","0","12900","500","400","3700","9200","1000"
"1417","ミライト・ワン","東証","20240124","日証金","確報","600","800","10200","0","2700","4600","5600","2500"
"1418","インターライフＨＤ","東証","20240124","日証金","確報","0","1400","98200","300","0","15800","82400","-1700"
"1419","タマホーム","東証","20240124","日証金","確報","1000","900","3400","3500","13000","144600","-141200","9600"
"1419","タマホーム","福証","20240124","日証金","確報","0","0","0","0","0","0","0","0"
"1420","サンヨーホームズ","東証","20240124","日証金","確報","0","200","1500","0","0","0","1500","-200"
"1429","日本アクア","東証","20240124","日証金","確報","4400","1200","31200","1500","0","3200","28000","1700"
"1430","ファーストコーポ","東証","20240124","日証金","確報","0","0","3900","0","0","400","3500","0"
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20240124","日証金","確報","1000","400","12700","200","0","8200","4500","400"
"1431","Ｌｉｂ　Ｗｏｒｋ","福証","20240124","日証金","確報","0","0","0","0","0","0","0","0"
"1433","ベステラ","東証","20240124","日証金","確報","100","1800","25000","2700","0","199700","-174700","-4400"
"1434","ＪＥＳＣＯ　ＨＤ","東証","20240124","日証金","確報","4100","3700","25000","400","0","25000","0","0"
"1435","Ｒｏｂｏｔ　Ｈｏｍｅ","東証","20240124","日証金","確報","0","100","60000","0","0","0","60000","-100"
"1436","フィット","東証","20240124","日証金","確報","0","100","700","0","0","0","700","-100"
"1438","岐阜造園","名証","20240124","日証金","確報","0","0","0","0","0","0","0","0"
"1438","岐阜造園","東証","20240124","日証金","確報","0","0","100","0","0","0","100","0"
"1439","安江工務店","名証","20240124","日証金","確報","0","0","0","0","0","0","0","0"
"1439","安江工務店","東証","20240124","日証金","確報","300","0","1400","0","0","0","1400","300"
"1443","技研ホールディングス","東証","20240124","日証金","確報","400","0","54800","0","0","0","54800","400"
"1444","ニッソウ","名証","20240124","日証金","確報","0","0","0","0","0","0","0","0"
"1444","ニッソウ","東証","20240124","日証金","確報","0","100","300","0","0","0","300","-100"
"1446","キャンディル","東証","20240124","日証金","確報","0","900","25700","0","100","36000","-10300","-800"
