"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20230330","日証金","確報","7200","500","10000","0","18600","400","9600","25300"
"1305","ダイワＥＴＦ・ＴＰＸ","東証","20230330","日証金","確報","0","0","12010","50","1090","4270","7740","1040"
"1306","ＴＯＰＩＸ連動型上場","東証","20230330","日証金","確報","0","10720","75390","1100","11980","219600","-144210","160"
"1308","上場ＴＯＰＩＸ","東証","20230330","日証金","確報","0","0","1000","6200","600","77500","-76500","-5600"
"1309","中国株上証５０ＥＴＦ","東証","20230330","日証金","確報","0","21","198","0","0","0","198","-21"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230330","日証金","確報","0","0","210","0","0","210","0","0"
"1319","日経３００上場投信","名証","20230330","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20230330","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20230330","日証金","確報","0","2000","0","0","0","0","0","-2000"
"1319","日経３００上場投信","福証","20230330","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ダイワＥＴＦ・２２５","東証","20230330","日証金","確報","0","275","3870","1606","1065","15096","-11226","-816"
"1321","日経２２５上場投信","東証","20230330","日証金","確報","22914","1041","42789","9289","2147","66220","-23431","14731"
"1322","上場インデックス中国","東証","20230330","日証金","確報","10","0","380","0","0","0","380","10"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20230330","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20230330","日証金","確報","100","0","5700","0","0","9600","-3900","100"
"1326","ＳＰＤＲゴールド","東証","20230330","日証金","確報","0","1","268","0","0","30","238","-1"
"1328","金価格連動型上場投信","東証","20230330","日証金","確報","550","1150","2160","250","20","2160","0","-830"
"1329","ｉシェアーズ　２２５","東証","20230330","日証金","確報","0","0","1936","1","537","2727","-791","536"
"1330","上場２２５","東証","20230330","日証金","確報","10","360","890","5310","110","14610","-13720","-5550"
"1332","ニッスイ","東証","20230330","日証金","確報","71500","100","89400","50000","445800","52900","36500","467200"
"1333","マルハニチロ","東証","20230330","日証金","確報","300","1400","9300","200","700","200","9100","-600"
"1343","東証ＲＥＩＴ指数連動","東証","20230330","日証金","確報","630","150","7150","120","1140","3020","4130","1500"
"1345","東証ＲＥＩＴ指数","東証","20230330","日証金","確報","0","0","5700","700","0","2200","3500","-700"
"1346","ＭＸＳ２２５上場投信","東証","20230330","日証金","確報","43","0","1979","840","9","2438","-459","-788"
"1348","ＭＸＳＴＰＸ上場投信","東証","20230330","日証金","確報","0","0","9670","180","0","480","9190","-180"
"1349","ＡＢＦ汎アジア債券","東証","20230330","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20230330","日証金","確報","2450","0","88070","0","2700","5220","82850","5150"
"1357","日経ダブルインバース","東証","20230330","日証金","確報","646753","600774","16403581","99119","0","1606198","14797383","-53140"
"1358","上場日経２倍","東証","20230330","日証金","確報","66","693","1472","494","0","3031","-1559","-1121"
"1360","日経ベア２倍","東証","20230330","日証金","確報","26370","263470","1121820","0","0","0","1121820","-237100"
"1364","ｉＳＪＰＸ日経４００","東証","20230330","日証金","確報","0","9","4","10","0","23","-19","-19"
"1365","大和２２５ダブル","東証","20230330","日証金","確報","0","0","2457","870","354","4466","-2009","-516"
"1366","大和２２５ダブルベア","東証","20230330","日証金","確報","7891","600","140559","12241","1099","32155","108404","-3851"
"1367","大和ＴＰＸダブル","東証","20230330","日証金","確報","1520","313","2222","6","550","1023","1199","1751"
"1368","大和ＴＰＸダブルベア","東証","20230330","日証金","確報","19900","2400","21620","0","300","0","21620","17800"
"1369","Ｏｎｅ・日経２２５","東証","20230330","日証金","確報","0","0","100","59","0","334","-234","-59"
"1375","雪国まいたけ","東証","20230330","日証金","確報","100","600","1900","0","0","0","1900","-500"
"1376","カネコ種苗","東証","20230330","日証金","確報","0","0","100","0","0","0","100","0"
"1377","サカタのタネ","東証","20230330","日証金","確報","0","700","8000","0","100","0","8000","-600"
"1379","ホクト","東証","20230330","日証金","確報","4200","500","8700","100","31400","1600","7100","35000"
"1380","秋川牧園","東証","20230330","日証金","確報","0","0","0","0","0","0","0","0"
"1381","アクシーズ","東証","20230330","日証金","確報","0","0","500","0","0","0","500","0"
"1382","ホーブ","東証","20230330","日証金","確報","0","0","1600","0","0","0","1600","0"
"1383","ベルグアース","東証","20230330","日証金","確報","0","100","3200","0","0","0","3200","-100"
"1384","ホクリヨウ","東証","20230330","日証金","確報","1000","0","18900","0","0","0","18900","1000"
"1385","ＵＢＳユーロ圏株５０","東証","20230330","日証金","確報","0","0","40","0","0","0","40","0"
"1386","ＵＢＳ欧州株","東証","20230330","日証金","確報","0","0","0","0","0","0","0","0"
