"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20230914","日証金","確報","100","0","900","100","0","900","0","0"
"1305","ｉＦＴＰＸ年１","東証","20230914","日証金","確報","0","0","9550","2170","600","15990","-6440","-1570"
"1306","ＴＯＰＩＸ連動型上場","東証","20230914","日証金","確報","9580","1220","90260","7960","5750","198920","-108660","6150"
"1308","上場ＴＯＰＩＸ","東証","20230914","日証金","確報","0","6444","14450","3676","90","36469","-22019","-10030"
"1309","中国株上証５０ＥＴＦ","東証","20230914","日証金","確報","0","0","5","0","0","0","5","0"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230914","日証金","確報","20","0","1230","20","0","1230","0","0"
"1319","日経３００上場投信","名証","20230914","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20230914","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20230914","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20230914","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20230914","日証金","確報","30","8","4937","2505","56","14889","-9952","-2427"
"1321","日経２２５上場投信","東証","20230914","日証金","確報","1099","1532","87638","17609","3372","162767","-75129","-14670"
"1322","上場インデックス中国","東証","20230914","日証金","確報","0","0","50","0","0","0","50","0"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20230914","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20230914","日証金","確報","0","0","500","0","0","0","500","0"
"1326","ＳＰＤＲゴールド","東証","20230914","日証金","確報","0","1","885","0","0","0","885","-1"
"1328","金価格連動型上場投信","東証","20230914","日証金","確報","120","0","5140","920","430","8850","-3710","-370"
"1329","ｉシェアーズ　２２５","東証","20230914","日証金","確報","0","0","1946","2552","30","6874","-4928","-2522"
"1330","上場２２５","東証","20230914","日証金","確報","0","0","4068","6310","0","21931","-17863","-6310"
"1332","ニッスイ","東証","20230914","日証金","確報","7100","0","98700","6000","6800","166000","-67300","7900"
"1333","マルハニチロ","東証","20230914","日証金","確報","3700","0","23300","0","3100","700","22600","6800"
"1343","東証ＲＥＩＴ指数連動","東証","20230914","日証金","確報","1080","250","29750","360","3170","37790","-8040","3640"
"1345","東証ＲＥＩＴ指数","東証","20230914","日証金","確報","500","0","5800","0","300","2600","3200","800"
"1346","ＭＸＳ２２５上場投信","東証","20230914","日証金","確報","0","30","1955","1193","261","5327","-3372","-962"
"1348","ＭＸＳＴＰＸ上場投信","東証","20230914","日証金","確報","0","0","4830","0","330","2440","2390","330"
"1349","ＡＢＦ汎アジア債券","東証","20230914","日証金","確報","0","0","9","0","0","0","9","0"
"1356","ＴＰＸベア２倍投信","東証","20230914","日証金","確報","100","5340","80000","3300","0","8600","71400","-8540"
"1357","日経ダブルインバース","東証","20230914","日証金","確報","2083466","224475","25484751","44077","800","1993233","23491518","1815714"
"1358","上場日経２倍","東証","20230914","日証金","確報","100","31","1887","1951","40","6047","-4160","-1842"
"1360","日経ベア２倍","東証","20230914","日証金","確報","111540","2410","1805960","0","0","0","1805960","109130"
"1364","ｉＳＪＰＸ日経４００","東証","20230914","日証金","確報","0","0","28","0","0","119","-91","0"
"1365","ｉＦ２２５ダブル","東証","20230914","日証金","確報","0","380","360","1732","458","3827","-3467","-1654"
"1366","ｉＦ２２５Ｗベア","東証","20230914","日証金","確報","419","38603","90579","0","0","0","90579","-38184"
"1367","ｉＦＴＰＸダブル","東証","20230914","日証金","確報","0","47","0","641","0","2304","-2304","-688"
"1368","ｉＦＴＰＸＷベア","東証","20230914","日証金","確報","1807","0","3228","0","2","0","3228","1809"
"1369","Ｏｎｅ・日経２２５","東証","20230914","日証金","確報","101","0","230","55","26","1424","-1194","72"
"1375","雪国まいたけ","東証","20230914","日証金","確報","0","300","19100","0","0","0","19100","-300"
"1376","カネコ種苗","東証","20230914","日証金","確報","0","500","3000","0","0","0","3000","-500"
"1377","サカタのタネ","東証","20230914","日証金","確報","400","100","4100","300","0","4100","0","0"
"1379","ホクト","東証","20230914","日証金","確報","400","400","800","0","0","800","0","0"
"1380","秋川牧園","東証","20230914","日証金","確報","0","0","200","0","0","0","200","0"
"1381","アクシーズ","東証","20230914","日証金","確報","0","0","900","0","0","0","900","0"
"1382","ホーブ","東証","20230914","日証金","確報","0","3600","2800","0","0","0","2800","-3600"
"1383","ベルグアース","東証","20230914","日証金","確報","300","0","1400","0","0","0","1400","300"
"1384","ホクリヨウ","東証","20230914","日証金","確報","3600","100","21000","0","0","0","21000","3500"
"1397","ＳＭＤＡＭ　２２５","東証","20230914","日証金","確報","0","0","20","0","0","30","-10","0"
"1398","ＳＭＤＡＭ　Ｊリート","東証","20230914","日証金","確報","100","0","100","0","0","0","100","100"
"1399","上場高配当低ボラ","東証","20230914","日証金","確報","0","0","0","0","0","0","0","0"
"1400","ルーデン・ＨＤ","東証","20230914","日証金","確報","0","0","7600","0","0","0","7600","0"
"1401","エムビーエス","東証","20230914","日証金","確報","0","300","3500","0","0","0","3500","-300"
"1401","エムビーエス","福証","20230914","日証金","確報","0","0","0","0","0","0","0","0"
"1407","ウエストＨＤ","東証","20230914","日証金","確報","2900","4600","27800","1200","2900","27800","0","0"
"1414","ショーボンドＨＤ","東証","20230914","日証金","確報","100","2000","3200","0","0","2900","300","-1900"
"1417","ミライト・ワン","東証","20230914","日証金","確報","300","400","9500","300","0","1900","7600","-400"
"1418","インターライフＨＤ","東証","20230914","日証金","確報","0","2300","196000","0","0","46400","149600","-2300"
"1419","タマホーム","東証","20230914","日証金","確報","4000","900","22300","1800","2100","50500","-28200","3400"
"1419","タマホーム","福証","20230914","日証金","確報","0","0","0","0","0","0","0","0"
"1420","サンヨーホームズ","東証","20230914","日証金","確報","400","200","500","500","0","500","0","-300"
"1429","日本アクア","東証","20230914","日証金","確報","6100","400","25300","1500","1400","3700","21600","5600"
"1430","ファーストコーポ","東証","20230914","日証金","確報","200","700","34700","0","100","50000","-15300","-400"
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230914","日証金","確報","1100","0","28300","0","100","111100","-82800","1200"
"1431","Ｌｉｂ　Ｗｏｒｋ","福証","20230914","日証金","確報","0","0","0","0","0","0","0","0"
"1433","ベステラ","東証","20230914","日証金","確報","9000","8500","107700","500","0","107700","0","0"
