id,sec-code,filer-name,description
S100HP88,89080,株式会社毎日コムネット,四半期報告書－第42期第2四半期(令和1年9月1日－令和1年11月30日)
S100HPNE,78470,株式会社グラファイトデザイン,四半期報告書－第31期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPP6,82600,株式会社井筒屋,四半期報告書－第125期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPVU,82370,株式会社松屋,四半期報告書－第151期第3四半期(令和1年9月1日－令和1年11月30日)
S100HP9P,75440,株式会社スリーエフ,四半期報告書－第39期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ50,47450,株式会社東京個別指導学院,四半期報告書－第37期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPYU,29180,わらべや日洋ホールディングス株式会社,四半期報告書－第56期第3四半期(令和1年9月1日－令和1年11月30日)
S100HP4D,14300,ファーストコーポレーション株式会社,四半期報告書－第9期第2四半期(令和1年9月1日－令和1年11月30日)
S100HPYC,61590,ミクロン精密株式会社,四半期報告書－第61期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQ1S,99740,株式会社ベルク,四半期報告書－第61期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPV2,76790,株式会社薬王堂ホールディングス,四半期報告書－第1期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPVR,82470,株式会社大和,四半期報告書－第104期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPWP,99820,タキヒヨー株式会社,四半期報告書－第109期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ2M,47690,株式会社インフォメーションクリエーティブ,訂正有価証券報告書－第42期(平成30年10月1日－令和1年9月30日)
S100HQ1F,26830,株式会社魚喜,四半期報告書－第35期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPSI,13760,カネコ種苗株式会社,四半期報告書－第73期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQ6K,33820,株式会社セブン＆アイ・ホールディングス,四半期報告書－第15期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPYR,24620,ライク株式会社,四半期報告書－第27期第2四半期(令和1年9月1日－令和1年11月30日)
S100HPGZ,23540,株式会社ＹＥ　ＤＩＧＩＴＡＬ,四半期報告書－第43期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPFK,98460,株式会社天満屋ストア,四半期報告書－第51期第3四半期(令和1年9月1日－令和1年11月30日)
S100HMAY,47160,日本オラクル株式会社,四半期報告書－第35期第2四半期(令和1年9月1日－令和1年11月30日)
S100HPJ2,24840,株式会社出前館,四半期報告書－第21期第1四半期(令和1年9月1日－令和1年11月30日)
S100HPRC,13770,株式会社　サカタのタネ,四半期報告書－第79期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQ4R,36080,株式会社ＴＳＩホールディングス,四半期報告書－第9期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPML,30930,株式会社トレジャー・ファクトリー,四半期報告書－第25期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPPB,82030,株式会社ミスターマックス・ホールディングス,四半期報告書－第71期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ14,23380,株式会社ビットワングループ,四半期報告書－第21期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ7T,21640,株式会社地域新聞社,四半期報告書－第36期第1四半期(令和1年9月1日－令和1年11月30日)
S100HPRI,66680,株式会社アドテックプラズマテクノロジー,四半期報告書－第36期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQ7Y,36970,株式会社ＳＨＩＦＴ,四半期報告書－第15期第1四半期(令和1年9月1日－令和1年11月30日)
S100HPYJ,44400,株式会社ヴィッツ,四半期報告書－第24期第1四半期(令和1年9月1日－令和1年11月30日)
S100HPZC,59930,知多鋼業株式会社,四半期報告書－第64期第3四半期(令和1年9月1日－令和1年11月30日)
S100HP9V,64320,株式会社竹内製作所,四半期報告書－第58期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPQZ,31710,マックスバリュ九州株式会社,四半期報告書－第18期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPIJ,36700,協立情報通信株式会社,四半期報告書－第55期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ3C,36270,ネオス株式会社,四半期報告書－第16期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ6U,21860,ソーバル株式会社,四半期報告書－第38期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPZE,35430,株式会社コメダホールディングス,四半期報告書－第6期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ6I,27350,株式会社ワッツ,四半期報告書－第26期第1四半期(令和1年9月1日－令和1年11月30日)
S100HPTH,35600,株式会社ほぼ日,四半期報告書－第42期第1四半期(令和1年9月1日－令和1年11月30日)
S100HPTJ,27690,株式会社ヴィレッジヴァンガードコーポレーション,四半期報告書－第32期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQAM,42930,株式会社セプテーニ・ホールディングス,訂正有価証券報告書－第29期(平成30年10月1日－令和1年9月30日)
S100HPCV,22940,株式会社柿安本店,四半期報告書－第52期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ2L,89040,株式会社ＡＶＡＮＴＩＡ,四半期報告書－第31期第1四半期(令和1年9月1日－令和1年11月30日)
S100HPNR,45300,久光製薬株式会社,四半期報告書－第118期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ38,61420,富士精工株式会社,四半期報告書－第62期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPO1,30460,株式会社ジンズホールディングス,四半期報告書－第33期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQ5R,39670,株式会社エルテス,四半期報告書－第9期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ5L,43170,株式会社レイ,四半期報告書－第39期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPV1,74200,佐鳥電機株式会社,四半期報告書－第78期第2四半期(令和1年9月1日－令和1年11月30日)
S100HPOY,74650,マックスバリュ北海道株式会社,四半期報告書－第59期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPX9,81670,株式会社リテールパートナーズ,四半期報告書－第67期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQC7,38150,株式会社メディア工房,四半期報告書－第23期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQC5,14010,株式会社エムビーエス,四半期報告書－第23期第2四半期(令和1年9月1日－令和1年11月30日)
S100HPBI,98350,株式会社ジュンテンドー,四半期報告書－第59期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPT4,39220,株式会社ＰＲ　ＴＩＭＥＳ,四半期報告書－第15期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQD4,60580,株式会社ベクトル,四半期報告書－第28期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQDM,47350,株式会社京進,四半期報告書－第40期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQDT,62640,株式会社マルマエ,四半期報告書－第33期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQDY,65720,ＲＰＡホールディングス株式会社,四半期報告書－第21期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ2V,78290,株式会社サマンサタバサジャパンリミテッド,四半期報告書－第26期第3四半期(令和1年9月1日－令和1年11月30日)
S100HP52,27060,株式会社ブロッコリー,四半期報告書－第26期第3四半期(令和1年9月1日－令和1年11月30日)
S100HNWM,33840,株式会社アークコア,四半期報告書－第17期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ3T,72190,株式会社エッチ・ケー・エス,四半期報告書－第47期第1四半期(令和1年9月1日－令和1年11月30日)
S100HP3U,74340,株式会社オータケ,四半期報告書－第68期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQGL,26550,マックスバリュ東北株式会社,四半期報告書－第48期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ3S,30650,株式会社ライフフーズ,四半期報告書－第34期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQC1,29270,株式会社ＡＦＣ－ＨＤアムスライフサイエンス,四半期報告書－第40期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQ76,62550,株式会社エヌ・ピー・シー,四半期報告書－第28期第1四半期(令和1年9月1日－令和1年11月30日)
S100HPJK,29250,株式会社ピックルスコーポレーション,四半期報告書－第44期第3四半期(令和1年9月1日－令和1年11月30日)
S100HOZ7,74530,株式会社　良品計画,四半期報告書－第41期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQBT,81940,株式会社ライフコーポレーション,四半期報告書－第65期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPJY,81270,ヤマトインターナショナル株式会社,四半期報告書－第74期第1四半期(令和1年9月1日－令和1年11月30日)
S100HPK7,75120,イオン北海道株式会社,四半期報告書－第42期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQHM,44390,株式会社東名,四半期報告書－第23期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQCM,24590,アウンコンサルティング株式会社,四半期報告書－第22期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQJJ,79280,旭化学工業株式会社,四半期報告書－第54期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQJW,76300,株式会社壱番屋,四半期報告書－第38期第3四半期(令和1年9月1日－令和1年11月30日)
S100HLE5,26860,株式会社ジーフット,四半期報告書－第49期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQBS,89050,イオンモール株式会社,四半期報告書－第109期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQB4,28720,株式会社　セイヒョー,四半期報告書－第109期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQF5,32800,株式会社エストラスト,四半期報告書－第22期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ81,52710,株式会社トーヨーアサノ,四半期報告書－第77期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPUC,44650,株式会社ニイタカ,四半期報告書－第58期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQ25,21780,株式会社トライステージ,四半期報告書－第14期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPVX,75200,株式会社エコス,四半期報告書－第55期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQAP,67340,株式会社ニューテック,四半期報告書－第38期第3四半期(令和1年9月1日－令和1年11月30日)
S100HOX5,61960,株式会社ストライク,四半期報告書－第24期第1四半期(令和1年9月1日－令和1年11月30日)
S100HOOA,47600,株式会社アルファ,四半期報告書－第38期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQIJ,82890,株式会社Ｏｌｙｍｐｉｃグループ,四半期報告書－第48期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ5F,61500,タケダ機械株式会社,四半期報告書－第49期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQ18,47630,株式会社クリーク・アンド・リバー社,四半期報告書－第30期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQKL,49200,株式会社日本色材工業研究所,四半期報告書－第63期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPXN,26510,株式会社ローソン,四半期報告書－第45期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQD1,27920,株式会社ハニーズホールディングス,四半期報告書－第42期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQHR,32970,株式会社東武住販,四半期報告書－第37期第2四半期(令和1年9月1日－令和1年11月30日)
S100HPCE,37510,日本アジアグループ株式会社,訂正有価証券報告書－第32期(平成30年4月1日－平成31年3月31日)
S100HQEX,63230,ローツェ株式会社,四半期報告書－第35期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQAI,33960,株式会社フェリシモ,四半期報告書－第55期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQKT,76070,株式会社進和,四半期報告書－第70期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQBV,82870,マックスバリュ西日本株式会社,四半期報告書－第38期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQD8,80280,株式会社ファミリーマート,四半期報告書－第39期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQCK,62890,株式会社技研製作所,四半期報告書－第39期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQ9A,76010,株式会社ポプラ,四半期報告書－第45期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQL4,98610,株式会社吉野家ホールディングス,四半期報告書－第63期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQCW,27890,株式会社カルラ,四半期報告書－第48期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQDD,26680,タビオ株式会社,四半期報告書－第43期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQD2,26530,イオン九州株式会社,四半期報告書－第48期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQEC,99460,ミニストップ株式会社,四半期報告書－第41期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQLE,81550,三益半導体工業株式会社,四半期報告書－第51期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQI6,27470,北雄ラッキー株式会社,四半期報告書－第50期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQKW,74500,株式会社サンデー,四半期報告書－第46期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQKS,22920,エスフーズ株式会社,四半期報告書－第54期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQHB,23000,株式会社きょくとう,四半期報告書－第41期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQLY,26870,株式会社シー・ヴイ・エス・ベイエリア,四半期報告書－第40期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQLO,43430,株式会社イオンファンタジー,四半期報告書－第24期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQDU,76030,株式会社マックハウス,四半期報告書－第30期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ43,94180,株式会社ＵＳＥＮ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,四半期報告書－第13期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQ4L,26690,カネ美食品株式会社,四半期報告書－第50期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPQ6,93810,株式会社エーアイテイー,四半期報告書－第33期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQAD,21530,Ｅ・Ｊホールディングス株式会社,四半期報告書－第13期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQE7,74270,エコートレーディング株式会社,四半期報告書－第49期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQME,97400,セントラル警備保障株式会社,四半期報告書－第48期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ8C,30830,株式会社シーズメン,四半期報告書－第31期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQJ4,82330,株式会社髙島屋,四半期報告書－第154期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQKH,75130,株式会社コジマ,四半期報告書－第58期第1四半期(令和1年9月1日－令和1年11月30日)
S100HPXG,39770,フュージョン株式会社,四半期報告書－第29期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPQY,76730,ダイコー通産株式会社,四半期報告書－第45期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQN8,37110,株式会社創通,四半期報告書－第58期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQJP,89310,和田興産株式会社,四半期報告書－第54期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQGZ,21570,株式会社コシダカホールディングス,四半期報告書－第51期第1四半期(令和1年9月1日－令和1年11月30日)
S100HOTF,65670,株式会社ＳＥＲＩＯホールディングス,四半期報告書－第4期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQGG,77300,マニー株式会社,四半期報告書－第61期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQN1,14070,株式会社ウエストホールディングス,四半期報告書－第15期第1四半期(令和1年9月1日－令和1年11月30日)
S100HPMI,77130,シグマ光機株式会社,四半期報告書－第45期第2四半期(令和1年9月1日－令和1年11月30日)
S100HPY6,78940,丸東産業株式会社,四半期報告書－第73期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQNL,48340,キャリアバンク株式会社,四半期報告書－第33期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQKV,26590,株式会社サンエー,四半期報告書－第50期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQNU,75160,コーナン商事株式会社,四半期報告書－第43期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQO1,27360,フェスタリアホールディングス株式会社,四半期報告書－第57期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQHG,30480,株式会社ビックカメラ,四半期報告書－第40期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQM3,30860,Ｊ．フロント　リテイリング株式会社,四半期報告書－第13期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPRS,31890,株式会社ＡＮＡＰ,四半期報告書－第29期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQCF,81430,株式会社ラピーヌ,四半期報告書－第72期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQOG,24170,株式会社ツヴァイ,四半期報告書－第36期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPNO,26850,株式会社アダストリア,四半期報告書－第70期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQF8,35620,株式会社Ｎｏ．１,四半期報告書－第31期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ1Z,96610,株式会社歌舞伎座,四半期報告書－第96期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQL0,38920,株式会社岡山製紙,四半期報告書－第179期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQ9F,80160,株式会社オンワードホールディングス,四半期報告書－第73期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQML,88860,株式会社ウッドフレンズ,四半期報告書－第38期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQJD,35570,ユナイテッド＆コレクティブ株式会社,四半期報告書－第20期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQH5,34150,株式会社ＴＯＫＹＯ　ＢＡＳＥ,四半期報告書－第12期第3四半期(平成31年3月1日－令和1年11月30日)
S100HQJH,68970,ツインバード工業株式会社,四半期報告書－第58期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQIH,27420,株式会社ハローズ,四半期報告書－第62期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQJV,99780,株式会社文教堂グループホールディングス,四半期報告書－第70期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQK5,64690,株式会社　放電精密加工研究所,四半期報告書－第59期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ35,78180,株式会社トランザクション,四半期報告書－第34期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQQE,70680,株式会社フィードフォース,四半期報告書－第15期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQF9,75810,株式会社サイゼリヤ,四半期報告書－第48期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQJR,33530,株式会社メディカル一光グループ,四半期報告書－第35期第3四半期(令和1年9月1日－令和1年11月30日)
S100HP6O,24370,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ株式会社,四半期報告書－第31期第2四半期(令和1年9月1日－令和1年11月30日)
S100HONN,59000,株式会社ダイケン,四半期報告書－第72期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ8F,31940,株式会社キリン堂ホールディングス,四半期報告書－第6期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ0Q,82730,株式会社イズミ,四半期報告書－第59期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQIF,35460,アレンザホールディングス株式会社,四半期報告書－第4期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQ4O,36070,株式会社クラウディアホールディングス,四半期報告書－第44期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQI4,98760,株式会社コックス,四半期報告書－第47期第3四半期(令和1年9月1日－令和1年11月30日)
S100HPOD,35360,アクサスホールディングス株式会社,四半期報告書－第5期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQAQ,97870,イオンディライト株式会社,四半期報告書－第47期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQI7,81850,株式会社チヨダ,四半期報告書－第73期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQSU,98120,株式会社テーオーホールディングス,四半期報告書－第66期第2四半期(令和1年9月1日－令和1年11月30日)
S100HOK1,82670,イオン株式会社,四半期報告書－第95期第3四半期(令和1年9月1日－令和1年11月30日)
S100HOF4,74850,岡谷鋼機株式会社,四半期報告書－第84期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQSW,96010,松竹株式会社,四半期報告書－第154期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQMD,36450,株式会社メディカルネット,四半期報告書－第19期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQQA,70650,ユーピーアール株式会社,四半期報告書－第42期第1四半期(令和1年9月1日－令和1年11月30日)
S100HQSJ,34900,株式会社アズ企画設計,四半期報告書－第31期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQMB,60470,株式会社Ｇｕｎｏｓｙ,四半期報告書－第8期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQJ9,60440,株式会社三機サービス,四半期報告書－第43期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQT9,44300,東海ソフト株式会社,四半期報告書－第51期第2四半期(令和1年9月1日－令和1年11月30日)
S100HQSL,78070,株式会社幸和製作所,四半期報告書－第33期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQSP,99450,株式会社プレナス,四半期報告書－第60期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQQV,31920,株式会社白鳩,四半期報告書－第48期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQDG,31980,ＳＦＰホールディングス株式会社,四半期報告書－第10期第3四半期(令和1年9月1日－令和1年11月30日)
S100HQAC,18870,日本国土開発株式会社,四半期報告書－第91期第2四半期(令和1年9月1日－令和1年11月30日)
