"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1305","27000","-9230","22740","-1170","1.19"
"1306","487190","-97520","508490","26530","0.96"
"1308","123735","-3127","85294","4643","1.45"
"1309","1535","24","-","-","-"
"1311","10030","260","1310","-","7.66"
"1319","82000","-","-","-","-"
"1320","26834","-5497","24082","1276","1.11"
"1321","174972","-12941","239584","4103","0.73"
"1322","3050","-30","-","-","-"
"1324","200","-","-","-","-"
"1325","219100","-2600","7100","1600","30.86"
"1326","1142","14","123","-20","9.28"
"1328","16730","550","7400","-","2.26"
"1329","11859","2591","7035","7","1.69"
"1330","33890","-901","34514","812","0.98"
"1343","236500","7110","31770","-3020","7.44"
"1345","23100","-6400","7700","4800","3"
"1346","9762","-290","5829","-637","1.67"
"1348","16540","-1820","11740","-380","1.41"
"1349","25","-13","-","-","-"
"1356","896000","-64720","182300","-1980","4.91"
"1357","138570349","2620211","10366778","-961783","13.37"
"1358","14254","-1280","12918","77","1.1"
"1360","15052840","722540","2121580","117590","7.1"
"1364","124","-87","97","10","1.28"
"1365","36614","-972","9405","-31","3.89"
"1366","1088550","-45119","35317","-174","30.82"
"1367","3707","-110","3532","21","1.05"
"1368","113627","-7236","782","-6","145.3"
"1369","884","-28","2170","38","0.41"
"1397","-","-","10","-","-"
"1398","2670","230","-","-","-"
"1399","580","-940","-","-","-"
"1456","123379","-1226","41","21","3009.24"
"1457","3433","979","4","-4","858.25"
"1458","101977","-17655","68213","2313","1.49"
"1459","8114402","572194","455243","-241779","17.82"
"1464","779","-25","66","-","11.8"
"1465","1","-","-","-","-"
"1466","2737","-","-","-","-"
"1469","25330","990","950","40","26.66"
"1472","2581","18","1","-","2581"
"1473","-","-100","10","-10","-"
"1474","135","-","-","-","-"
"1475","28297","267","9045","991","3.13"
"1476","15399","731","1168","-175","13.18"
"1477","109","-101","-","-","-"
"1478","24920","1284","607","-46","41.05"
"1479","11","-","-","-","-"
"1480","15","15","-","-","-"
"1481","75","31","44","4","1.7"
"1482","113920","-544","560","74","203.43"
"1483","11","9","-","-","-"
"1484","-","-","-","-","-"
"1485","-","-","-","-","-"
"1486","2580","-242","-","-","-"
"1487","17639","11338","242","239","72.89"
"1488","9970","-150","2580","550","3.86"
"1489","25497","-5204","1584","-266","16.1"
"1490","-","-","-","-","-"
"1492","92","1","222","-","0.41"
"1493","174","15","280","23","0.62"
"1494","200","8","1","-","200"
"1495","360","-40","-","-","-"
"1496","38582","-740","-","-39","-"
"1497","143849","-4813","580","-22","248.02"
"1498","-","-","10","-","-"
"1499","89","-40","-","-","-"
"1540","208829","-4166","18126","-267","11.52"
"1541","85332","-7023","4564","3049","18.7"
"1542","36893","936","3201","35","11.53"
"1543","2627","-29","-","-","-"
"1545","111531","-4604","41972","-2502","2.66"
"1546","6998","170","10598","-1204","0.66"
"1547","89540","3590","60580","2180","1.48"
"1550","39390","450","1530","140","25.75"
"1551","840","-80","90","-","9.33"
"1552","5843758","-117445","530","-8980","11025.96"
"1554","13450","120","3100","-100","4.34"
"1555","5570","-1160","20","20","278.5"
"1557","2254","165","-","-","-"
"1559","892","-114","24","3","37.17"
"1560","1536","62","5","5","307.2"
"1563","238188","-1791","15715","1661","15.16"
"1566","873","-71","243","58","3.59"
"1568","41970","-21820","46400","13550","0.9"
"1569","193640","-390","120","-30","1613.67"
"1570","3031409","-407728","2384896","113430","1.27"
"1571","2612946","79948","25534","-11604","102.33"
"1572","54450","-240","-","-","-"
"1573","5240","-170","380","20","13.79"
"1577","6991","105","178","4","39.28"
"1578","2744","-826","1792","-8","1.53"
"1579","241290","-35870","161060","9680","1.5"
"1580","320420","-9820","1500","50","213.61"
"1585","10","-","250","-","0.04"
"1586","273","29","118","-25","2.31"
"1591","3332","-40","250","-","13.33"
"1592","2023","-381","600","-","3.37"
"1593","437","-31","1058","31","0.41"
"1595","3770","-","-","-","-"
"1596","-","-","-","-","-"
"1597","13260","-710","400","-20","33.15"
"1599","-","-","-","-","-"
"1615","3418500","319100","153400","-38300","22.28"
"1617","76","-13","53","13","1.43"
"1618","835","326","68","-19","12.28"
"1619","103","-21","277","-","0.37"
"1620","403","-35","47","-","8.57"
"1621","281","-49","110","-52","2.55"
"1622","872","-54","126","3","6.92"
"1623","542","2","94","20","5.77"
"1624","41","-25","72","17","0.57"
"1625","344","-36","58","-23","5.93"
"1626","70","4","25","5","2.8"
"1627","5010","-737","443","146","11.31"
"1628","1125","-233","163","-1","6.9"
"1629","1780","-101","983","17","1.81"
"1630","79","-1","11","-4","7.18"
"1631","3029","-796","155","-21","19.54"
"1632","969","-241","38","-7","25.5"
"1633","189","-1","89","36","2.12"
"1651","7040","-1520","60","30","117.33"
"1652","-","-","-","-","-"
"1653","-","-","-","-","-"
"1654","260","-","-","-","-"
"1655","2392510","41740","422530","1620","5.66"
"1656","75980","3860","3300","1190","23.02"
"1657","1536","-1456","20","-10","76.8"
"1658","14062","-1225","548","-120","25.66"
"1659","23524","356","6618","-1","3.55"
"1660","1566","-7","3","3","522"
"1671","327671","23977","332055","-10719","0.99"
"1672","520","-","-","-","-"
"1673","80","-","-","-","-"
"1674","30","-","-","-","-"
"1675","21","-","-","-","-"
"1676","-","-","-","-","-"
"1677","430","-","-","-","-"
"1678","8252500","-291400","579400","-21500","14.24"
"1679","240","10","830","150","0.29"
"1680","4720","240","230","-","20.52"
"1681","7880","-1170","770","20","10.23"
"1682","58200","-1200","2900","1600","20.07"
"1684","-","-","-","-","-"
"1685","-","-","-","-","-"
"1686","-","-","-","-","-"
"1687","100","100","-","-","-"
"1688","5200","940","-","-","-"
"1689","50057800","-2427000","-","-","-"
"1690","590","-30","-","-","-"
"1691","10","-","-","-","-"
"1692","800","-100","-","-","-"
"1693","10","-","-","-","-"
"1694","1000","-","-","-","-"
"1695","473900","34200","-","-","-"
"1696","9100","-700","-","-","-"
"1697","700","-","-","-","-"
"1698","7140","-600","480","10","14.88"
"1699","1281910","-114090","2008440","237700","0.64"
"2031","13550","511","-","-","-"
"2032","2270","210","-","-","-"
"2033","23","-","-","-","-"
"2034","11070","-16","-","-","-"
"2036","5342","-85","-","-","-"
"2037","3749","-","-","-","-"
"2038","1017442","-139961","-","-","-"
"2039","982774","40019","-","-","-"
"2040","11484","-236","-","-","-"
"2041","107376","-20790","-","-","-"
"2042","15566","453","-","-","-"
"2043","227","4","-","-","-"
"2044","5788","-68","-","-","-"
"2045","-","-","-","-","-"
"2046","15273","749","-","-","-"
"2047","2456","26","-","-","-"
"2048","-","-","-","-","-"
"2050","-","-","-","-","-"
"2065","-","-","-","-","-"
"2066","-","-","-","-","-"
"2067","44","-5","-","-","-"
"2068","-","-","-","-","-"
"2069","-","-","-","-","-"
"2070","9","-","-","-","-"
"2071","-","-","-","-","-"
"2072","-","-","-","-","-"
"2073","-","-","-","-","-"
"2235","1210","500","-","-","-"
"2236","51805","-38","-","-","-"
"2237","1807","-36","-","-","-"
"2238","8511","-520","-","-","-"
"2239","510","-70","-","-","-"
"2240","610","80","-","-","-"
"2241","16160","-640","11030","-","1.47"
"2242","1710","30","1570","70","1.09"
"2243","65720","-3204","2499","-2002","26.3"
"2244","132831","-3335","4085","1195","32.52"
"2245","-","-","-","-","-"
"2246","-","-","-","-","-"
"2247","10","-8","-","-","-"
"2248","8","-","-","-","-"
"2249","1510","207","-","-","-"
"2250","250","100","-","-","-"
"2251","9100","3560","-","-","-"
"2252","4016","135","-","-","-"
"2253","10399","291","-","-10000","-"
"2254","150","-100","-","-","-"
"2510","7250","-770","6160","120","1.18"
"2511","31130","-10380","310","190","100.42"
"2512","21130","9090","-","-20","-"
"2513","45720","17140","650","-10","70.34"
"2514","10970","2730","360","-","30.47"
"2515","27760","660","3960","90","7.01"
"2516","5319210","-102430","1225090","-56520","4.34"
"2517","330","-","-","-","-"
"2518","5172","-52","400","-","12.93"
"2519","6100","-160","40","40","152.5"
"2520","65150","18550","8060","30","8.08"
"2521","166550","27860","52220","-3910","3.19"
"2522","2367","-530","1262","-569","1.88"
"2523","340","230","-","-","-"
"2524","250","250","330","210","0.76"
"2525","350","-","5","4","70"
"2526","-","-","3","3","-"
"2527","-","-","-","-","-"
"2528","410","-","-","-","-"
"2529","10126","-1237","200","90","50.63"
"2530","32","-","-","-","-"
"2552","676","-1100","-","-","-"
"2553","180","30","-","-","-"
"2554","8830","-","-","-","-"
"2555","1620","-1600","120","100","13.5"
"2556","18210","-130","280","20","65.04"
"2557","4000","-","-","-","-"
"2558","45302","-1151","11237","570","4.03"
"2559","28480","-613","736","-68","38.7"
"2560","-","-","-","-","-"
"2561","19490","390","17207","3630","1.13"
"2562","25350","2040","11700","1730","2.17"
"2563","1834450","967950","326910","-32230","5.61"
"2564","128237","-20043","503","-121","254.94"
"2565","2187","-5211","15","-10","145.8"
"2566","2500","10","400","-","6.25"
"2567","750","30","480","-140","1.56"
"2568","82390","-750","50430","31750","1.63"
"2569","108120","9820","-","-","-"
"2620","45340","6640","-","-","-"
"2621","2684518","-157856","8128","-5583","330.28"
"2622","4508","164","-","-","-"
"2623","-","-1","-","-","-"
"2624","3595","303","2032","-1","1.77"
"2625","144370","9328","14654","7200","9.85"
"2626","2060","-3","-","-","-"
"2627","457","-","-","-","-"
"2628","3803","223","-","-","-"
"2629","912","-","1","-","912"
"2630","11502","166","3427","-16","3.36"
"2631","43766","7091","15755","2279","2.78"
"2632","25970","2294","8745","1012","2.97"
"2633","83640","4500","10060","760","8.31"
"2634","215380","33070","60020","14690","3.59"
"2635","950","-180","10","-","95"
"2636","16","-","-","-","-"
"2637","1011","25","-","-","-"
"2638","4012","-558","216","180","18.57"
"2639","1004","-2","-","-1","-"
"2640","3728","137","36","5","103.56"
"2641","423","-4","10","-","42.3"
"2642","-","-","-","-","-"
"2643","50","-","-","-","-"
"2644","90395","1093","15074","6394","6"
"2645","20124","-1915","35","2","574.97"
"2646","52","-40","-","-","-"
"2647","20","-","-","-","-"
"2648","40","-","-","-","-"
"2649","-","-","-","-","-"
"2836","945","-36","500","-","1.89"
"2837","9","1","-","-","-"
"2838","64","-","-","-","-"
"2839","489","110","-","-","-"
"2840","804","32","476","213","1.69"
"2841","5370","812","1254","-221","4.28"
"2842","38692","1398","428","-248","90.4"
"2843","900","-","-","-","-"
"2844","10","-","-","-","-"
"2845","104160","26940","68850","12670","1.51"
"2846","7230","1160","3350","110","2.16"
"2847","222","-147","-","-","-"
"2848","3","-","-","-1","-"
"2849","882","202","28","27","31.5"
"2850","-","-","-","-","-"
"2851","320","-","-","-","-"
"2852","90","50","-","-","-"
"2853","-","-","-","-","-"
"2854","1569","-2491","323","292","4.86"
"2855","156","-","10","-4","15.6"
"2856","36470","-52200","-","-","-"
"2857","3850","20","-","-","-"
"2858","115","-","-","-2","-"
"2859","1930","1570","1580","1200","1.22"
"2860","1710","-2070","700","-","2.44"
"2861","-","-","-","-","-"
"2862","300","-","-","-","-"
"2863","-","-","-","-","-"
"2864","507","-10","-","-","-"
"2865","84370","-5178","1325","1090","63.68"
"2866","126268","-5685","415","-799","304.26"
"2867","5997","-80","33","-4","181.73"
"2868","5770","-64","90","90","64.11"
"2869","21876","105","-","-","-"
"2870","14222","-1263","-","-","-"
