"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1305","17330","430","8210","-2880","2.11"
"1306","418250","-39270","322410","30","1.3"
"1308","99247","-26594","26856","-10427","3.7"
"1309","1995","-76","-","-","-"
"1311","8530","190","310","260","27.52"
"1319","74000","-","-","-","-"
"1320","20929","-5508","22590","3112","0.93"
"1321","174282","-53677","99696","16409","1.75"
"1322","3340","100","-","-","-"
"1324","200","-","-","-","-"
"1325","211500","-","12400","400","17.06"
"1326","1262","-164","51","-28","24.75"
"1328","23200","1130","4960","-660","4.68"
"1329","7308","-401","2994","-83","2.44"
"1330","22159","-6650","12298","3050","1.8"
"1343","118970","-7430","26660","-630","4.46"
"1345","56600","6200","2400","-1500","23.58"
"1346","8051","28","6524","2573","1.23"
"1348","14540","1490","2780","-2320","5.23"
"1349","1","-","-","-","-"
"1356","1238220","-48260","232190","-27120","5.33"
"1357","76781886","5662652","10042731","-2402163","7.65"
"1358","12470","-3613","6752","1172","1.85"
"1360","13825010","1729540","1624190","-534880","8.51"
"1364","150","8","23","-1","6.52"
"1365","23754","-6068","5240","820","4.53"
"1366","752983","-119920","28850","-21045","26.1"
"1367","6127","-192","1182","-144","5.18"
"1368","89509","-266","8369","3156","10.7"
"1369","396","-240","540","-37","0.73"
"1397","-","-","-","-","-"
"1398","1880","20","-","-","-"
"1399","3340","70","10","10","334"
"1456","20578","-353","63","63","326.63"
"1457","9383","1641","8","-2","1172.88"
"1458","88200","-40683","42762","11106","2.06"
"1459","5237132","772288","527157","-188915","9.93"
"1464","770","-20","2","1","385"
"1465","-","-","-","-","-"
"1466","971","-33","158","37","6.15"
"1469","8020","-1670","2070","-10","3.87"
"1472","3828","1166","1201","1017","3.19"
"1473","-","-","100","-","-"
"1474","-","-","-","-","-"
"1475","29433","-686","17906","2416","1.64"
"1476","8920","935","124","-89","71.94"
"1477","33","23","-","-","-"
"1478","11967","443","60","43","199.45"
"1479","-","-","-","-","-"
"1480","-","-","-","-","-"
"1481","48","-","41","-1","1.17"
"1482","261223","-4461","2115","2065","123.51"
"1483","154","-","-","-","-"
"1484","-","-","-","-","-"
"1485","-","-","-","-","-"
"1486","4352","52","-","-","-"
"1487","17555","1510","1","-44","17555"
"1488","35850","1600","360","-150","99.58"
"1489","66203","4973","750","87","88.27"
"1490","-","-","-","-","-"
"1492","75","-7","18","-","4.17"
"1493","2","-","205","-10","0.01"
"1494","483","31","-","-","-"
"1495","800","-10","90","-10","8.89"
"1496","47504","-658","20","20","2375.2"
"1497","124514","-3707","719","-70","173.18"
