"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1305","28250","-440","25680","690","1.1"
"1306","547980","-57280","429820","-22110","1.27"
"1308","171838","-2114","39343","3784","4.37"
"1309","1515","-","-","-","-"
"1311","6670","-3720","300","40","22.23"
"1319","78000","-","-","-","-"
"1320","35012","-14283","18281","3562","1.92"
"1321","157677","-55697","101210","-17906","1.56"
"1322","2630","-160","-","-","-"
"1324","200","-","-","-","-"
"1325","241100","-3800","5800","3300","41.57"
"1326","1064","-16","62","-138","17.16"
"1328","23100","2210","3710","1210","6.23"
"1329","9045","-1854","5180","896","1.75"
"1330","28496","-6835","21442","1123","1.33"
"1343","87830","-1690","53350","-28330","1.65"
"1345","44500","-1000","4900","700","9.08"
"1346","8362","-2181","2373","35","3.52"
"1348","20510","1780","6330","-280","3.24"
"1349","1","-","-","-","-"
"1356","1046860","118430","259710","-19840","4.03"
"1357","83793786","13831052","11829439","-4383983","7.08"
"1358","13034","-6887","7508","1615","1.74"
"1360","12969940","3432030","1564070","-865130","8.29"
"1364","120","1","38","-2","3.16"
"1365","33875","-10466","4859","586","6.97"
"1366","922587","353564","38971","-86445","23.67"
"1367","7632","-634","2025","-75","3.77"
"1368","98399","1142","4231","-3049","23.26"
"1369","771","-338","228","-63","3.38"
"1397","6","-294","34","1","0.18"
"1398","2000","-40","-","-","-"
"1399","3230","-40","-","-","-"
"1456","94117","-6924","-","-1","-"
"1457","5947","1640","-","-5","-"
"1458","117018","-62594","36781","13155","3.18"
"1459","5683058","1342514","503445","-420154","11.29"
"1464","827","16","46","2","17.98"
"1465","-","-","-","-","-"
"1466","1108","512","91","1","12.18"
"1469","18230","-1790","4870","-440","3.74"
"1472","1568","-","351","6","4.47"
"1473","40","-","-","-","-"
"1474","100","100","-","-","-"
"1475","404947","17519","11591","-23710","34.94"
"1476","6952","-13484","269","236","25.84"
"1477","106","60","-","-","-"
"1478","11125","-719","737","-10","15.09"
"1479","-","-","-","-","-"
"1480","-","-","-","-","-"
"1481","105","32","49","-53","2.14"
"1482","159076","30450","1200","-185","132.56"
"1483","2","-","-","-","-"
"1484","50","-","-","-","-"
"1485","-","-","-","-","-"
"1486","3947","-30","-","-","-"
"1487","9386","-275","145","84","64.73"
"1488","12760","-600","2360","40","5.41"
"1489","57429","778","2285","383","25.13"
"1490","-","-","-","-","-"
"1492","95","-","63","6","1.51"
"1493","57","-3","9","-","6.33"
"1494","763","226","4","-","190.75"
"1495","1120","-280","360","-130","3.11"
"1496","51619","-476","1236","-1594","41.76"
"1497","145874","-6278","595","-4200","245.17"
"1498","3","2","-","-","-"
"1499","902","14","-","-","-"
"1540","241507","21955","9326","-5899","25.9"
"1541","97063","-277","1750","40","55.46"
"1542","39554","-2089","2638","48","14.99"
"1543","2615","68","-","-","-"
"1545","116009","-2272","49647","2664","2.34"
"1546","8153","-644","4924","-691","1.66"
"1547","94070","-7040","56220","-2570","1.67"
"1550","41820","380","1680","200","24.89"
"1551","720","-","20","10","36"
"1552","4698843","258132","15020","-3180","312.84"
"1554","18490","210","300","-140","61.63"
"1555","8080","-3080","550","190","14.69"
"1557","2158","33","-","-","-"
"1559","3027","306","102","57","29.68"
"1560","949","-7","2","-","474.5"
"1563","210592","-1691","52224","37446","4.03"
"1566","775","-99","10","-36","77.5"
"1568","76010","-20880","29930","4190","2.54"
"1569","200650","26970","190","30","1056.05"
"1570","2948276","-2009469","1314577","129228","2.24"
"1571","2614169","342399","6779","-14053","385.63"
"1572","75940","-7130","-","-","-"
"1573","15740","-1000","800","-150","19.68"
"1577","11034","-152","308","46","35.82"
"1578","7070","-2432","1507","-4398","4.69"
"1579","238030","-130880","104310","26530","2.28"
"1580","359170","-20090","7200","170","49.88"
"1585","2230","-50","-","-","-"
"1586","7","-6","1","-","7"
"1591","3745","-36","88","10","42.56"
"1592","1128","-741","41","-600","27.51"
"1593","1170","-401","745","3","1.57"
"1595","3530","720","-","-","-"
"1596","10","-","-","-","-"
"1597","14640","-720","60","-","244"
"1599","30","-","-","-","-"
"1615","2854300","334700","338600","-29200","8.43"
"1617","197","12","55","-5","3.58"
"1618","1191","188","56","-24","21.27"
"1619","159","3","158","-2","1.01"
"1620","180","-11","6","-8","30"
"1621","101","-15","115","-1","0.88"
"1622","813","83","101","-12","8.05"
"1623","1187","-76","82","-2","14.48"
"1624","90","27","35","-","2.57"
"1625","103","-46","50","-","2.06"
"1626","79","-","32","-5","2.47"
"1627","4062","-91","182","-36","22.32"
"1628","1566","7","21","-19","74.57"
"1629","605","-23","68","-4","8.9"
"1630","47","-4","-","-8","-"
"1631","5195","-1017","936","-50","5.55"
"1632","764","45","214","29","3.57"
"1633","124","-14","72","-4","1.72"
"1651","12300","230","550","-160","22.36"
"1652","50","-","-","-","-"
"1653","-","-","-","-","-"
"1654","-","-","-","-","-"
"1655","3108650","-784310","387260","-27810","8.03"
"1656","105400","-7060","4320","4020","24.4"
"1657","524","-135","8","-24","65.5"
"1658","11550","103","1630","699","7.09"
"1659","19467","-1078","3777","-750","5.15"
"1660","2578","-66","-","-","-"
"1671","444092","49607","203587","-48067","2.18"
"1672","630","-","-","-","-"
"1673","40","-","-","-","-"
"1674","50","-","-","-","-"
"1675","1","-","-","-","-"
"1676","-","-","-","-","-"
"1677","390","-","-","-","-"
"1678","7661500","199600","714700","2200","10.72"
"1679","160","-60","570","90","0.28"
"1680","8720","-850","700","-350","12.46"
"1681","8180","-10","340","-","24.06"
"1682","61600","10600","16000","9700","3.85"
"1684","-","-","-","-","-"
"1685","-","-100","-","-","-"
"1686","-","-","-","-","-"
"1687","100","-","-","-","-"
"1688","7300","-500","-","-","-"
"1689","44193000","-602000","-","-","-"
"1690","1050","-150","-","-","-"
"1691","10","-","-","-","-"
"1692","900","-","-","-","-"
"1693","190","-","-","-","-"
"1694","1000","-50","-","-","-"
"1695","507100","-9000","-","-","-"
"1696","11500","-","-","-","-"
"1697","300","-80","-","-","-"
"1698","15480","-1450","1030","290","15.03"
"1699","1561730","333530","1283900","17700","1.22"
"2031","12243","-1884","-","-1","-"
"2032","2423","4","-","-","-"
"2033","16","10","-","-","-"
"2034","8843","-812","-","-","-"
"2036","5576","-842","-","-","-"
"2037","2077","-156","-","-","-"
"2038","1498726","119877","-","-","-"
"2039","904719","-81669","-","-","-"
"2040","18534","-1765","-","-","-"
"2041","65919","-11402","-","-","-"
"2042","22907","302","-","-","-"
"2043","196","-","-","-","-"
"2044","5751","-71","-","-","-"
"2045","-","-","-","-","-"
"2046","18437","1352","-","-","-"
"2047","2000","-102","-","-","-"
"2048","91","1","-","-","-"
"2050","-","-","-","-","-"
"2065","20","-1","-","-","-"
"2066","-","-","-","-","-"
"2067","61","-4","-","-","-"
"2068","-","-","-","-","-"
"2069","-","-","-","-","-"
"2070","-","-","-","-","-"
"2071","1","-","-","-","-"
"2072","-","-","-","-","-"
"2073","-","-","-","-","-"
"2080","3177955","-208590","93592","-7729","33.96"
"2081","40411","-1195","2","2","20205.5"
"2082","28368","100","2","2","14184"
"2083","49194","-4016","203","-4","242.33"
"2084","282263","-8782","5732","2220","49.24"
"2085","713680","-38490","11680","1060","61.1"
"2086","-","-","-","-","-"
"2087","-","-","-","-","-"
"2088","-","-","-","-","-"
"2089","-","-","-","-","-"
"2090","50","50","-","-","-"
"2091","50","-","-","-","-"
"2092","70","-","-","-","-"
"2093","560","10","-","-","-"
"2094","-","-5000","-","-","-"
"2235","1740","330","-","-","-"
"2236","80981","-1858","-","-","-"
"2237","1904","-14","-","-","-"
"2238","7009","324","-","-","-"
"2239","2160","840","-","-","-"
"2240","300","80","-","-","-"
"2241","9170","-2900","-","-600","-"
"2242","7980","4790","1000","-","7.98"
"2243","107121","23927","1531","-19","69.97"
"2244","134904","-15231","40","-6476","3372.6"
"2245","-","-","-","-","-"
"2246","-","-","-","-","-"
"2247","1758","-2139","-","-","-"
"2248","203","135","-","-","-"
"2249","539","-772","-","-","-"
"2250","-","-10","-","-","-"
"2251","2230","220","-","-","-"
"2252","3090","8","52","42","59.42"
