"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1305","18170","-690","9310","-2390","1.95"
"1306","530750","-90340","298990","-53280","1.78"
"1308","122926","-31445","48104","3802","2.56"
"1309","1597","36","-","-","-"
"1311","9150","4730","370","-20","24.73"
"1319","77000","-4000","-","-","-"
"1320","20405","-213","24926","1537","0.82"
"1321","180954","-5621","117017","4711","1.55"
"1322","2770","10","-","-","-"
"1324","200","-","-","-","-"
"1325","220000","-5400","23200","600","9.48"
"1326","742","155","78","1","9.51"
"1328","16940","-200","5180","-200","3.27"
"1329","5912","-704","4188","-829","1.41"
"1330","16864","4516","19412","-2792","0.87"
"1343","103880","-22810","29570","200","3.51"
"1345","44500","-400","2400","-","18.54"
"1346","5985","-225","5088","-2628","1.18"
"1348","13060","-2610","6630","2030","1.97"
"1349","1","-","-","-","-"
"1356","1196740","-14100","229510","4230","5.21"
"1357","102786316","-4723395","10207033","-453141","10.07"
"1358","8279","273","9129","116","0.91"
"1360","16961760","1053660","1056900","-341640","16.05"
"1364","142","17","12","-20","11.83"
"1365","19373","858","7755","941","2.5"
"1366","996935","-9225","9164","-6242","108.79"
"1367","6096","-492","1871","13","3.26"
"1368","85441","54","5006","555","17.07"
"1369","551","-14","513","-46","1.07"
"1397","38","-","-","-50","-"
"1398","2200","50","-","-","-"
"1399","3270","-","-","-","-"
"1456","23250","-365","314","2","74.04"
"1457","7904","-888","-","-","-"
"1458","61040","10176","54016","-3235","1.13"
"1459","6142936","47632","289410","22978","21.23"
"1464","791","1","6","3","131.83"
"1465","-","-","-","-","-"
"1466","1207","199","200","200","6.04"
"1469","14100","1330","1500","-150","9.4"
"1472","3084","19","175","-18","17.62"
"1473","40","-","-","-","-"
"1474","-","-","-","-","-"
"1475","26315","-9075","15827","1016","1.66"
"1476","9154","-35","948","-267","9.66"
"1477","29","11","1","1","29"
"1478","12980","-920","37","16","350.81"
"1479","-","-","-","-","-"
"1480","-","-","-","-","-"
"1481","49","-1","48","-1","1.02"
"1482","227070","15145","40","-50","5676.75"
"1483","145","27","-","-44","-"
"1484","-","-","-","-","-"
"1485","-","-","-","-","-"
"1486","4083","56","-","-","-"
"1487","14404","237","180","-178","80.02"
"1488","13220","-250","2180","-610","6.06"
"1489","56938","-2650","1210","101","47.06"
"1490","-","-","-","-","-"
"1492","99","-6","19","4","5.21"
"1493","2","-","55","-1","0.04"
"1494","518","-7","-","-","-"
"1495","870","-130","180","-70","4.83"
"1496","44286","-8415","600","-","73.81"
"1497","118244","-5657","5035","1099","23.48"
"1498","1","1","-","-","-"
"1499","323","-","-","-","-"
"1540","246705","-7473","15780","-2552","15.63"
"1541","108305","-858","7044","4349","15.38"
"1542","43374","-617","1694","-443","25.6"
"1543","4091","164","-","-","-"
"1545","104553","-12852","43033","-17","2.43"
"1546","5223","-377","3706","-67","1.41"
"1547","119460","180","69750","7160","1.71"
"1550","43390","430","1040","-120","41.72"
"1551","600","-","20","10","30"
"1552","6160007","327128","-","-23530","-"
"1554","12440","-1960","900","-220","13.82"
"1555","3000","130","1520","-1030","1.97"
"1557","1929","37","-","-","-"
"1559","2703","-188","36","1","75.08"
"1560","1109","-","4","-","277.25"
"1563","331340","-3251","37473","-3338","8.84"
"1566","1917","1181","77","-41","24.9"
"1568","31610","-15310","45750","6550","0.69"
"1569","206360","36350","710","190","290.65"
"1570","1893778","35018","1553946","-110449","1.22"
"1571","2068125","-231761","34492","2675","59.96"
"1572","77750","-300","-","-","-"
"1573","13900","2030","810","-100","17.16"
"1577","9873","-202","509","50","19.4"
"1578","2638","-217","1395","760","1.89"
"1579","142430","11230","125110","-4060","1.14"
"1580","338720","-15220","8280","-340","40.91"
"1585","2210","10","-","-","-"
"1586","8","3","5","-","1.6"
"1591","3804","193","96","-20","39.63"
"1592","1967","200","4","1","491.75"
"1593","450","-850","403","52","1.12"
"1595","4420","-10","20","-","221"
"1596","10","-","-","-","-"
"1597","14480","-610","150","-","96.53"
"1599","20","-","-","-","-"
"1615","2836000","-26300","266300","-206600","10.65"
"1617","176","37","12","-","14.67"
"1618","834","9","54","-","15.44"
"1619","182","-2","3","-","60.67"
"1620","148","8","1","-","148"
"1621","443","42","127","-20","3.49"
"1622","687","6","143","78","4.8"
"1623","1047","-230","149","24","7.03"
"1624","40","-41","9","1","4.44"
"1625","154","27","97","82","1.59"
"1626","78","-21","2","-1","39"
"1627","3656","15","189","47","19.34"
"1628","1127","-31","10","-19","112.7"
"1629","719","169","97","15","7.41"
"1630","22","-","5","5","4.4"
"1631","3168","-325","851","-12","3.72"
"1632","518","-43","313","41","1.65"
"1633","156","31","88","17","1.77"
"1651","13570","780","280","90","48.46"
"1652","-","-","-","-","-"
"1653","-","-","-","-","-"
"1654","-","-","-","-","-"
"1655","3678210","-499500","489560","18440","7.51"
"1656","64900","2250","800","-","81.13"
"1657","1167","-2257","21","-9","55.57"
"1658","13889","-3624","2123","-16","6.54"
"1659","23880","2631","2500","-461","9.55"
"1660","2404","-46","11","1","218.55"
"1671","601699","-7522","115080","-31123","5.23"
"1672","890","80","-","-","-"
"1673","60","-","-","-","-"
"1674","10","-","-","-","-"
"1675","63","-10","-","-","-"
"1676","-","-","-","-","-"
"1677","500","-10","10","-","50"
"1678","6908810","42500","545000","7760","12.68"
"1679","80","10","620","-50","0.13"
"1680","7360","-760","920","-830","8"
"1681","12990","5090","610","10","21.3"
"1682","92400","11500","7400","4500","12.49"
"1684","-","-","-","-","-"
"1685","-","-","-","-","-"
"1686","-","-","-","-","-"
"1687","110","-","-","-","-"
"1688","2840","-1410","-","-","-"
"1689","22167800","-3417800","-","-","-"
"1690","1150","-","-","-","-"
"1691","40","-","-","-","-"
"1692","900","-","-","-","-"
"1693","40","10","-","-","-"
"1694","1100","80","-","-","-"
"1695","135200","-240400","-","-","-"
"1696","6800","-100","-","-","-"
"1697","210","-","-","-","-"
"1698","17020","60","1410","-","12.07"
"1699","6633420","-125060","1011810","24540","6.56"
"2031","16567","98","-","-","-"
"2032","2964","-33","-","-","-"
"2033","41","3","-","-","-"
"2034","8706","206","-","-","-"
"2036","5907","281","-","-","-"
"2037","2794","-90","-","-","-"
"2038","2291436","-270028","100","-","22914.36"
"2039","772730","-58802","-","-","-"
"2040","14240","-348","-","-","-"
"2041","92743","10054","-","-","-"
"2042","23793","-957","-","-","-"
"2043","136","-","-","-","-"
"2044","4884","-16","-","-","-"
"2045","125","-","-","-","-"
"2046","20395","284","-","-","-"
"2047","1973","13","-","-","-"
"2048","65","-5","-","-","-"
"2050","-","-","-","-","-"
"2065","20","-","-","-","-"
