"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1305","16580","20","15090","6680","1.1"
"1306","434210","91360","384120","137060","1.13"
"1308","80761","-957","32459","25460","2.49"
"1309","1896","-3","-","-","-"
"1311","10010","2310","1300","1140","7.7"
"1319","98000","23000","-","-","-"
"1320","17837","-4559","34512","14374","0.52"
"1321","200542","8979","155381","69709","1.29"
"1322","3640","380","-","-","-"
"1324","200","-","-","-","-"
"1325","237000","-9300","16800","3900","14.11"
"1326","744","-202","54","-","13.78"
"1328","28380","830","3660","-100","7.75"
"1329","5583","71","7305","4542","0.76"
"1330","12026","-4609","34319","21463","0.35"
"1343","126210","10490","41510","6660","3.04"
"1345","106500","43200","1000","-53300","106.5"
"1346","3767","-1670","9495","6148","0.4"
"1348","3630","-7510","101530","96280","0.04"
"1349","-","-","-","-","-"
"1356","1831040","450460","218930","-18800","8.36"
"1357","136218674","56661787","6956913","-327136","19.58"
"1358","10184","29","15183","9268","0.67"
"1360","24581610","11697730","1211190","-218360","20.3"
"1364","228","30","152","120","1.5"
"1365","9944","-5780","11898","6222","0.84"
"1366","1101087","344996","12150","-2328","90.62"
"1367","3643","-1800","2402","1413","1.52"
"1368","125527","43311","7431","784","16.89"
"1369","801","423","950","-1865","0.84"
"1397","32","32","15","15","2.13"
"1398","5480","3510","-","-","-"
"1399","550","-2700","80","-","6.88"
"1456","52143","34609","12","12","4345.25"
"1457","8202","231","-","-","-"
"1458","49373","-28472","77789","45595","0.63"
"1459","9910162","5581766","219040","-236280","45.24"
"1464","785","-","19","16","41.32"
"1465","-","-","-","-","-"
"1466","4136","3107","-","-269","-"
"1469","18330","10690","1460","-510","12.55"
"1472","4449","2021","164","-9","27.13"
"1473","200","80","-","-1700","-"
"1474","34","34","-","-10","-"
"1475","50372","-57","21517","6338","2.34"
"1476","7078","-1792","15","-46","471.87"
"1477","7","-32","-","-","-"
"1478","14958","6374","6","5","2493"
"1479","-","-","-","-","-"
"1480","-","-","-","-","-"
"1481","35","-4","26","-11","1.35"
"1482","257904","9105","600","-1461","429.84"
"1483","177","25","-","-","-"
"1484","-","-","-","-","-"
"1485","-","-","-","-","-"
"1486","3726","-509","-","-","-"
"1487","15449","-249","1","-100","15449"
"1488","7160","-1460","650","-","11.02"
"1489","49720","-14228","356","-271","139.66"
"1490","-","-","-","-","-"
"1492","84","48","10","-2","8.4"
"1493","3","1","10","-179","0.3"
"1494","895","460","605","604","1.48"
"1495","740","-30","-","-50","-"
"1496","36609","-1141","440","400","83.2"
"1497","125871","11899","609","-","206.68"
"1498","-","-1","-","-","-"
"1499","334","-5","-","-","-"
"1540","317295","-24546","7500","1435","42.31"
"1541","87477","-31413","4139","-84","21.13"
"1542","56200","1731","2668","568","21.06"
"1543","4864","854","-","-2","-"
