"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1591","3364","-60","275","-50","12.23"
"1592","617","47","600","-22","1.03"
"1593","1357","200","1046","-","1.3"
"1595","3160","300","-","-","-"
"1596","-","-","-","-","-"
"1597","13430","110","420","300","31.98"
"1599","-","-3","-","-","-"
"1615","3572700","290000","212700","-2800","16.8"
"1617","61","13","40","-13","1.52"
"1618","505","-7","67","-1","7.54"
"1619","172","-80","339","-1","0.51"
"1620","388","218","47","-10","8.26"
"1621","312","-253","128","-11","2.44"
"1622","942","421","84","-42","11.21"
"1623","439","11","47","4","9.34"
"1624","156","1","60","-","2.6"
"1625","318","28","150","-","2.12"
"1626","78","-2","20","-","3.9"
"1627","3444","88","427","-324","8.07"
"1628","1201","15","154","-31","7.8"
"1629","1808","-103","1121","468","1.61"
"1630","84","13","32","-1","2.63"
"1631","2468","-396","247","-73","9.99"
"1632","416","-172","59","-","7.05"
"1633","192","14","52","-1","3.69"
"1651","8940","1590","340","-","26.29"
"1652","-","-","-","-","-"
"1653","50","-50","-","-","-"
"1654","10","-","-","-","-"
"1655","2099620","-284690","425860","-51040","4.93"
"1656","77730","5370","300","-80","259.1"
"1657","1899","1129","12","-8","158.25"
"1658","13766","2411","214","10","64.33"
"1659","21359","1025","8175","121","2.61"
"1660","1126","-15","-","-20","-"
"1671","344711","-39194","267038","-20249","1.29"
"1672","520","-","-","-","-"
"1673","90","-","-","-","-"
"1674","20","20","-","-","-"
"1675","11","10","-","-","-"
"1676","-","-","-","-","-"
"1677","520","30","-","-","-"
"1678","8723600","1377500","565700","-186100","15.42"
"1679","280","-50","560","-10","0.5"
"1680","6810","-","260","-2310","26.19"
"1681","7190","-1010","670","-30","10.73"
"1682","54500","5900","700","200","77.86"
"1684","-","-","-","-","-"
"1685","300","300","-","-","-"
"1686","-","-","-","-","-"
"1687","500","500","-","-","-"
"1688","4200","3590","-","-","-"
"1689","52935600","773400","-","-","-"
"1690","650","-","-","-","-"
"1691","10","-","-","-","-"
"1692","900","-","-","-","-"
"1693","1030","1000","-","-","-"
"1694","1100","100","-","-","-"
"1695","353900","-20500","-","-","-"
"1696","10500","-","-","-","-"
"1697","400","-","-","-","-"
"1698","7150","1510","470","-170","15.21"
"1699","1292110","-8854640","1916400","-62880","0.67"
"2031","17784","1731","-","-","-"
"2032","2085","266","-","-","-"
"2033","16","-","-","-","-"
"2034","13048","-673","-","-","-"
"2036","5204","141","-","-","-"
"2037","3884","-91","-","-","-"
"2038","1149298","-126696","4","4","287324.5"
"2039","708416","65602","-","-","-"
"2040","13158","-1185","-","-","-"
"2041","110867","14021","-","-","-"
"2042","13178","-1240","-","-","-"
"2043","270","20","-","-","-"
"2044","6042","-218","-","-","-"
"2045","-","-","-","-","-"
"2046","12939","584","-","-","-"
"2047","2212","-2","-","-","-"
"2048","1","1","-","-","-"
"2050","-","-","-","-","-"
"2065","-","-","-","-","-"
"2066","-","-","-","-","-"
"2067","72","-8","-","-","-"
"2068","-","-","-","-","-"
"2069","-","-","-","-","-"
"2070","10","-","-","-","-"
"2071","-","-","-","-","-"
"2072","-","-","-","-","-"
"2073","-","-","-","-","-"
"2235","180","-890","-","-","-"
"2236","55003","-2621","-","-","-"
"2237","1655","458","-","-","-"
"2238","9510","-345","-","-","-"
"2239","380","140","-","-","-"
"2240","500","40","-","-","-"
"2241","23280","16540","860","30","27.07"
"2242","1110","-260","1580","80","0.7"
"2243","81182","-2515","2471","-78","32.85"
"2244","101919","-1424","1900","320","53.64"
"2245","-","-","-","-","-"
"2246","-","-","-","-","-"
"2247","40","-20","-","-","-"
"2248","8","-20","-","-","-"
"2249","1032","-7","-","-","-"
"2250","70","-90","-","-","-"
"2251","1010","-300","-","-","-"
"2252","205","199","-","-","-"
"2253","1","-12","3","3","0.33"
"2254","254","123","-","-","-"
"2510","7120","130","3890","-870","1.83"
"2511","44200","3800","50","-","884"
"2512","11360","240","-","-20","-"
"2513","28930","3160","610","-60","47.43"
"2514","9010","3530","360","-","25.03"
"2515","26980","-1280","3430","180","7.87"
"2516","4672670","-22380","1175920","46010","3.97"
"2517","200","-","-","-","-"
"2518","12822","-1580","401","-","31.98"
"2519","5810","-60","20","-30","290.5"
"2520","48030","3300","8030","2070","5.98"
"2521","251130","75150","31310","12450","8.02"
"2522","2975","-254","2140","20","1.39"
"2523","-","-","-","-","-"
"2524","-","-","120","-","-"
"2525","250","-","1","-","250"
"2526","10","-","-","-","-"
"2527","-","-","-","-","-"
"2528","1210","-100","-","-","-"
"2529","5965","-557","2","-2","2982.5"
"2530","57","31","-","-","-"
"2552","297","-7","-","-","-"
"2553","150","-","-","-","-"
"2554","8830","-","-","-","-"
"2555","1670","-","320","-","5.22"
"2556","23050","-510","260","230","88.65"
"2557","4720","720","-","-","-"
"2558","45859","-3020","8643","-27","5.31"
"2559","28949","-1786","936","-803","30.93"
"2560","-","-","-","-","-"
"2561","17187","-1827","13029","-2084","1.32"
"2562","28960","2070","10450","120","2.77"
"2563","776980","-96920","343370","-10510","2.26"
"2564","143829","595","532","324","270.36"
"2565","1658","-19","70","21","23.69"
"2566","2430","10","400","400","6.08"
"2567","870","-70","310","20","2.81"
"2568","85800","8900","16090","380","5.33"
"2569","86370","-3270","-","-","-"
"2620","25080","-2870","-","-","-"
"2621","2305878","-10341","10489","1606","219.84"
"2622","5445","-204","-","-","-"
"2623","1","-1","-","-","-"
"2624","3936","417","2026","-","1.94"
"2625","3150","27","5","-","630"
"2626","1719","-18","-","-1","-"
"2627","83","-72","-","-","-"
"2628","4565","1516","-","-","-"
"2629","912","-","1","-","912"
"2630","10768","-153","2376","-19","4.53"
"2631","33202","-2800","15846","2139","2.1"
"2632","24513","-10197","7097","-189","3.45"
"2633","79190","1340","9850","-1160","8.04"
"2634","173930","5950","61080","-4330","2.85"
"2635","1160","30","110","-","10.55"
"2636","33","-3","-","-","-"
"2637","928","3","-","-","-"
"2638","3120","551","11","-","283.64"
"2639","1410","307","1","-","1410"
"2640","2002","-299","41","-116","48.83"
"2641","1428","-5","-","-","-"
"2642","-","-","-","-","-"
"2643","157","-","-","-","-"
"2644","106383","3653","10844","3018","9.81"
"2645","20137","23","32","-1","629.28"
"2646","52","-8","-","-","-"
"2647","50","-","-","-","-"
"2648","60","-","-","-","-"
"2649","-","-","-","-","-"
"2836","849","-1","500","-","1.7"
"2837","7","2","-","-","-"
"2838","506","-","-","-","-"
"2839","339","-32","-","-","-"
"2840","591","-88","243","-27","2.43"
"2841","8750","-4775","2253","-87","3.88"
"2842","39646","-1351","301","-2511","131.71"
"2843","760","-400","-","-","-"
"2844","-","-10","-","-","-"
"2845","105080","-26060","43340","14560","2.42"
"2846","4710","-2880","3300","-2460","1.43"
"2847","104","-5","-","-","-"
"2848","303","300","1","-","303"
"2849","730","-151","1","-","730"
"2850","-","-","-","-","-"
"2851","320","-10","-","-","-"
"2852","-","-","-","-","-"
"2853","-","-","-","-","-"
"2854","3994","-160","30","-11","133.13"
"2855","100","-","10","-","10"
"2856","101120","1910","-","-","-"
"2857","3520","100","-","-","-"
"2858","1240","992","3","-","413.33"
"2859","310","-930","480","-","0.65"
"2860","900","-1260","700","-20","1.29"
"2861","-","-","-","-","-"
"2862","300","-","-","-","-"
"2863","-","-","-","-","-"
"2864","500","-","-","-","-"
"2865","103196","18602","31","-","3328.9"
"2866","130167","3790","537","-754","242.4"
"2867","4868","852","35","1","139.09"
"2868","23573","16051","24","-","982.21"
"2869","14704","-1581","-","-","-"
"2870","12983","1652","-","-","-"
