"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1305","26680","-4770","27490","-3980","0.97"
"1306","470420","18190","514120","-67630","0.92"
"1308","64100","25700","145300","1000","0.44"
"1309","1758","-14","-","-","-"
"1311","7290","-2890","2650","1080","2.75"
"1319","92000","3000","-","-","-"
"1320","22048","-14887","29491","-1691","0.75"
"1321","296356","-9470","312839","-4111","0.95"
"1322","3110","60","-","-","-"
"1324","200","-","-","-","-"
"1325","174800","5700","11400","4100","15.33"
"1326","890","-186","121","-3","7.36"
"1328","18440","-4180","9270","-870","1.99"
"1329","9468","-1830","8440","79","1.12"
"1330","15550","-4120","47300","-2510","0.33"
"1343","123140","-64400","31960","830","3.85"
"1345","22100","-9800","3500","-2400","6.31"
"1346","6502","-968","8750","1386","0.74"
"1348","15660","1410","8180","1300","1.91"
"1349","-","-","-","-","-"
"1356","1113340","-20320","173380","-22510","6.42"
"1357","181297516","-833712","9713130","-685198","18.67"
"1358","15810","-2244","19515","-130","0.81"
"1360","21340540","-525350","781770","-216820","27.3"
"1364","205","-43","92","-","2.23"
"1365","25174","-2352","11655","-216","2.16"
"1366","1375609","-68431","27605","-9869","49.83"
"1367","3593","-30","5239","3","0.69"
"1368","125461","-22397","3645","1012","34.42"
"1369","321","-1","2320","-170","0.14"
"1385","1026","-114","-","-","-"
"1386","231","-16","-","-","-"
"1387","6","-","-","-","-"
"1388","7","-","-","-","-"
"1389","117","-1","-","-","-"
"1390","510","-","-","-","-"
"1391","89","-1","-","-","-"
"1392","307","-1","-","-","-"
"1393","61","-","-","-","-"
"1394","27","-","-","-","-"
"1397","-","-27","10","-","-"
"1398","2290","230","-","-","-"
"1399","-","-200","-","-","-"
"1456","123988","222","9","-16","13776.44"
"1457","4988","2701","7","-","712.57"
"1458","81946","-10485","94940","-1247","0.86"
"1459","9644293","-139465","386704","-124825","24.94"
"1464","833","3","66","-5","12.62"
"1465","44","-1","-","-","-"
"1466","2418","-261","-","-57","-"
"1469","25390","390","130","-150","195.31"
"1472","3612","914","110","-46","32.84"
"1473","-","-","10","-","-"
"1474","70","-","-","-","-"
"1475","38079","995","12772","-239","2.98"
"1476","7795","-10572","1339","48","5.82"
"1477","6","-","-","-11","-"
"1478","4604","-1937","633","-39","7.27"
"1479","121","-10","-","-","-"
"1480","1","-","-","-","-"
"1481","42","-499","45","2","0.93"
"1482","85171","-11327","99","75","860.31"
"1483","6","5","1","-","6"
"1484","50","40","100","-","0.5"
"1485","-","-","30","30","-"
"1486","1974","-7","-","-","-"
"1487","4955","543","3","-10","1651.67"
"1488","12570","1080","2920","580","4.3"
"1489","24622","2746","1973","-36","12.48"
"1490","-","-","-","-","-"
"1492","184","-23","78","14","2.36"
"1493","82","32","225","-9","0.36"
"1494","150","-42","-","-","-"
"1495","180","10","100","-110","1.8"
"1496","15827","-660","-","-","-"
"1497","114566","1074","932","332","122.92"
"1498","-","-","10","-","-"
"1499","1","-50","-","-","-"
"1540","243501","1076","24565","-66","9.91"
"1541","98040","9915","3225","-1116","30.4"
