"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1305","30830","-230","7920","-4600","3.89"
"1306","522800","103580","366900","4650","1.42"
"1308","77633","-1016","33606","-7165","2.31"
"1309","2029","90","-","-","-"
"1311","39130","6560","2920","1600","13.4"
"1319","78000","-1000","-","-","-"
"1320","21146","-1605","29466","3049","0.72"
"1321","154291","265","175892","29123","0.88"
"1322","4460","-160","-","-","-"
"1324","200","-","-","-","-"
"1325","199300","-2400","11900","400","16.75"
"1326","727","-8","11","-23","66.09"
"1328","22950","-3910","4550","-1090","5.04"
"1329","6756","-3054","4512","957","1.5"
"1330","11305","-8572","34886","6301","0.32"
"133A","1","-99","-","-","-"
"1343","306460","83450","121050","86520","2.53"
"1345","89700","11700","2400","1900","37.38"
"1346","2532","-2231","4067","-90","0.62"
"1348","7260","-1580","8650","-360","0.84"
"1349","-","-6","-","-","-"
"1356","1782590","-3430","234450","2380","7.6"
"1357","135634570","16900242","5760740","778117","23.54"
"1358","10343","-189","14656","926","0.71"
"1360","19881130","782980","1169950","-10620","16.99"
"1364","325","1","11","-1","29.55"
"1365","8360","-2573","11079","619","0.75"
"1366","1093672","130184","7142","-13716","153.13"
"1367","3614","-285","2024","-222","1.79"
"1368","111328","5432","7360","914","15.13"
"1369","405","-385","709","120","0.57"
"1397","50","-11","38","-","1.32"
"1398","5660","3680","150","100","37.73"
"1399","1010","-100","30","10","33.67"
"1456","31222","6077","12","-5","2601.83"
"1457","9158","822","3","2","3052.67"
"1458","45269","-14260","78790","7455","0.57"
"1459","10402229","750732","255319","-412174","40.74"
"1464","740","-6","27","2","27.41"
"1465","-","-10","-","-10","-"
"1466","1732","-996","13","3","133.23"
"1469","18720","-3320","1490","60","12.56"
"1472","2127","-","161","19","13.21"
"1473","40","-110","20","20","2"
"1474","-","-","-","-","-"
"1475","32833","-5288","9024","808","3.64"
"1476","38747","11459","1259","1250","30.78"
"1477","307","165","270","270","1.14"
"1478","27055","4576","277","229","97.67"
"1479","-","-5","-","-5","-"
"1480","-","-","-","-","-"
"1481","92","-1150","9","-10","10.22"
"1482","228614","1545","480","130","476.28"
"1483","116","9","-","-","-"
"1484","-","-","-","-","-"
"1485","-","-","-","-","-"
"1486","3248","731","-","-","-"
"1487","14632","1066","17","15","860.71"
"1488","33050","22660","1010","-20","32.72"
"1489","1391192","21865","7251","-910","191.86"
"1490","-","-","-","-","-"
"1492","27","16","3","-1","9"
"1493","12","4","10","-","1.2"
"1494","941","69","12","-593","78.42"
"1495","370","-210","-","-","-"
"1496","20859","-6548","406","366","51.38"
"1497","126080","3060","1009","420","124.96"
"1498","-","-","-","-","-"
"1499","594","-40","-","-","-"
"1540","263175","-20056","8644","1436","30.45"
"1541","112046","400","12596","-106","8.9"
"1542","46536","851","528","2","88.14"
"1543","5625","-102","-","-","-"
"1545","105387","-731","43368","-1898","2.43"
"1546","6494","30","-","-","-"
"1547","128920","60","60900","3060","2.12"
"1550","50100","700","620","40","80.81"
"1551","660","-220","100","-630","6.6"
"1554","12940","-140","250","-","51.76"
"1555","2050","290","1910","1100","1.07"
"1557","2120","-172","-","-","-"
"1559","3055","59","29","-58","105.34"
"1560","808","-94","2","-1","404"
"1563","209487","-6476","20796","42","10.07"
"1566","956","-14","42","16","22.76"
"1568","32890","7350","28120","-2920","1.17"
"1569","321810","-5030","250","160","1287.24"
