"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1305","28820","-2900","22830","1690","1.26"
"1306","417690","-4710","539030","24700","0.77"
"1308","107681","-5949","47060","-25484","2.29"
"1309","1541","-189","-","-","-"
"1311","8940","1290","1280","-690","6.98"
"1319","83000","-1000","-","-","-"
"1320","24182","1281","24077","-1496","1"
"1321","213666","48201","251411","6445","0.85"
"1322","3080","-230","-","-","-"
"1324","200","-","-","-","-"
"1325","243500","22300","2000","200","121.75"
"1326","1980","815","202","-56","9.8"
"1328","17670","-810","13180","-400","1.34"
"1329","8036","-29","6547","-2347","1.23"
"1330","23090","-4913","33945","1318","0.68"
"1343","145020","-6090","33300","-15770","4.35"
"1345","42200","22400","4800","-1700","8.79"
"1346","7643","666","6735","-441","1.13"
"1348","12470","770","9850","2100","1.27"
"1349","10","-","-","-","-"
"1356","1033530","163280","205100","22330","5.04"
"1357","132634173","-1786844","11302989","445818","11.73"
"1358","10211","-866","13191","-125","0.77"
"1360","16772330","770750","1314120","-538780","12.76"
"1364","141","30","105","2","1.34"
"1365","31589","-2235","10404","-337","3.04"
"1366","1158856","59389","186416","25851","6.22"
"1367","3342","121","3554","75","0.94"
"1368","110766","8514","1058","112","104.69"
"1369","1071","-118","2283","182","0.47"
"1397","-","-","32","22","-"
"1398","2270","-10","-","-","-"
"1399","50","-","-","-","-"
"1456","122802","-1042","3","3","40934"
"1457","4918","1822","65","50","75.66"
"1458","76988","-7256","71434","-3950","1.08"
"1459","8118678","221785","442995","35590","18.33"
"1464","792","-4","70","2","11.31"
"1465","3","1","-","-","-"
"1466","2399","-101","-","-","-"
"1469","27670","3180","1250","60","22.14"
"1472","2539","63","-","-","-"
"1473","40","-60","10","-","4"
"1474","-","-135","-","-","-"
"1475","31372","2128","10917","1376","2.87"
"1476","15988","-133","1404","314","11.39"
"1477","18","-","-","-","-"
"1478","11550","3045","1255","660","9.2"
"1479","1","-","-","-","-"
"1480","15","-","-","-","-"
"1481","63","4","61","13","1.03"
"1482","135491","22191","900","666","150.55"
"1483","2","-","-","-","-"
"1484","50","50","-","-","-"
"1485","10","-","-","-","-"
"1486","2843","162","-","-","-"
"1487","10992","-27","63","-59","174.48"
"1488","10670","-410","2720","140","3.92"
"1489","39765","11065","2230","621","17.83"
"1490","-","-","-","-","-"
"1492","77","-20","77","-76","1"
"1493","50","-74","41","4","1.22"
"1494","321","-","34","33","9.44"
"1495","870","20","20","-140","43.5"
"1496","43764","5279","350","-","125.04"
"1497","135568","-3590","811","502","167.16"
"1498","-","-","-","-10","-"
"1499","38","-3","-","-","-"
"1540","229239","1991","19265","-524","11.9"
"1541","81662","-11238","3412","-3760","23.93"
"1542","35885","-7592","3757","-406","9.55"
"1543","2510","-167","-","-","-"
"1545","123674","-1383","59901","7741","2.06"
"1546","7025","-1981","9150","-149","0.77"
"1547","87430","5130","64450","1810","1.36"
"1550","39440","-1630","1530","320","25.78"
"1551","800","-90","-","-","-"
"1552","6788536","131081","-","-8390","-"
"1554","12080","-910","1000","-50","12.08"
"1555","4320","190","-","-210","-"
