"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1305","26920","6410","9730","-2690","2.77"
"1306","287820","-145340","297830","18420","0.97"
"1308","25300","3500","69500","-12300","0.36"
"1309","1747","-13","-","-","-"
"1311","6970","-340","260","-10","26.81"
"1319","66000","-","-","-","-"
"1320","33641","4871","19769","-2757","1.7"
"1321","107156","-127719","104837","-3718","1.02"
"1322","2570","-10","-","-","-"
"1324","200","-","-","-","-"
"1325","243800","6100","18100","7500","13.47"
"1326","370","-136","36","18","10.28"
"1328","17160","-9190","5860","520","2.93"
"1329","2644","266","2462","-1029","1.07"
"1330","25800","-360","20930","930","1.23"
"1343","170170","-65980","48850","22760","3.48"
"1345","42800","-600","9700","-1400","4.41"
"1346","3432","-467","2778","-1566","1.24"
"1348","4900","-390","960","-8240","5.1"
"1349","1","1","-","-","-"
"1356","580900","-31400","207620","11110","2.8"
"1357","72935934","51307","7066103","-280493","10.32"
"1358","18036","-1263","6620","-29","2.72"
"1360","8947190","1275800","936830","41700","9.55"
"1364","319","-1","23","-7","13.87"
"1365","42975","-1286","7861","50","5.47"
"1366","803302","-55198","274429","-44040","2.93"
"1367","4823","-609","2810","-601","1.72"
"1368","62702","2255","5166","3222","12.14"
"1369","473","-93","314","-53","1.51"
"1385","171","10","-","-","-"
"1386","387","18","-","-","-"
"1387","8","6","-","-","-"
"1388","2","-","-","-","-"
"1389","75","-6","-","-","-"
"1390","384","97","-","-","-"
"1391","64","-4","-","-","-"
"1392","41","39","-","-","-"
"1393","117","22","-","-","-"
"1394","4","-2","-","-","-"
"1397","-","-","-","-","-"
"1398","1480","-30","200","-","7.4"
"1399","-","-","-","-","-"
"1456","4656","263","52","1","89.54"
"1457","2370","-126","90","48","26.33"
"1458","164166","-75551","74561","3203","2.2"
"1459","3370130","-45357","249098","-5464","13.53"
"1464","765","-","203","2","3.77"
"1465","3","-","-","-","-"
"1466","193","-150","147","-46","1.31"
"1467","1320","10","-","-","-"
"1468","230","30","-","-","-"
"1469","5070","-1400","1780","-40","2.85"
"1472","4991","26","2","-108","2495.5"
"1473","370","-90","-","-500","-"
"1474","-","-","-","-","-"
"1475","12419","4657","3977","-387","3.12"
"1476","7704","-12462","833","833","9.25"
"1477","6","1","-","-","-"
"1478","9464","383","178","-507","53.17"
"1479","292","-","-","-","-"
"1480","-","-","-","-","-"
"1481","334","-205","55","11","6.07"
"1482","67996","-4311","2047","1481","33.22"
"1483","394","-11","-","-1","-"
"1484","40","-","-","-","-"
"1485","-","-","-","-","-"
"1486","6667","3844","-","-","-"
"1487","4723","-266","30","-846","157.43"
"1488","23660","1110","2520","420","9.39"
"1489","35504","6480","1193","165","29.76"
"1490","-","-","-","-","-"
"1492","59","1","23","-2","2.57"
"1493","7","-1","6","-","1.17"
"1494","28","-17","-","-","-"
"1495","490","230","20","10","24.5"
"1496","13603","-141","88","-","154.58"
"1497","88614","19","1584","-1039","55.94"
"1498","3","1","-","-1","-"
"1499","51","-","7","-16","7.29"
"1540","228586","31110","28438","4732","8.04"
"1541","86247","-9478","2873","90","30.02"
"1542","36439","-688","1534","-29","23.75"
"1543","3440","211","-","-","-"
"1545","106194","3818","46539","-9616","2.28"
"1546","20270","2742","5553","-2818","3.65"
"1547","209870","26260","48130","-3190","4.36"
"1550","41210","5380","390","-160","105.67"
"1551","890","-20","150","-60","5.93"
"1552","5274819","-216755","3970","1140","1328.67"
"1554","20380","1710","570","-20","35.75"
"1555","12100","3130","810","190","14.94"
"1557","2004","41","-","-","-"
"1559","7739","85","37","-7","209.16"
"1560","3065","-3","25","-","122.6"
"1563","73346","7293","17798","-3760","4.12"
"1566","1848","94","50","-3","36.96"
"1568","96430","5290","22590","-7440","4.27"
"1569","24260","-1710","100","-60","242.6"
"1570","5023517","-566490","1596491","-166888","3.15"
"1571","2840191","335050","8545","1296","332.38"
"1572","87630","-4770","-","-","-"
"1573","9320","420","300","-20","31.07"
"1577","2558","346","16","-41","159.88"
"1578","1267","-11","433","20","2.93"
"1579","325520","-36840","181380","-850","1.79"
"1580","71250","-19290","1230","-370","57.93"
"1585","-","-","-","-","-"
"1586","129","-44","32","30","4.03"
"1591","501","107","60","-78","8.35"
"1592","154","-64","35","-21","4.4"
"1593","102","-101","43","-147","2.37"
"1595","3000","100","2080","1000","1.44"
"1596","-","-","-","-","-"
"1597","6140","-90","540","150","11.37"
"1599","-","-","-","-","-"
"1615","2667700","242600","1531600","559900","1.74"
"1617","76","-8","5","2","15.2"
"1618","516","10","55","-22","9.38"
"1619","67","2","213","-4","0.31"
"1620","65","-2","19","-2","3.42"
"1621","431","22","21","15","20.52"
"1622","229","42","180","57","1.27"
"1623","644","-","148","-10","4.35"
"1624","40","-22","55","6","0.73"
"1625","87","20","56","1","1.55"
"1626","124","47","24","20","5.17"
"1627","2166","46","168","-73","12.89"
"1628","1731","63","25","7","69.24"
"1629","170","8","95","-2","1.79"
"1630","28","-","-","-","-"
"1631","5664","825","1325","433","4.27"
"1632","1491","284","29","9","51.41"
"1633","134","26","137","20","0.98"
"1651","10700","-370","90","50","118.89"
"1652","-","-","-","-","-"
"1653","10","-","-","-","-"
"1654","-","-","-","-","-"
"1655","3057580","412300","361380","-2120","8.46"
"1656","121890","-5220","14400","-500","8.46"
"1657","771","152","51","-","15.12"
"1658","31100","2413","26","-212","1196.15"
"1659","29783","1843","8453","1113","3.52"
"1660","1418","88","23","-","61.65"
"1671","943604","5573","59632","17094","15.82"
"1672","113","20","-","-","-"
"1673","100","-","-","-","-"
"1674","200","-","-","-","-"
"1675","136","100","-","-","-"
"1676","-","-","-","-","-"
"1677","920","-10","-","-","-"
"1678","3838300","66100","277700","52500","13.82"
"1679","1300","220","190","100","6.84"
"1680","19040","260","50","-110","380.8"
"1681","19700","4730","890","480","22.13"
"1682","42600","-8700","7100","-3200","6"
"1684","100","-","-","-","-"
"1685","-","-","-","-","-"
"1686","-","-","-","-","-"
"1687","1010","1000","-","-","-"
"1688","9280","50","-","-","-"
"1689","28477800","4599800","-","-","-"
"1690","460","-","-","-","-"
"1691","30","-","-","-","-"
"1692","1100","-","-","-","-"
"1693","450","20","-","-","-"
"1694","1220","110","-","-","-"
"1695","423400","1200","-","-","-"
"1696","31200","-","-","-","-"
"1697","-","-","-","-","-"
"1698","5880","1070","30","-","196"
"1699","13355310","-392730","555080","16590","24.06"
"2031","23490","-64","-","-","-"
"2032","3926","18","-","-","-"
"2033","47","-","-","-","-"
"2034","20378","-1233","-","-","-"
"2036","7094","955","-","-","-"
"2037","4274","-150","-","-","-"
"2038","5329711","417544","-","-","-"
"2039","345276","-1761","-","-","-"
"2040","28498","1183","-","-","-"
"2041","130372","-14980","-","-","-"
"2042","11723","-229","-","-","-"
"2043","23","1","-","-","-"
"2044","9604","141","-","-","-"
"2045","10","10","-","-","-"
"2046","16609","-168","-","-","-"
"2047","2260","-3","-","-","-"
"2048","610","-","-","-","-"
"2050","1","-","-","-","-"
"2065","6","-","-","-","-"
"2066","7","-","-","-","-"
"2067","-","-","-","-","-"
"2068","-","-","-","-","-"
"2069","-","-","-","-","-"
"2070","-","-","-","-","-"
"2071","-","-","-","-","-"
"2072","9","-","-","-","-"
"2073","-","-","-","-","-"
"2235","940","150","-","-","-"
"2236","78354","20690","-","-","-"
"2237","2443","2087","-","-","-"
"2238","5734","142","-","-","-"
"2239","550","530","-","-","-"
"2240","40","40","-","-","-"
"2241","28860","26630","-","-","-"
"2242","570","270","-","-24500","-"
"2510","9220","-870","9470","-","0.97"
"2511","14070","-37180","-","-","-"
"2512","6520","-1540","1200","-","5.43"
"2513","29030","-90","900","270","32.26"
"2514","61660","890","200","-20","308.3"
"2515","20540","-570","2250","1350","9.13"
"2516","2008130","94050","1090210","60630","1.84"
"2517","1260","-","-","-","-"
"2518","52616","2639","6980","1009","7.54"
"2519","10260","-9120","-","-","-"
"2520","24400","-14290","-","-440","-"
"2521","853530","-25100","36510","-23560","23.38"
"2522","3655","-115","1182","-96","3.09"
"2523","20","-","-","-","-"
"2524","-","-","-","-100","-"
"2525","-","-1","-","-","-"
"2526","10","-","-","-","-"
"2527","-","-","-","-","-"
"2528","3210","-","-","-100","-"
"2529","2185","590","1","1","2185"
"2530","23","-","-","-","-"
"2552","307","30","12","12","25.58"
"2553","260","-","-","-","-"
"2554","8280","-","-","-","-"
"2555","930","-1750","710","-110","1.31"
"2556","9540","-220","230","20","41.48"
"2557","-","-","-","-","-"
"2558","114149","97","12683","-1370","9"
"2559","51797","4220","957","-1023","54.12"
"2560","-","-1","-","-","-"
"2561","32882","-384","30025","-2527","1.1"
"2562","60730","160","26940","-240","2.25"
"2563","14647450","346750","214080","-5650","68.42"
"2564","44062","-181","14","-37","3147.29"
"2565","2164","-1553","40","40","54.1"
"2566","2360","-","-","-","-"
"2567","1150","-","140","10","8.21"
"2568","63570","-120","27770","390","2.29"
"2569","199820","-26560","-","-","-"
"2620","19160","-1170","-","-","-"
"2621","1275255","-42316","2391","-755","533.36"
"2622","5901","-","-","-","-"
"2623","-","-","-","-","-"
"2624","991","-90","54","1","18.35"
"2625","131","-403","1","1","131"
"2626","2086","-37","10","10","208.6"
"2627","2112","132","-","-","-"
"2628","1451","-1781","524","-","2.77"
"2629","996","-24","98","-","10.16"
"2630","79927","2253","732","-116","109.19"
"2631","46866","-4621","13489","-1077","3.47"
"2632","30165","-566","9386","-751","3.21"
"2633","97780","10340","16630","-40","5.88"
"2634","336160","14920","63320","690","5.31"
"2635","3560","360","210","140","16.95"
"2636","559","454","22","-","25.41"
"2637","822","-24","50","-","16.44"
"2638","1337","4","50","-","26.74"
"2639","31247","-36","50","-","624.94"
"2640","736","187","18","1","40.89"
"2641","198","-27","-","-","-"
"2642","-","-","-","-","-"
"2643","46","-","-","-","-"
"2644","22627","-1154","6028","24","3.75"
"2645","20936","7","21","2","996.95"
"2646","38","-10","-","-","-"
"2647","220","-710","-","-","-"
"2648","320","-","-","-","-"
"2649","-","-","-","-","-"
"2836","34","-1","30","-","1.13"
"2837","31","-","30","-","1.03"
"2838","275","4","-","-","-"
"2839","156","139","-","-","-"
"2840","1463","366","750","-18","1.95"
"2841","36762","-1776","15128","163","2.43"
"2842","83376","6510","3035","-184","27.47"
"2843","-","-","-","-","-"
"2844","260","-","-","-","-"
"2845","172500","6510","48380","-1540","3.57"
"2846","36060","-28980","27640","4300","1.3"
"2847","107","1","-","-","-"
"2848","3","-","-","-","-"
"2849","160","1","19","-","8.42"
"2850","-","-","-","-","-"
"2851","1800","-","-","-","-"
"2852","40","-50","10","-","4"
"2853","-","-","-","-","-"
"2854","942","-","50","-","18.84"
"2855","34","3","-","-","-"
"2856","14000","-1510","-","-","-"
"2857","100","100","-","-","-"
"2858","422","-185","-","-","-"
"2859","6390","-","7030","-140","0.91"
"2860","3900","1050","7540","1450","0.52"
"2861","-","-","-","-","-"
"2862","-","-","-","-","-"
"2863","-","-","-","-","-"
"2864","550","21","-","-","-"
"2865","73565","42643","452","-7","162.75"
"2866","106809","20575","621","320","172"
"2867","1666","109","-","-","-"
"2868","34682","10198","-","-","-"
"2869","14251","-4279","25","-","570.04"
"2870","15761","449","-","-","-"
