"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1305","36080","9080","20150","-2590","1.79"
"1306","538390","51200","496790","-11700","1.08"
"1308","137920","14185","78098","-7196","1.77"
"1309","1603","68","-","-","-"
"1311","11030","1000","1310","-","8.42"
"1319","83000","1000","-","-","-"
"1320","28872","2038","24868","786","1.16"
"1321","199261","24289","223096","-16488","0.89"
"1322","3040","-10","-","-","-"
"1324","200","-","-","-","-"
"1325","229900","10800","7200","100","31.93"
"1326","1177","35","108","-15","10.9"
"1328","18310","1580","7450","50","2.46"
"1329","11977","118","7429","394","1.61"
"1330","35390","1500","30512","-4002","1.16"
"1343","208130","-28370","38500","6730","5.41"
"1345","29600","6500","6700","-1000","4.42"
"1346","11176","1414","5562","-267","2.01"
"1348","16890","350","11750","10","1.44"
"1349","9","-16","-","-","-"
"1356","839480","-56520","211370","29070","3.97"
"1357","121135766","-17434583","12321189","1954411","9.83"
"1358","16895","2641","11761","-1157","1.44"
"1360","14413680","-639160","2207720","86140","6.53"
"1364","224","100","105","8","2.13"
"1365","43061","6447","8954","-451","4.81"
"1366","932738","-155812","31392","-3925","29.71"
"1367","5340","1633","3160","-372","1.69"
"1368","100942","-12685","1388","606","72.72"
"1369","1235","351","2016","-154","0.61"
"1397","-","-","10","-","-"
"1398","2170","-500","-","-","-"
"1399","780","200","10","10","78"
"1456","122085","-1294","142","101","859.75"
"1457","3152","-281","31","27","101.68"
"1458","139451","37474","59228","-8985","2.35"
"1459","6861474","-1252928","744700","289457","9.21"
"1464","794","15","73","7","10.88"
"1465","1","-","-","-","-"
"1466","2520","-217","-","-","-"
"1469","20170","-5160","1290","340","15.64"
"1472","2030","-551","1","-","2030"
"1473","-","-","10","-","-"
"1474","135","-","-","-","-"
"1475","31300","3003","8519","-526","3.67"
"1476","16549","1150","667","-501","24.81"
"1477","12","-97","-","-","-"
"1478","10924","-13996","594","-13","18.39"
"1479","11","-","-","-","-"
"1480","15","-","-","-","-"
"1481","59","-16","41","-3","1.44"
"1482","120514","6594","875","315","137.73"
"1483","11","-","-","-","-"
