"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2086","-","-","-","-","-"
"2087","-","-","-","-","-"
"2088","-","-","-","-","-"
"2089","-","-","-","-","-"
"2090","80","30","-","-","-"
"2091","50","-","-","-","-"
"2092","50","-20","-","-","-"
"2093","760","200","-","-","-"
"2094","20","20","-","-","-"
"2235","160","-1580","-","-","-"
"2236","82695","1714","-","-","-"
"2237","1896","-8","-","-","-"
"2238","8389","1380","-","-","-"
"2239","2110","-50","-","-","-"
"2240","240","-60","-","-","-"
"2241","7150","-2020","-","-","-"
"2242","6100","-1880","1500","500","4.07"
"2243","136455","29334","1433","-98","95.22"
"2244","140732","5828","70","30","2010.46"
"2245","-","-","-","-","-"
"2246","-","-","-","-","-"
"2247","3315","1557","-","-","-"
"2248","63","-140","-","-","-"
"2249","527","-12","-","-","-"
"2250","10","10","-","-","-"
"2251","3870","1640","-","-","-"
"2252","4174","1084","48","-4","86.96"
"2253","12416","-35","-","-18","-"
"2254","589","-42","2","-450","294.5"
"2510","8710","290","4750","280","1.83"
"2511","23480","3230","160","40","146.75"
"2512","21050","260","-","-","-"
"2513","28870","-15880","350","-10","82.49"
"2514","12410","150","-","-","-"
"2515","30080","2980","650","520","46.28"
"2516","5645450","386550","1721380","-7020","3.28"
"2517","980","-140","-","-","-"
"2518","54","-59","3","-3","18"
"2519","6270","720","20","20","313.5"
"2520","48680","820","580","-","83.93"
"2521","663250","-26890","52720","29240","12.58"
"2522","2232","67","1210","198","1.84"
"2523","-","-","-","-","-"
"2524","-","-","10","-","-"
"2525","10","-","50","50","0.2"
"2526","-","-","-","-","-"
"2527","-","-10","-","-","-"
"2528","410","-","-","-","-"
"2529","15793","-5219","1","-1","15793"
"2530","20","-","-","-","-"
"2552","1469","-77","-","-","-"
"2553","150","-","-","-","-"
"2554","12180","500","-","-","-"
"2555","610","-600","-","-","-"
"2556","18500","60","-","-","-"
"2557","4000","-300","-","-70","-"
"2558","64116","3650","12160","50","5.27"
"2559","37809","4407","1370","660","27.6"
"2560","-","-","-","-","-"
"2561","17003","4220","10538","959","1.61"
"2562","24920","-1650","7290","-2090","3.42"
"2563","7123260","1974640","108920","-75850","65.4"
"2564","99005","7385","4491","4005","22.05"
"2565","2387","408","2602","2529","0.92"
"2566","2450","10","-","-","-"
"2567","1150","-","280","-80","4.11"
"2568","68860","320","11490","-1080","5.99"
"2569","207970","4420","-","-","-"
"2620","93190","-3640","2320","90","40.17"
"2621","3716120","339450","25209","10408","147.41"
"2622","35595","12918","-","-","-"
"2623","102","1","-","-","-"
"2624","3937","-671","709","210","5.55"
"2625","3164","-140","5","-41","632.8"
"2626","1765","-47","-","-","-"
"2627","332","-69","-","-","-"
"2628","4638","-1819","330","-101","14.05"
"2629","1372","-","121","-","11.34"
"2630","65170","1941","945","-233","68.96"
"2631","53431","-1666","19409","-472","2.75"
"2632","23024","3373","8285","5852","2.78"
"2633","105930","780","11280","-1240","9.39"
"2634","348160","27520","40330","-2150","8.63"
"2635","680","-","-","-","-"
"2636","10","2","4","4","2.5"
"2637","1227","49","-","-","-"
"2638","4996","337","14","-39","356.86"
"2639","1082","-137","-","-","-"
"2640","5321","-519","21","-1","253.38"
"2641","1238","-73","10","5","123.8"
"2642","-","-","-","-","-"
"2643","50","-","-","-","-"
"2644","126086","-3242","16435","4853","7.67"
"2645","20761","-42","25","-3","830.44"
"2646","134","-56","-","-","-"
"2647","10","-190","-","-","-"
"2648","310","240","-","-","-"
"2649","-","-","-","-","-"
"2836","753","190","500","-","1.51"
"2837","14","3","-","-8","-"
"2838","133","69","-","-","-"
"2839","404","42","-","-","-"
"2840","696","-32","487","94","1.43"
"2841","5678","-5521","305","129","18.62"
"2842","26682","-1809","830","338","32.15"
"2843","380","-","-","-","-"
"2844","10","-","-","-","-"
"2845","200860","105860","42160","3600","4.76"
"2846","21600","-2240","3230","-1040","6.69"
"2847","205","1","-","-","-"
"2848","6","2","-","-","-"
"2849","653","60","162","32","4.03"
"2850","-","-","-","-","-"
"2851","200","-","-","-","-"
"2852","40","30","-","-","-"
"2853","-","-","-","-","-"
"2854","2205","1150","10","-20","220.5"
"2855","14","-4","12","-1","1.17"
"2856","142440","23260","-","-","-"
"2857","520","10","-","-","-"
"2858","836","-665","-","-","-"
"2859","2130","-20","1880","880","1.13"
"2860","170","-10","-","-","-"
"2861","-","-","-","-","-"
"2862","-","-","-","-","-"
"2863","-","-","-","-","-"
"2864","219","4","-","-","-"
"2865","92721","33915","50","-10503","1854.42"
"2866","160971","54708","231","25","696.84"
"2867","3163","234","17","-4","186.06"
"2868","18816","-2241","71","-1449","265.01"
"2869","26266","1706","-","-","-"
"2870","19894","-1891","-","-","-"
