"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1305","27460","-2590","30770","-10","0.89"
"1306","435870","-3130","589130","43170","0.74"
"1308","28700","11400","147100","-3200","0.2"
"1309","1758","-183","-","-","-"
"1311","7150","-4360","2610","2120","2.74"
"1319","94000","20000","-","-","-"
"1320","33343","260","38039","165","0.88"
"1321","264273","-21396","321585","-12602","0.82"
"1322","2870","-40","-","-","-"
"1324","200","-","-","-","-"
"1325","167000","-8100","7100","2700","23.52"
"1326","1158","-688","141","-78","8.21"
"1328","20200","-5010","11180","-250","1.81"
"1329","7356","1043","9035","-1149","0.81"
"1330","13830","830","56940","-290","0.24"
"1343","98060","890","37740","-2280","2.6"
"1345","25100","1700","5300","-2300","4.74"
"1346","7118","1197","9272","594","0.77"
"1348","12400","60","7140","-490","1.74"
"1349","-","-","-","-","-"
"1356","1203210","5530","176200","14580","6.83"
"1357","195907231","-1404013","9993825","99229","19.6"
"1358","17634","530","21003","-1625","0.84"
"1360","22666730","980840","660430","63140","34.32"
"1364","404","248","92","-","4.39"
"1365","25148","-554","12916","-1856","1.95"
"1366","1483649","94972","23781","-2139","62.39"
"1367","3902","2545","4814","312","0.81"
"1368","135354","3675","559","11","242.14"
"1369","344","-34","2555","-133","0.13"
"1385","1133","127","-","-","-"
"1386","207","-26","-","-","-"
"1387","-","-1","-","-","-"
"1388","7","-4","-","-","-"
"1389","73","5","-","-","-"
"1390","671","398","-","-","-"
"1391","68","-30","-","-","-"
"1392","258","44","-","-","-"
"1393","117","24","-","-","-"
"1394","38","28","-","-","-"
"1397","27","-5","10","-","2.7"
"1398","1900","-140","-","-","-"
"1399","200","-","-","-","-"
"1456","124461","-1835","25","2","4978.44"
"1457","2352","192","10","-","235.2"
"1458","57226","3806","101201","-13297","0.57"
"1459","9804850","-523413","174817","-48148","56.09"
"1464","905","12","69","2","13.12"
"1465","96","30","-","-","-"
"1466","6233","29","75","18","83.11"
"1469","25990","5040","20","-20","1299.5"
"1472","3102","367","101","59","30.71"
"1473","-","-50","10","-","-"
"1474","35","25","-","-","-"
"1475","27556","14258","13157","-1538","2.09"
"1476","5408","98","1027","-1336","5.27"
"1477","6","-","10","-","0.6"
"1478","5841","1988","672","80","8.69"
"1479","181","20","-","-","-"
"1480","1","-","-","-","-"
"1481","623","-128","44","5","14.16"
"1482","83125","2043","44","20","1889.2"
"1483","2","-","-","-","-"
"1484","-","-","100","-","-"
"1485","-","-","-","-","-"
"1486","3079","-575","-","-","-"
"1487","4349","652","13","-","334.54"
"1488","10610","-1050","1780","-650","5.96"
"1489","14761","-2159","1746","-85","8.45"
"1490","-","-","-","-","-"
"1492","164","11","65","3","2.52"
"1493","70","20","34","-1","2.06"
"1494","205","29","-","-3","-"
"1495","180","-30","50","40","3.6"
"1496","17175","1252","-","-","-"
"1497","106479","664","1100","-235","96.8"
"1498","-","-","10","-","-"
"1499","51","-1","-","-","-"
"1540","243654","2122","30125","1124","8.09"
"1541","79469","5958","4404","-1124","18.04"
"1542","42265","1691","4268","-164","9.9"
"1543","2314","-484","-","-","-"
"1545","120530","23130","35410","-8464","3.4"
"1546","3598","-453","16375","841","0.22"
"1547","82060","3260","69810","-5040","1.18"
"1550","36140","380","2650","-520","13.64"
"1551","830","-130","60","-240","13.83"
"1552","7289634","-559869","-","-500","-"
"1554","9190","-520","4620","2320","1.99"
"1555","3810","-3410","330","330","11.55"
"1557","1921","55","-","-","-"
"1559","4358","-10","346","32","12.6"
"1560","1002","-50","23","-","43.57"
"1563","126632","27189","10618","-10474","11.93"
"1566","926","-91","148","-5","6.26"
"1568","45520","5610","81680","-1620","0.56"
"1569","150420","8590","120","40","1253.5"
"1570","2976470","77034","3486256","-234536","0.85"
"1571","3149810","-125016","20447","9631","154.05"
"1572","59050","-4240","-","-","-"
"1573","4280","-260","350","60","12.23"
"1577","2123","344","87","-29","24.4"
"1578","2823","-409","1713","-602","1.65"
"1579","160260","-30880","231520","-22570","0.69"
"1580","319580","22030","4320","-2110","73.98"
"1585","120","-","290","-","0.41"
