"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1486","2762","41","-","-","-"
"1487","10802","-65","93","90","116.15"
"1488","10080","-610","2280","-540","4.42"
"1489","29052","1259","1337","-5","21.73"
"1490","-","-","-","-","-"
"1492","102","1","231","-16","0.44"
"1493","207","-","28","-329","7.39"
"1494","228","24","433","432","0.53"
"1495","820","390","20","20","41"
"1496","39084","-1225","350","-12","111.67"
"1497","153403","8137","917","594","167.29"
"1498","-","-1","10","-","-"
"1499","68","-21","-","-","-"
"1540","209313","6905","20322","2090","10.3"
"1541","94204","-11155","1317","157","71.53"
"1542","42474","1489","3223","410","13.18"
"1543","2761","46","-","-","-"
"1545","126805","20156","45523","-18192","2.79"
"1546","7879","673","9458","-87","0.83"
"1547","85340","2580","80680","20620","1.06"
"1550","40900","520","2080","-250","19.66"
"1551","790","-10","130","-30","6.08"
"1552","5531774","-154289","5300","-1820","1043.73"
"1554","13830","-140","1200","-480","11.53"
"1555","4260","310","-","-20","-"
"1557","2357","118","-","-","-"
"1559","3345","-8","20","1","167.25"
"1560","1280","-345","2","-3","640"
"1563","224008","1134","34889","-39631","6.42"
"1566","1853","-283","194","10","9.55"
"1568","34410","-36260","49020","15640","0.7"
"1569","203440","11390","120","-9620","1695.33"
"1570","3848900","1292","2090632","-104429","1.84"
"1571","2461597","-92923","21037","-4436","117.01"
"1572","68040","3750","-","-","-"
"1573","15490","3100","440","90","35.2"
"1577","7086","-283","186","8","38.1"
"1578","6122","3126","1826","-393","3.35"
"1579","285320","6160","147750","-3040","1.93"
"1580","339000","-9980","2050","-1630","165.37"
"1585","-","-70","-","-","-"
"1586","140","-70","2","-","70"
"1591","3377","-37","250","-","13.51"
"1592","549","-3058","601","-99","0.91"
"1593","785","-50","1052","-","0.75"
"1595","4410","200","-","-","-"
"1596","10","10","-","-","-"
"1597","14230","740","610","-","23.33"
"1599","-","-","-","-","-"
"1615","2285000","-920900","191200","-1100","11.95"
"1617","30","-62","99","45","0.3"
"1618","394","-10","100","-9","3.94"
"1619","117","-1","382","-","0.31"
"1620","374","-18","67","20","5.58"
"1621","202","-12","226","-1","0.89"
"1622","826","6","283","-11","2.92"
"1623","509","-29","118","3","4.31"
"1624","65","3","82","21","0.79"
"1625","350","-17","77","-36","4.55"
"1626","88","4","63","11","1.4"
"1627","1842","-1696","604","-83","3.05"
"1628","1602","170","138","3","11.61"
"1629","1848","106","205","-186","9.01"
"1630","32","-29","31","-","1.03"
"1631","2198","-326","240","-20","9.16"
"1632","696","-79","57","5","12.21"
"1633","174","-24","145","25","1.2"
"1651","3690","-2840","30","-40","123"
"1652","30","30","-","-","-"
"1653","-","-","-","-","-"
"1654","510","240","-","-","-"
"1655","2960270","531120","464960","-73910","6.37"
"1656","65280","-1240","7360","1060","8.87"
"1657","661","6","14","-10","47.21"
"1658","10347","113","710","-38","14.57"
"1659","21962","49","5827","-1297","3.77"
"1660","1576","-44","1","-1","1576"
"1671","351996","51839","271685","-54704","1.3"
"1672","520","-","-","-","-"
"1673","80","-","-","-","-"
"1674","-","-","-","-","-"
"1675","1","-","-","-","-"
"1676","-","-","-","-","-"
"1677","500","-","-","-","-"
"1678","8114400","14300","566100","-6100","14.33"
"1679","250","-","850","-30","0.29"
"1680","10150","4380","710","-210","14.3"
"1681","16090","-35010","640","-120","25.14"
"1682","48900","-10200","3700","-3800","13.22"
"1684","-","-","-","-","-"
"1685","-","-","-","-","-"
"1686","-","-","-","-","-"
"1687","100","-","-","-","-"
"1688","11340","4580","-","-","-"
"1689","45283100","-749300","-","-","-"
"1690","700","260","-","-","-"
"1691","10","-","-","-","-"
"1692","800","-","-","-","-"
"1693","-","-","-","-","-"
"1694","1000","-","-","-","-"
"1695","394200","-11000","-","-","-"
"1696","11000","1900","-","-","-"
"1697","700","-","-","-","-"
"1698","4720","-770","510","30","9.25"
"1699","1552840","-9870","1527020","-82480","1.02"
"2031","12061","-150","-","-","-"
"2032","4153","813","-","-","-"
"2033","6","-","-","-","-"
"2034","11058","-77","-","-","-"
"2036","3839","-590","-","-","-"
"2037","3734","14","-","-","-"
"2038","986251","39672","-","-","-"
"2039","1075041","75657","-","-","-"
"2040","12927","1713","12","12","1077.25"
"2041","103846","-8407","-","-","-"
"2042","19145","75","-","-","-"
"2043","253","6","-","-","-"
"2044","5665","-121","-","-","-"
"2045","-","-","-","-","-"
"2046","14931","-888","-","-","-"
"2047","2250","-","-","-","-"
"2048","-","-","-","-","-"
"2050","-","-","-","-","-"
"2065","-","-","-","-","-"
"2066","-","-","-","-","-"
"2067","44","-","-","-","-"
"2068","-","-","-","-","-"
"2069","-","-","-","-","-"
"2070","9","-","-","-","-"
"2071","9","7","-","-","-"
"2072","9","-","-","-","-"
"2073","-","-","-","-","-"
"2235","210","40","-","-","-"
"2236","62826","5736","-","-","-"
"2237","1508","-77","-","-","-"
"2238","8190","-848","-","-","-"
"2239","980","330","-","-","-"
"2240","180","10","-","-","-"
"2241","12400","-160","1020","-10000","12.16"
"2242","1270","-","1500","-70","0.85"
"2243","152391","68912","6343","3215","24.03"
"2244","127871","9656","4715","482","27.12"
"2245","-","-","-","-","-"
"2246","-","-","-","-","-"
"2247","15","-","-","-","-"
"2248","8","-","-","-","-"
"2249","1416","-130","-","-","-"
"2250","260","-40","-","-","-"
"2251","54720","-11850","-","-","-"
"2252","8082","4799","-","-","-"
"2253","10111","-","48","48","210.65"
"2254","1065","883","203","203","5.25"
"2510","7180","-1460","6140","40","1.17"
"2511","30950","-90","110","-","281.36"
"2512","21940","80","-","-120","-"
"2513","32930","-12710","660","20","49.89"
"2514","11200","3000","370","10","30.27"
"2515","13950","-13760","350","-3760","39.86"
"2516","5018190","-377490","1324280","-37020","3.79"
"2517","890","660","-","-","-"
"2518","3046","-1014","400","-","7.62"
"2519","5290","-","90","80","58.78"
"2520","47980","-14990","710","-7570","67.58"
"2521","462860","291030","102070","9900","4.53"
"2522","2458","-238","1207","-101","2.04"
"2523","260","-70","-","-","-"
"2524","-","-","120","10","-"
"2525","-","-","1","-10","-"
"2526","-","-","-","-","-"
"2527","-","-","-","-","-"
"2528","410","-","-","-","-"
"2529","19297","5318","11","-500","1754.27"
"2530","37","7","-","-","-"
"2552","705","-1100","6","-","117.5"
"2553","280","90","-","-","-"
"2554","9910","-","-","-","-"
"2555","1630","-","120","-","13.58"
"2556","18140","-460","250","-","72.56"
"2557","4000","-","-","-","-"
"2558","48326","2731","11347","-325","4.26"
"2559","30921","957","816","-428","37.89"
"2560","-","-","-","-","-"
"2561","16051","-1293","11496","322","1.4"
"2562","26650","-4350","10390","-1040","2.56"
"2563","1979490","-27550","446530","-5840","4.43"
"2564","112463","-18294","416","25","270.34"
"2565","5304","-3503","20","20","265.2"
"2566","2540","20","400","-","6.35"
"2567","920","150","430","110","2.14"
"2568","84030","5550","22630","-7110","3.71"
"2569","112660","4920","-","-","-"
"2620","33060","-16670","-","-","-"
"2621","2775853","-212505","19177","1521","144.75"
"2622","7512","-","-","-","-"
"2623","1","-","-","-","-"
"2624","5755","2427","1863","-179","3.09"
"2625","153953","4401","18883","11","8.15"
"2626","2054","-8","-","-115","-"
"2627","511","-64","-","-","-"
"2628","5995","1676","210","-90","28.55"
"2629","1321","1","271","-2","4.87"
"2630","11402","6","4253","668","2.68"
"2631","42846","4758","17225","-1854","2.49"
"2632","19319","-132","7159","-250","2.7"
"2633","87050","4040","17280","-670","5.04"
"2634","278090","60830","57080","-900","4.87"
"2635","750","-","10","-","75"
"2636","43","-5","-","-","-"
"2637","979","-32","-","-","-"
"2638","4770","439","186","148","25.65"
"2639","1078","-46","5","5","215.6"
"2640","4625","-8","35","-3","132.14"
"2641","17","-6","10","-5","1.7"
"2642","-","-","-","-","-"
"2643","50","-","-","-","-"
"2644","97846","8362","12374","144","7.91"
"2645","20145","-33","32","1","629.53"
"2646","53","-50","-","-","-"
"2647","20","-","-","-","-"
"2648","70","20","-","-","-"
"2649","-","-","-","-","-"
"2836","737","-40","500","-","1.47"
"2837","8","-8","-","-","-"
"2838","64","-","-","-","-"
"2839","531","107","-","-","-"
"2840","863","64","827","35","1.04"
"2841","7568","1730","1039","-229","7.28"
"2842","34314","-9252","494","143","69.46"
"2843","600","-300","-","-","-"
"2844","10","-","-","-","-"
"2845","115270","5500","97390","13240","1.18"
"2846","29640","21370","2370","-2040","12.51"
"2847","282","59","-","-","-"
"2848","66","-","-","-","-"
"2849","813","-75","28","-","29.04"
"2850","-","-","-","-","-"
"2851","320","-","-","-","-"
"2852","-","-10","-","-","-"
"2853","-","-","-","-","-"
"2854","1150","-69","460","-18","2.5"
"2855","391","251","10","-","39.1"
"2856","50030","4450","-","-","-"
"2857","1850","-2000","-","-","-"
"2858","151","-5","-","-","-"
"2859","1460","1000","1100","-10","1.33"
"2860","2150","400","150","-50","14.33"
"2861","-","-","-","-","-"
"2862","100","-200","-","-","-"
"2863","-","-","-","-","-"
"2864","501","-6","-","-","-"
"2865","45256","-38947","100","-","452.56"
"2866","116717","-8513","637","422","183.23"
"2867","4445","79","24","-2","185.21"
"2868","5649","-100","90","-","62.77"
"2869","25463","2824","-","-","-"
"2870","15045","-1246","-","-","-"
