"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1305","30040","1220","21830","-1000","1.38"
"1306","400420","-17270","532940","-6090","0.75"
"1308","111037","3356","56412","9352","1.97"
"1309","1524","-17","-","-","-"
"1311","8940","-","1580","300","5.66"
"1319","83000","-","-","-","-"
"1320","21085","-3097","26424","2347","0.8"
"1321","224632","10966","253776","2365","0.89"
"1322","3340","260","-","-","-"
"1324","200","-","-","-","-"
"1325","207500","-36000","2000","-","103.75"
"1326","1926","-54","207","5","9.3"
"1328","15420","-2250","12330","-850","1.25"
"1329","7788","-248","9482","2935","0.82"
"1330","16982","-6108","34129","184","0.5"
"1343","164390","19370","57810","24510","2.84"
"1345","45800","3600","9000","4200","5.09"
"1346","5324","-2319","6968","233","0.76"
"1348","16310","3840","9370","-480","1.74"
"1349","10","-","-","-","-"
"1356","933020","-100510","177560","-27540","5.25"
"1357","145143596","12509423","8410834","-2892155","17.26"
"1358","7294","-2917","13500","309","0.54"
"1360","17246530","474200","1153870","-160250","14.95"
"1364","167","26","103","-2","1.62"
"1365","23621","-7968","9800","-604","2.41"
"1366","1234863","76007","157001","-29415","7.87"
"1367","2667","-675","3784","230","0.7"
"1368","117482","6716","4733","3675","24.82"
"1369","811","-260","2190","-93","0.37"
"1397","9","9","33","1","0.27"
"1398","2220","-50","-","-","-"
"1399","350","300","310","310","1.13"
"1456","124065","1263","-","-3","-"
"1457","4532","-386","81","16","55.95"
"1458","47671","-29317","85858","14424","0.56"
"1459","8992591","873913","235363","-207632","38.21"
"1464","794","2","70","-","11.34"
"1465","2","-1","-","-","-"
"1466","2396","-3","-","-","-"
"1469","27690","20","1270","20","21.8"
"1472","2546","7","-","-","-"
"1473","240","200","510","500","0.47"
"1474","-","-","-","-","-"
"1475","27348","-4024","7553","-3364","3.62"
"1476","17325","1337","809","-595","21.42"
"1477","18","-","-","-","-"
"1478","20505","8955","1502","247","13.65"
"1479","1","-","-","-","-"
"1480","15","-","-","-","-"
"1481","66","3","65","4","1.02"
"1482","122634","-12857","1100","200","111.49"
"1483","2","-","-","-","-"
"1484","50","-","-","-","-"
"1485","10","-","-","-","-"
