"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1305","28370","6270","32280","3070","0.88"
"1306","457140","117780","660630","26510","0.69"
"1308","3300","-1300","128200","13000","0.03"
"1309","1830","249","-","-","-"
"1311","8630","3790","780","-340","11.06"
"1319","68000","-1000","-","-","-"
"1320","27791","4190","39200","-3854","0.71"
"1321","270378","-3233","305800","-4300","0.88"
"1322","2900","70","-","-","-"
"1324","200","-","-","-","-"
"1325","186600","6600","21700","-2300","8.6"
"1326","1805","-55","121","-","14.92"
"1328","26400","690","12400","-80","2.13"
"1329","3784","-22","10565","334","0.36"
"1330","9330","-3430","61560","-2910","0.15"
"1343","120150","39770","36410","-10410","3.3"
"1345","32300","7000","5000","-","6.46"
"1346","3659","622","12861","-362","0.28"
"1348","11570","650","6570","-2210","1.76"
"1349","-","-","-","-","-"
"1356","1573260","149240","166950","17940","9.42"
"1357","191818828","-1912458","7428924","-937803","25.82"
"1358","15798","1671","21742","-2484","0.73"
"1360","20475250","-999740","353150","-48970","57.98"
"1364","103","3","160","-67","0.64"
"1365","20820","-1004","15657","-684","1.33"
"1366","1496449","-142626","18513","-257781","80.83"
"1367","1603","-530","3608","-553","0.44"
"1368","142783","7947","457","-37","312.44"
"1369","337","142","2703","1329","0.12"
"1385","804","-448","-","-","-"
"1386","268","42","-","-","-"
"1387","1","1","-","-","-"
"1388","12","11","-","-","-"
"1389","59","-74","-","-","-"
"1390","303","-58","-","-","-"
"1391","61","-174","-","-","-"
"1392","143","-121","-","-","-"
"1393","81","-112","-","-","-"
"1394","11","7","-","-","-"
"1397","-","-","10","10","-"
"1398","2150","650","10","10","215"
"1399","200","200","-","-","-"
"1456","124619","81721","11","-55","11329"
"1457","4077","13","28","6","145.61"
"1458","85072","6599","133381","-11961","0.64"
"1459","11445866","75329","132743","21716","86.23"
"1464","699","-10","72","-2","9.71"
"1465","66","-2","-","-","-"
"1466","5522","-1050","106","40","52.09"
"1467","70","-110","-","-","-"
"1468","140","-","-","-","-"
"1469","18850","-140","230","-50","81.96"
"1472","4057","-556","1","-10","4057"
"1473","950","250","10","10","95"
"1474","6","1","-","-","-"
"1475","12424","3821","11786","167","1.05"
"1476","9522","-1023","1087","1040","8.76"
"1477","176","-2","-","-","-"
"1478","4352","1442","1121","4","3.88"
"1479","191","-","-","-","-"
"1480","1","-","-","-","-"
"1481","56","-2","37","-34","1.51"
"1482","76576","11993","1097","292","69.8"
"1483","9","-20","-","-","-"
"1484","-","-","-","-","-"
"1485","-","-","-","-","-"
"1486","3934","952","-","-","-"
"1487","4021","753","12","-59","335.08"
"1488","13870","2170","1330","-790","10.43"
"1489","22998","2549","1696","-179","13.56"
"1490","-","-","-","-","-"
"1492","39","-15","108","69","0.36"
"1493","53","52","31","26","1.71"
"1494","164","-21","4","-","41"
"1495","260","-20","-","-80","-"
"1496","17427","-28","59","50","295.37"
"1497","108738","6315","3497","1659","31.09"
"1498","-","-","10","-","-"
"1499","52","-37","-","-","-"
"1540","229571","-4508","26100","2014","8.8"
"1541","72175","-1131","10151","898","7.11"
"1542","39244","-3936","4710","-673","8.33"
"1543","2598","6","-","-","-"
"1545","96427","-3825","52441","-4510","1.84"
"1546","8410","3899","16348","2146","0.51"
"1547","78250","-5110","68790","-2090","1.14"
"1550","34170","220","1820","-340","18.77"
"1551","1090","50","260","180","4.19"
"1552","8068444","-1423569","7640","6040","1056.08"
"1554","9800","-810","1940","-350","5.05"
"1555","12390","2610","620","-","19.98"
"1557","1723","278","-","-","-"
"1559","4780","-490","15","1","318.67"
"1560","1634","-1338","23","-","71.04"
"1563","70840","3260","18929","1896","3.74"
"1566","2080","-13","154","-34","13.51"
"1568","38400","1800","87040","-6760","0.44"
"1569","30940","1260","20","-60","1547"
"1570","3516403","-202417","4337891","-174546","0.81"
"1571","3255414","19659","5647","2549","576.49"
"1572","83230","3140","-","-","-"
"1573","5090","50","290","-90","17.55"
"1577","1512","-334","200","56","7.56"
"1578","3528","318","3331","570","1.06"
"1579","122490","-89380","269480","-20750","0.45"
"1580","272470","4030","5080","1060","53.64"
"1585","120","-","390","100","0.31"
"1586","411","-356","376","26","1.09"
"1591","2807","2443","467","126","6.01"
"1592","268","83","53","22","5.06"
"1593","635","-15","1059","-","0.6"
"1595","2730","-","850","-30","3.21"
"1596","-","-","-","-","-"
"1597","2700","-290","880","140","3.07"
"1599","-","-","-","-","-"
"1615","2833800","1349400","731700","13800","3.87"
"1617","43","16","151","-2","0.28"
"1618","602","129","259","42","2.32"
"1619","52","-12","388","10","0.13"
"1620","38","-9","62","-4","0.61"
"1621","85","-32","61","4","1.39"
"1622","67","11","107","7","0.63"
"1623","632","-115","91","-22","6.95"
"1624","25","-2","85","-1","0.29"
"1625","108","13","162","80","0.67"
"1626","93","18","30","-104","3.1"
"1627","2760","386","507","-5","5.44"
"1628","976","274","251","-25","3.89"
"1629","430","141","69","2","6.23"
"1630","359","11","68","-24","5.28"
"1631","1811","120","487","-18","3.72"
"1632","281","-184","88","-","3.19"
"1633","88","-63","116","-59","0.76"
"1651","4610","650","80","10","57.63"
"1652","10","-","-","-","-"
