"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2849","159","-","19","18","8.37"
"2850","-","-","-","-","-"
"2851","1800","-","-","-","-"
"2852","90","50","10","-","9"
"2853","-","-","-","-","-"
"2854","942","-46","50","-3","18.84"
"2855","31","10","-","-","-"
"2856","15510","-100","-","-","-"
"2857","-","-","-","-","-"
"2858","607","495","-","-","-"
"2859","6390","-30","7170","-1890","0.89"
"2860","2850","70","6090","940","0.47"
"2861","-","-","-","-","-"
"2862","-","-","-","-","-"
"2863","-","-","-","-","-"
"2864","529","5","-","-","-"
"2865","30922","1975","459","449","67.37"
"2866","86234","74919","301","-498","286.49"
"2867","1557","266","-","-","-"
"2868","24484","6659","-","-","-"
"2869","18530","42","25","-","741.2"
"2870","15312","-4664","-","-","-"
