"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1305","16890","-24870","16710","-3660","1.01"
"1306","394980","-19980","419520","30730","0.94"
"1308","8300","6800","109900","3600","0.08"
"1309","1726","77","-","-","-"
"1311","5820","910","2630","410","2.21"
"1319","67000","1000","-","-","-"
"1320","27337","-6487","42098","6136","0.65"
"1321","182740","52160","200568","35712","0.91"
"1322","2490","100","-","-","-"
"1324","200","-","-","-","-"
"1325","225500","4200","8500","-12600","26.53"
"1326","574","14","-","-14","-"
"1328","9930","110","3540","-570","2.81"
"1329","1310","-738","4655","487","0.28"
"1330","13880","-1610","35300","3690","0.39"
"1343","176380","-23630","25070","2820","7.04"
"1345","42600","700","4800","1700","8.88"
"1346","1810","-1627","7011","289","0.26"
"1348","3120","140","4550","2180","0.69"
"1349","-","-","-","-","-"
"1356","1005330","79630","154470","-17060","6.51"
"1357","145167072","31454302","7939290","-371643","18.28"
"1358","7278","-3003","12885","1578","0.56"
"1360","14702490","3080720","650170","-159500","22.61"
"1364","114","2","32","-10","3.56"
"1365","31592","-8480","15116","1233","2.09"
"1366","1130537","176191","303028","10029","3.73"
"1367","1972","-216","4001","305","0.49"
"1368","79773","17069","709","131","112.51"
"1369","244","17","4818","108","0.05"
"1385","72","18","-","-","-"
"1386","386","-19","-","-","-"
"1387","3","-","-","-","-"
"1388","-","-","-","-","-"
"1389","102","31","-","-","-"
"1390","214","6","-","-","-"
"1391","90","-26","-","-","-"
"1392","21","-17","-","-","-"
"1393","103","-3","-","-","-"
"1394","6","-1","-","-","-"
"1397","-","-","-","-","-"
"1398","1650","-10","-","-790","-"
"1399","-","-","-","-","-"
"1456","5481","-265","41","-10","133.68"
"1457","3020","363","242","161","12.48"
"1458","149407","35470","130171","-4010","1.15"
"1459","6447169","1412673","160190","-73118","40.25"
"1464","13","3","274","20","0.05"
"1465","-","-5","-","-","-"
"1466","1609","262","16","16","100.56"
"1467","1400","80","-","-","-"
"1468","200","-30","-","-","-"
"1469","13310","4050","540","-50","24.65"
"1472","3160","224","10","9","316"
"1473","410","240","500","-10","0.82"
"1474","-","-","10","10","-"
"1475","7426","-2300","5812","974","1.28"
"1476","5112","-1126","2068","-286","2.47"
"1477","-","-","-","-","-"
"1478","7941","-1660","704","276","11.28"
"1479","291","-","-","-","-"
"1480","-","-","-","-","-"
"1481","39","-189","51","24","0.76"
"1482","72556","11537","3433","1663","21.13"
"1483","429","18","1","1","429"
"1484","40","40","-","-","-"
"1485","-","-","-","-","-"
"1486","3690","980","-","-","-"
"1487","6440","-1525","20","-","322"
"1488","16890","-250","1760","-990","9.6"
"1489","18590","3926","1958","-3935","9.49"
