"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2086","-","-","-","-","-"
"2087","-","-","-","-","-"
"2088","-","-","-","-","-"
"2089","-","-","-","-","-"
"2090","10","10","-","-","-"
"2091","10","10","-","-","-"
"2092","-","-","-","-","-"
"2093","270","-190","-","-","-"
"2094","1004","-","-","-","-"
"2095","2152","1102","-","-","-"
"2096","15","-","-","-","-"
"2097","7","5","-","-","-"
"2098","1","1","-","-","-"
"2235","140","-","-","-","-"
"2236","68244","-2089","-","-","-"
"2237","2607","-1297","-","-","-"
"2238","3611","412","-","-","-"
"2239","3030","-500","-","-","-"
"2240","290","-260","-","-","-"
"2241","4110","1550","-","-","-"
"2242","5380","-530","120","40","44.83"
"2243","112146","19286","17981","-1043","6.24"
"2244","205723","10884","254","145","809.93"
"2245","-","-","-","-","-"
"2246","-","-","-","-","-"
"2247","841","600","-","-","-"
"2248","-","-","-","-","-"
"2249","1431","676","-","-","-"
"2250","300","300","-","-","-"
"2251","51880","400","-","-","-"
"2252","9457","880","179","19","52.83"
"2253","3398","1190","-","-","-"
"2254","392","-2","110","110","3.56"
"2255","1632590","1632590","-","-","-"
"2256","1100","1100","-","-","-"
"2257","4100","4100","-","-","-"
"2258","11900","11900","-","-","-"
"2259","250","250","-","-","-"
"2510","7120","380","4840","-10","1.47"
"2511","24820","-30610","-","-","-"
"2512","24970","-140","-","-","-"
"2513","44210","3860","790","10","55.96"
"2514","13550","-960","-","-","-"
"2515","9810","-250","140","-","70.07"
"2516","6107020","-173340","2442270","-22960","2.5"
"2517","890","-","-","-","-"
"2518","49206","3083","7613","160","6.46"
"2519","7300","2020","-","-","-"
"2520","55520","18430","730","380","76.05"
"2521","684480","16600","50050","470","13.68"
"2522","1640","-107","362","18","4.53"
"2523","-","-","-","-","-"
"2524","-","-","-","-","-"
"2525","187","1","2","2","93.5"
"2526","-","-","-","-","-"
"2527","-","-","-","-","-"
"2528","420","10","-","-","-"
"2529","12522","-7423","5","-","2504.4"
"2530","23","2","-","-","-"
"2552","1908","442","2","-6","954"
"2553","100","-","-","-","-"
"2554","13600","-400","10","10","1360"
"2555","620","-60","1000","-","0.62"
"2556","19270","630","20","-180","963.5"
"2557","4000","-70","-","-","-"
"2558","62924","3133","10429","-420","6.03"
"2559","36421","316","678","285","53.72"
"2560","-","-","-","-","-"
"2561","13601","-3527","5592","220","2.43"
"2562","18030","1960","40000","32810","0.45"
"2563","7225340","420320","255380","-14650","28.29"
"2564","48313","-19342","1","-","48313"
"2565","1881","-126","22","11","85.5"
"2566","470","-2020","-","-","-"
"2567","360","-10","220","-30","1.64"
"2568","70920","350","23340","590","3.04"
"2569","165360","13110","-","-","-"
"2620","180510","21330","27860","7300","6.48"
"2621","4236999","-74238","33115","-7290","127.95"
"2622","6451","274","-","-","-"
"2623","100","-","-","-","-"
"2624","4380","421","2240","1290","1.96"
"2625","146959","2820","17188","2499","8.55"
"2626","523","-1208","-","-","-"
"2627","227","59","200","200","1.14"
"2628","5688","1","231","-","24.62"
"2629","866","-203","120","-","7.22"
"2630","66348","-1955","1289","83","51.47"
"2631","53112","-410","14454","-658","3.67"
"2632","25043","-6898","5888","1162","4.25"
"2633","48050","470","17360","-2590","2.77"
"2634","331280","-4310","65750","8810","5.04"
"2635","550","-","40","-40","13.75"
"2636","31","5","-","-4","-"
"2637","619","-2","1","-","619"
"2638","4076","454","61","-39","66.82"
"2639","1335","-32","1","-","1335"
"2640","3339","-1137","32","-1","104.34"
"2641","593","10","-","-","-"
"2642","-","-","-","-","-"
"2643","50","-","-","-","-"
"2644","163496","-34728","42737","822","3.83"
"2645","20193","-10","35","-4","576.94"
"2646","128","-","-","-","-"
"2647","590","100","-","-","-"
"2648","980","-100","-","-","-"
"2649","60","30","-","-","-"
"2836","437","-9","501","-","0.87"
"2837","203","-1","-","-","-"
"2838","109","40","-","-","-"
"2839","1387","291","-","-","-"
"2840","1097","341","393","20","2.79"
"2841","4492","-1931","2849","1904","1.58"
"2842","22507","-1023","763","-30","29.5"
"2843","-","-30","-","-","-"
"2844","10","-","-","-","-"
"2845","162930","11090","56330","10660","2.89"
"2846","33660","20600","58640","56990","0.57"
"2847","987","200","-","-","-"
"2848","2","-1","-","-","-"
"2849","550","-","17","-","32.35"
"2850","-","-","-","-","-"
"2851","2150","-30","510","10","4.22"
"2852","50","-10","-","-10","-"
"2853","-","-","-","-","-"
"2854","844","184","-","-1","-"
"2855","15","5","1","-","15"
"2856","163450","7300","-","-","-"
"2857","-","-480","-","-","-"
"2858","2430","-998","-","-","-"
"2859","5540","-50","4000","-","1.39"
"2860","70","10","30","-210","2.33"
"2861","-","-","-","-","-"
"2862","-","-","-","-","-"
"2863","-","-","-","-","-"
"2864","-","-200","-","-","-"
"2865","190628","39015","541","-117","352.36"
"2866","47261","-984","1916","-529","24.67"
"2867","2350","1","24","-91","97.92"
"2868","48587","7516","-","-","-"
"2869","35758","-1558","-","-","-"
"2870","30382","-324","-","-","-"
