"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1305","27610","800","15960","5390","1.73"
"1306","387750","84800","387140","7940","1"
"1308","11800","-600","78200","-1100","0.15"
"1309","1754","68","-","-","-"
"1311","5530","-2070","320","-700","17.28"
"1319","66000","-","-","-","-"
"1320","32559","7276","23952","-2565","1.36"
"1321","124756","22290","158192","12008","0.79"
"1322","2530","-90","-","-","-"
"1324","200","-","-","-","-"
"1325","235700","-1700","26600","-1200","8.86"
"1326","521","184","51","-40","10.22"
"1328","23020","5410","7870","1140","2.93"
"1329","3710","683","3747","510","0.99"
"1330","16200","4740","33020","-670","0.49"
"1343","112680","-46560","47560","23830","2.37"
"1345","33900","-1400","8500","700","3.99"
"1346","6799","217","3855","-154","1.76"
"1348","15850","2630","4280","2800","3.7"
"1349","-","-","-","-","-"
"1356","754930","-4760","235540","50980","3.21"
"1357","97169117","-1992223","6451060","386425","15.06"
"1358","23852","11722","8644","-1305","2.76"
"1360","11271880","-482520","707350","88400","15.94"
"1364","108","-","13","-20","8.31"
"1365","38319","4721","8478","-3509","4.52"
"1366","886185","-31362","274783","9083","3.23"
"1367","3186","10","2619","-1658","1.22"
"1368","91104","-1165","647","4","140.81"
"1369","321","-105","282","-1100","1.14"
"1385","159","23","-","-","-"
"1386","434","43","-","-","-"
"1387","13","9","-","-","-"
"1388","1","-","-","-","-"
"1389","82","16","-","-","-"
"1390","330","46","-","-","-"
"1391","201","59","-","-","-"
"1392","85","53","-","-","-"
"1393","115","-9","-","-","-"
"1394","9","-1","-","-","-"
"1397","-","-","-","-","-"
"1398","1860","-400","-","-200","-"
"1399","-","-","-","-","-"
"1456","6037","881","51","-50","118.37"
"1457","3165","439","44","-46","71.93"
"1458","140989","45164","97506","-4922","1.45"
"1459","4785963","-549242","125477","-16009","38.14"
"1464","699","11","197","-6","3.55"
"1465","3","-","-","-","-"
"1466","769","71","48","48","16.02"
"1467","1370","-20","-","-","-"
"1468","240","-","-","-","-"
"1469","8620","-1780","660","-990","13.06"
"1472","2871","-2468","2","-","1435.5"
"1473","-","-140","-","-","-"
"1474","-","-","-","-","-"
"1475","12415","3810","3005","-11405","4.13"
"1476","7160","1036","429","-1052","16.69"
"1477","4","4","-","-","-"
"1478","3575","583","208","-53","17.19"
"1479","291","-","-","-","-"
"1480","3","3","-","-","-"
"1481","59","-184","58","-1","1.02"
"1482","54350","-11483","5338","2952","10.18"
"1483","391","-42","1","1","391"
"1484","40","-","-","-","-"
"1485","-","-","-","-","-"
"1486","4670","-773","-","-","-"
"1487","3243","-793","60","-53","54.05"
"1488","15440","-3540","960","-2140","16.08"
"1489","29976","3391","1730","-998","17.33"
"1490","-","-","-","-","-"
"1492","57","-31","28","-3","2.04"
"1493","12","8","6","-22","2"
"1494","87","22","-","-100","-"
"1495","240","-90","100","80","2.4"
"1496","8141","-3028","138","50","58.99"
"1497","95399","7750","1939","196","49.2"
"1498","-","-","-","-","-"
"1499","119","68","-","-","-"
"1540","260167","39000","25127","-1680","10.35"
"1541","99289","10970","2310","-347","42.98"
"1542","38482","3414","5603","2844","6.87"
"1543","3209","118","-","-","-"
"1545","93621","286","60591","10028","1.55"
"1546","12342","-5141","9621","4003","1.28"
"1547","166470","-10790","58990","11740","2.82"
"1550","35130","240","520","30","67.56"
"1551","960","40","150","-","6.4"
"1552","7748223","1504858","-","-1000","-"
"1554","15250","-4590","2170","570","7.03"
"1555","13020","2190","610","-100","21.34"
"1557","1820","-87","-","-","-"
"1559","7740","-27","37","-","209.19"
"1560","3027","-35","24","-","126.13"
"1563","79627","-2151","16649","1084","4.78"
