"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1305","28690","-5210","24990","660","1.15"
"1306","605260","59960","451930","-104090","1.34"
"1308","173952","23414","35559","-2698","4.89"
"1309","1515","72","-","-","-"
"1311","10390","-2880","260","-40","39.96"
"1319","78000","-7000","-","-","-"
"1320","49295","21968","14719","-6117","3.35"
"1321","213374","-7873","119116","-82937","1.79"
"1322","2790","100","-","-","-"
"1324","200","-","-","-","-"
"1325","244900","8600","2500","200","97.96"
"1326","1080","48","200","48","5.4"
"1328","20890","3990","2500","-4920","8.36"
"1329","10899","-1116","4284","-3302","2.54"
"1330","35331","7491","20319","-3178","1.74"
"1343","89520","-65580","81680","2680","1.1"
"1345","45500","-1300","4200","-100","10.83"
"1346","10543","1389","2338","-2136","4.51"
"1348","18730","2860","6610","-1720","2.83"
"1349","1","-","-","-","-"
"1356","928430","-32790","279550","54370","3.32"
"1357","69962734","-24197893","16213422","4201448","4.32"
"1358","19921","5414","5893","-2212","3.38"
"1360","9537910","-2360700","2429200","357620","3.93"
"1364","119","-21","40","-33","2.98"
"1365","44341","6729","4273","-1014","10.38"
"1366","569023","-351821","125416","11059","4.54"
"1367","8266","1877","2100","-1618","3.94"
"1368","97257","16396","7280","-1259","13.36"
"1369","1109","223","291","-1631","3.81"
"1397","300","300","33","-","9.09"
"1398","2040","-190","-","-","-"
"1399","3270","-30","-","-","-"
"1456","101041","-592","1","1","101041"
"1457","4307","-199","5","-11","861.4"
"1458","179612","36229","23626","-26203","7.6"
"1459","4340544","-1596730","923599","205038","4.7"
"1464","811","15","44","-5","18.43"
"1465","-","-","-","-","-"
"1466","596","-1932","90","70","6.62"
"1469","20020","-3520","5310","3250","3.77"
"1472","1568","-617","345","345","4.54"
"1473","40","-10","-","-10","-"
"1474","-","-","-","-","-"
"1475","387428","363231","35301","21594","10.97"
"1476","20436","3599","33","-757","619.27"
"1477","46","-","-","-","-"
"1478","11844","-2604","747","-960","15.86"
"1479","-","-","-","-","-"
"1480","-","-","-","-","-"
"1481","73","-13","102","40","0.72"
"1482","128626","-2958","1385","568","92.87"
"1483","2","-","-","-","-"
"1484","50","-","-","-","-"
"1485","-","-","-","-","-"
"1486","3977","29","-","-","-"
"1487","9661","-2082","61","51","158.38"
"1488","13360","-360","2320","130","5.76"
"1489","56651","4851","1902","-2431","29.78"
"1490","-","-","-","-","-"
"1492","95","-11","57","-35","1.67"
"1493","60","-10","9","-55","6.67"
"1494","537","-96","4","-31","134.25"
"1495","1400","310","490","180","2.86"
"1496","52095","7292","2830","2480","18.41"
"1497","152152","3024","4795","4105","31.73"
"1498","1","1","-","-","-"
"1499","888","-13","-","-","-"
"1540","219552","12960","15225","-2070","14.42"
"1541","97340","-2337","1710","-249","56.92"
"1542","41643","1032","2590","1119","16.08"
"1543","2547","234","-","-","-"
"1545","118281","-2608","46983","-7366","2.52"
"1546","8797","439","5615","-824","1.57"
"1547","101110","1220","58790","-13660","1.72"
"1550","41440","240","1480","40","28"
"1551","720","10","10","10","72"
