"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1657","1107","439","20","-128","55.35"
"1658","11071","-2059","224","203","49.42"
"1659","23923","-2553","10090","287","2.37"
"1660","1192","11","21","-","56.76"
"1671","339692","-143409","127337","32259","2.67"
"1672","-","-30","-","-","-"
"1673","90","-","-","-","-"
"1674","-","-","-","-","-"
"1675","21","-15","-","-","-"
"1676","-","-","-","-","-"
"1677","370","-10","-","-","-"
"1678","4183500","738000","549500","-95500","7.61"
"1679","290","-20","620","20","0.47"
"1680","11390","130","1510","270","7.54"
"1681","12640","1000","720","-10","17.56"
"1682","34900","1700","200","-100","174.5"
"1684","90","-","-","-","-"
"1685","500","500","-","-","-"
"1686","-","-","-","-","-"
"1687","-","-","-","-","-"
"1688","1200","500","-","-","-"
"1689","37386100","-12367100","-","-","-"
"1690","2270","1800","-","-","-"
"1691","10","-","-","-","-"
"1692","900","-","-","-","-"
"1693","530","-690","-","-","-"
"1694","1000","-","-","-","-"
"1695","317900","-66600","-","-","-"
"1696","3000","-28000","-","-","-"
"1697","400","400","-","-","-"
"1698","2800","-4750","540","60","5.19"
"1699","10621550","-434980","821630","113150","12.93"
"2031","15010","-2750","-","-","-"
"2032","1694","91","-","-","-"
"2033","39","-10","-","-","-"
"2034","15405","-708","-","-","-"
"2036","6389","-529","-","-","-"
"2037","4090","-1178","-","-","-"
"2038","1819884","-475005","-","-","-"
"2039","559934","133084","-","-","-"
"2040","15704","-1037","-","-","-"
"2041","86394","-2654","-","-","-"
"2042","13206","4967","-","-","-"
"2043","181","15","-","-","-"
"2044","8359","168","-","-","-"
"2045","-","-","-","-","-"
"2046","10611","971","-","-","-"
"2047","2223","-49","-","-","-"
"2048","100","-3","-","-","-"
"2050","-","-","-","-","-"
"2065","-","-","-","-","-"
"2066","-","-","-","-","-"
"2067","87","-68","-","-","-"
"2068","-","-","-","-","-"
"2069","-","-","-","-","-"
"2070","96","86","-","-","-"
"2071","-","-","-","-","-"
"2072","87","80","-","-","-"
"2073","-","-","-","-","-"
"2235","1610","-","-","-","-"
"2236","62919","5258","-","-","-"
"2237","414","-142","-","-","-"
"2238","9035","799","-","-","-"
"2239","5540","30","-","-","-"
"2240","430","-80","-","-","-"
"2241","2700","-4740","830","-","3.25"
"2242","900","-150","1500","500","0.6"
"2243","133670","-31673","2010","-3028","66.5"
"2244","112715","-24611","1260","5","89.46"
"2245","-","-","-","-","-"
"2246","-","-","-","-","-"
"2247","111","99","-","-","-"
"2248","8","-","-","-","-"
"2249","2061","1256","-","-","-"
"2250","110","-990","-","-","-"
"2251","10","10","500","500","0.02"
"2510","8020","610","7310","-120","1.1"
"2511","42430","4740","1210","1210","35.07"
"2512","11330","400","-","-","-"
"2513","24560","-500","1140","70","21.54"
"2514","5070","-70","360","-","14.08"
"2515","15000","80","650","300","23.08"
"2516","4451730","1021540","1066530","-67650","4.17"
"2517","380","110","-","-","-"
"2518","44232","1822","5401","2033","8.19"
"2519","6190","320","10","-","619"
"2520","26290","-500","10","-","2629"
"2521","163240","-10110","19010","4220","8.59"
"2522","3028","-58","2219","-88","1.36"
"2523","-","-","-","-","-"
"2524","-","-","100","-","-"
"2525","27","-","1","-","27"
"2526","10","10","-","-","-"
"2527","-","-","-","-","-"
"2528","1310","-","-","-","-"
"2529","5683","2591","3","1","1894.33"
"2530","58","31","-","-","-"
"2552","653","354","-","-","-"
"2553","150","-","-","-","-"
"2554","9300","-","-","-100","-"
"2555","1240","60","390","-110","3.18"
"2556","22880","-970","130","-","176"
"2557","4000","-","-","-","-"
"2558","43460","-4345","11576","-595","3.75"
"2559","25270","1986","1652","-124","15.3"
"2560","-","-","-","-","-"
"2561","21988","2846","18652","299","1.18"
"2562","27520","220","13100","620","2.1"
"2563","667200","-453110","378710","59230","1.76"
"2564","130739","-394","61","-","2143.26"
"2565","12584","10461","23","1","547.13"
"2566","2420","-","-","-","-"
"2567","3120","-110","230","-","13.57"
"2568","52890","-11860","19690","1440","2.69"
"2569","96870","-3770","-","-","-"
"2620","48910","31110","-","-","-"
"2621","2268582","-53709","2048","-4504","1107.71"
"2622","6104","-180","-","-","-"
"2623","-","-","-","-","-"
"2624","4100","1995","1926","-","2.13"
"2625","3201","-2625","5","-","640.2"
"2626","1827","45","-","-","-"
"2627","371","-75","-","-","-"
"2628","2488","559","-","-","-"
"2629","903","-24","1","-","903"
"2630","9223","-2459","1037","-80","8.89"
"2631","34799","-3976","15840","1076","2.2"
"2632","22124","344","6408","-230","3.45"
"2633","68490","-2600","12320","60","5.56"
"2634","160400","500","47690","3200","3.36"
"2635","1200","-280","80","-","15"
"2636","24","-25","-","-","-"
"2637","942","-3","-","-37","-"
"2638","1765","-277","1","-212","1765"
"2639","1067","18","30","-","35.57"
"2640","1616","37","161","7","10.04"
"2641","1518","-81","478","117","3.18"
"2642","-","-","-","-","-"
"2643","151","-","-","-","-"
"2644","99760","12797","11061","1068","9.02"
"2645","20218","-42","32","-2","631.81"
"2646","175","-8","-","-","-"
"2647","40","40","-","-","-"
"2648","20","-10","-","-","-"
"2649","-","-","-","-","-"
"2836","426","237","530","-1","0.8"
"2837","86","-11","2","-29","43"
"2838","417","-","-","-","-"
"2839","248","-15","-","-","-"
"2840","957","-1312","774","65","1.24"
"2841","11920","-2471","4913","-641","2.43"
"2842","50651","2518","3758","2768","13.48"
"2843","1160","510","-","-","-"
"2844","10","-","-","-","-"
"2845","122340","32830","63860","1920","1.92"
"2846","11420","1900","6360","-1830","1.8"
"2847","102","-1","-","-","-"
"2848","2","-4","-","-","-"
"2849","717","-","1","-","717"
"2850","-","-","-","-","-"
"2851","1270","-70","-","-","-"
"2852","10","-10","-","-10","-"
"2853","-","-","-","-","-"
"2854","5617","-717","51","9","110.14"
"2855","92","-6","10","-","9.2"
"2856","58770","22020","-","-","-"
"2857","4400","2380","-","-","-"
"2858","185","42","-","-","-"
"2859","1390","120","480","40","2.9"
"2860","980","-330","720","-40","1.36"
"2861","-","-","-","-","-"
"2862","150","-","-","-","-"
"2863","-","-","-","-","-"
"2864","502","2","-","-","-"
"2865","66402","43596","463","-154","143.42"
"2866","73124","-10762","600","-203","121.87"
"2867","3214","1087","29","-2","110.83"
"2868","6423","-238","-","-600","-"
"2869","13724","-7937","-","-","-"
"2870","14679","2641","-","-","-"
