"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"1305","22100","-810","29210","1510","0.76"
"1306","339360","42110","634120","-3410","0.54"
"1308","4600","1100","115200","-6200","0.04"
"1309","1581","17","-","-","-"
"1311","4840","2780","1120","240","4.32"
"1319","69000","2000","-","-","-"
"1320","23601","845","43054","-3187","0.55"
"1321","273611","53910","310100","43556","0.88"
"1322","2830","10","-","-","-"
"1324","200","-","-","-","-"
"1325","180000","-5300","24000","-3500","7.5"
"1326","1860","629","121","-11","15.37"
"1328","25710","-7120","12480","-270","2.06"
"1329","3806","335","10231","2352","0.37"
"1330","12760","5210","64470","4610","0.2"
"1343","80380","-38800","46820","-5410","1.72"
"1345","25300","-1300","5000","600","5.06"
"1346","3037","191","13223","834","0.23"
"1348","10920","410","8780","-4270","1.24"
"1349","-","-","-","-","-"
"1356","1424020","-9500","149010","-26090","9.56"
"1357","193731286","10650211","8366727","817493","23.15"
"1358","14127","-1463","24226","4155","0.58"
"1360","21474990","2636910","402120","-55440","53.4"
"1364","100","1","227","-5","0.44"
"1365","21824","-4966","16341","137","1.34"
"1366","1639075","191529","276294","2546","5.93"
"1367","2133","-350","4161","300","0.51"
"1368","134836","25899","494","-202","272.95"
"1369","195","22","1374","417","0.14"
"1385","1252","258","-","-","-"
"1386","226","-42","-","-","-"
"1387","-","-4","-","-","-"
"1388","1","-","-","-","-"
"1389","133","34","-","-","-"
"1390","361","-14","-","-","-"
"1391","235","126","-","-","-"
"1392","264","97","-","-","-"
"1393","193","-11","-","-","-"
"1394","4","-1","-","-","-"
"1397","-","-6","-","-37","-"
"1398","1500","70","-","-","-"
"1399","-","-","-","-","-"
"1456","42898","5251","66","63","649.97"
"1457","4064","54","22","-15","184.73"
"1458","78473","-10803","145342","10524","0.54"
"1459","11370537","1959224","111027","44420","102.41"
"1464","709","24","74","37","9.58"
"1465","68","-","-","-","-"
"1466","6572","472","66","9","99.58"
"1467","180","-1170","-","-","-"
"1468","140","-40","-","-","-"
"1469","18990","3350","280","-190","67.82"
"1472","4613","1532","11","-18","419.36"
"1473","700","700","-","-","-"
"1474","5","-","-","-","-"
"1475","8603","-930","11619","1866","0.74"
"1476","10545","-938","47","-286","224.36"
"1477","178","-77","-","-","-"
"1478","2910","-65","1117","110","2.61"
"1479","191","-70","-","-","-"
"1480","1","-","-","-","-"
"1481","58","11","71","4","0.82"
"1482","64583","13510","805","194","80.23"
"1483","29","-174","-","-","-"
"1484","-","-","-","-","-"
"1485","-","-","-","-","-"
"1486","2982","1040","-","-","-"
"1487","3268","-241","71","41","46.03"
"1488","11700","-1450","2120","-3920","5.52"
"1489","20449","1083","1875","260","10.91"
"1490","-","-","-","-","-"
"1492","54","3","39","-1","1.38"
"1493","1","-","5","-","0.2"
"1494","185","-63","4","-","46.25"
"1495","280","20","80","80","3.5"
"1496","17455","6763","9","9","1939.44"
"1497","102423","2010","1838","394","55.73"
"1498","-","-","10","-","-"
"1499","89","32","-","-","-"
"1540","234079","-9768","24086","-16909","9.72"
"1541","73306","-2567","9253","-2934","7.92"
"1542","43180","130","5383","-796","8.02"
"1543","2592","-177","-","-","-"
"1545","100252","2987","56951","1384","1.76"
"1546","4511","-2762","14202","758","0.32"
"1547","83360","-3480","70880","-6520","1.18"
"1550","33950","-520","2160","-920","15.72"
"1551","1040","260","80","-20","13"
"1552","9492013","-126576","1600","-3500","5932.51"
"1554","10610","-2590","2290","720","4.63"
"1555","9780","-160","620","-10","15.77"
"1557","1445","-195","-","-","-"
"1559","5270","-1484","14","-173","376.43"
"1560","2972","-23","23","-","129.22"
"1563","67580","-12174","17033","446","3.97"
"1566","2093","818","188","34","11.13"
"1568","36600","-710","93800","11680","0.39"
"1569","29680","5320","80","60","371"
"1570","3718820","371830","4512437","272882","0.82"
"1571","3235755","-620641","3098","911","1044.47"
"1572","80090","-2680","-","-","-"
"1573","5040","-1010","380","100","13.26"
"1577","1846","-572","144","27","12.82"
"1578","3210","1444","2761","1711","1.16"
"1579","211870","53120","290230","-36250","0.73"
"1580","268440","32850","4020","2000","66.78"
"1585","120","-","290","-","0.41"
"1586","767","-639","350","-452","2.19"
"1591","364","101","341","228","1.07"
"1592","185","-8","31","21","5.97"
"1593","650","395","1059","90","0.61"
"1595","2730","-50","880","-10","3.1"
"1596","-","-","-","-","-"
"1597","2990","-430","740","240","4.04"
"1599","-","-","-","-","-"
"1615","1484400","-1019700","717900","-99500","2.07"
"1617","27","-22","153","85","0.18"
"1618","473","26","217","-11","2.18"
"1619","64","-422","378","43","0.17"
"1620","47","-18","66","-7","0.71"
"1621","117","15","57","11","2.05"
"1622","56","-26","100","-51","0.56"
"1623","747","-1","113","-11","6.61"
"1624","27","-","86","9","0.31"
"1625","95","54","82","5","1.16"
"1626","75","17","134","2","0.56"
"1627","2374","367","512","53","4.64"
"1628","702","207","276","52","2.54"
"1629","289","52","67","-82","4.31"
"1630","348","302","92","-5","3.78"
"1631","1691","-1630","505","-132","3.35"
"1632","465","125","88","31","5.28"
"1633","151","-2","175","-37","0.86"
"1651","3960","-610","70","-180","56.57"
"1652","10","-","-","-","-"
"1653","-","-","-","-","-"
"1654","-","-","-","-","-"
"1655","1626140","-75980","657190","18590","2.47"
"1656","108980","-510","850","200","128.21"
"1657","508","-386","180","24","2.82"
"1658","12462","-1504","214","209","58.23"
"1659","29236","-1879","11127","-762","2.63"
"1660","1173","-91","22","-","53.32"
"1671","420638","-126816","95497","42909","4.4"
"1672","30","-","-","-","-"
"1673","180","-","-","-","-"
"1674","-","-","-","-","-"
"1675","38","-5","-","-","-"
"1676","-","-","-","-","-"
"1677","510","-10","-","-","-"
"1678","3451200","88500","435800","54800","7.92"
"1679","380","-130","700","-70","0.54"
"1680","13780","10","360","270","38.28"
"1681","10370","-320","970","-80","10.69"
"1682","44800","9700","8500","1900","5.27"
"1684","100","-","-","-","-"
"1685","-","-","-","-","-"
"1686","-","-","-","-","-"
"1687","-","-","-","-","-"
"1688","200","-1130","-","-","-"
"1689","47405000","-12856200","-","-","-"
"1690","950","-200","-","-","-"
"1691","10","-12","-","-","-"
"1692","1100","-","-","-","-"
"1693","870","150","-","-","-"
"1694","1000","-","-","-","-"
"1695","324000","-30500","-","-","-"
"1696","32000","1000","-","-","-"
"1697","-","-","-","-","-"
"1698","2470","250","460","10","5.37"
"1699","8586430","-483220","740680","120920","11.59"
"2031","16226","-1155","-","-","-"
"2032","2407","297","-","-","-"
"2033","24","-3","-","-","-"
"2034","17366","-244","-","-","-"
"2036","7460","-499","-","-","-"
"2037","5245","4","-","-","-"
"2038","2909532","-977689","-","-","-"
"2039","375435","15525","-","-","-"
"2040","19984","1360","-","-","-"
"2041","125375","-10448","-","-","-"
"2042","8032","-324","-","-","-"
"2043","94","17","-","-","-"
"2044","9871","986","-","-","-"
"2045","1","1","-","-","-"
"2046","11050","-792","-","-","-"
"2047","2300","96","-","-","-"
"2048","660","22","-","-","-"
"2050","-","-","-","-","-"
"2065","1","-","-","-","-"
"2066","-","-","-","-","-"
"2067","100","100","-","-","-"
"2068","-","-","-","-","-"
"2069","-","-","-","-","-"
"2070","1","1","-","-","-"
"2071","-","-74","-","-","-"
"2072","2","2","-","-","-"
"2073","-","-3","-","-","-"
"2235","620","-210","-","-","-"
"2236","35776","-4421","-","-","-"
"2237","352","-257","-","-","-"
"2238","9151","781","-","-","-"
"2239","1450","730","-","-","-"
"2240","460","-90","-","-","-"
"2241","800","-1530","1800","280","0.44"
"2242","3520","1170","1000","-","3.52"
"2243","16825","-30973","1431","727","11.76"
"2244","117104","82675","1000","-","117.1"
"2245","-","-","-","-","-"
"2246","-","-","-","-","-"
"2247","12","-4","-","-","-"
"2248","5","-","-","-","-"
"2249","25","20","-","-","-"
"2510","9340","-340","8170","-1820","1.14"
"2511","23220","1060","-","-20","-"
"2512","9070","-2420","30","30","302.33"
"2513","23320","90","1380","480","16.9"
"2514","11830","-4500","420","-","28.17"
"2515","14990","3030","5070","-1110","2.96"
"2516","2183470","137480","921950","-234800","2.37"
"2517","1220","90","-","-","-"
"2518","534","4","400","-","1.33"
"2519","5890","30","110","-","53.55"
"2520","22900","570","920","-1250","24.89"
"2521","142430","-248410","25100","-121690","5.67"
"2522","2322","493","1692","515","1.37"
"2523","60","-","-","-","-"
"2524","20","20","100","-","0.2"
"2525","-","-","-","-","-"
"2526","-","-","-","-","-"
"2527","-","-","-","-","-"
"2528","3310","-","100","-","33.1"
"2529","750","-378","4","-10","187.5"
"2530","24","-","-","-","-"
"2552","131","-489","5","-","26.2"
"2553","230","-","-","-","-"
"2554","8730","590","-","-","-"
"2555","1190","-30","500","-","2.38"
"2556","8380","-1210","110","-20","76.18"
"2557","410","-","-","-","-"
"2558","39860","-7270","26481","-227","1.51"
"2559","32114","-1901","1725","-122","18.62"
"2560","-","-","-","-","-"
"2561","21219","-4557","17521","-556","1.21"
"2562","41000","-550","23810","-730","1.72"
"2563","1263240","-870210","342320","-22100","3.69"
"2564","104744","-9302","-","-","-"
"2565","2303","-55","15","-19","153.53"
"2566","2320","-","-","-","-"
"2567","3250","900","170","50","19.12"
"2568","62730","6790","38870","5900","1.61"
"2569","110950","-20880","-","-","-"
"2620","69590","-32620","-","-","-"
"2621","2272751","249332","5101","3517","445.55"
"2622","5126","-43","-","-","-"
"2623","500","500","-","-","-"
"2624","3521","1818","1393","160","2.53"
"2625","19356","-140876","6","-14833","3226"
"2626","1867","-10","-","-","-"
"2627","407","-1592","-","-","-"
"2628","2534","-490","24","-","105.58"
"2629","1007","-1","19","-","53"
"2630","19861","-31179","1664","145","11.94"
"2631","49888","-126","26094","3296","1.91"
"2632","28631","-1671","11026","-477","2.6"
"2633","72310","1090","40700","7350","1.78"
"2634","61870","-169220","69220","-250","0.89"
"2635","1300","-","160","-160","8.13"
"2636","44","-","22","-","2"
"2637","786","59","57","6","13.79"
"2638","1609","503","51","-1","31.55"
"2639","31060","-8","50","-","621.2"
"2640","1163","619","154","5","7.55"
"2641","141","2","1","1","141"
"2642","-","-","-","-","-"
"2643","50","-","-","-","-"
"2644","32351","14306","5056","-1891","6.4"
"2645","21108","-249","37","3","570.49"
"2646","30","-197","-","-","-"
"2647","50","-","-","-","-"
"2648","130","-210","-","-","-"
"2649","-","-","-","-","-"
"2836","531","-141","530","-","1"
"2837","30","-","30","-","1"
"2838","117","-","-","-","-"
"2839","145","11","-","-","-"
"2840","1137","308","802","19","1.42"
"2841","15658","-3045","11630","-1840","1.35"
"2842","61577","-4614","1817","302","33.89"
"2843","-","-","-","-","-"
"2844","10","-","-","-","-"
"2845","81380","-32010","50120","1080","1.62"
"2846","41180","-500","12980","-8360","3.17"
"2847","103","-","-","-","-"
"2848","2","-","1","-","2"
"2849","648","-","1","-","648"
"2850","-","-","-","-","-"
"2851","6850","-520","-","-","-"
"2852","110","-10","10","-","11"
