id,sec-code,filer-name,description
S100EWV5,33960,株式会社フェリシモ,四半期報告書－第54期第3四半期(2018/09/01－2018/11/30)
S100EWMG,,マックスバリュ西日本株式会社,四半期報告書－第37期第3四半期(2018/09/01－2018/11/30)
S100EWU4,47630,株式会社クリーク・アンド・リバー社,四半期報告書－第29期第3四半期(2018/09/01－2018/11/30)
S100EWD5,82600,株式会社井筒屋,四半期報告書－第124期第3四半期(2018/09/01－2018/11/30)
S100EWLF,23000,株式会社きょくとう,四半期報告書－第40期第3四半期(2018/09/01－2018/11/30)
S100EWWQ,97400,セントラル警備保障株式会社,四半期報告書－第47期第3四半期(2018/09/01－2018/11/30)
S100EWJE,82470,株式会社大和,四半期報告書－第103期第3四半期(2018/09/01－2018/11/30)
S100EW6H,99830,株式会社ファーストリテイリング,四半期報告書－第58期第1四半期(2018/09/01－2018/11/30)
S100EWUP,23790,ディップ株式会社,四半期報告書－第22期第3四半期(2018/09/01－2018/11/30)
S100EVZ4,31890,株式会社ＡＮＡＰ,四半期報告書－第28期第1四半期(2018/09/01－2018/11/30)
S100EWH3,96610,株式会社歌舞伎座,四半期報告書－第95期第3四半期(2018/09/01－2018/11/30)
S100EWXX,,株式会社島忠,四半期報告書－第60期第1四半期(2018/09/01－2018/11/30)
S100EWCC,98460,株式会社天満屋ストア,四半期報告書－第50期第3四半期(2018/09/01－2018/11/30)
S100EVWZ,76110,株式会社ハイデイ日高,四半期報告書－第41期第3四半期(2018/09/01－2018/11/30)
S100EWLV,27890,株式会社カルラ,四半期報告書－第47期第3四半期(2018/09/01－2018/11/30)
S100EWDJ,26510,株式会社ローソン,四半期報告書－第44期第3四半期(2018/09/01－2018/11/30)
S100EWYQ,62890,株式会社技研製作所,四半期報告書－第38期第1四半期(2018/09/01－2018/11/30)
S100EWMU,65060,株式会社安川電機,四半期報告書－第103期第3四半期(2018/09/01－2018/11/30)
S100EWSZ,77300,マニー株式会社,四半期報告書－第60期第1四半期(2018/09/01－2018/11/30)
S100EWZ1,44650,株式会社ニイタカ,四半期報告書－第57期第2四半期(2018/09/01－2018/11/30)
S100EWRE,,株式会社ＺＷＥＩ,四半期報告書－第35期第3四半期(2018/09/01－2018/11/30)
S100EWF5,99740,株式会社ベルク,四半期報告書－第60期第3四半期(2018/09/01－2018/11/30)
S100EWZN,43430,株式会社イオンファンタジー,四半期報告書－第23期第3四半期(2018/09/01－2018/11/30)
S100EWZ4,82030,株式会社ミスターマックス・ホールディングス,四半期報告書－第70期第3四半期(2018/09/01－2018/11/30)
S100EW8T,97160,株式会社乃村工藝社,四半期報告書－第82期第3四半期(2018/09/01－2018/11/30)
S100EWZT,47450,株式会社東京個別指導学院,四半期報告書－第36期第3四半期(2018/09/01－2018/11/30)
S100EWQZ,99030,株式会社カンセキ,四半期報告書－第45期第3四半期(2018/09/01－2018/11/30)
S100EWQL,82370,株式会社松屋,四半期報告書－第150期第3四半期(2018/09/01－2018/11/30)
S100EVW1,82330,株式会社髙島屋,四半期報告書－第153期第3四半期(2018/09/01－2018/11/30)
S100EV9H,80080,株式会社ヨンドシーホールディングス,四半期報告書－第69期第3四半期(2018/09/01－2018/11/30)
S100EWV3,33530,株式会社メディカル一光グループ,四半期報告書－第34期第3四半期(2018/09/01－2018/11/30)
S100EWSF,26830,株式会社魚喜,四半期報告書－第34期第3四半期(2018/09/01－2018/11/30)
S100EX0C,,株式会社オンリー,四半期報告書－第43期第1四半期(2018/09/01－2018/11/30)
S100EWN0,33820,株式会社セブン＆アイ・ホールディングス,四半期報告書－第14期第3四半期(2018/09/01－2018/11/30)
S100EWEI,74850,岡谷鋼機株式会社,四半期報告書－第83期第3四半期(2018/09/01－2018/11/30)
S100EX0Z,65050,東洋電機製造株式会社,四半期報告書－第158期第2四半期(2018/09/01－2018/11/30)
S100EWR1,61730,株式会社アクアライン,四半期報告書－第24期第3四半期(2018/09/01－2018/11/30)
S100EWB1,27420,株式会社ハローズ,四半期報告書－第61期第3四半期(2018/09/01－2018/11/30)
S100EW9X,26850,株式会社アダストリア,四半期報告書－第69期第3四半期(2018/09/01－2018/11/30)
S100EW33,81940,株式会社ライフコーポレーション,四半期報告書－第64期第3四半期(2018/09/01－2018/11/30)
S100EWM3,82780,株式会社フジ,四半期報告書－第52期第3四半期(2018/09/01－2018/11/30)
S100EWFQ,89080,株式会社毎日コムネット,四半期報告書－第41期第2四半期(2018/09/01－2018/11/30)
S100EX26,47350,株式会社京進,四半期報告書－第39期第2四半期(2018/09/01－2018/11/30)
S100EWTN,36450,株式会社メディカルネット,四半期報告書－第18期第2四半期(2018/09/01－2018/11/30)
S100EWMV,23540,株式会社ＹＥ　ＤＩＧＩＴＡＬ,四半期報告書－第42期第3四半期(2018/09/01－2018/11/30)
S100EW2S,75440,株式会社スリーエフ,四半期報告書－第38期第3四半期(2018/09/01－2018/11/30)
S100EVH7,59000,株式会社ダイケン,四半期報告書－第71期第3四半期(2018/09/01－2018/11/30)
S100EUY8,13760,カネコ種苗株式会社,四半期報告書－第72期第2四半期(2018/09/01－2018/11/30)
S100EWRA,24620,ライク株式会社,四半期報告書－第26期第2四半期(2018/09/01－2018/11/30)
S100EWRK,89310,和田興産株式会社,四半期報告書－第53期第3四半期(2018/09/01－2018/11/30)
S100EWUN,47160,日本オラクル株式会社,四半期報告書－第34期第2四半期(2018/09/01－2018/11/30)
S100EX2D,68970,株式会社ツインバード,四半期報告書－第57期第3四半期(2018/09/01－2018/11/30)
S100EX0P,65780,株式会社エヌリンクス,四半期報告書－第9期第3四半期(2018/03/01－2018/11/30)
S100EX2Z,35570,ユナイテッド＆コレクティブ株式会社,四半期報告書－第19期第3四半期(2018/09/01－2018/11/30)
S100EX2Y,32220,ユナイテッド・スーパーマーケット・ホールディングス株式会社,四半期報告書－第4期第3四半期(2018/09/01－2018/11/30)
S100ETXK,82730,株式会社イズミ,四半期報告書－第58期第3四半期(2018/09/01－2018/11/30)
S100EWRT,27980,株式会社ワイズテーブルコーポレーション,四半期報告書－第20期第3四半期(2018/09/01－2018/11/30)
S100EWTZ,36070,株式会社クラウディアホールディングス,四半期報告書－第43期第1四半期(2018/09/01－2018/11/30)
S100EWBM,46500,ＳＤエンターテイメント株式会社,訂正有価証券報告書－第64期(平成29年4月1日－平成30年3月31日)
S100EWL4,26590,株式会社サンエー,四半期報告書－第49期第3四半期(2018/09/01－2018/11/30)
S100EVQS,31600,株式会社大光,四半期報告書－第69期第2四半期(2018/09/01－2018/11/30)
S100EW0W,24370,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ株式会社,四半期報告書－第30期第2四半期(2018/09/01－2018/11/30)
S100EWS4,30860,Ｊ．フロント　リテイリング株式会社,四半期報告書－第12期第3四半期(2018/09/01－2018/11/30)
S100EWOH,27470,北雄ラッキー株式会社,四半期報告書－第49期第3四半期(2018/09/01－2018/11/30)
S100EVWY,82890,株式会社Ｏｌｙｍｐｉｃグループ,四半期報告書－第47期第3四半期(2018/09/01－2018/11/30)
S100EWUE,24840,株式会社出前館,四半期報告書－第20期第1四半期(2018/09/01－2018/11/30)
S100EVHX,64690,株式会社　放電精密加工研究所,四半期報告書－第58期第3四半期(2018/09/01－2018/11/30)
S100EW2P,35360,アクサスホールディングス株式会社,四半期報告書－第4期第1四半期(2018/09/01－2018/11/30)
S100EX4D,78070,株式会社幸和製作所,四半期報告書－第32期第3四半期(2018/09/01－2018/11/30)
S100EX4I,34900,株式会社アズ企画設計,四半期報告書－第30期第3四半期(2018/09/01－2018/11/30)
S100EWXM,35620,株式会社Ｎｏ．１,四半期報告書－第30期第3四半期(2018/09/01－2018/11/30)
S100EWBO,60480,株式会社デザインワン・ジャパン,四半期報告書－第14期第1四半期(2018/09/01－2018/11/30)
S100EWQJ,60440,株式会社三機サービス,四半期報告書－第42期第2四半期(2018/09/01－2018/11/30)
S100EX51,61820,株式会社メタリアル,四半期報告書－第15期第3四半期(2018/09/01－2018/11/30)
S100EX55,99450,株式会社プレナス,四半期報告書－第59期第3四半期(2018/09/01－2018/11/30)
S100EWJP,82440,株式会社近鉄百貨店,四半期報告書－第125期第3四半期(2018/09/01－2018/11/30)
S100EWV0,66680,株式会社アドテックプラズマテクノロジー,四半期報告書－第35期第1四半期(2018/09/01－2018/11/30)
S100EWPR,31980,ＳＦＰホールディングス株式会社,四半期報告書－第9期第3四半期(2018/09/01－2018/11/30)
S100EW7O,81270,ヤマトインターナショナル株式会社,四半期報告書－第73期第1四半期(2018/09/01－2018/11/30)
S100EWY4,59670,ＴＯＮＥ株式会社,四半期報告書－第84期第2四半期(2018/09/01－2018/11/30)
S100EVKA,65320,株式会社ベイカレント・コンサルティング,四半期報告書－第5期第3四半期(2018/09/01－2018/11/30)
S100EWV9,,株式会社ヒト・コミュニケーションズ,四半期報告書－第23期第1四半期(2018/09/01－2018/11/30)
S100EWMK,59930,知多鋼業株式会社,四半期報告書－第63期第3四半期(2018/09/01－2018/11/30)
S100EWQP,37910,株式会社ＩＧポート,四半期報告書－第30期第2四半期(2018/09/01－2018/11/30)
S100EX5Q,39900,ＵＵＵＭ株式会社,四半期報告書－第6期第2四半期(2018/09/01－2018/11/30)
S100EWN7,36270,ＪＮＳホールディングス株式会社,四半期報告書－第15期第3四半期(2018/09/01－2018/11/30)
S100EWYE,27690,株式会社ヴィレッジヴァンガードコーポレーション,四半期報告書－第31期第2四半期(2018/09/01－2018/11/30)
S100EWGJ,45300,久光製薬株式会社,四半期報告書－第117期第3四半期(2018/09/01－2018/11/30)
S100ERTZ,31680,黒谷株式会社,四半期報告書－第34期第1四半期(2018/09/01－2018/11/30)
S100EWHD,74470,ナガイレーベン株式会社,四半期報告書－第70期第1四半期(2018/09/01－2018/11/30)
S100EWAX,64320,株式会社竹内製作所,四半期報告書－第57期第3四半期(2018/09/01－2018/11/30)
S100EWTV,30930,株式会社トレジャー・ファクトリー,四半期報告書－第24期第3四半期(2018/09/01－2018/11/30)
S100EX65,21640,株式会社地域新聞社,四半期報告書－第35期第1四半期(2018/09/01－2018/11/30)
S100EWP3,35010,住江織物株式会社,四半期報告書－第130期第2四半期(2018/09/01－2018/11/30)
S100EX16,78180,株式会社トランザクション,四半期報告書－第33期第1四半期(2018/09/01－2018/11/30)
S100EWQN,81670,株式会社リテールパートナーズ,四半期報告書－第66期第3四半期(2018/09/01－2018/11/30)
S100EX5K,43170,株式会社レイ,四半期報告書－第38期第3四半期(2018/09/01－2018/11/30)
S100EX33,21860,ソーバル株式会社,四半期報告書－第37期第3四半期(2018/09/01－2018/11/30)
S100EX64,88860,株式会社ウッドフレンズ,四半期報告書－第37期第2四半期(2018/09/01－2018/11/30)
S100EWIX,22940,株式会社柿安本店,訂正有価証券報告書－第50期(平成29年3月1日－平成30年2月28日)
S100EX6Q,,株式会社レナウン,四半期報告書－第15期第3四半期(2018/09/01－2018/11/30)
S100EWTJ,29180,わらべや日洋ホールディングス株式会社,四半期報告書－第55期第3四半期(2018/09/01－2018/11/30)
S100EWY5,36970,株式会社ＳＨＩＦＴ,四半期報告書－第14期第1四半期(2018/09/01－2018/11/30)
S100EX21,31770,株式会社ありがとうサービス,四半期報告書－第20期第3四半期(2018/09/01－2018/11/30)
S100EWZX,38260,株式会社システムインテグレータ,四半期報告書－第24期第3四半期(2018/09/01－2018/11/30)
S100EW3Z,31920,株式会社白鳩,四半期報告書－第47期第1四半期(2018/09/01－2018/11/30)
S100EWHG,29300,株式会社北の達人コーポレーション,四半期報告書－第18期第3四半期(2018/09/01－2018/11/30)
S100EWX6,14190,タマホーム株式会社,四半期報告書－第21期第2四半期(2018/09/01－2018/11/30)
S100EW3M,22940,株式会社柿安本店,四半期報告書－第51期第3四半期(2018/09/01－2018/11/30)
S100EWTK,35600,株式会社ほぼ日,四半期報告書－第41期第1四半期(2018/09/01－2018/11/30)
S100EWHR,81810,株式会社東天紅,四半期報告書－第63期第3四半期(2018/09/01－2018/11/30)
S100EX6H,96010,松竹株式会社,四半期報告書－第153期第3四半期(2018/09/01－2018/11/30)
S100EX03,21680,株式会社パソナグループ,四半期報告書－第12期第2四半期(2018/09/01－2018/11/30)
S100EWZV,82000,株式会社リンガーハット,四半期報告書－第55期第3四半期(2018/09/11－2018/11/30)
S100EWUS,70350,ａｎｄ　ｆａｃｔｏｒｙ株式会社,四半期報告書－第5期第1四半期(2018/09/01－2018/11/30)
S100EWYD,89040,株式会社ＡＶＡＮＴＩＡ,四半期報告書－第30期第1四半期(2018/09/01－2018/11/30)
S100EX3H,32280,株式会社三栄建築設計,四半期報告書－第26期第1四半期(2018/09/01－2018/11/30)
S100EWZ6,30300,株式会社ハブ,四半期報告書－第21期第3四半期(2018/09/01－2018/11/30)
S100EWUK,39350,株式会社エディア,四半期報告書－第20期第3四半期(2018/09/01－2018/11/30)
S100EX19,36080,株式会社ＴＳＩホールディングス,四半期報告書－第8期第3四半期(2018/09/01－2018/11/30)
S100EWAE,78940,丸東産業株式会社,四半期報告書－第72期第3四半期(2018/09/01－2018/11/30)
S100EWZ8,89400,株式会社インテリックス,四半期報告書－第24期第2四半期(2018/09/01－2018/11/30)
S100EWGA,47600,株式会社アルファ,四半期報告書－第37期第1四半期(2018/09/01－2018/11/30)
S100EWWH,99770,株式会社アオキスーパー,四半期報告書－第45期第3四半期(2018/09/01－2018/11/30)
S100EUFB,14340,ＪＥＳＣＯホールディングス株式会社,四半期報告書－第50期第1四半期(2018/09/01－2018/11/30)
S100EX5S,69460,日本アビオニクス株式会社,訂正有価証券報告書－第68期(平成29年4月1日－平成30年3月31日)
S100EX7I,27350,株式会社ワッツ,四半期報告書－第25期第1四半期(2018/09/01－2018/11/30)
S100EX7G,60580,株式会社ベクトル,四半期報告書－第27期第3四半期(2018/09/01－2018/11/30)
S100EWOF,48250,株式会社ウェザーニューズ,四半期報告書－第33期第2四半期(2018/09/01－2018/11/30)
S100EWR6,48290,日本エンタープライズ株式会社,四半期報告書－第31期第2四半期(2018/09/01－2018/11/30)
S100EX7J,,パイプドＨＤ株式会社,四半期報告書－第4期第3四半期(2018/09/01－2018/11/30)
S100EX0S,30730,株式会社ＤＤホールディングス,四半期報告書－第23期第3四半期(2018/09/01－2018/11/30)
S100EWBE,92650,ヤマシタヘルスケアホールディングス株式会社,四半期報告書－第2期第2四半期(2018/09/01－2018/11/30)
S100EWCY,30460,株式会社ジンズホールディングス,四半期報告書－第32期第1四半期(2018/09/01－2018/11/30)
S100EX25,30570,株式会社ゼットン,四半期報告書－第24期第3四半期(2018/09/01－2018/11/30)
S100EX7E,92750,株式会社ナルミヤ・インターナショナル,四半期報告書－第3期第3四半期(2018/09/01－2018/11/30)
S100EW3N,14070,株式会社ウエストホールディングス,四半期報告書－第14期第1四半期(2018/09/01－2018/11/30)
S100EX82,38150,株式会社メディア工房,四半期報告書－第22期第1四半期(2018/09/01－2018/11/30)
S100EWI9,30800,株式会社ジェーソン,四半期報告書－第34期第3四半期(2018/09/01－2018/11/30)
S100EVLC,32600,株式会社エスポア,四半期報告書－第47期第3四半期(2018/09/01－2018/11/30)
S100EWOZ,59820,株式会社マルゼン,四半期報告書－第58期第3四半期(2018/09/01－2018/11/30)
S100EWFJ,,五洋食品産業株式会社,四半期報告書－第44期第2四半期(2018/09/01－2018/11/30)
S100EWNL,99790,株式会社大庄,四半期報告書－第48期第1四半期(2018/09/01－2018/11/30)
S100EWKS,60700,キャリアリンク株式会社,四半期報告書－第23期第3四半期(2018/09/01－2018/11/30)
S100EWYT,32800,株式会社エストラスト,四半期報告書－第21期第3四半期(2018/09/01－2018/11/30)
S100EWTX,76030,株式会社マックハウス,四半期報告書－第29期第3四半期(2018/09/01－2018/11/30)
S100EWSX,27060,株式会社ブロッコリー,四半期報告書－第25期第3四半期(2018/09/01－2018/11/30)
S100EX6K,35410,株式会社農業総合研究所,四半期報告書－第13期第1四半期(2018/09/01－2018/11/30)
S100EWTY,61420,富士精工株式会社,四半期報告書－第61期第3四半期(2018/09/01－2018/11/30)
S100EWMT,74200,佐鳥電機株式会社,四半期報告書－第77期第2四半期(2018/09/01－2018/11/30)
S100EWRM,34980,霞ヶ関キャピタル株式会社,四半期報告書－第8期第1四半期(2018/09/01－2018/11/30)
S100EVC0,30450,株式会社カワサキ,四半期報告書－第48期第1四半期(2018/09/01－2018/11/30)
S100EX6B,23380,クオンタムソリューションズ株式会社,四半期報告書－第20期第3四半期(2018/03/01－2018/11/30)
S100EWNW,18870,日本国土開発株式会社,四半期報告書－第90期第2四半期(2018/09/01－2018/11/30)
S100EWQF,81430,株式会社ラピーヌ,四半期報告書－第71期第3四半期(2018/09/01－2018/11/30)
S100EWH5,98350,株式会社ジュンテンドー,四半期報告書－第58期第3四半期(2018/09/01－2018/11/30)
S100EW7P,74870,小津産業株式会社,四半期報告書－第108期第2四半期(2018/09/01－2018/11/30)
S100EWDL,14010,株式会社エムビーエス,四半期報告書－第22期第2四半期(2018/09/01－2018/11/30)
S100EWP9,30870,株式会社ドトール・日レスホールディングス,四半期報告書－第12期第3四半期(2018/09/01－2018/11/30)
S100EWUI,45770,ダイト株式会社,四半期報告書－第77期第2四半期(2018/09/01－2018/11/30)
S100EWP0,52710,株式会社トーヨーアサノ,四半期報告書－第76期第3四半期(2018/09/01－2018/11/30)
S100EWUQ,92700,バリュエンスホールディングス株式会社,四半期報告書－第8期第1四半期(2018/09/01－2018/11/30)
S100ESJN,65780,株式会社エヌリンクス,訂正四半期報告書－第9期第1四半期(2018/03/01－2018/05/31)
S100EWGD,33870,株式会社クリエイト・レストランツ・ホールディングス,四半期報告書－第22期第3四半期(2018/09/01－2018/11/30)
S100EW8Z,30940,株式会社スーパーバリュー,四半期報告書－第23期第3四半期(2018/09/01－2018/11/30)
S100EW1R,,株式会社ピックルスコーポレーション,四半期報告書－第43期第3四半期(2018/09/01－2018/11/30)
S100EWES,61960,株式会社ストライク,四半期報告書－第23期第1四半期(2018/09/01－2018/11/30)
S100EXAU,74340,株式会社オータケ,四半期報告書－第67期第2四半期(2018/09/01－2018/11/30)
S100EWVU,75200,株式会社エコス,四半期報告書－第54期第3四半期(2018/09/01－2018/11/30)
S100EWS3,31480,株式会社クリエイトＳＤホールディングス,四半期報告書－第22期第2四半期(2018/09/01－2018/11/30)
S100EV6Z,33840,株式会社アークコア,四半期報告書－第16期第3四半期(2018/09/01－2018/11/30)
S100EX0I,75810,株式会社サイゼリヤ,四半期報告書－第47期第1四半期(2018/09/01－2018/11/30)
S100EWFK,77130,シグマ光機株式会社,四半期報告書－第44期第2四半期(2018/09/01－2018/11/30)
S100EX1K,97870,イオンディライト株式会社,四半期報告書－第46期第3四半期(2018/09/01－2018/11/30)
S100EWN4,47280,株式会社トーセ,四半期報告書－第40期第1四半期(2018/09/01－2018/11/30)
