"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20231013","32315.99","-178.67","-0.55","32494.66","32328.39","32533.08","32249.03","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231013","2308.75","-33.74","-1.44","2342.49","2324.08","2331.1","2303.74","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231013","3810","-35","-0.91","3845","3830","3830","3790","3810.36","15400","0.14","58680","41637","3145","4545","20230920","4090","6.85","20230320","3370","13.06"
"1332","ニッスイ","東証PR","水産・農林","20231013","705.6","-11.9","-1.66","717.5","710.6","716.2","701.5","707.64","1655200","0.53","1171280","220451","567.5","867.5","20230817","789","10.57","20230113","517","36.48"
"1333","マルハニチロ","東証PR","水産・農林","20231013","2484.5","-30","-1.19","2514.5","2496","2504","2477","2486.92","154000","0.3","382986","125663","2014.5","3015","20230926","2688","7.57","20230320","2333","6.49"
"1375","雪国まいたけ","東証PR","水産・農林","20231013","885","-11","-1.23","896","894","894","883","887.79","85400","0.21","75817","35321","746","1046","20230307","1057","16.27","20230821","867","2.08"
"1376","カネコ種苗","東証ST","水産・農林","20231013","1399","-9","-0.64","1408","1409","1413","1394","1400.11","37400","0.32","52364","16470","1108","1708","20230404","1709","18.14","20230818","1370","2.12"
"1377","サカタのタネ","東証PR","水産・農林","20231013","4150","-85","-2.01","4235","4215","4230","4135","4175.2","114200","0.24","476808","196755","3535","4935","20230926","4495","7.68","20230411","3765","10.23"
"1379","ホクト","東証PR","水産・農林","20231013","1802","-11","-0.61","1813","1809","1811","1802","1805.5","64100","0.19","115733","60113","1413","2213","20230131","1902","5.26","20230822","1802","0"
"1380","秋川牧園","東証ST","水産・農林","20231013","1048","2","0.19","1046","1043","1049","1042","1045.33","900","0.02","941","4380","746","1346","20230928","1094","4.2","20230619","1034","1.35"
"1381","アクシーズ","東証ST","水産・農林","20231013","2980","-30","-1","3010","3010","3010","2980","2990","1200","0.02","3588","16740","2310","3710","20230627","3270","8.87","20230217","2828","5.37"
"1382","ホーブ","東証ST","水産・農林","20231013","2087","-78","-3.6","2165","2133","2148","2078","2107.05","19800","2.6","41720","1590","1665","2665","20230912","4635","54.97","20230111","1664","25.42"
"1383","ベルグアース","東証ST","水産・農林","20231013","3220","-5","-0.16","3225","3240","3240","3220","3231.67","1500","0.09","4848","5186","2525","3925","20230403","3475","7.34","20230104","2886","11.57"
"1384","ホクリヨウ","東証ST","水産・農林","20231013","1110","6","0.54","1104","1099","1126","1073","1096.99","82600","0.98","90612","9389","804","1404","20230925","1205","7.88","20230104","702","58.12"
"1400","ルーデン・ホールディングス","東証GR","建設","20231013","123","0","0","123","122","123","120","121.69","12500","0.1","1521","1600","73","173","20230221","187","34.22","20230206","98","25.51"
"1401","エムビーエス","東証GR","建設","20231013","526","5","0.96","521","526","532","520","527.79","17700","0.23","9342","4067","421","621","20230721","574","8.36","20230113","466","12.88"
"1407","ウエストホールディングス","東証ST","建設","20231013","3575","295","8.99","3280","3250","3590","3065","3400.09","1495600","3.25","5085175","164548","2580","3980","20230113","4730","24.42","20230818","2324","53.83"
"1414","ショーボンドホールディングス","東証PR","建設","20231013","5668","-107","-1.85","5775","5740","5750","5667","5695.3","81000","0.14","461319","321632","4775","6775","20230814","6050","6.31","20230217","5170","9.63"
"1417","ミライト・ワン","東証PR","建設","20231013","1928.5","-13.5","-0.7","1942","1923.5","1951.5","1920.5","1931.76","146900","0.14","283776","199263","1542","2342","20230919","2058","6.29","20230213","1468","31.37"
"1418","インターライフホールディングス","東証ST","建設","20231013","200","-19","-8.68","219","214","214","198","203.41","407700","2.04","82932","4002","139","299","20230417","318","37.11","20230316","159","25.79"
"1419","タマホーム","東証PR","建設","20231013","3230","-85","-2.56","3315","3295","3310","3210","3248.14","591800","2.01","1922250","95142","2615","4015","20230529","4125","21.7","20230110","2422","33.36"
"1420","サンヨーホームズ","東証ST","建設","20231013","720","-1","-0.14","721","720","726","720","720.44","7700","0.06","5547","9086","571","871","20230127","790","8.86","20230412","701","2.71"
"1429","日本アクア","東証PR","建設","20231013","955","-27","-2.75","982","971","985","955","962.27","90900","0.26","87471","33196","832","1132","20230914","1125","15.11","20230117","774","23.39"
"1430","ファーストコーポレーション","東証PR","建設","20231013","758","-13","-1.69","771","769","774","757","764.73","38200","0.29","29213","10130","621","921","20230509","963","21.29","20230718","690","9.86"
"1431","Lib_Work","東証GR","建設","20231013","795","-6","-0.75","801","806","806","795","800.42","8000","0.03","6403","18517","651","951","20230417","839","5.24","20230106","748","6.28"
"1433","ベステラ","東証PR","建設","20231013","1009","-18","-1.75","1027","1019","1019","1007","1011.9","36800","0.41","37238","9071","727","1327","20230613","1341","24.76","20230314","851","18.57"
"1434","JESCOホールディングス","東証ST","建設","20231013","570","-21","-3.55","591","596","596","570","578.83","80500","1.17","46596","3908","491","691","20230828","800","28.75","20230104","439","29.84"
"1435","Robot_Home","東証PR","不動産","20231013","191","-2","-1.04","193","192","193","190","191.3","184000","0.2","35199","17405","143","243","20230414","258","25.97","20230106","158","20.89"
"1436","フィット","東証GR","建設","20231013","800","-3","-0.37","803","799","803","797","799.71","700","0.02","560","3427","653","953","20230411","1286","37.79","20230104","656","21.95"
"1438","岐阜造園","東証ST","建設","20231013","1467","-70","-4.55","1537","1537","1598","1467","1538.31","5400","0.17","8307","4701","1137","1937","20230921","1870","21.55","20230112","994","47.59"
"1439","安江工務店","東証ST","建設","20231013","1331","-9","-0.67","1340","1340","1340","1331","1339.39","1800","0.13","2411","1798","1040","1640","20230203","1796","25.89","20230314","942","41.3"
"1443","技研ホールディングス","東証ST","建設","20231013","211","-2","-0.94","213","212","213","210","211.38","41300","0.25","8730","3426","133","293","20230130","313","32.59","20230105","203","3.94"
"1444","ニッソウ","東証GR","建設","20231013","2364","7","0.3","2357","2355","2364","2352","2356.8","1000","0.09","2357","2574","1857","2857","20230712","2780","14.96","20230130","1954","20.98"
"1446","キャンディル","東証ST","建設","20231013","561","-3","-0.53","564","567","567","555","558.49","17600","0.16","9830","6022","464","664","20230904","649","13.56","20230130","492","14.02"
"1447","ITbookホールディングス","東証GR","建設","20231013","309","-7","-2.22","316","318","319","309","311.44","34900","0.14","10869","7463","236","396","20230221","436","29.13","20230821","305","1.31"
"1450","田中建設工業","東証ST","建設","20231013","2160","0","0","2160","2157","2160","2155","2157.87","800","0.02","1726","9396","1660","2660","20230329","2780","22.3","20231006","2147","0.61"
"1451","KHC","東証ST","建設","20231013","710","-7","-0.98","717","713","713","706","710.1","3000","0.07","2130","2844","567","867","20230926","769","7.67","20230106","603","17.74"
"1491","中外鉱業","東証ST","非鉄金属","20231013","30","-1","-3.23","31","31","31","30","30.57","33000","0.01","1009","8692","1","61","20230512","36","16.67","20230104","28","7.14"
"1514","住石ホールディングス","東証ST","鉱業","20231013","526","-5","-0.94","531","527","549","521","535.16","1659800","2.82","888261","30978","431","631","20230929","616","14.61","20230403","303","73.6"
"1515","日鉄鉱業","東証PR","鉱業","20231013","4655","-105","-2.21","4760","4710","4750","4625","4683.78","48100","0.29","225290","77760","4060","5460","20230919","5600","16.88","20230105","3130","48.72"
"1518","三井松島ホールディングス","東証PR","鉱業","20231013","2584","-42","-1.6","2626","2613","2631","2572","2588.32","166200","1.27","430179","33758","2126","3130","20230221","4105","37.05","20230619","2475","4.4"
"1605","INPEX","東証PR","鉱業","20231013","2075.5","17","0.83","2058.5","2070","2078.5","2048","2065.62","10313000","0.74","21302716","2878028","1558.5","2558.5","20230928","2368","12.35","20230105","1301","59.53"
"1662","石油資源開発","東証PR","鉱業","20231013","5120","-10","-0.19","5130","5150","5200","5060","5112.87","408700","0.75","2089628","278016","4130","6130","20230928","6000","14.67","20230105","3590","42.62"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20231013","2597","-67","-2.52","2664","2634","2649","2586","2611.43","72400","0.26","189067","73589","2164","3165","20230929","2737","5.12","20230106","1887","37.63"
"1711","SDSホールディングス","東証ST","建設","20231013","229","-3","-1.29","232","228","230","225","227.85","27400","0.31","6243","2000","152","312","20230125","376","39.1","20230828","225","1.78"
"1712","ダイセキ環境ソリューション","東証PR","建設","20231013","1023","-8","-0.78","1031","1031","1046","1012","1025.85","131300","0.78","134694","17214","731","1331","20230714","1445","29.2","20230407","793","29"
"1716","第一カッター興業","東証PR","建設","20231013","1239","-7","-0.56","1246","1246","1246","1234","1239.08","19100","0.16","23666","14868","946","1546","20230725","1458","15.02","20230116","1000","23.9"
"1717","明豊ファシリティワークス","東証ST","サービス","20231013","708","-10","-1.39","718","719","719","708","711.93","34800","0.27","24775","9045","568","868","20230308","830","14.7","20230116","690","2.61"
"1718","美樹工業","東証ST","建設","20231013","4550","5","0.11","4545","4535","4550","4525","4533.81","2100","0.18","9521","5247","3845","5250","20230731","4795","5.11","20230117","3800","19.74"
"1719","安藤・間","東証PR","建設","20231013","1139","-24","-2.06","1163","1150","1156","1137","1145.75","455000","0.25","521317","206183","863","1463","20230920","1279","10.95","20230106","819","39.07"
"1720","東急建設","東証PR","建設","20231013","747","-16","-2.1","763","758","759","746","752.8","367000","0.34","276276","79751","613","913","20230920","850","12.12","20230105","624","19.71"
"1721","コムシスホールディングス","東証PR","建設","20231013","3089","-21","-0.68","3110","3078","3101","3075","3083.94","449700","0.34","1386846","410837","2410","3810","20230915","3294","6.22","20230104","2277","35.66"
"1723","日本電技","東証ST","建設","20231013","4130","-50","-1.2","4180","4205","4205","4130","4161.11","900","0.01","3745","33856","3480","4880","20230727","4845","14.76","20230104","3090","33.66"
"1724","シンクレイヤ","東証ST","建設","20231013","650","-18","-2.69","668","665","665","650","657","9500","0.19","6242","3213","568","768","20230125","740","12.16","20230106","578","12.46"
"1726","ビーアールホールディングス","東証PR","建設","20231013","357","-3","-0.83","360","360","360","356","358.22","55800","0.12","19989","16349","280","440","20230621","404","11.63","20230118","324","10.19"
"1730","麻生フオームクリート","東証ST","建設","20231013","440","13","3.04","427","429","440","426","435.41","3700","0.11","1611","1505","347","507","20230526","493","10.75","20230330","391","12.53"
"1736","オーテック","東証ST","建設","20231013","2900","-45","-1.53","2945","2945","2945","2900","2915","300","0.01","875","16530","2445","3445","20230907","3400","14.71","20230208","2052","41.33"
"1739","メルディアDC","東証GR","建設","20231013","786","-17","-2.12","803","789","802","782","786.04","7500","0.12","5895","5073","653","953","20230309","946","16.91","20230816","663","18.55"
"1743","コーアツ工業","東証ST","建設","20231013","1171","-18","-1.51","1189","1170","1182","1170","1175","500","0.02","588","2670","889","1489","20230403","1538","23.86","20230106","1003","16.75"
"1757","創建エース","東証ST","建設","20231013","30","0","0","30","30","30","29","29.35","98300","0.04","2885","8030","1","60","20230525","59","49.15","20231005","27","11.11"
"1758","太洋基礎工業","東証ST","建設","20231013","2039","-3","-0.15","2042","2011","2039","2010","2016","500","0.02","1008","5013","1542","2542","20230501","3110","34.44","20230206","1720","18.55"
"1762","高松コンストラクショングループ","東証PR","建設","20231013","2812","38","1.37","2774","2775","2839","2775","2812.93","110200","0.32","309985","97910","2274","3275","20231013","2839","0.95","20230106","1895","48.39"
"1764","工藤建設","東証ST","建設","20231013","2510","-28","-1.1","2538","2510","2510","2510","2510","100","0.01","251","3341","2038","3040","20230628","2720","7.72","20230823","2300","9.13"
"1766","東建コーポレーション","東証PR","建設","20231013","7790","-80","-1.02","7870","7870","7890","7790","7826.47","29500","0.22","230881","104947","6370","9370","20230425","8250","5.58","20230620","7140","9.1"
"1768","ソネック","東証ST","建設","20231013","961","-7","-0.72","968","968","968","961","964.63","4100","0.05","3955","7208","818","1118","20230914","1025","6.24","20230130","928","3.56"
"1770","藤田エンジニアリング","東証ST","建設","20231013","1031","-28","-2.64","1059","1031","1031","1031","1031","100","0","103","12063","759","1359","20230927","1132","8.92","20230216","864","19.33"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド（外国株）","東証PR","建設","20231013","47","0","0","47","46","47","46","46.31","13000","-","602","-","17","77","20230720","66","28.79","20230119","16","193.75"
