"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230804","32192.75","33.47","0.1","32159.28","32019.06","32294.7","31934.35","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230804","2274.63","6.28","0.28","2268.35","2260.4","2278.53","2257.08","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230804","3695","-5","-0.14","3700","3695","3750","3625","3695.87","37400","0.34","138226","40380","3000","4400","20230203","3930","5.98","20230320","3370","9.64"
"1332","ニッスイ","東証PR","水産・農林","20230804","710.9","38","5.65","672.9","668.8","713.6","664.2","698.07","5205600","1.67","3633892","222107","572.9","772.9","20230804","713.6","0.38","20230113","517","37.5"
"1333","マルハニチロ","東証PR","水産・農林","20230804","2464.5","8","0.33","2456.5","2456.5","2477.5","2447","2465.55","220100","0.44","542669","124652","1956.5","2956.5","20230516","2635","6.47","20230320","2333","5.64"
"1375","雪国まいたけ","東証PR","水産・農林","20230804","912","-6","-0.65","918","915","915","908","911.39","138100","0.35","125863","36399","768","1068","20230307","1057","13.72","20230804","908","0.44"
"1376","カネコ種苗","東証ST","水産・農林","20230804","1408","-8","-0.56","1416","1415","1415","1402","1409.51","20900","0.18","29459","16576","1116","1716","20230404","1709","17.61","20230711","1391","1.22"
"1377","サカタのタネ","東証PR","水産・農林","20230804","3955","5","0.13","3950","3950","3980","3930","3957.45","75200","0.16","297600","187510","3250","4650","20230104","4330","8.66","20230411","3765","5.05"
"1379","ホクト","東証PR","水産・農林","20230804","1848","-1","-0.05","1849","1849","1850","1840","1844.99","31700","0.1","58486","61648","1449","2249","20230131","1902","2.84","20230413","1805","2.38"
"1380","秋川牧園","東証ST","水産・農林","20230804","1048","-2","-0.19","1050","1055","1055","1048","1051.57","700","0.02","736","4380","750","1350","20230116","1071","2.15","20230619","1034","1.35"
"1381","アクシーズ","東証ST","水産・農林","20230804","2980","-20","-0.67","3000","2980","2980","2980","2980","500","0.01","1490","16740","2300","3700","20230627","3270","8.87","20230217","2828","5.37"
"1382","ホーブ","東証ST","水産・農林","20230804","1812","6","0.33","1806","1782","1812","1782","1798.33","600","0.08","1079","1381","1406","2206","20230314","2095","13.51","20230111","1664","8.89"
"1383","ベルグアース","東証ST","水産・農林","20230804","3205","10","0.31","3195","3195","3205","3195","3200","400","0.02","1280","5162","2495","3895","20230403","3475","7.77","20230104","2886","11.05"
"1384","ホクリヨウ","東証ST","水産・農林","20230804","883","14","1.61","869","874","883","872","877.76","13600","0.16","11938","7469","719","1019","20230213","972","9.16","20230104","702","25.78"
"1400","ルーデン・ホールディングス","東証GR","建設","20230804","119","-1","-0.83","120","118","120","115","117.14","24000","0.18","2811","1548","70","170","20230221","187","36.36","20230206","98","21.43"
"1401","エムビーエス","東証GR","建設","20230804","510","7","1.39","503","503","514","500","503.25","6800","0.09","3422","3943","403","603","20230721","574","11.15","20230113","466","9.44"
"1407","ウエストホールディングス","東証ST","建設","20230804","2497","-62","-2.42","2559","2514","2573","2491","2510.77","284700","0.62","714816","114931","2059","3060","20230113","4730","47.21","20230630","2391","4.43"
"1414","ショーボンドホールディングス","東証PR","建設","20230804","5754","73","1.28","5681","5672","5760","5672","5732.57","120700","0.21","691922","326512","4681","6681","20230510","5920","2.8","20230217","5170","11.3"
"1417","ミライト・ワン","東証PR","建設","20230804","1806.5","6","0.33","1800.5","1798","1810.5","1792","1803.53","142700","0.14","257363","186657","1400.5","2200.5","20230703","1856","2.67","20230213","1468","23.06"
"1418","インターライフホールディングス","東証ST","建設","20230804","203","0","0","203","203","205","203","203.3","15400","0.08","3131","4062","123","283","20230417","318","36.16","20230316","159","27.67"
"1419","タマホーム","東証PR","建設","20230804","3525","25","0.71","3500","3500","3545","3490","3522.01","148700","0.5","523724","103832","2800","4200","20230529","4125","14.55","20230110","2422","45.54"
"1420","サンヨーホームズ","東証ST","建設","20230804","721","4","0.56","717","717","721","715","719.6","13400","0.11","9643","9099","567","867","20230127","790","8.73","20230412","701","2.85"
"1429","日本アクア","東証PR","建設","20230804","871","15","1.75","856","857","873","855","866.93","70100","0.2","60772","30276","706","1006","20230210","993","12.29","20230117","774","12.53"
"1430","ファーストコーポレーション","東証PR","建設","20230804","730","-3","-0.41","733","733","738","730","732.58","21200","0.16","15531","9755","583","883","20230509","963","24.2","20230718","690","5.8"
"1431","Lib_Work","東証GR","建設","20230804","794","4","0.51","790","800","800","790","796.94","11500","0.05","9165","18494","640","940","20230417","839","5.36","20230106","748","6.15"
"1433","ベステラ","東証PR","建設","20230804","1075","-6","-0.56","1081","1090","1096","1070","1082.73","34700","0.39","37571","9664","781","1381","20230613","1341","19.84","20230314","851","26.32"
"1434","JESCOホールディングス","東証ST","建設","20230804","725","-8","-1.09","733","736","742","700","723.67","93300","1.36","67518","4961","583","883","20230804","742","2.29","20230104","439","65.15"
"1435","Robot_Home","東証PR","建設","20230804","196","0","0","196","195","197","194","195.86","96800","0.11","18959","17861","146","246","20230414","258","24.03","20230106","158","24.05"
"1436","フィット","東証GR","建設","20230804","890","0","0","890","890","890","890","890","100","0","89","3813","740","1040","20230411","1286","30.79","20230104","656","35.67"
"1438","岐阜造園","東証ST","建設","20230804","1370","-9","-0.65","1379","1370","1370","1370","1370","200","0.01","274","4390","1079","1679","20230511","1445","5.19","20230112","994","37.83"
"1439","安江工務店","東証ST","建設","20230804","1232","10","0.82","1222","1228","1233","1228","1230.6","500","0.04","615","1664","922","1522","20230203","1796","31.4","20230314","942","30.79"
"1443","技研ホールディングス","東証ST","建設","20230804","219","2","0.92","217","216","219","216","217.34","22300","0.14","4847","3556","137","297","20230130","313","30.03","20230105","203","7.88"
"1444","ニッソウ","東証GR","建設","20230804","2389","18","0.76","2371","2390","2390","2389","2389.5","200","0.02","478","2601","1871","2871","20230712","2780","14.06","20230130","1954","22.26"
"1446","キャンディル","東証ST","建設","20230804","607","5","0.83","602","600","607","600","602.47","9900","0.09","5965","6516","502","702","20230801","610","0.49","20230130","492","23.37"
"1447","ITbookホールディングス","東証GR","建設","20230804","369","3","0.82","366","366","371","366","368.25","28500","0.12","10495","8912","286","446","20230221","436","15.37","20230106","358","3.07"
"1450","田中建設工業","東証ST","建設","20230804","2244","-51","-2.22","2295","2290","2290","2240","2257.7","2000","0.05","4515","9761","1795","2795","20230329","2780","19.28","20230515","2150","4.37"
"1451","KHC","東証ST","建設","20230804","676","-2","-0.29","678","674","680","674","675.67","1500","0.04","1014","2708","578","778","20230801","692","2.31","20230106","603","12.11"
"1491","中外鉱業","東証ST","非鉄金属","20230804","29","-1","-3.33","30","30","30","29","29.72","51800","0.02","1540","8403","1","60","20230512","36","19.44","20230104","28","3.57"
"1514","住石ホールディングス","東証ST","鉱業","20230804","326","-2","-0.61","328","326","328","321","324.96","516500","0.88","167844","19199","248","408","20230124","464","29.74","20230403","303","7.59"
"1515","日鉄鉱業","東証PR","鉱業","20230804","4790","-10","-0.21","4800","4800","4850","4740","4796.66","48800","0.29","234077","80015","4100","5500","20230801","5110","6.26","20230105","3130","53.04"
"1518","三井松島ホールディングス","東証PR","鉱業","20230804","2676","-3","-0.11","2679","2666","2690","2664","2676.92","175000","1.34","468462","34960","2179","3180","20230221","4105","34.81","20230619","2475","8.12"
"1605","INPEX","東証PR","鉱業","20230804","1850","34","1.87","1816","1833.5","1864.5","1832","1850.25","6414800","0.46","11869002","2565334","1416","2216","20230801","1878","1.49","20230105","1301","42.2"
"1662","石油資源開発","東証PR","鉱業","20230804","5020","115","2.34","4905","4975","5040","4955","5003.6","258900","0.48","1295433","272586","4205","5610","20230307","5230","4.02","20230105","3590","39.83"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20230804","2347","-25","-1.05","2372","2361","2364","2321","2341.15","54200","0.19","126890","66505","1872","2872","20230619","2555","8.14","20230106","1887","24.38"
"1711","SDSホールディングス","東証ST","建設","20230804","274","1","0.37","273","273","274","270","271.96","7400","0.08","2013","2393","193","353","20230125","376","27.13","20230516","242","13.22"
"1712","ダイセキ環境ソリューション","東証PR","建設","20230804","1174","-52","-4.24","1226","1216","1216","1174","1191.43","177100","1.05","211002","19755","926","1526","20230714","1445","18.75","20230407","793","48.05"
"1716","第一カッター興業","東証PR","建設","20230804","1424","15","1.06","1409","1409","1428","1401","1419.08","13000","0.11","18448","17088","1109","1709","20230725","1458","2.33","20230116","1000","42.4"
