"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230508","28949.88","-208.07","-0.71","29157.95","29095.46","29144.12","28931.81","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230508","2071.21","-4.32","-0.21","2075.53","2073.25","2079.91","2068.69","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230508","3575","15","0.42","3560","3575","3585","3565","3576.48","18200","0.17","65092","39069","2860","4260","20230203","3930","9.03","20230320","3370","6.08"
"1332","ニッスイ","東証PR","水産・農林","20230508","596","0","0","596","591","599","591","595.08","1811000","0.58","1077685","186208","496","696","20230502","601","0.83","20230113","517","15.28"
"1333","マルハニチロ","東証PR","水産・農林","20230508","2588","-8","-0.31","2596","2596","2601","2562","2588.18","329100","0.65","851771","130898","2096","3100","20230502","2608","0.77","20230320","2333","10.93"
"1375","雪国まいたけ","東証PR","水産・農林","20230508","1031","10","0.98","1021","1021","1031","1021","1027.58","64500","0.16","66279","41148","721","1321","20230307","1057","2.46","20230110","991","4.04"
"1376","カネコ種苗","東証ST","水産・農林","20230508","1602","-7","-0.44","1609","1604","1617","1600","1606.5","10500","0.09","16868","18860","1209","2009","20230404","1709","6.26","20230105","1400","14.43"
"1377","サカタのタネ","東証PR","水産・農林","20230508","4055","70","1.76","3985","4005","4080","4005","4051.5","146100","0.31","591924","192251","3285","4685","20230104","4330","6.35","20230411","3765","7.7"
"1379","ホクト","東証PR","水産・農林","20230508","1860","5","0.27","1855","1850","1861","1848","1857.46","51500","0.15","95659","62048","1455","2255","20230131","1902","2.21","20230413","1805","3.05"
"1380","秋川牧園","東証ST","水産・農林","20230508","1045","2","0.19","1043","1050","1053","1045","1049.57","700","0.02","735","4367","743","1343","20230116","1071","2.43","20230410","1040","0.48"
"1381","アクシーズ","東証ST","水産・農林","20230508","3075","5","0.16","3070","3055","3075","3045","3058.33","1500","0.03","4588","17274","2370","3770","20230508","3075","0","20230217","2828","8.73"
"1382","ホーブ","東証ST","水産・農林","20230508","1844","31","1.71","1813","1824","1844","1820","1830.5","1400","0.18","2563","1405","1413","2213","20230314","2095","11.98","20230111","1664","10.82"
"1383","ベルグアース","東証ST","水産・農林","20230508","3210","50","1.58","3160","3165","3235","3165","3199.64","7000","0.45","22398","5009","2460","3860","20230403","3475","7.63","20230104","2886","11.23"
"1384","ホクリヨウ","東証ST","水産・農林","20230508","788","-4","-0.51","792","796","797","785","790.07","44300","0.52","35000","6666","642","942","20230213","972","18.93","20230104","702","12.25"
"1400","ルーデン・ホールディングス","東証GR","建設","20230508","119","-1","-0.83","120","121","121","119","120.12","24800","0.19","2979","1548","70","170","20230221","187","36.36","20230206","98","21.43"
"1401","エムビーエス","東証GR","建設","20230508","497","-6","-1.19","503","503","503","497","498.8","500","0.01","249","3843","403","603","20230216","509","2.36","20230113","466","6.65"
"1407","ウエストホールディングス","東証ST","建設","20230508","3090","5","0.16","3085","3060","3110","3005","3055.47","238700","0.52","729342","142225","2385","3785","20230113","4730","34.67","20230413","2662","16.08"
"1414","ショーボンドホールディングス","東証PR","建設","20230508","5820","70","1.22","5750","5750","5840","5750","5812","124700","0.22","724756","330257","4750","6750","20230502","5840","0.34","20230217","5170","12.57"
"1417","ミライト・ワン","東証PR","建設","20230508","1696","16","0.95","1680","1678","1697","1677","1691.86","289600","0.28","489963","175240","1280","2080","20230309","1742","2.64","20230213","1468","15.53"
"1418","インターライフホールディングス","東証ST","建設","20230508","220","-2","-0.9","222","223","225","220","222.06","92700","0.46","20585","4402","142","302","20230417","318","30.82","20230316","159","38.36"
"1419","タマホーム","東証PR","建設","20230508","3800","35","0.93","3765","3785","3815","3775","3792.35","453600","1.54","1720211","111932","3065","4465","20230508","3815","0.39","20230110","2422","56.9"
"1420","サンヨーホームズ","東証ST","建設","20230508","721","-1","-0.14","722","726","726","721","723.17","4000","0.03","2893","9099","572","872","20230127","790","8.73","20230412","701","2.85"
"1429","日本アクア","東証PR","建設","20230508","892","9","1.02","883","883","892","881","886.91","39100","0.11","34678","31006","733","1033","20230210","993","10.17","20230117","774","15.25"
"1430","ファーストコーポレーション","東証PR","建設","20230508","941","12","1.29","929","928","943","928","937.89","59800","0.45","56086","12575","779","1079","20230411","950","0.95","20230113","698","34.81"
"1431","Lib_Work","東証GR","建設","20230508","811","1","0.12","810","810","823","810","816.95","18700","0.08","15277","18890","660","960","20230417","839","3.34","20230106","748","8.42"
"1433","ベステラ","東証PR","建設","20230508","910","5","0.55","905","904","911","900","905.1","12000","0.13","10861","8181","755","1055","20230127","1002","9.18","20230314","851","6.93"
"1434","JESCOホールディングス","東証ST","建設","20230508","494","-1","-0.2","495","493","496","491","493.14","7100","0.1","3501","3374","415","575","20230414","510","3.14","20230104","439","12.53"
"1435","Robot_Home","東証PR","建設","20230508","234","10","4.46","224","224","234","223","231.47","272000","0.3","62961","21324","144","304","20230414","258","9.3","20230106","158","48.1"
"1436","フィット","東証GR","建設","20230508","820","4","0.49","816","816","827","812","819.27","5500","0.13","4506","3513","666","966","20230411","1286","36.24","20230104","656","25"
"1438","岐阜造園","東証ST","建設","20230508","1161","31","2.74","1130","1150","1161","1150","1157.97","2900","0.09","3358","3721","830","1430","20230330","1210","4.05","20230112","994","16.8"
"1439","安江工務店","東証ST","建設","20230508","1090","5","0.46","1085","1074","1095","1069","1083.04","2600","0.19","2816","1472","785","1385","20230203","1796","39.31","20230314","942","15.71"
"1443","技研ホールディングス","東証ST","建設","20230508","224","2","0.9","222","223","225","223","224.25","32600","0.2","7310","3637","142","302","20230130","313","28.43","20230105","203","10.34"
"1444","ニッソウ","東証GR","建設","20230508","2365","-29","-1.21","2394","2386","2386","2331","2359.07","1500","0.14","3539","2575","1894","2894","20230215","2470","4.25","20230130","1954","21.03"
"1446","キャンディル","東証ST","建設","20230508","580","-2","-0.34","582","583","585","580","582.41","12100","0.11","7047","6226","482","682","20230508","585","0.85","20230130","492","17.89"
"1447","ITbookホールディングス","東証GR","建設","20230508","379","1","0.26","378","378","384","378","381.23","36200","0.15","13800","9154","298","458","20230221","436","13.07","20230106","358","5.87"
"1450","田中建設工業","東証ST","建設","20230508","2594","24","0.93","2570","2599","2600","2574","2592.33","2100","0.05","5444","11283","2070","3070","20230329","2780","6.69","20230116","2251","15.24"
"1451","KHC","東証ST","建設","20230508","639","4","0.63","635","637","639","636","637.18","5100","0.13","3250","2547","535","735","20230309","654","2.29","20230106","603","5.97"
"1491","中外鉱業","東証ST","非鉄金属","20230508","33","1","3.13","32","33","34","32","32.99","1104100","0.38","36426","9562","2","62","20230124","34","2.94","20230104","28","17.86"
"1514","住石ホールディングス","東証ST","鉱業","20230508","341","3","0.89","338","334","342","334","338.93","630000","1.07","213525","20082","258","418","20230124","464","26.51","20230403","303","12.54"
"1515","日鉄鉱業","東証PR","鉱業","20230508","3840","35","0.92","3805","3770","3840","3770","3814.91","44700","0.27","170527","64146","3105","4505","20230308","3885","1.16","20230105","3130","22.68"
"1518","三井松島ホールディングス","東証PR","鉱業","20230508","3160","55","1.77","3105","3100","3160","3100","3138.56","334500","2.56","1049848","41284","2405","3805","20230221","4105","23.02","20230106","2854","10.72"
"1605","INPEX","東証PR","鉱業","20230508","1454","-30","-2.02","1484","1450","1459","1437","1449.33","11372400","0.82","16482341","2016214","1184","1784","20230307","1540","5.58","20230105","1301","11.76"
"1662","石油資源開発","東証PR","鉱業","20230508","4505","-35","-0.77","4540","4505","4535","4480","4499.44","380200","0.7","1710686","244622","3840","5240","20230307","5230","13.86","20230105","3590","25.49"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20230508","2366","7","0.3","2359","2359","2373","2342","2361.72","57200","0.2","135091","67043","1859","2859","20230424","2539","6.81","20230106","1887","25.38"
"1711","SDSホールディングス","東証ST","建設","20230508","314","2","0.64","312","312","317","310","314.5","16500","0.19","5189","2742","232","392","20230125","376","16.49","20230330","297","5.72"
