"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20231218","32758.98","-211.57","-0.64","32970.55","32769.23","32790.58","32541.23","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231218","2316.86","-15.42","-0.66","2332.28","2314.66","2318.5","2295.51","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231218","3720","-5","-0.13","3725","3730","3730","3670","3698","14500","0.13","53621","40653","3025","4425","20230920","4090","9.05","20230320","3370","10.39"
"1332","ニッスイ","東証PR","水産・農林","20231218","744.1","-18.6","-2.44","762.7","750.5","763.3","740.7","746.34","1852300","0.59","1382443","232479","612.7","912.7","20231212","821","9.37","20230113","517","43.93"
"1333","マルハニチロ","東証PR","水産・農林","20231218","2726.5","-48","-1.73","2774.5","2739","2751.5","2695","2723.87","256400","0.51","698400","137903","2274.5","3275","20231212","2962","7.95","20230320","2333","16.87"
"1375","雪国まいたけ","東証PR","水産・農林","20231218","924","-3","-0.32","927","919","924","915","919.08","66800","0.17","61395","36877","777","1077","20230307","1057","12.58","20230821","867","6.57"
"1376","カネコ種苗","東証ST","水産・農林","20231218","1399","-1","-0.07","1400","1399","1399","1385","1393.38","11700","0.1","16303","16470","1100","1700","20230404","1709","18.14","20230818","1370","2.12"
"1377","サカタのタネ","東証PR","水産・農林","20231218","3870","-15","-0.39","3885","3855","3875","3840","3859.15","93600","0.2","361217","183480","3185","4585","20230926","4495","13.9","20230411","3765","2.79"
"1379","ホクト","東証PR","水産・農林","20231218","1729","7","0.41","1722","1719","1729","1710","1719.75","85400","0.26","146867","57678","1322","2122","20230131","1902","9.1","20231213","1708","1.23"
"1380","秋川牧園","東証ST","水産・農林","20231218","1030","1","0.1","1029","1029","1030","1028","1028.59","3200","0.08","3292","4304","729","1329","20230928","1094","5.85","20231121","1027","0.29"
"1381","アクシーズ","東証ST","水産・農林","20231218","2909","-1","-0.03","2910","2910","2910","2909","2909.8","500","0.01","1455","16341","2410","3410","20230627","3270","11.04","20230217","2828","2.86"
"1382","ホーブ","東証ST","水産・農林","20231218","2306","-94","-3.92","2400","2300","2353","2240","2290.67","85300","11.19","195394","1757","1900","2900","20230912","4635","50.25","20230111","1664","38.58"
"1383","ベルグアース","東証ST","水産・農林","20231218","3335","30","0.91","3305","3320","3360","3305","3330.58","2600","0.16","8660","5371","2605","4005","20230403","3475","4.03","20230104","2886","15.56"
"1384","ホクリヨウ","東証ST","水産・農林","20231218","1052","-10","-0.94","1062","1051","1055","1037","1048.15","35200","0.42","36895","8899","762","1362","20230925","1205","12.7","20230104","702","49.86"
"1400","ルーデン・ホールディングス","東証GR","建設","20231218","52","-4","-7.14","56","54","55","51","53.02","242800","1.87","12874","676","26","86","20230221","187","72.19","20231201","48","8.33"
"1401","エムビーエス","東証GR","建設","20231218","565","6","1.07","559","565","567","557","562.21","7100","0.09","3992","4369","459","659","20231122","636","11.16","20230113","466","21.24"
"1407","ウエストホールディングス","東証ST","建設","20231218","3075","0","0","3075","3060","3090","3035","3066","129000","0.28","395514","141535","2375","3775","20230113","4730","34.99","20230818","2324","32.31"
"1414","ショーボンドホールディングス","東証PR","建設","20231218","5891","17","0.29","5874","5863","5899","5822","5871.39","59900","0.11","351696","334286","4874","6874","20231113","6280","6.19","20230217","5170","13.95"
"1417","ミライト・ワン","東証PR","建設","20231218","1800","-13","-0.72","1813","1793","1806.5","1777","1794.05","273800","0.26","491210","185986","1413","2213","20230919","2058","12.54","20230213","1468","22.62"
"1418","インターライフホールディングス","東証ST","建設","20231218","205","-5","-2.38","210","208","208","203","205.7","114200","0.57","23491","4102","130","290","20230417","318","35.53","20230316","159","28.93"
"1419","タマホーム","東証PR","建設","20231218","3735","-95","-2.48","3830","3820","3820","3710","3754.57","262600","0.89","985951","110017","3130","4530","20230529","4125","9.45","20230110","2422","54.21"
"1420","サンヨーホームズ","東証ST","建設","20231218","726","0","0","726","727","727","722","725.37","8200","0.06","5948","9162","576","876","20230127","790","8.1","20230412","701","3.57"
"1429","日本アクア","東証PR","建設","20231218","847","-6","-0.7","853","844","849","835","841.48","252200","0.73","212221","29442","703","1003","20230914","1125","24.71","20230117","774","9.43"
"1430","ファーストコーポレーション","東証ST","建設","20231218","734","-8","-1.08","742","738","738","727","730.56","25900","0.19","18921","9809","592","892","20230509","963","23.78","20230718","690","6.38"
"1431","Lib_Work","東証GR","建設","20231218","773","1","0.13","772","772","774","767","770.53","33900","0.15","26121","18005","622","922","20230417","839","7.87","20230106","748","3.34"
"1433","ベステラ","東証PR","建設","20231218","1049","-56","-5.07","1105","1092","1092","1043","1058.2","79700","0.89","84339","9431","805","1405","20230613","1341","21.77","20230314","851","23.27"
"1434","JESCOホールディングス","東証ST","建設","20231218","789","57","7.79","732","737","832","737","796.55","469000","6.82","373584","5426","582","882","20231218","832","5.17","20230104","439","79.73"
"1435","Robot_Home","東証ST","不動産","20231218","168","-3","-1.75","171","170","171","168","168.87","360900","0.4","60947","15309","121","221","20230414","258","34.88","20230106","158","6.33"
"1436","フィット","東証GR","建設","20231218","799","14","1.78","785","797","802","789","795.9","4900","0.11","3900","3423","635","935","20230411","1286","37.87","20230104","656","21.8"
"1438","岐阜造園","東証ST","建設","20231218","1410","10","0.71","1400","1409","1410","1398","1408.79","1400","0.04","1972","4518","1100","1700","20230921","1870","24.6","20230112","994","41.85"
"1439","安江工務店","東証ST","建設","20231218","1498","2","0.13","1496","1497","1498","1496","1496.86","1400","0.1","2096","2023","1196","1796","20230203","1796","16.59","20230314","942","59.02"
"1443","技研ホールディングス","東証ST","建設","20231218","212","-3","-1.4","215","214","214","211","212.86","45700","0.28","9728","3442","135","295","20230130","313","32.27","20230105","203","4.43"
"1444","ニッソウ","東証GR","建設","20231218","2450","-28","-1.13","2478","2462","2462","2450","2454.89","1800","0.17","4419","2667","1978","2978","20230712","2780","11.87","20230130","1954","25.38"
"1446","キャンディル","東証ST","建設","20231218","558","-3","-0.53","561","561","561","557","559.42","7300","0.07","4084","5990","461","661","20230904","649","14.02","20230130","492","13.41"
"1447","ITbookホールディングス","東証GR","建設","20231218","251","-5","-1.95","256","254","254","248","250.54","97600","0.4","24453","6062","176","336","20230221","436","42.43","20231218","248","1.21"
"1450","田中建設工業","東証ST","建設","20231218","1992","-10","-0.5","2002","2001","2001","1992","1997.57","700","0.02","1398","8665","1502","2502","20230329","2780","28.35","20231218","1992","0"
"1451","KHC","東証ST","建設","20231218","719","1","0.14","718","717","719","713","715.46","4100","0.1","2933","2880","568","868","20230926","769","6.5","20230106","603","19.24"
"1491","中外鉱業","東証ST","非鉄金属","20231218","29","0","0","29","29","30","29","29.1","133800","0.05","3894","8403","1","59","20230512","36","19.44","20230104","28","3.57"
"1514","住石ホールディングス","東証ST","鉱業","20231218","1046","12","1.16","1034","1035","1106","1030","1070.92","3521000","5.98","3770725","61602","734","1334","20231208","1306","19.91","20230403","303","245.21"
