"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230823","32010.26","153.55","0.48","31856.71","31717.91","32039.6","31717.91","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230823","2277.05","11.34","0.5","2265.71","2254.77","2277.61","2254.77","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230823","3790","10","0.26","3780","3770","3790","3755","3773.41","8800","0.08","33206","41418","3080","4480","20230203","3930","3.56","20230320","3370","12.46"
"1332","ニッスイ","東証PR","水産・農林","20230823","775.4","2.3","0.3","773.1","768","776.3","765.5","773.12","1095200","0.35","846716","242258","623.1","923.1","20230817","789","1.72","20230113","517","49.98"
"1333","マルハニチロ","東証PR","水産・農林","20230823","2498","-18","-0.72","2516","2500.5","2508","2493","2500.15","112200","0.22","280516","126346","2016","3016","20230516","2635","5.2","20230320","2333","7.07"
"1375","雪国まいたけ","東証PR","水産・農林","20230823","890","5","0.56","885","884","892","881","887","53900","0.14","47809","35521","735","1035","20230307","1057","15.8","20230821","867","2.65"
"1376","カネコ種苗","東証ST","水産・農林","20230823","1396","2","0.14","1394","1383","1399","1383","1392.41","8100","0.07","11279","16435","1094","1694","20230404","1709","18.31","20230818","1370","1.9"
"1377","サカタのタネ","東証PR","水産・農林","20230823","4020","10","0.25","4010","4000","4020","3980","4002.01","44200","0.09","176889","190591","3310","4710","20230104","4330","7.16","20230411","3765","6.77"
"1379","ホクト","東証PR","水産・農林","20230823","1810","-4","-0.22","1814","1813","1816","1806","1810.41","63900","0.19","115685","60380","1414","2214","20230131","1902","4.84","20230822","1802","0.44"
"1380","秋川牧園","東証ST","水産・農林","20230823","1041","-12","-1.14","1053","1047","1047","1041","1043.52","2300","0.06","2400","4350","753","1353","20230116","1071","2.8","20230619","1034","0.68"
"1381","アクシーズ","東証ST","水産・農林","20230823","2942","17","0.58","2925","2942","2942","2942","2942","200","0","588","16527","2425","3425","20230627","3270","10.03","20230217","2828","4.03"
"1382","ホーブ","東証ST","水産・農林","20230823","-","0","0","1728","-","-","-","-","-","0","-","1317","1328","2128","20230314","2095","100","20230111","1664","-100"
"1383","ベルグアース","東証ST","水産・農林","20230823","3175","-15","-0.47","3190","3190","3190","3175","3181.43","2100","0.13","6681","5113","2490","3890","20230403","3475","8.63","20230104","2886","10.01"
"1384","ホクリヨウ","東証ST","水産・農林","20230823","1011","35","3.59","976","982","1015","982","1000.37","127800","1.51","127847","8552","826","1126","20230823","1015","0.39","20230104","702","44.02"
"1400","ルーデン・ホールディングス","東証GR","建設","20230823","121","-2","-1.63","123","123","123","119","121.17","37200","0.29","4508","1574","73","173","20230221","187","35.29","20230206","98","23.47"
"1401","エムビーエス","東証GR","建設","20230823","492","-3","-0.61","495","500","500","492","495.35","2000","0.03","991","3804","415","575","20230721","574","14.29","20230113","466","5.58"
"1407","ウエストホールディングス","東証ST","建設","20230823","2515","107","4.44","2408","2408","2523","2385","2466.86","334100","0.73","824177","115759","1908","2908","20230113","4730","46.83","20230818","2324","8.22"
"1414","ショーボンドホールディングス","東証PR","建設","20230823","5874","-11","-0.19","5885","5855","5878","5841","5863.14","69700","0.12","408661","333321","4885","6885","20230814","6050","2.91","20230217","5170","13.62"
"1417","ミライト・ワン","東証PR","建設","20230823","1871","9.5","0.51","1861.5","1857.5","1874.5","1855","1867.55","167900","0.16","313562","193322","1461.5","2261.5","20230817","1898","1.42","20230213","1468","27.45"
"1418","インターライフホールディングス","東証ST","建設","20230823","199","1","0.51","198","198","201","198","199.51","16700","0.08","3332","3982","148","248","20230417","318","37.42","20230316","159","25.16"
"1419","タマホーム","東証PR","建設","20230823","3445","40","1.17","3405","3400","3445","3400","3423.55","167100","0.57","572076","101475","2705","4105","20230529","4125","16.48","20230110","2422","42.24"
"1420","サンヨーホームズ","東証ST","建設","20230823","726","3","0.41","723","726","726","721","724.35","8100","0.06","5867","9162","573","873","20230127","790","8.1","20230412","701","3.57"
"1429","日本アクア","東証PR","建設","20230823","1004","17","1.72","987","978","1006","970","991.98","113500","0.33","112590","34899","837","1137","20230816","1115","9.96","20230117","774","29.72"
"1430","ファーストコーポレーション","東証PR","建設","20230823","739","7","0.96","732","732","739","729","735.83","43300","0.32","31861","9876","582","882","20230509","963","23.26","20230718","690","7.1"
"1431","Lib_Work","東証GR","建設","20230823","772","-3","-0.39","775","774","775","770","771.86","26200","0.11","20223","17981","625","925","20230417","839","7.99","20230106","748","3.21"
"1433","ベステラ","東証PR","建設","20230823","1148","0","0","1148","1148","1168","1141","1152.13","53200","0.59","61293","10321","848","1448","20230613","1341","14.39","20230314","851","34.9"
"1434","JESCOホールディングス","東証ST","建設","20230823","722","1","0.14","721","722","727","719","722.58","84900","1.24","61347","4948","571","871","20230804","742","2.7","20230104","439","64.46"
"1435","Robot_Home","東証PR","建設","20230823","193","1","0.52","192","191","194","191","191.95","79800","0.09","15317","17588","142","242","20230414","258","25.19","20230106","158","22.15"
"1436","フィット","東証GR","建設","20230823","858","13","1.54","845","873","873","852","859.35","5500","0.13","4726","3676","695","995","20230411","1286","33.28","20230104","656","30.79"
"1438","岐阜造園","東証ST","建設","20230823","1500","-23","-1.51","1523","1515","1555","1500","1520.6","2000","0.06","3041","4807","1123","1923","20230821","1580","5.06","20230112","994","50.91"
"1439","安江工務店","東証ST","建設","20230823","1212","27","2.28","1185","1186","1214","1183","1199.36","2800","0.21","3358","1637","885","1485","20230203","1796","32.52","20230314","942","28.66"
"1443","技研ホールディングス","東証ST","建設","20230823","214","1","0.47","213","213","216","212","213.88","31400","0.19","6716","3475","133","293","20230130","313","31.63","20230105","203","5.42"
"1444","ニッソウ","東証GR","建設","20230823","2235","-4","-0.18","2239","2249","2249","2225","2240.57","4200","0.39","9410","2433","1739","2739","20230712","2780","19.6","20230130","1954","14.38"
"1446","キャンディル","東証ST","建設","20230823","613","6","0.99","607","607","613","607","610.57","7600","0.07","4640","6580","507","707","20230815","626","2.08","20230130","492","24.59"
"1447","ITbookホールディングス","東証GR","建設","20230823","322","9","2.88","313","313","325","312","318.78","84300","0.35","26873","7777","233","393","20230221","436","26.15","20230821","305","5.57"
