"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20231222","33169.05","28.58","0.09","33140.47","33257.95","33375.19","33151.7","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231222","2336.43","10.45","0.45","2325.98","2331.17","2347.83","2329.6","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231222","3725","15","0.4","3710","3720","3750","3710","3724.43","13200","0.12","49163","40708","3010","4410","20230920","4090","8.92","20230320","3370","10.53"
"1332","ニッスイ","東証PR","水産・農林","20231222","762.8","9.7","1.29","753.1","755.6","769.6","754.1","763.09","1432000","0.46","1092740","238322","603.1","903.1","20231212","821","7.09","20230113","517","47.54"
"1333","マルハニチロ","東証PR","水産・農林","20231222","2740","28","1.03","2712","2727","2750","2719","2733.97","105200","0.21","287614","138586","2212","3212","20231212","2962","7.49","20230320","2333","17.45"
"1375","雪国まいたけ","東証PR","水産・農林","20231222","919","-13","-1.39","932","928","933","918","923.28","77800","0.19","71831","36678","782","1082","20230307","1057","13.06","20230821","867","6"
"1376","カネコ種苗","東証ST","水産・農林","20231222","1407","12","0.86","1395","1397","1411","1397","1405.67","7300","0.06","10261","16564","1095","1695","20230404","1709","17.67","20230818","1370","2.7"
"1377","サカタのタネ","東証PR","水産・農林","20231222","3860","5","0.13","3855","3870","3875","3840","3855.72","89600","0.19","345473","183005","3155","4555","20230926","4495","14.13","20230411","3765","2.52"
"1379","ホクト","東証PR","水産・農林","20231222","1731","13","0.76","1718","1719","1732","1719","1728.13","58100","0.17","100404","57744","1318","2118","20230131","1902","8.99","20231213","1708","1.35"
"1380","秋川牧園","東証ST","水産・農林","20231222","1029","1","0.1","1028","1027","1029","1025","1027","300","0.01","308","4300","728","1328","20230928","1094","5.94","20231220","1024","0.49"
"1381","アクシーズ","東証ST","水産・農林","20231222","2881","-2","-0.07","2883","2898","2898","2881","2885.36","1100","0.02","3174","16184","2383","3385","20230627","3270","11.9","20230217","2828","1.87"
"1382","ホーブ","東証ST","水産・農林","20231222","2319","-11","-0.47","2330","2330","2400","2319","2357.97","15300","2.01","36077","1767","1830","2830","20230912","4635","49.97","20230111","1664","39.36"
"1383","ベルグアース","東証ST","水産・農林","20231222","3370","5","0.15","3365","3370","3385","3355","3372.67","1500","0.09","5059","5427","2665","4065","20230403","3475","3.02","20230104","2886","16.77"
"1384","ホクリヨウ","東証ST","水産・農林","20231222","1008","-14","-1.37","1022","1020","1033","998","1012.22","43000","0.51","43526","8527","722","1322","20230925","1205","16.35","20230104","702","43.59"
"1400","ルーデン・ホールディングス","東証GR","建設","20231222","63","10","18.87","53","53","82","53","71.64","1904000","14.64","136410","820","23","83","20230221","187","66.31","20231201","48","31.25"
"1401","エムビーエス","東証GR","建設","20231222","560","4","0.72","556","562","563","556","559.9","2000","0.03","1120","4330","456","656","20231122","636","11.95","20230113","466","20.17"
"1407","ウエストホールディングス","東証ST","建設","20231222","3025","-45","-1.47","3070","3040","3090","3000","3045.85","93800","0.2","285701","139233","2370","3770","20230113","4730","36.05","20230818","2324","30.16"
"1414","ショーボンドホールディングス","東証PR","建設","20231222","6151","170","2.84","5981","6037","6169","6010","6133.54","164900","0.29","1011422","349040","4981","6981","20231113","6280","2.05","20230217","5170","18.97"
"1417","ミライト・ワン","東証PR","建設","20231222","1853.5","27","1.48","1826.5","1840","1859","1836.5","1850.5","158400","0.15","293120","191513","1426.5","2226.5","20230919","2058","9.94","20230213","1468","26.26"
"1418","インターライフホールディングス","東証ST","建設","20231222","202","0","0","202","203","205","201","202.42","48200","0.24","9757","4042","122","282","20230417","318","36.48","20230316","159","27.04"
"1419","タマホーム","東証PR","建設","20231222","3840","65","1.72","3775","3790","3880","3785","3845.79","305400","1.04","1174505","113110","3075","4475","20230529","4125","6.91","20230110","2422","58.55"
"1420","サンヨーホームズ","東証ST","建設","20231222","730","2","0.27","728","728","730","728","728.8","4900","0.04","3571","9213","578","878","20230127","790","7.59","20230412","701","4.14"
