"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20231106","32708.48","758.59","2.37","31949.89","32450.82","32766.54","32395.5","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231106","2360.46","38.07","1.64","2322.39","2351.95","2368.66","2346.89","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231106","3720","-85","-2.23","3805","3840","3845","3650","3754.1","76300","0.7","286438","40653","3105","4505","20230920","4090","9.05","20230320","3370","10.39"
"1332","ニッスイ","東証PR","水産・農林","20231106","681.5","-56.5","-7.66","738","750","750","680.5","704.55","8973800","2.87","6322517","212921","588","888","20230817","789","13.62","20230113","517","31.82"
"1333","マルハニチロ","東証PR","水産・農林","20231106","2596","-7","-0.27","2603","2650","2650","2593.5","2614.82","433800","0.86","1134308","131303","2103","3103","20230926","2688","3.42","20230320","2333","11.27"
"1375","雪国まいたけ","東証PR","水産・農林","20231106","905","1","0.11","904","905","909","903","906.57","77000","0.19","69806","36119","754","1054","20230307","1057","14.38","20230821","867","4.38"
"1376","カネコ種苗","東証ST","水産・農林","20231106","1412","7","0.5","1405","1428","1428","1405","1414.94","14200","0.12","20092","16623","1105","1705","20230404","1709","17.38","20230818","1370","3.07"
"1377","サカタのタネ","東証PR","水産・農林","20231106","4075","35","0.87","4040","4090","4090","4045","4071.67","104000","0.22","423454","193199","3340","4740","20230926","4495","9.34","20230411","3765","8.23"
"1379","ホクト","東証PR","水産・農林","20231106","1798","-11","-0.61","1809","1819","1819","1797","1805.01","60200","0.18","108662","59980","1409","2209","20230131","1902","5.47","20231018","1769","1.64"
"1380","秋川牧園","東証ST","水産・農林","20231106","1040","-1","-0.1","1041","1043","1043","1040","1041.43","700","0.02","729","4346","741","1341","20230928","1094","4.94","20230619","1034","0.58"
"1381","アクシーズ","東証ST","水産・農林","20231106","2929","-5","-0.17","2934","2934","2934","2902","2916.33","1800","0.03","5249","16454","2434","3435","20230627","3270","10.43","20230217","2828","3.57"
