"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20231002","31759.88","-97.74","-0.31","31857.62","32101.97","32401.58","31759.88","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231002","2314.44","-8.95","-0.39","2323.39","2338.51","2355.98","2314.44","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231002","3900","-40","-1.02","3940","3940","3970","3900","3927.41","16400","0.15","64410","42620","3240","4640","20230920","4090","4.65","20230320","3370","15.73"
"1332","ニッスイ","東証PR","水産・農林","20231002","723.2","-8.5","-1.16","731.7","733.8","742.7","723.1","731.3","1696500","0.54","1240656","225950","581.7","881.7","20230817","789","8.34","20230113","517","39.88"
"1333","マルハニチロ","東証PR","水産・農林","20231002","2541","-25","-0.97","2566","2563.5","2588","2538.5","2560.18","123000","0.24","314903","128521","2066","3066","20230926","2688","5.47","20230320","2333","8.92"
"1375","雪国まいたけ","東証PR","水産・農林","20231002","891","-8","-0.89","899","901","906","891","897.16","99500","0.25","89268","35560","749","1049","20230307","1057","15.7","20230821","867","2.77"
"1376","カネコ種苗","東証ST","水産・農林","20231002","1440","-19","-1.3","1459","1456","1471","1440","1453.3","17200","0.15","24997","16953","1159","1759","20230404","1709","15.74","20230818","1370","5.11"
"1377","サカタのタネ","東証PR","水産・農林","20231002","4320","-25","-0.58","4345","4335","4375","4320","4340.51","80000","0.17","347241","204814","3645","5050","20230926","4495","3.89","20230411","3765","14.74"
"1379","ホクト","東証PR","水産・農林","20231002","1817","-3","-0.16","1820","1825","1830","1814","1821.33","49100","0.15","89427","60613","1420","2220","20230131","1902","4.47","20230822","1802","0.83"
"1380","秋川牧園","東証ST","水産・農林","20231002","1051","2","0.19","1049","1041","1058","1041","1047.69","1300","0.03","1362","4392","749","1349","20230928","1094","3.93","20230619","1034","1.64"
"1381","アクシーズ","東証ST","水産・農林","20231002","2985","0","0","2985","2999","3000","2985","2994.5","600","0.01","1797","16768","2485","3485","20230627","3270","8.72","20230217","2828","5.55"
"1382","ホーブ","東証ST","水産・農林","20231002","2202","-215","-8.9","2417","2332","2437","2192","2307.98","105300","13.82","243031","1678","1917","2917","20230912","4635","52.49","20230111","1664","32.33"
"1383","ベルグアース","東証ST","水産・農林","20231002","3175","10","0.32","3165","3170","3260","3170","3190.68","2200","0.14","7020","5113","2465","3865","20230403","3475","8.63","20230104","2886","10.01"
