"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230529","31233.54","317.23","1.03","30916.31","31388.01","31560.43","31164","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230529","2160.65","14.81","0.69","2145.84","2171.27","2175.13","2158.38","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230529","3630","5","0.14","3625","3650","3650","3620","3635.76","13800","0.13","50174","39670","2925","4325","20230203","3930","7.63","20230320","3370","7.72"
"1332","ニッスイ","東証PR","水産・農林","20230529","636","6","0.95","630","635","641","634","637","1008500","0.32","642418","198706","530","730","20230523","649","2","20230113","517","23.02"
"1333","マルハニチロ","東証PR","水産・農林","20230529","2505","3","0.12","2502","2514","2525","2505","2512.62","136000","0.27","341716","126700","2002","3005","20230516","2635","4.93","20230320","2333","7.37"
"1375","雪国まいたけ","東証PR","水産・農林","20230529","971","-5","-0.51","976","981","981","971","975.4","76500","0.19","74618","38753","826","1126","20230307","1057","8.14","20230512","970","0.1"
"1376","カネコ種苗","東証ST","水産・農林","20230529","1498","1","0.07","1497","1516","1516","1489","1499.48","9400","0.08","14095","17635","1197","1797","20230404","1709","12.35","20230105","1400","7"
"1377","サカタのタネ","東証PR","水産・農林","20230529","4045","30","0.75","4015","4060","4060","4020","4053.52","733700","1.55","2974067","191776","3315","4715","20230104","4330","6.58","20230411","3765","7.44"
"1379","ホクト","東証PR","水産・農林","20230529","1851","10","0.54","1841","1851","1857","1843","1851.36","43800","0.13","81090","61748","1441","2241","20230131","1902","2.68","20230413","1805","2.55"
"1380","秋川牧園","東証ST","水産・農林","20230529","1041","-1","-0.1","1042","1042","1045","1041","1042.7","1000","0.02","1043","4350","742","1342","20230116","1071","2.8","20230410","1040","0.1"
"1381","アクシーズ","東証ST","水産・農林","20230529","3130","105","3.47","3025","3080","3130","3025","3076.19","2100","0.04","6460","17583","2325","3725","20230515","3160","0.95","20230217","2828","10.68"
"1382","ホーブ","東証ST","水産・農林","20230529","1791","4","0.22","1787","1787","1799","1787","1792.29","700","0.09","1255","1365","1387","2187","20230314","2095","14.51","20230111","1664","7.63"
"1383","ベルグアース","東証ST","水産・農林","20230529","3090","-20","-0.64","3110","3110","3120","3090","3098.85","2600","0.17","8057","4822","2410","3810","20230403","3475","11.08","20230104","2886","7.07"
"1384","ホクリヨウ","東証ST","水産・農林","20230529","893","-23","-2.51","916","920","920","885","897.6","52000","0.61","46675","7554","766","1066","20230213","972","8.13","20230104","702","27.21"
"1400","ルーデン・ホールディングス","東証GR","建設","20230529","130","0","0","130","131","131","128","129.16","18600","0.14","2402","1691","80","180","20230221","187","30.48","20230206","98","32.65"
"1401","エムビーエス","東証GR","建設","20230529","492","3","0.61","489","490","492","486","490.52","2300","0.03","1128","3804","409","569","20230216","509","3.34","20230113","466","5.58"
"1407","ウエストホールディングス","東証ST","建設","20230529","2799","36","1.3","2763","2800","2813","2745","2792","248300","0.54","693252","128831","2263","3265","20230113","4730","40.82","20230413","2662","5.15"
