"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20231003","31237.94","-521.94","-1.64","31759.88","31607.97","31607.97","31157.4","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231003","2275.47","-38.97","-1.68","2314.44","2305.32","2305.32","2271.12","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231003","3825","-75","-1.92","3900","3880","3885","3825","3850.27","16800","0.15","64685","41801","3200","4600","20230920","4090","6.48","20230320","3370","13.5"
"1332","ニッスイ","東証PR","水産・農林","20231003","705.8","-17.4","-2.41","723.2","721.3","723.5","704.1","710.01","1528300","0.49","1085107","220513","573.2","873.2","20230817","789","10.54","20230113","517","36.52"
"1333","マルハニチロ","東証PR","水産・農林","20231003","2499.5","-41.5","-1.63","2541","2530.5","2531","2497","2509.97","116200","0.23","291659","126422","2041","3041","20230926","2688","7.01","20230320","2333","7.14"
"1375","雪国まいたけ","東証PR","水産・農林","20231003","886","-5","-0.56","891","892","896","886","889.82","86700","0.22","77148","35361","741","1041","20230307","1057","16.18","20230821","867","2.19"
"1376","カネコ種苗","東証ST","水産・農林","20231003","1451","11","0.76","1440","1440","1454","1434","1445.94","15500","0.13","22412","17082","1140","1740","20230404","1709","15.1","20230818","1370","5.91"
"1377","サカタのタネ","東証PR","水産・農林","20231003","4320","0","0","4320","4310","4340","4285","4319.72","81100","0.17","350329","204814","3620","5020","20230926","4495","3.89","20230411","3765","14.74"
"1379","ホクト","東証PR","水産・農林","20231003","1819","2","0.11","1817","1815","1823","1811","1817.76","46500","0.14","84526","60680","1417","2217","20230131","1902","4.36","20230822","1802","0.94"
"1380","秋川牧園","東証ST","水産・農林","20231003","1046","-5","-0.48","1051","1054","1058","1046","1053","400","0.01","421","4371","751","1351","20230928","1094","4.39","20230619","1034","1.16"
"1381","アクシーズ","東証ST","水産・農林","20231003","2985","0","0","2985","2992","2992","2960","2972.89","3800","0.07","11297","16768","2485","3485","20230627","3270","8.72","20230217","2828","5.55"
"1382","ホーブ","東証ST","水産・農林","20231003","2410","208","9.45","2202","2156","2449","2156","2354.83","126100","16.55","296944","1836","1702","2702","20230912","4635","48","20230111","1664","44.83"
"1383","ベルグアース","東証ST","水産・農林","20231003","3155","-20","-0.63","3175","3170","3220","3155","3178.44","1600","0.1","5086","5081","2475","3875","20230403","3475","9.21","20230104","2886","9.32"
"1384","ホクリヨウ","東証ST","水産・農林","20231003","1129","5","0.44","1124","1145","1145","1105","1125.12","45700","0.54","51418","9550","824","1424","20230925","1205","6.31","20230104","702","60.83"
"1400","ルーデン・ホールディングス","東証GR","建設","20231003","122","-1","-0.81","123","124","124","122","122.78","43700","0.34","5366","1587","73","173","20230221","187","34.76","20230206","98","24.49"
"1401","エムビーエス","東証GR","建設","20231003","520","2","0.39","518","518","521","517","518.36","1100","0.01","570","4021","418","618","20230721","574","9.41","20230113","466","11.59"
"1407","ウエストホールディングス","東証ST","建設","20231003","3030","-130","-4.11","3160","3110","3155","3030","3091.52","290100","0.63","896850","139463","2460","3860","20230113","4730","35.94","20230818","2324","30.38"
"1414","ショーボンドホールディングス","東証PR","建設","20231003","5690","-124","-2.13","5814","5812","5819","5686","5725.52","137800","0.24","788976","322880","4814","6814","20230814","6050","5.95","20230217","5170","10.06"
"1417","ミライト・ワン","東証PR","建設","20231003","1923","-39.5","-2.01","1962.5","1962.5","1962.5","1921.5","1934.38","183100","0.18","354185","198695","1562.5","2362.5","20230919","2058","6.56","20230213","1468","30.99"
"1418","インターライフホールディングス","東証ST","建設","20231003","196","-8","-3.92","204","204","204","192","198.97","52700","0.26","10486","3922","124","284","20230417","318","38.36","20230316","159","23.27"
"1419","タマホーム","東証PR","建設","20231003","3490","-90","-2.51","3580","3575","3575","3485","3511.68","345800","1.17","1214340","102801","2880","4280","20230529","4125","15.39","20230110","2422","44.1"
"1420","サンヨーホームズ","東証ST","建設","20231003","726","-3","-0.41","729","729","729","726","727.51","9600","0.08","6984","9162","579","879","20230127","790","8.1","20230412","701","3.57"
"1429","日本アクア","東証PR","建設","20231003","968","-38","-3.78","1006","995","995","963","977.16","202800","0.58","198169","33648","706","1306","20230914","1125","13.96","20230117","774","25.06"
"1430","ファーストコーポレーション","東証PR","建設","20231003","783","-6","-0.76","789","789","789","779","783.85","20400","0.15","15991","10464","639","939","20230509","963","18.69","20230718","690","13.48"
"1431","Lib_Work","東証GR","建設","20231003","781","-5","-0.64","786","786","789","781","784.35","15500","0.07","12157","18191","636","936","20230417","839","6.91","20230106","748","4.41"
"1433","ベステラ","東証PR","建設","20231003","1006","-17","-1.66","1023","1021","1033","998","1012.56","64000","0.71","64804","9044","723","1323","20230613","1341","24.98","20230314","851","18.21"
"1434","JESCOホールディングス","東証ST","建設","20231003","585","-21","-3.47","606","602","603","585","592.26","54100","0.79","32041","4011","506","706","20230828","800","26.88","20230104","439","33.26"
"1435","Robot_Home","東証PR","不動産","20231003","192","-6","-3.03","198","197","197","192","194.29","280400","0.31","54480","17496","148","248","20230414","258","25.58","20230106","158","21.52"
"1436","フィット","東証GR","建設","20231003","805","-6","-0.74","811","812","812","802","808.38","3700","0.09","2991","3449","661","961","20230411","1286","37.4","20230104","656","22.71"
"1438","岐阜造園","東証ST","建設","20231003","1417","-27","-1.87","1444","1427","1442","1401","1423.17","3000","0.09","4270","4541","1144","1744","20230921","1870","24.22","20230112","994","42.56"
"1439","安江工務店","東証ST","建設","20231003","1349","-19","-1.39","1368","1368","1383","1349","1361.38","2400","0.18","3267","1822","1068","1668","20230203","1796","24.89","20230314","942","43.21"
"1443","技研ホールディングス","東証ST","建設","20231003","214","-6","-2.73","220","220","220","213","215.55","92600","0.57","19960","3475","140","300","20230130","313","31.63","20230105","203","5.42"
"1444","ニッソウ","東証GR","建設","20231003","2400","-85","-3.42","2485","2488","2488","2400","2421.18","6100","0.56","14769","2613","1985","2985","20230712","2780","13.67","20230130","1954","22.82"
"1446","キャンディル","東証ST","建設","20231003","551","2","0.36","549","548","555","542","549.01","54300","0.51","29811","5915","449","649","20230904","649","15.1","20230130","492","11.99"
"1447","ITbookホールディングス","東証GR","建設","20231003","316","-12","-3.66","328","325","326","316","321.07","55300","0.23","17755","7632","248","408","20230221","436","27.52","20230821","305","3.61"
"1450","田中建設工業","東証ST","建設","20231003","2167","-14","-0.64","2181","2185","2186","2160","2172.45","2000","0.05","4345","9426","1681","2681","20230329","2780","22.05","20230515","2150","0.79"
"1451","KHC","東証ST","建設","20231003","701","-20","-2.77","721","709","709","701","704.03","9800","0.24","6900","2808","571","871","20230926","769","8.84","20230106","603","16.25"
"1491","中外鉱業","東証ST","非鉄金属","20231003","31","0","0","31","31","31","30","30.56","90200","0.03","2756","8982","1","61","20230512","36","13.89","20230104","28","10.71"
"1514","住石ホールディングス","東証ST","鉱業","20231003","479","-13","-2.64","492","510","511","476","493.75","4051000","6.88","2000201","28210","412","572","20230929","616","22.24","20230403","303","58.09"
"1515","日鉄鉱業","東証PR","鉱業","20231003","4775","-185","-3.73","4960","4950","4955","4755","4821.17","41100","0.25","198150","79765","4260","5660","20230919","5600","14.73","20230105","3130","52.56"
"1518","三井松島ホールディングス","東証PR","鉱業","20231003","2627","-62","-2.31","2689","2660","2665","2620","2638.65","282500","2.16","745420","34320","2189","3190","20230221","4105","36","20230619","2475","6.14"
"1605","INPEX","東証PR","鉱業","20231003","2080.5","-144.5","-6.49","2225","2150","2155","2060","2096.51","18601900","1.34","38999027","2884961","1725","2725","20230928","2368","12.14","20230105","1301","59.92"
"1662","石油資源開発","東証PR","鉱業","20231003","5130","-320","-5.87","5450","5290","5330","5100","5176.65","576900","1.06","2986411","278559","4450","6450","20230928","6000","14.5","20230105","3590","42.9"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20231003","2585","-57","-2.16","2642","2648","2648","2581","2605.34","98900","0.35","257668","73249","2142","3145","20230929","2737","5.55","20230106","1887","36.99"
"1711","SDSホールディングス","東証ST","建設","20231003","239","-7","-2.85","246","248","248","236","240.13","51100","0.59","12270","2087","166","326","20230125","376","36.44","20230828","225","6.22"
"1712","ダイセキ環境ソリューション","東証PR","建設","20231003","1122","-66","-5.56","1188","1218","1219","1083","1132.68","1925700","11.44","2181210","18880","888","1488","20230714","1445","22.35","20230407","793","41.49"
"1716","第一カッター興業","東証PR","建設","20231003","1269","-6","-0.47","1275","1279","1282","1263","1272.77","28000","0.23","35638","15228","975","1575","20230725","1458","12.96","20230116","1000","26.9"
"1717","明豊ファシリティワークス","東証ST","サービス","20231003","720","-7","-0.96","727","725","726","717","720.92","30500","0.24","21988","9199","577","877","20230308","830","13.25","20230116","690","4.35"
"1718","美樹工業","東証ST","建設","20231003","4480","-45","-0.99","4525","4520","4535","4480","4512.5","800","0.07","3610","5167","3825","5230","20230731","4795","6.57","20230117","3800","17.89"
"1719","安藤・間","東証PR","建設","20231003","1135","-33","-2.83","1168","1166","1167","1132","1142.02","677700","0.37","773949","205459","868","1468","20230920","1279","11.26","20230106","819","38.58"
"1720","東急建設","東証PR","建設","20231003","756","-23","-2.95","779","776","777","756","763.77","416100","0.39","317803","80711","629","929","20230920","850","11.06","20230105","624","21.15"
"1721","コムシスホールディングス","東証PR","建設","20231003","3038","-60","-1.94","3098","3100","3103","3028","3045.92","536700","0.4","1634745","404054","2398","3798","20230915","3294","7.77","20230104","2277","33.42"
"1723","日本電技","東証ST","建設","20231003","4110","-210","-4.86","4320","4320","4320","4110","4210.07","6700","0.08","28208","33692","3620","5020","20230727","4845","15.17","20230104","3090","33.01"
"1724","シンクレイヤ","東証ST","建設","20231003","673","-11","-1.61","684","683","683","670","675.8","10800","0.22","7299","3327","584","784","20230125","740","9.05","20230106","578","16.44"
"1726","ビーアールホールディングス","東証PR","建設","20231003","354","-9","-2.48","363","362","362","354","357.58","186400","0.41","66654","16211","283","443","20230621","404","12.38","20230118","324","9.26"
"1730","麻生フオームクリート","東証ST","建設","20231003","435","12","2.84","423","420","435","417","424.65","4800","0.14","2038","1488","343","503","20230526","493","11.76","20230330","391","11.25"
"1736","オーテック","東証ST","建設","20231003","2870","-106","-3.56","2976","2974","2981","2860","2908.29","5200","0.09","15123","16359","2476","3480","20230907","3400","15.59","20230208","2052","39.86"
"1739","メルディアDC","東証GR","建設","20231003","815","-15","-1.81","830","824","824","814","819.44","7300","0.11","5982","5260","680","980","20230309","946","13.85","20230816","663","22.93"
"1743","コーアツ工業","東証ST","建設","20231003","1196","-20","-1.64","1216","1216","1216","1195","1200.58","2600","0.11","3122","2727","916","1516","20230403","1538","22.24","20230106","1003","19.24"
"1757","創建エース","東証ST","建設","20231003","31","-1","-3.13","32","30","31","28","30.01","2949700","1.1","88511","8297","2","62","20230525","59","47.46","20231003","28","10.71"
"1758","太洋基礎工業","東証ST","建設","20231003","2030","-42","-2.03","2072","2072","2096","2030","2071.13","31500","1.28","65241","4991","1572","2572","20230501","3110","34.73","20230206","1720","18.02"
"1762","高松コンストラクショングループ","東証PR","建設","20231003","2572","-70","-2.65","2642","2622","2623","2572","2586.24","53600","0.15","138622","89553","2142","3145","20230920","2777","7.38","20230106","1895","35.73"
"1764","工藤建設","東証ST","建設","20231003","2455","2","0.08","2453","2461","2461","2451","2455.33","900","0.07","2210","3268","1953","2953","20230628","2720","9.74","20230823","2300","6.74"
"1766","東建コーポレーション","東証PR","建設","20231003","7730","-200","-2.52","7930","7910","7910","7730","7786.51","31200","0.23","242939","104139","6430","9430","20230425","8250","6.3","20230620","7140","8.26"
"1768","ソネック","東証ST","建設","20231003","964","-1","-0.1","965","966","972","963","966.48","4600","0.06","4446","7230","815","1115","20230914","1025","5.95","20230130","928","3.88"
"1770","藤田エンジニアリング","東証ST","建設","20231003","1031","-53","-4.89","1084","1084","1109","1025","1065.59","3400","0.03","3623","12063","784","1384","20230927","1132","8.92","20230216","864","19.33"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド（外国株）","東証PR","建設","20231003","46","0","0","46","46","46","46","46","34000","-","1564","-","16","76","20230720","66","30.3","20230119","16","187.5"
