"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20231110","32568.11","-78.35","-0.24","32646.46","32491.24","32598.93","32248.24","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231110","2336.72","1.6","0.07","2335.12","2321.58","2338.07","2313.28","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231110","3740","20","0.54","3720","3720","3755","3700","3734.63","19000","0.17","70958","40872","3020","4420","20230920","4090","8.56","20230320","3370","10.98"
"1332","ニッスイ","東証PR","水産・農林","20231110","708.1","15.8","2.28","692.3","693.1","708.4","692.7","702.19","2035200","0.65","1429093","221232","592.3","792.3","20230817","789","10.25","20230113","517","36.96"
"1333","マルハニチロ","東証PR","水産・農林","20231110","2781","32","1.16","2749","2756","2782.5","2741.5","2768.28","276200","0.55","764598","140660","2249","3249","20231110","2782.5","0.05","20230320","2333","19.2"
"1375","雪国まいたけ","東証PR","水産・農林","20231110","934","32","3.55","902","926","948","925","933.6","358600","0.9","334790","37277","752","1052","20230307","1057","11.64","20230821","867","7.73"
"1376","カネコ種苗","東証ST","水産・農林","20231110","1405","-5","-0.35","1410","1410","1412","1403","1406.79","8600","0.07","12098","16541","1110","1710","20230404","1709","17.79","20230818","1370","2.55"
"1377","サカタのタネ","東証PR","水産・農林","20231110","4065","90","2.26","3975","3985","4065","3960","4022.95","95500","0.2","384192","192725","3275","4675","20230926","4495","9.57","20230411","3765","7.97"
"1379","ホクト","東証PR","水産・農林","20231110","1825","15","0.83","1810","1815","1825","1804","1816.35","65800","0.2","119516","60880","1410","2210","20230131","1902","4.05","20231018","1769","3.17"
"1380","秋川牧園","東証ST","水産・農林","20231110","1050","9","0.86","1041","1049","1050","1041","1046.55","2200","0.05","2302","4388","741","1341","20230928","1094","4.02","20230619","1034","1.55"
"1381","アクシーズ","東証ST","水産・農林","20231110","2885","16","0.56","2869","2869","2886","2869","2871.92","1200","0.02","3446","16206","2369","3370","20230627","3270","11.77","20230217","2828","2.02"
"1382","ホーブ","東証ST","水産・農林","20231110","1815","34","1.91","1781","1782","1881","1782","1835.66","8600","1.13","15787","1383","1381","2181","20230912","4635","60.84","20230111","1664","9.07"
"1383","ベルグアース","東証ST","水産・農林","20231110","3260","30","0.93","3230","3230","3260","3220","3231.15","1300","0.08","4201","5250","2530","3930","20230403","3475","6.19","20230104","2886","12.96"
"1384","ホクリヨウ","東証ST","水産・農林","20231110","1005","-23","-2.24","1028","1013","1015","983","1003.06","70700","0.84","70916","8501","728","1328","20230925","1205","16.6","20230104","702","43.16"
