"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230322","27466.61","520.94","1.93","26945.67","27298.15","27520.97","27267.26","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230322","1962.93","33.63","1.74","1929.3","1956.51","1968.7","1955.69","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230322","3450","75","2.22","3375","3410","3455","3405","3432.15","37000","0.34","126990","37703","2675","4075","20230203","3930","12.21","20220111","3055","12.93"
"1332","ニッスイ","東証PR","水産・農林","20230322","542","7","1.31","535","542","544","540","541.99","1545900","0.49","837860","169337","435","635","20220726","608","10.86","20220309","497","9.05"
"1333","マルハニチロ","東証PR","水産・農林","20230322","2357","20","0.86","2337","2375","2376","2345","2357.69","128000","0.25","301784","119358","1837","2837","20220809","2678","11.99","20220527","2201","7.09"
"1375","雪国まいたけ","東証PR","水産・農林","20230322","1010","7","0.7","1003","1014","1015","1006","1010.39","83800","0.21","84671","40310","703","1303","20220214","1258","19.71","20220527","814","24.08"
"1376","カネコ種苗","東証ST","水産・農林","20230322","1636","53","3.35","1583","1600","1637","1600","1627.58","12400","0.11","20182","19260","1183","1983","20220502","1868","12.42","20221208","1368","19.59"
"1377","サカタのタネ","東証PR","水産・農林","20230322","3860","-20","-0.52","3880","3910","3910","3860","3880.06","115800","0.24","449311","183005","3180","4580","20220909","5270","26.76","20220119","3210","20.25"
"1379","ホクト","東証PR","水産・農林","20230322","1864","2","0.11","1862","1873","1873","1859","1864.42","105200","0.32","196137","62181","1462","2262","20220502","2045","8.85","20230210","1853","0.59"
"1380","秋川牧園","東証ST","水産・農林","20230322","1063","2","0.19","1061","1070","1070","1062","1068.31","2600","0.06","2778","4442","761","1361","20220808","1370","22.41","20220704","1036","2.61"
"1381","アクシーズ","東証ST","水産・農林","20230322","2900","-27","-0.92","2927","2925","2926","2900","2912.25","800","0.01","2330","16291","2427","3430","20220624","3455","16.06","20230217","2828","2.55"
"1382","ホーブ","東証ST","水産・農林","20230322","1772","-59","-3.22","1831","1832","1839","1770","1805.07","2900","0.38","5235","1350","1431","2231","20220706","4515","60.75","20220127","870","103.68"
"1383","ベルグアース","東証ST","水産・農林","20230322","3100","10","0.32","3090","3090","3140","3070","3101.09","2300","0.15","7133","4838","2390","3790","20230303","3450","10.14","20220427","2459","26.07"
"1384","ホクリヨウ","東証ST","水産・農林","20230322","820","2","0.24","818","828","835","817","824.19","33100","0.39","27281","6936","668","968","20230213","972","15.64","20220928","590","38.98"
"1400","ルーデン・ホールディングス","東証GR","建設","20230322","144","2","1.41","142","142","148","141","144.12","28000","0.22","4036","1873","92","192","20220104","220","34.55","20230206","98","46.94"
"1401","エムビーエス","東証GR","建設","20230322","490","0","0","490","493","493","487","488.72","2500","0.03","1222","3789","410","570","20220113","587","16.52","20221228","466","5.15"
"1407","ウエストホールディングス","東証ST","建設","20230322","3070","70","2.33","3000","3030","3105","3005","3054.03","199800","0.43","610196","141304","2300","3700","20220104","5860","47.61","20230320","2998","2.4"
"1414","ショーボンドホールディングス","東証PR","建設","20230322","5280","20","0.38","5260","5320","5320","5260","5285.69","105400","0.19","557112","299615","4260","6260","20221011","6540","19.27","20220119","4800","10"
"1417","ミライト・ワン","東証PR","建設","20230322","1632","2","0.12","1630","1649","1658","1621","1633.97","300000","0.29","490191","168627","1230","2030","20220315","2048","20.31","20221104","1399","16.65"
"1418","インターライフホールディングス","東証ST","建設","20230322","161","-1","-0.62","162","163","163","161","161.18","27200","0.14","4384","3222","112","212","20220414","228","29.39","20220307","149","8.05"
"1419","タマホーム","東証PR","建設","20230322","3430","30","0.88","3400","3450","3465","3400","3437.99","123800","0.42","425623","101033","2700","4100","20230309","3730","8.04","20220224","2170","58.06"
"1420","サンヨーホームズ","東証ST","建設","20230322","769","1","0.13","768","768","769","766","767.87","10500","0.08","8063","9705","618","918","20220311","840","8.45","20220914","682","12.76"
"1429","日本アクア","東証PR","建設","20230322","873","22","2.59","851","871","874","861","868.7","65700","0.19","57073","30345","701","1001","20230210","993","12.08","20220315","531","64.41"
"1430","ファーストコーポレーション","東証PR","建設","20230322","818","22","2.76","796","799","818","799","810.22","53800","0.4","43590","10931","646","946","20230322","818","0","20220127","666","22.82"
"1431","Lib_Work","東証GR","建設","20230322","805","4","0.5","801","811","812","800","807.52","10500","0.05","8479","18750","651","951","20220906","890","9.55","20220128","664","21.23"
"1433","ベステラ","東証PR","建設","20230322","878","17","1.97","861","870","881","870","876.05","24700","0.27","21639","7893","711","1011","20220217","1399","37.24","20221013","833","5.4"
"1434","JESCOホールディングス","東証ST","建設","20230322","468","2","0.43","466","469","470","465","466.93","2900","0.04","1354","3195","386","546","20220104","538","13.01","20220308","399","17.29"
