"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20240216","38487.24","329.3","0.86","38157.94","38517.37","38865.06","38361.55","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20240216","2624.73","32.88","1.27","2591.85","2614.04","2639.32","2613.09","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20240216","3470","-15","-0.43","3485","3500","3515","3455","3477.99","280400","2.57","975229","37921","2785","4185","20240207","4120","15.78","20230320","3370","2.97"
"130A","Veritas_In_Silico","東証GR","医薬品","20240216","2541","-169","-6.24","2710","2641","2720","2502","2572.84","605200","9.6","1557082","16012","2210","3210","20240215","3475","26.88","20240208","2001","26.99"
"1332","ニッスイ","東証PR","水産・農林","20240216","930.9","3.4","0.37","927.5","922.6","936.4","921.8","929.39","2278800","0.73","2117902","290841","777.5","1077.5","20240215","942","1.18","20230113","517","80.06"
"1333","マルハニチロ","東証PR","水産・農林","20240216","2958","13.5","0.46","2944.5","2940.5","2966","2927","2952.89","214300","0.42","632804","149612","2444.5","3445","20240207","3042","2.76","20230320","2333","26.79"
"1375","雪国まいたけ","東証PR","水産・農林","20240216","932","9","0.98","923","928","932","923","928.73","68900","0.17","63989","37197","773","1073","20230307","1057","11.83","20230821","867","7.5"
"1376","カネコ種苗","東証ST","水産・農林","20240216","1405","12","0.86","1393","1393","1413","1392","1405.85","11900","0.1","16730","16541","1093","1693","20230404","1709","17.79","20240112","1366","2.86"
"1377","サカタのタネ","東証PR","水産・農林","20240216","3515","25","0.72","3490","3495","3520","3475","3502.34","158000","0.33","553371","166649","2790","4190","20230926","4495","21.8","20240208","3470","1.3"
"1379","ホクト","東証PR","水産・農林","20240216","1811","10","0.56","1801","1803","1816","1800","1809.63","58400","0.18","105682","60413","1401","2201","20230131","1902","4.78","20231213","1708","6.03"
"1380","秋川牧園","東証ST","水産・農林","20240216","1046","2","0.19","1044","1048","1048","1037","1041.02","5100","0.12","5309","4371","744","1344","20230928","1094","4.39","20231220","1024","2.15"
"1381","アクシーズ","東証ST","水産・農林","20240216","3000","2","0.07","2998","2998","3005","2966","2987.88","4900","0.09","14641","16853","2498","3500","20230627","3270","8.26","20230217","2828","6.08"
"1382","ホーブ","東証ST","水産・農林","20240216","2140","-37","-1.7","2177","2127","2156","2122","2133.26","6900","0.91","14720","1631","1677","2677","20230912","4635","53.83","20230111","1664","28.61"
"1383","ベルグアース","東証ST","水産・農林","20240216","3365","-10","-0.3","3375","3370","3395","3365","3374.67","1500","0.09","5062","5419","2675","4075","20230403","3475","3.17","20230104","2886","16.6"
"1384","ホクリヨウ","東証ST","水産・農林","20240216","1017","14","1.4","1003","1000","1021","1000","1009.86","52200","0.62","52715","8603","703","1303","20230925","1205","15.6","20230104","702","44.87"
"1401","エムビーエス","東証GR","建設","20240216","734","11","1.52","723","723","750","723","739.8","14800","0.19","10949","5675","573","873","20240208","835","12.1","20230113","466","57.51"
"1407","ウエストホールディングス","東証ST","建設","20240216","3160","25","0.8","3135","3125","3170","3095","3141.93","165800","0.36","520932","145447","2435","3835","20230113","4730","33.19","20230818","2324","35.97"
"1414","ショーボンドホールディングス","東証PR","建設","20240216","6265","77","1.24","6188","6260","6319","6219","6273.02","127100","0.22","797301","355509","5188","7188","20240117","6929","9.58","20230217","5170","21.18"
"1417","ミライト・ワン","東証PR","建設","20240216","1737.5","2.5","0.14","1735","1745.5","1762","1726","1744.08","370200","0.36","645660","179528","1335","2135","20230919","2058","15.57","20230213","1468","18.36"
"1418","インターライフホールディングス","東証ST","建設","20240216","221","5","2.31","216","216","222","215","217.69","52400","0.26","11407","4422","136","296","20230417","318","30.5","20230316","159","38.99"
"1419","タマホーム","東証PR","建設","20240216","3950","10","0.25","3940","3950","3970","3895","3933.61","268300","0.91","1055388","116350","3240","4640","20240111","4325","8.67","20230110","2422","63.09"
"1420","サンヨーホームズ","東証ST","建設","20240216","757","6","0.8","751","751","757","751","753.89","7200","0.06","5428","9553","601","901","20230127","790","4.18","20230412","701","7.99"
"1429","日本アクア","東証PR","建設","20240216","994","33","3.43","961","974","1009","974","990.15","384000","1.1","380219","34551","811","1111","20230914","1125","11.64","20230117","774","28.42"
"1430","ファーストコーポレーション","東証ST","建設","20240216","781","12","1.56","769","775","783","772","778.7","23100","0.17","17988","10437","619","919","20230509","963","18.9","20230718","690","13.19"
"1431","Lib_Work","東証GR","建設","20240216","771","3","0.39","768","768","776","768","771.87","18100","0.08","13971","17958","618","918","20230417","839","8.1","20230106","748","3.07"
"1433","ベステラ","東証PR","建設","20240216","971","7","0.73","964","960","979","958","967.95","55200","0.61","53431","8729","814","1114","20230613","1341","27.59","20230314","851","14.1"
"1434","JESCOホールディングス","東証ST","建設","20240216","965","33","3.54","932","947","986","938","966.25","66800","0.96","64545","6691","782","1082","20240202","1021","5.48","20230104","439","119.82"
"1435","Robot_Home","東証ST","不動産","20240216","161","0","0","161","161","163","158","160.69","360400","0.4","57914","14671","111","211","20230414","258","37.6","20230106","158","1.9"
"1436","フィット","東証GR","建設","20240216","850","0","0","850","850","850","849","849.54","1300","0.03","1104","3642","700","1000","20230411","1286","33.9","20230104","656","29.57"
"1438","岐阜造園","東証ST","建設","20240216","1700","84","5.2","1616","1650","1700","1650","1671.58","1900","0.06","3176","5448","1216","2016","20230921","1870","9.09","20230112","994","71.03"
"1439","安江工務店","東証ST","建設","20240216","1263","4","0.32","1259","1275","1299","1250","1270.04","4900","0.36","6223","1707","959","1559","20230203","1796","29.68","20230314","942","34.08"
"1443","技研ホールディングス","東証ST","建設","20240216","213","0","0","213","212","214","210","211.34","96300","0.59","20352","3459","133","293","20230130","313","31.95","20230105","203","4.93"
"1444","ニッソウ","東証GR","建設","20240216","2568","-7","-0.27","2575","2570","2585","2564","2569.58","1900","0.17","4882","2796","2075","3075","20240129","3000","14.4","20230130","1954","31.42"
"1446","キャンディル","東証ST","建設","20240216","580","0","0","580","581","581","577","579.23","9700","0.09","5619","6226","480","680","20230904","649","10.63","20230130","492","17.89"
"1447","ITbookホールディングス","東証GR","建設","20240216","311","-19","-5.76","330","324","328","311","316.71","451000","1.87","142837","7511","250","410","20230221","436","28.67","20231228","233","33.48"
"1450","田中建設工業","東証ST","建設","20240216","2131","-39","-1.8","2170","2127","2131","2127","2129.5","400","0.01","852","9269","1670","2670","20230329","2780","23.35","20231225","1905","11.86"
"1451","KHC","東証ST","建設","20240216","749","-2","-0.27","751","745","750","744","746.4","7000","0.17","5225","3000","601","901","20240111","780","3.97","20230106","603","24.21"
"1491","中外鉱業","東証ST","非鉄金属","20240216","29","0","0","29","29","30","29","29.18","219100","0.08","6393","8403","1","59","20230512","36","19.44","20230104","28","3.57"
"1514","住石ホールディングス","東証ST","鉱業","20240216","1999","-6","-0.3","2005","2029","2083","1970","2016.47","1282900","2.18","2586931","117727","1505","2505","20240213","2248","11.08","20230403","303","559.74"
"1515","日鉄鉱業","東証PR","鉱業","20240216","5100","90","1.8","5010","5050","5180","5040","5123.15","48300","0.29","247448","85194","4010","6010","20231129","5730","10.99","20230105","3130","62.94"
"1518","三井松島ホールディングス","東証PR","鉱業","20240216","2909","44","1.54","2865","2898","2928","2839","2891.98","257700","1.97","745264","38004","2365","3365","20230221","4105","29.14","20230619","2475","17.54"
"1605","INPEX","東証PR","鉱業","20240216","1998.5","65.5","3.39","1933","1964","2014","1960.5","1994.85","11800500","0.94","23540274","2516383","1533","2333","20230928","2368","15.6","20230105","1301","53.61"
"1662","石油資源開発","東証PR","鉱業","20240216","6100","250","4.27","5850","6000","6130","5990","6061.64","486100","0.9","2946565","331230","4850","6850","20240129","6300","3.17","20230105","3590","69.92"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20240216","2412","48","2.03","2364","2375","2451","2372","2411.72","308100","1.09","743052","68347","1864","2864","20230929","2737","11.87","20230106","1887","27.82"
"1711","SDSホールディングス","東証ST","建設","20240216","450","-15","-3.23","465","465","465","446","453.02","182200","2.09","82540","3930","385","545","20240205","490","8.16","20231016","215","109.3"
"1712","ダイセキ環境ソリューション","東証ST","建設","20240216","1017","15","1.5","1002","1006","1025","1006","1016.27","82400","0.49","83740","17113","702","1302","20230714","1445","29.62","20230407","793","28.25"
"1716","第一カッター興業","東証ST","建設","20240216","1372","11","0.81","1361","1361","1411","1361","1381.42","25200","0.21","34812","16464","1061","1661","20240213","1498","8.41","20230116","1000","37.2"
"1717","明豊ファシリティワークス","東証ST","サービス","20240216","945","21","2.27","924","928","946","924","939.47","53900","0.42","50638","12073","774","1074","20240209","954","0.94","20230116","690","36.96"
"1718","美樹工業","東証ST","建設","20240216","4810","20","0.42","4790","4795","4840","4795","4815","2500","0.22","12038","5547","4090","5490","20240214","5190","7.32","20230117","3800","26.58"
"1719","安藤・間","東証PR","建設","20240216","1200","15","1.27","1185","1191","1205","1189","1199.06","960800","0.53","1152056","217225","885","1485","20240208","1280","6.25","20230106","819","46.52"
"1720","東急建設","東証PR","建設","20240216","792","9","1.15","783","787","798","787","792.19","421500","0.39","333909","84555","633","933","20230920","850","6.82","20230105","624","26.92"
"1721","コムシスホールディングス","東証PR","建設","20240216","3298","84","2.61","3214","3230","3356","3230","3300.75","950400","0.71","3137033","438634","2514","3914","20240112","3393","2.8","20230104","2277","44.84"
"1723","日本電技","東証ST","建設","20240216","5280","-10","-0.19","5290","5360","5370","5280","5320","4000","0.05","21280","43283","4290","6290","20240130","5750","8.17","20230104","3090","70.87"
"1724","シンクレイヤ","東証ST","建設","20240216","689","12","1.77","677","668","690","668","673.95","14600","0.3","9840","3406","577","777","20230125","740","6.89","20230106","578","19.2"
"1726","ビーアールホールディングス","東証PR","建設","20240216","372","3","0.81","369","372","374","370","372.06","139700","0.31","51976","17036","289","449","20230621","404","7.92","20230118","324","14.81"
"1730","麻生フオームクリート","東証ST","建設","20240216","619","-8","-1.28","627","615","633","600","623.15","44300","1.3","27606","2117","527","727","20231214","1039","40.42","20230330","391","58.31"
"1736","オーテック","東証ST","建設","20240216","3570","35","0.99","3535","3535","3570","3520","3537.92","1200","0.02","4246","20349","2835","4235","20240208","3850","7.27","20230208","2052","73.98"
"1739","メルディアDC","東証GR","建設","20240216","1093","0","0","1093","1094","1094","1093","1093.02","4400","0.07","4809","7055","793","1393","20240208","1095","0.18","20230816","663","64.86"
"1743","コーアツ工業","東証ST","建設","20240216","1255","15","1.21","1240","1253","1258","1235","1248.33","4000","0.18","4993","2861","940","1540","20230403","1538","18.4","20230106","1003","25.12"
"1757","創建エース","東証ST","建設","20240216","38","1","2.7","37","36","38","35","36.8","1031600","0.39","37961","10171","7","67","20230525","59","35.59","20231005","27","40.74"
"1758","太洋基礎工業","東証ST","建設","20240216","1999","9","0.45","1990","1986","2000","1981","1986.5","1800","0.07","3576","4915","1590","2390","20230501","3110","35.72","20230206","1720","16.22"
"1762","高松コンストラクショングループ","東証PR","建設","20240216","2712","42","1.57","2670","2690","2722","2676","2705.98","47500","0.14","128534","94428","2170","3170","20240202","3000","9.6","20230106","1895","43.11"
"1764","工藤建設","東証ST","建設","20240216","-","0","0","2520","-","-","-","-","-","0","-","3355","2020","3020","20230628","2720","100","20230823","2300","-100"
"1766","東建コーポレーション","東証PR","建設","20240216","9620","100","1.05","9520","9580","9660","9550","9621.81","22700","0.17","218415","129601","8020","11020","20240205","9660","0.41","20230620","7140","34.73"
"1768","ソネック","東証ST","建設","20240216","937","5","0.54","932","932","937","928","931.29","7900","0.11","7357","7028","782","1082","20230914","1025","8.59","20230130","928","0.97"
"1770","藤田エンジニアリング","東証ST","建設","20240216","1254","25","2.03","1229","1235","1267","1230","1245.65","4300","0.04","5356","14672","929","1529","20240209","1390","9.78","20230216","864","45.14"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド（外国株）","東証PR","建設","20240216","70","-2","-2.78","72","72","72","70","71.2","56000","-","3987","-","42","102","20231226","85","17.65","20230119","16","337.5"
