"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230711","32203.57","13.84","0.04","32189.73","32434.67","32468.7","32084.42","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230711","2236.4","-6.93","-0.31","2243.33","2256.09","2257.05","2231.26","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230711","3610","-10","-0.28","3620","3645","3645","3600","3619.23","15000","0.14","54289","39451","2920","4320","20230203","3930","8.14","20230320","3370","7.12"
"1332","ニッスイ","東証PR","水産・農林","20230711","665","21","3.26","644","661.3","672.8","661.3","665.93","3301400","1.06","2198514","207766","544","744","20230711","672.8","1.16","20230113","517","28.63"
"1333","マルハニチロ","東証PR","水産・農林","20230711","2463","21.5","0.88","2441.5","2440.5","2474","2437","2461.13","200700","0.4","493948","124576","1941.5","2941.5","20230516","2635","6.53","20230320","2333","5.57"
"1375","雪国まいたけ","東証PR","水産・農林","20230711","930","-6","-0.64","936","938","940","930","933.32","169200","0.42","157917","37117","786","1086","20230307","1057","12.02","20230711","930","0"
"1376","カネコ種苗","東証ST","水産・農林","20230711","1398","-2","-0.14","1400","1418","1418","1391","1403.5","42600","0.36","59789","16458","1100","1700","20230404","1709","18.2","20230711","1391","0.5"
"1377","サカタのタネ","東証PR","水産・農林","20230711","4080","-40","-0.97","4120","4150","4155","4075","4100.16","81200","0.17","332933","193436","3420","4820","20230104","4330","5.77","20230411","3765","8.37"
"1379","ホクト","東証PR","水産・農林","20230711","1827","-7","-0.38","1834","1833","1837","1824","1828.66","32100","0.1","58700","60947","1434","2234","20230131","1902","3.94","20230413","1805","1.22"
"1380","秋川牧園","東証ST","水産・農林","20230711","1038","2","0.19","1036","1038","1041","1038","1039.56","900","0.02","936","4338","736","1336","20230116","1071","3.08","20230619","1034","0.39"
"1381","アクシーズ","東証ST","水産・農林","20230711","2981","-39","-1.29","3020","3000","3000","2980","2997.5","1600","0.03","4796","16746","2320","3720","20230627","3270","8.84","20230217","2828","5.41"
"1382","ホーブ","東証ST","水産・農林","20230711","1800","0","0","1800","1806","1806","1784","1798.75","400","0.05","720","1372","1400","2200","20230314","2095","14.08","20230111","1664","8.17"
"1383","ベルグアース","東証ST","水産・農林","20230711","3160","-5","-0.16","3165","3165","3165","3145","3156.11","900","0.06","2841","4931","2465","3865","20230403","3475","9.06","20230104","2886","9.49"
"1384","ホクリヨウ","東証ST","水産・農林","20230711","875","-9","-1.02","884","882","891","875","881.11","20500","0.24","18063","7402","734","1034","20230213","972","9.98","20230104","702","24.64"
"1400","ルーデン・ホールディングス","東証GR","建設","20230711","117","0","0","117","117","119","117","117.71","4500","0.03","530","1522","67","167","20230221","187","37.43","20230206","98","19.39"
"1401","エムビーエス","東証GR","建設","20230711","493","2","0.41","491","494","498","493","495.97","3300","0.04","1637","3812","411","571","20230612","510","3.33","20230113","466","5.79"
"1407","ウエストホールディングス","東証ST","建設","20230711","2543","-70","-2.68","2613","2608","2621","2519","2560.57","339700","0.74","869825","117048","2113","3115","20230113","4730","46.24","20230630","2391","6.36"
"1414","ショーボンドホールディングス","東証PR","建設","20230711","5604","-21","-0.37","5625","5665","5670","5585","5621.79","85500","0.15","480663","318000","4625","6625","20230510","5920","5.34","20230217","5170","8.39"
"1417","ミライト・ワン","東証PR","建設","20230711","1799","0","0","1799","1808.5","1820.5","1796.5","1806.07","214800","0.21","387944","185882","1399","2199","20230703","1856","3.07","20230213","1468","22.55"
"1418","インターライフホールディングス","東証ST","建設","20230711","206","0","0","206","208","209","205","206.8","60600","0.3","12532","4122","126","286","20230417","318","35.22","20230316","159","29.56"
"1419","タマホーム","東証PR","建設","20230711","3275","-45","-1.36","3320","3345","3345","3260","3296","380500","1.29","1254129","96468","2620","4020","20230529","4125","20.61","20230110","2422","35.22"
"1420","サンヨーホームズ","東証ST","建設","20230711","729","8","1.11","721","722","729","721","724.16","3100","0.02","2245","9200","571","871","20230127","790","7.72","20230412","701","3.99"
"1429","日本アクア","東証PR","建設","20230711","872","-6","-0.68","878","878","888","872","879.14","52300","0.15","45979","30311","728","1028","20230210","993","12.19","20230117","774","12.66"
"1430","ファーストコーポレーション","東証PR","建設","20230711","810","2","0.25","808","808","817","808","812.78","52000","0.39","42265","10824","658","958","20230509","963","15.89","20230113","698","16.05"
"1431","Lib_Work","東証GR","建設","20230711","783","-5","-0.63","788","785","790","782","785.53","13900","0.06","10919","18238","638","938","20230417","839","6.67","20230106","748","4.68"
"1433","ベステラ","東証PR","建設","20230711","1103","-39","-3.42","1142","1142","1151","1102","1117.78","124900","1.39","139611","9916","842","1442","20230613","1341","17.75","20230314","851","29.61"
"1434","JESCOホールディングス","東証ST","建設","20230711","538","1","0.19","537","530","544","515","529.18","20300","0.3","10742","3679","437","637","20230707","544","1.1","20230104","439","22.55"
"1435","Robot_Home","東証PR","建設","20230711","192","4","2.13","188","191","195","190","192.65","214500","0.24","41323","17496","138","238","20230414","258","25.58","20230106","158","21.52"
"1436","フィット","東証GR","建設","20230711","856","-9","-1.04","865","868","868","850","855.71","3400","0.08","2909","3667","715","1015","20230411","1286","33.44","20230104","656","30.49"
"1438","岐阜造園","東証ST","建設","20230711","1342","19","1.44","1323","1294","1390","1294","1342.7","1000","0.03","1343","4301","1023","1623","20230511","1445","7.13","20230112","994","35.01"
"1439","安江工務店","東証ST","建設","20230711","1099","1","0.09","1098","1093","1099","1090","1094.67","600","0.04","657","1484","798","1398","20230203","1796","38.81","20230314","942","16.67"
"1443","技研ホールディングス","東証ST","建設","20230711","226","-3","-1.31","229","229","229","224","227.45","137200","0.84","31207","3670","149","309","20230130","313","27.8","20230105","203","11.33"
"1444","ニッソウ","東証GR","建設","20230711","2717","27","1","2690","2670","2720","2670","2698.82","3300","0.3","8906","2958","2190","3190","20230706","2739","0.8","20230130","1954","39.05"
"1446","キャンディル","東証ST","建設","20230711","590","-1","-0.17","591","591","596","590","592.8","9100","0.08","5395","6333","491","691","20230706","598","1.34","20230130","492","19.92"
"1447","ITbookホールディングス","東証GR","建設","20230711","374","1","0.27","373","375","376","371","373.62","62500","0.26","23351","9033","293","453","20230221","436","14.22","20230106","358","4.47"
"1450","田中建設工業","東証ST","建設","20230711","2370","-3","-0.13","2373","2375","2375","2349","2364.4","500","0.01","1182","10309","1873","2873","20230329","2780","14.75","20230515","2150","10.23"
"1451","KHC","東証ST","建設","20230711","680","5","0.74","675","684","684","676","679.39","2300","0.06","1563","2710","575","775","20230706","684","0.58","20230106","603","12.77"
"1491","中外鉱業","東証ST","非鉄金属","20230711","31","0","0","31","30","31","30","30.26","79600","0.03","2409","8982","1","61","20230512","36","13.89","20230104","28","10.71"
"1514","住石ホールディングス","東証ST","鉱業","20230711","359","6","1.7","353","353","361","350","355.85","455300","0.77","162019","21143","273","433","20230124","464","22.63","20230403","303","18.48"
"1515","日鉄鉱業","東証PR","鉱業","20230711","4565","55","1.22","4510","4545","4630","4545","4574.51","35400","0.21","161938","76257","3810","5210","20230704","4770","4.3","20230105","3130","45.85"
