"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20231005","31075.36","548.48","1.8","30526.88","30733.65","31083.9","30565.32","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231005","2263.76","44.87","2.02","2218.89","2234.22","2265.87","2225.67","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231005","3880","100","2.65","3780","3785","3880","3785","3855.92","17400","0.16","67093","42402","3080","4480","20230920","4090","5.13","20230320","3370","15.13"
"1332","ニッスイ","東証PR","水産・農林","20231005","704.5","18.2","2.65","686.3","689.9","706.1","689.9","700.72","1649100","0.53","1155555","220107","586.3","786.3","20230817","789","10.71","20230113","517","36.27"
"1333","マルハニチロ","東証PR","水産・農林","20231005","2489.5","47","1.92","2442.5","2459","2493","2440.5","2475.71","218300","0.43","540448","125916","1942.5","2942.5","20230926","2688","7.38","20230320","2333","6.71"
"1375","雪国まいたけ","東証PR","水産・農林","20231005","896","6","0.67","890","890","898","890","895.23","70900","0.18","63472","35760","740","1040","20230307","1057","15.23","20230821","867","3.34"
"1376","カネコ種苗","東証ST","水産・農林","20231005","1457","30","2.1","1427","1435","1457","1435","1449.8","18100","0.15","26241","17153","1127","1727","20230404","1709","14.75","20230818","1370","6.35"
"1377","サカタのタネ","東証PR","水産・農林","20231005","4370","125","2.94","4245","4245","4395","4245","4346.15","129500","0.27","562827","207185","3545","4945","20230926","4495","2.78","20230411","3765","16.07"
"1379","ホクト","東証PR","水産・農林","20231005","1825","13","0.72","1812","1811","1825","1810","1819.79","53500","0.16","97359","60880","1412","2212","20230131","1902","4.05","20230822","1802","1.28"
"1380","秋川牧園","東証ST","水産・農林","20231005","1046","0","0","1046","1046","1046","1046","1046","400","0.01","418","4371","746","1346","20230928","1094","4.39","20230619","1034","1.16"
"1381","アクシーズ","東証ST","水産・農林","20231005","3000","9","0.3","2991","3000","3000","3000","3000","900","0.02","2700","16853","2491","3495","20230627","3270","8.26","20230217","2828","6.08"
"1382","ホーブ","東証ST","水産・農林","20231005","2270","-50","-2.16","2320","2330","2399","2236","2314.47","33300","4.37","77072","1730","1820","2820","20230912","4635","51.02","20230111","1664","36.42"
"1383","ベルグアース","東証ST","水産・農林","20231005","3170","15","0.48","3155","3150","3175","3150","3156.79","1400","0.09","4420","5105","2455","3855","20230403","3475","8.78","20230104","2886","9.84"
"1384","ホクリヨウ","東証ST","水産・農林","20231005","1121","33","3.03","1088","1095","1128","1090","1112.82","25100","0.3","27932","9483","788","1388","20230925","1205","6.97","20230104","702","59.69"
"1400","ルーデン・ホールディングス","東証GR","建設","20231005","122","2","1.67","120","122","122","122","122","9600","0.07","1171","1587","70","170","20230221","187","34.76","20230206","98","24.49"
